Parent	Type	Child	Weight	Probability	Score
DMRT1	+	DMRT1	0.243621	0.172641	0.059676
FGF9	+	DMRT1	0.121573	0.093191	0.016075
RSPO1	+	DMRT1	0.137277	0.091738	0.017869
DHH	+	DMRT1	0.094566	0.081810	0.010977
CTNNB1	+	DMRT1	0.077297	0.091915	0.010081
PGD2	+	DMRT1	0.157487	0.107196	0.023953
WT1mKTS	+	DMRT1	0.333648	0.123015	0.058236
SRY	+	DMRT1	0.080809	0.085268	0.009777
DKK1	+	DMRT1	0.092732	0.083302	0.010960
WNT4	+	DMRT1	0.160605	0.088044	0.020063
CBX2	+	DMRT1	0.055511	0.084158	0.006629
AMH	+	DMRT1	0.037143	0.050202	0.002646
NR0B1	+	DMRT1	0.868786	0.000000	0.000000
NR5A1	+	DMRT1	0.095379	0.094566	0.012798
WT1pKTS	+	DMRT1	0.153245	0.096134	0.020903
FOXL2	-	DMRT1	-0.010681	0.069871	-0.001059
UGR	+	DMRT1	0.011042	0.054593	0.000855
SOX9	+	DMRT1	0.075479	0.073251	0.007845
GATA4	-	DMRT1	-0.210611	0.309198	-0.092397
DMRT1	+	FGF9	0.040874	0.034024	0.001973
FGF9	+	FGF9	0.188928	0.000320	0.000086
RSPO1	-	FGF9	-0.006917	0.103310	-0.001014
DHH	+	FGF9	0.145578	0.003486	0.000720
CTNNB1	+	FGF9	0.051260	0.007344	0.000534
PGD2	+	FGF9	0.126656	0.008997	0.001617
WT1mKTS	+	FGF9	0.023289	0.010464	0.000346
SRY	+	FGF9	0.072316	0.015635	0.001604
DKK1	+	FGF9	0.132761	0.003754	0.000707
WNT4	+	FGF9	0.043026	0.008559	0.000522
CBX2	+	FGF9	0.016196	0.046956	0.001079
AMH	+	FGF9	0.235574	0.000004	0.000001
NR0B1	-	FGF9	-0.075574	0.772844	-0.082872
NR5A1	-	FGF9	-0.020531	0.122692	-0.003574
WT1pKTS	+	FGF9	0.049374	0.010638	0.000745
FOXL2	+	FGF9	0.527559	0.000000	0.000000
UGR	+	FGF9	0.401759	0.000000	0.000000
SOX9	+	FGF9	0.206175	0.000048	0.000014
GATA4	+	FGF9	0.643232	0.000000	0.000000
DMRT1	+	RSPO1	0.119103	0.104824	0.017714
FGF9	-	RSPO1	-0.003065	0.038760	-0.000169
RSPO1	+	RSPO1	0.664079	1.000000	0.942240
DHH	-	RSPO1	-0.048764	0.072780	-0.005036
CTNNB1	+	RSPO1	0.492838	0.999950	0.699238
PGD2	+	RSPO1	0.096355	0.093170	0.012738
WT1mKTS	+	RSPO1	0.292104	0.034914	0.014470
SRY	-	RSPO1	-0.117693	0.197628	-0.033002
DKK1	+	RSPO1	0.050630	0.070325	0.005052
WNT4	+	RSPO1	0.190006	0.038588	0.010403
CBX2	-	RSPO1	-0.297648	0.999941	-0.422298
AMH	+	RSPO1	0.052614	0.069745	0.005207
NR0B1	-	RSPO1	-0.006362	0.096032	-0.000867
NR5A1	-	RSPO1	-0.066134	0.122048	-0.011453
WT1pKTS	+	RSPO1	0.029494	0.077160	0.003229
FOXL2	+	RSPO1	0.098122	0.077590	0.010802
UGR	-	RSPO1	-0.105260	0.179757	-0.026847
SOX9	-	RSPO1	-0.006473	0.039398	-0.000362
GATA4	+	RSPO1	0.305293	0.040901	0.017717
DMRT1	+	DHH	0.032754	0.036158	0.001680
FGF9	+	DHH	0.137761	0.011222	0.002194
RSPO1	+	DHH	0.049315	0.011921	0.000834
DHH	+	DHH	0.108767	0.021945	0.003387
CTNNB1	+	DHH	0.491964	0.000000	0.000000
PGD2	+	DHH	0.096793	0.028118	0.003862
WT1mKTS	+	DHH	0.048556	0.001003	0.000069
SRY	+	DHH	0.058145	0.030952	0.002554
DKK1	+	DHH	0.001817	0.036847	0.000095
WNT4	-	DHH	-0.039585	0.341367	-0.019173
CBX2	+	DHH	0.082835	0.008398	0.000987
AMH	+	DHH	0.135467	0.010922	0.002099
NR0B1	-	DHH	-0.062366	0.601996	-0.053270
NR5A1	+	DHH	0.156793	0.000000	0.000000
WT1pKTS	-	DHH	-0.012117	0.097151	-0.001670
FOXL2	+	DHH	0.132919	0.000002	0.000000
UGR	+	DHH	0.236540	0.000000	0.000000
SOX9	+	DHH	0.056015	0.036712	0.002918
GATA4	+	DHH	0.446949	0.000000	0.000000
DMRT1	+	CTNNB1	0.030035	0.039792	0.001696
FGF9	-	CTNNB1	-0.020534	0.055179	-0.001608
RSPO1	+	CTNNB1	1.263863	0.000000	0.000000
DHH	+	CTNNB1	0.006123	0.034278	0.000298
CTNNB1	+	CTNNB1	1.078792	0.000000	0.000000
PGD2	+	CTNNB1	0.067387	0.039775	0.003803
WT1mKTS	+	CTNNB1	1.247971	0.000000	0.000000
SRY	-	CTNNB1	-0.061796	0.210060	-0.018418
DKK1	+	CTNNB1	0.156328	0.002154	0.000478
WNT4	+	CTNNB1	0.275769	0.000000	0.000000
CBX2	-	CTNNB1	-0.258151	1.000000	-0.366282
AMH	+	CTNNB1	0.039795	0.040868	0.002308
NR0B1	+	CTNNB1	0.327385	0.000000	0.000000
NR5A1	-	CTNNB1	-0.089849	0.725530	-0.092493
WT1pKTS	+	CTNNB1	0.010292	0.058766	0.000858
FOXL2	+	CTNNB1	0.291151	0.000000	0.000000
UGR	-	CTNNB1	-0.098734	0.683883	-0.095806
SOX9	+	CTNNB1	0.013250	0.036695	0.000690
GATA4	+	CTNNB1	0.108746	0.000000	0.000000
DMRT1	+	PGD2	0.042485	0.060115	0.003624
FGF9	+	PGD2	0.083938	0.085014	0.010125
RSPO1	+	PGD2	0.156615	0.215219	0.047825
DHH	+	PGD2	0.089693	0.088811	0.011302
CTNNB1	+	PGD2	0.018354	0.090697	0.002362
PGD2	+	PGD2	0.050800	0.061978	0.004467
WT1mKTS	-	PGD2	-0.082551	0.127165	-0.014895
SRY	-	PGD2	-0.017678	0.046339	-0.001162
DKK1	+	PGD2	0.074049	0.082719	0.008691
WNT4	-	PGD2	-0.032043	0.091915	-0.004179
CBX2	+	PGD2	0.039895	0.082453	0.004667
AMH	+	PGD2	0.077394	0.081852	0.008988
NR0B1	-	PGD2	-0.031122	0.091089	-0.004022
NR5A1	+	PGD2	0.006995	0.072511	0.000720
WT1pKTS	+	PGD2	0.068028	0.103717	0.010011
FOXL2	+	PGD2	0.028720	0.080995	0.003301
UGR	+	PGD2	0.205028	0.355256	0.103347
SOX9	+	PGD2	0.092836	0.092021	0.012121
GATA4	+	PGD2	0.290868	0.720614	0.297400
DMRT1	+	WT1mKTS	0.019381	0.067849	0.001866
FGF9	+	WT1mKTS	0.044572	0.088062	0.005569
RSPO1	+	WT1mKTS	0.033657	0.051583	0.002463
DHH	+	WT1mKTS	0.022072	0.069468	0.002175
CTNNB1	+	WT1mKTS	0.065971	0.011310	0.001059
PGD2	+	WT1mKTS	0.007521	0.042926	0.000458
WT1mKTS	+	WT1mKTS	0.652767	1.000000	0.926191
SRY	-	WT1mKTS	-0.010360	0.064056	-0.000942
DKK1	+	WT1mKTS	0.038152	0.084856	0.004594
WNT4	-	WT1mKTS	-0.010478	0.120091	-0.001785
CBX2	+	WT1mKTS	0.040429	0.063784	0.003659
AMH	+	WT1mKTS	0.019564	0.066041	0.001833
NR0B1	+	WT1mKTS	0.144281	0.000035	0.000007
NR5A1	+	WT1mKTS	0.031624	0.063278	0.002839
WT1pKTS	+	WT1mKTS	0.012609	0.074786	0.001338
FOXL2	+	WT1mKTS	0.027588	0.065960	0.002582
UGR	+	WT1mKTS	0.087454	0.030577	0.003794
SOX9	+	WT1mKTS	0.044653	0.087618	0.005551
GATA4	+	WT1mKTS	0.520792	1.000000	0.738936
DMRT1	+	SRY	0.070590	0.031490	0.003154
FGF9	+	SRY	0.030939	0.033604	0.001475
RSPO1	-	SRY	-0.037945	0.250927	-0.013510
DHH	+	SRY	0.102015	0.026085	0.003776
CTNNB1	-	SRY	-0.213362	0.999998	-0.302732
PGD2	+	SRY	0.115538	0.023208	0.003805
WT1mKTS	-	SRY	-0.218482	0.999987	-0.309993
SRY	+	SRY	1.096991	0.000000	0.000000
DKK1	+	SRY	0.072358	0.031500	0.003234
WNT4	+	SRY	2.296203	0.000000	0.000000
CBX2	+	SRY	0.128844	0.000990	0.000181
AMH	+	SRY	0.076845	0.031341	0.003417
NR0B1	+	SRY	0.840479	0.000000	0.000000
NR5A1	+	SRY	1.045042	0.000000	0.000000
WT1pKTS	+	SRY	0.073059	0.006426	0.000666
FOXL2	-	SRY	-0.198016	0.999982	-0.280953
UGR	-	SRY	-0.040785	0.114239	-0.006611
SOX9	+	SRY	0.070395	0.032381	0.003234
GATA4	+	SRY	0.185622	0.000000	0.000000
DMRT1	+	DKK1	0.174935	0.135193	0.033556
FGF9	+	DKK1	0.122219	0.099079	0.017182
RSPO1	+	DKK1	0.014614	0.087644	0.001817
DHH	+	DKK1	0.157443	0.119123	0.026611
CTNNB1	+	DKK1	0.151739	0.159897	0.034425
PGD2	+	DKK1	0.125544	0.099598	0.017741
WT1mKTS	-	DKK1	-0.478981	0.730304	-0.496322
SRY	+	DKK1	0.107232	0.106395	0.016188
DKK1	+	DKK1	0.119210	0.100684	0.017030
WNT4	+	DKK1	0.019682	0.088126	0.002461
CBX2	-	DKK1	-0.015000	0.064222	-0.001367
AMH	+	DKK1	0.132295	0.105285	0.019763
NR0B1	-	DKK1	-0.014084	0.086120	-0.001721
NR5A1	+	DKK1	0.138222	0.133889	0.026258
WT1pKTS	+	DKK1	0.093412	0.108131	0.014332
FOXL2	-	DKK1	-0.032310	0.074866	-0.003432
UGR	+	DKK1	0.039947	0.072892	0.004131
SOX9	+	DKK1	0.089294	0.083208	0.010542
GATA4	+	DKK1	0.562120	0.920195	0.733924
DMRT1	-	WNT4	-0.021631	0.051324	-0.001575
FGF9	-	WNT4	-0.078904	0.116937	-0.013092
RSPO1	+	WNT4	0.099671	0.047268	0.006685
DHH	-	WNT4	-0.020431	0.047528	-0.001378
CTNNB1	+	WNT4	0.089624	0.053668	0.006825
PGD2	-	WNT4	-0.055486	0.086429	-0.006804
WT1mKTS	+	WNT4	0.303908	0.000722	0.000311
SRY	+	WNT4	0.189605	0.103964	0.027969
DKK1	-	WNT4	-0.019932	0.049679	-0.001405
WNT4	+	WNT4	0.600609	1.000000	0.852185
CBX2	-	WNT4	-0.042874	0.099514	-0.006054
AMH	-	WNT4	-0.001825	0.037828	-0.000098
NR0B1	+	WNT4	0.657300	1.000000	0.932622
NR5A1	+	WNT4	0.010242	0.070994	0.001032
WT1pKTS	+	WNT4	0.008345	0.070562	0.000835
FOXL2	+	WNT4	0.063690	0.072686	0.006568
UGR	-	WNT4	-0.126265	0.440507	-0.078919
SOX9	+	WNT4	0.050566	0.071288	0.005115
GATA4	+	WNT4	0.158996	0.005788	0.001306
DMRT1	+	CBX2	0.041354	0.039124	0.002296
FGF9	+	CBX2	0.040975	0.038964	0.002265
RSPO1	-	CBX2	-0.251794	1.000000	-0.357263
DHH	+	CBX2	0.190227	0.003899	0.001052
CTNNB1	-	CBX2	-0.245973	1.000000	-0.349004
PGD2	+	CBX2	0.025151	0.035864	0.001280
WT1mKTS	+	CBX2	0.253790	0.000000	0.000000
SRY	+	CBX2	0.247971	0.000000	0.000000
DKK1	+	CBX2	0.004857	0.036816	0.000254
WNT4	-	CBX2	-0.053800	0.427992	-0.032671
CBX2	+	CBX2	1.075859	0.000000	0.000000
AMH	-	CBX2	-0.043066	0.078208	-0.004779
NR0B1	-	CBX2	-0.076664	0.683369	-0.074335
NR5A1	+	CBX2	0.314846	0.000000	0.000000
WT1pKTS	+	CBX2	0.045423	0.026156	0.001686
FOXL2	-	CBX2	-0.058149	0.254492	-0.020997
UGR	+	CBX2	0.602288	0.000000	0.000000
SOX9	+	CBX2	0.071609	0.038634	0.003925
GATA4	+	CBX2	1.924600	0.000000	0.000000
DMRT1	+	AMH	0.027498	0.048422	0.001889
FGF9	+	AMH	0.108950	0.097633	0.015093
RSPO1	+	AMH	0.053940	0.099228	0.007594
DHH	+	AMH	0.059406	0.067656	0.005703
CTNNB1	+	AMH	0.111861	0.127612	0.020254
PGD2	+	AMH	0.150660	0.122209	0.026124
WT1mKTS	-	AMH	-0.046539	0.118920	-0.007853
SRY	+	AMH	0.098680	0.106623	0.014929
DKK1	+	AMH	0.071508	0.079922	0.008109
WNT4	-	AMH	-0.049485	0.096931	-0.006806
CBX2	+	AMH	0.029178	0.075816	0.003139
AMH	+	AMH	0.096074	0.091360	0.012454
NR0B1	+	AMH	0.699928	0.000000	0.000000
NR5A1	-	AMH	-0.005372	0.069927	-0.000533
WT1pKTS	-	AMH	-0.006617	0.069490	-0.000652
FOXL2	+	AMH	0.055924	0.095090	0.007545
UGR	+	AMH	0.184963	0.239174	0.062768
SOX9	+	AMH	0.065151	0.073427	0.006788
GATA4	+	AMH	0.378958	0.986478	0.530421
DMRT1	+	NR0B1	0.014138	0.042852	0.000860
FGF9	+	NR0B1	0.468788	0.000000	0.000000
RSPO1	+	NR0B1	0.141831	0.237927	0.047880
DHH	-	NR0B1	-0.024534	0.049463	-0.001722
CTNNB1	+	NR0B1	0.041903	0.099878	0.005938
PGD2	+	NR0B1	0.006635	0.037644	0.000354
WT1mKTS	+	NR0B1	0.598433	1.000000	0.849097
SRY	+	NR0B1	0.209892	0.783907	0.233455
DKK1	+	NR0B1	0.448040	0.000000	0.000000
WNT4	+	NR0B1	0.623454	1.000000	0.884599
CBX2	-	NR0B1	-0.049530	0.092360	-0.006491
AMH	-	NR0B1	-0.037333	0.063421	-0.003359
NR0B1	+	NR0B1	0.486193	1.000000	0.689844
NR5A1	+	NR0B1	0.000455	0.069935	0.000045
WT1pKTS	-	NR0B1	-0.008261	0.071052	-0.000833
FOXL2	+	NR0B1	0.059696	0.106570	0.009027
UGR	-	NR0B1	-0.160841	0.384400	-0.087725
SOX9	-	NR0B1	-0.040332	0.066979	-0.003833
GATA4	-	NR0B1	-0.209874	0.503493	-0.149932
DMRT1	+	NR5A1	0.146763	0.075037	0.015625
FGF9	+	NR5A1	0.080640	0.068718	0.007863
RSPO1	-	NR5A1	-0.120666	0.326834	-0.055957
DHH	+	NR5A1	0.200735	0.076861	0.021891
CTNNB1	-	NR5A1	-0.132814	0.395205	-0.074475
PGD2	+	NR5A1	0.024918	0.042213	0.001492
WT1mKTS	+	NR5A1	0.383254	0.000001	0.000000
