Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
WT1pKTS	NR5A1	0.369940800785985	1.60803552734421e-52
NR5A1	WT1pKTS	0.369940800785985	1.60803552734435e-52
DKK1	DMRT1	0.289672554386952	5.61802465413372e-32
DMRT1	DKK1	0.289672554386952	5.61802465413404e-32
CTNNB1	RSPO1	0.236172208787044	1.66336796661583e-21
RSPO1	CTNNB1	0.236172208787044	1.66336796661586e-21
NR0B1	WNT4	0.220824726513352	6.16884775058498e-19
WNT4	NR0B1	0.220824726513352	6.16884775058498e-19
DKK1	SRY	0.216849660875523	2.66211712228062e-18
SRY	DKK1	0.216849660875523	2.66211712228072e-18
UGR	CBX2	0.190110016086452	2.39196346960109e-14
CBX2	UGR	0.190110016086452	2.39196346960109e-14
NR5A1	CBX2	0.18177173361133	3.16428270636014e-13
CBX2	NR5A1	0.18177173361133	3.16428270636026e-13
CTNNB1	WNT4	0.175039857311516	2.33250720747037e-12
WNT4	CTNNB1	0.175039857311516	2.33250720747042e-12
SRY	DMRT1	0.148520897814926	2.89434665044742e-09
DMRT1	SRY	0.148520897814926	2.89434665044748e-09
FGF9	DHH	0.139434520890092	2.53977667976351e-08
DHH	FGF9	0.139434520890092	2.53977667976355e-08
WT1mKTS	GATA4	0.139354548965293	2.58723850371067e-08
GATA4	WT1mKTS	0.139354548965293	2.58723850371075e-08
WT1pKTS	SRY	0.135477661500777	6.26924565733302e-08
SRY	WT1pKTS	0.135477661500777	6.26924565733313e-08
WT1pKTS	WT1mKTS	0.134446050785708	7.90144686356833e-08
WT1mKTS	WT1pKTS	0.134446050785708	7.90144686356855e-08
SRY	NR0B1	0.127087818395012	3.91545850905141e-07
NR0B1	SRY	0.127087818395012	3.9154585090515e-07
UGR	WT1pKTS	0.123256426334246	8.70373003505104e-07
WT1pKTS	UGR	0.123256426334246	8.70373003505111e-07
RSPO1	WNT4	0.121419011095843	1.26605765760837e-06
WNT4	RSPO1	0.121419011095842	1.26605765760848e-06
DHH	AMH	0.116167878154498	3.58650889999308e-06
AMH	DHH	0.116167878154498	3.58650889999312e-06
DHH	PGD2	0.113977321863654	5.46627844084548e-06
PGD2	DHH	0.113977321863654	5.46627844084551e-06
GATA4	WT1pKTS	0.113250649182606	6.27589385975601e-06
WT1pKTS	GATA4	0.113250649182606	6.27589385975606e-06
DKK1	SOX9	0.110160937962677	1.11859318439225e-05
SOX9	DKK1	0.110160937962677	1.11859318439225e-05
AMH	PGD2	0.104378494695815	3.16871206852987e-05
PGD2	AMH	0.104378494695815	3.16871206852999e-05
DMRT1	WT1pKTS	0.0968040628269654	0.000114526021915119
WT1pKTS	DMRT1	0.0968040628269653	0.000114526021915122
NR5A1	SOX9	0.0934900763435516	0.000195388290296497
SOX9	NR5A1	0.0934900763435515	0.0001953882902965
DMRT1	SOX9	0.0924897537108376	0.000228812791737856
SOX9	DMRT1	0.0924897537108375	0.000228812791737861
CTNNB1	NR0B1	0.0914308550865976	0.000269991189931226
NR0B1	CTNNB1	0.0914308550865975	0.000269991189931229
CTNNB1	FOXL2	0.0865930665699143	0.000562602024807924
FOXL2	CTNNB1	0.0865930665699143	0.000562602024807925
DHH	SOX9	0.0789551037692558	0.00166764432556363
SOX9	DHH	0.0789551037692556	0.00166764432556366
AMH	FGF9	0.0743950494143435	0.00305928318880796
FGF9	AMH	0.0743950494143434	0.00305928318880798
FOXL2	WT1mKTS	0.0674818291132261	0.00723485837239816
WT1mKTS	FOXL2	0.067481829113226	0.00723485837239825
CBX2	WT1pKTS	0.0661428994008954	0.0084777174364531
WT1pKTS	CBX2	0.0661428994008953	0.00847771743645319
FGF9	PGD2	0.0613999609694896	0.0145539639041428
PGD2	FGF9	0.0613999609694896	0.0145539639041428
FOXL2	UGR	0.0609103238754212	0.0153602772157871
UGR	FOXL2	0.0609103238754212	0.0153602772157871
SOX9	FGF9	0.0455697470482859	0.069895100267508
FGF9	SOX9	0.0455697470482859	0.0698951002675082
PGD2	SOX9	0.0441403788008583	0.0791432847086608
SOX9	PGD2	0.0441403788008583	0.0791432847086608
FOXL2	RSPO1	0.0359598369896376	0.152698668288372
RSPO1	FOXL2	0.0359598369896374	0.152698668288375
