Gene1	Gene2	EdgeWeight
CTNNB1	UGR	360
NR0B1	SRY	360
WNT4	SRY	359
UGR	RSPO1	359
RSPO1	UGR	358
CBX2	UGR	358
NR5A1	UGR	357
UGR	SRY	355
CBX2	FOXL2	355
NR5A1	FOXL2	354
NR5A1	NR0B1	354
PGD2	NR0B1	353
CTNNB1	RSPO1	353
DHH	WNT4	352
RSPO1	FOXL2	352
GATA4	RSPO1	351
FOXL2	WT1pKTS	351
AMH	NR0B1	350
WT1pKTS	SRY	350
WT1pKTS	DHH	349
WT1pKTS	CTNNB1	348
NR5A1	CBX2	348
CBX2	SOX9	347
WT1pKTS	AMH	347
RSPO1	CTNNB1	346
NR5A1	WT1pKTS	345
WNT4	RSPO1	345
WT1pKTS	WT1pKTS	344
SOX9	AMH	344
SRY	NR0B1	343
AMH	WNT4	343
WT1mKTS	RSPO1	342
PGD2	DHH	341
CBX2	CBX2	341
PGD2	RSPO1	340
WNT4	WNT4	340
WT1mKTS	FGF9	339
FGF9	RSPO1	339
AMH	SRY	338
WNT4	AMH	337
NR0B1	NR0B1	337
UGR	NR0B1	336
SOX9	CBX2	336
WT1mKTS	FOXL2	335
GATA4	AMH	335
AMH	DMRT1	334
FGF9	NR0B1	334
NR0B1	CTNNB1	333
NR5A1	RSPO1	333
WNT4	NR5A1	332
DMRT1	RSPO1	332
PGD2	WNT4	331
WT1mKTS	AMH	331
DHH	NR0B1	330
DHH	AMH	330
DMRT1	UGR	329
WT1pKTS	FOXL2	328
SOX9	NR5A1	328
UGR	DMRT1	327
GATA4	PGD2	327
PGD2	CTNNB1	326
RSPO1	NR5A1	326
GATA4	DMRT1	325
FGF9	CTNNB1	325
SRY	FGF9	324
CTNNB1	WNT4	324
PGD2	FOXL2	323
NR5A1	SRY	322
SRY	CTNNB1	322
CTNNB1	NR5A1	321
SRY	FOXL2	321
GATA4	FOXL2	320
RSPO1	RSPO1	319
DKK1	CTNNB1	319
WT1mKTS	DHH	318
SRY	SRY	318
DMRT1	FOXL2	317
WT1mKTS	DKK1	317
WT1mKTS	PGD2	316
FGF9	WNT4	316
WT1pKTS	FGF9	315
UGR	WNT4	315
SRY	RSPO1	314
GATA4	DHH	313
DHH	PGD2	313
SRY	DMRT1	312
FOXL2	CTNNB1	311
DHH	SOX9	310
WT1mKTS	SOX9	310
GATA4	FGF9	308
WT1mKTS	DMRT1	307
FOXL2	DMRT1	306
NR5A1	WNT4	306
DKK1	CBX2	305
AMH	FOXL2	305
FGF9	FGF9	304
SOX9	WNT4	303
NR5A1	PGD2	303
DMRT1	DHH	302
DMRT1	FGF9	302
SRY	WT1pKTS	301
FOXL2	RSPO1	301
NR5A1	AMH	300
CTNNB1	SRY	300
WT1pKTS	NR5A1	299
DMRT1	CTNNB1	297
DKK1	SRY	297
SRY	DKK1	296
AMH	RSPO1	295
FOXL2	NR5A1	295
DMRT1	NR0B1	294
AMH	UGR	293
GATA4	SOX9	293
FOXL2	CBX2	292
FOXL2	DKK1	290
FGF9	DHH	290
CBX2	SRY	289
SRY	UGR	289
FOXL2	FOXL2	288
DHH	SRY	288
PGD2	NR5A1	287
CBX2	PGD2	287
WT1pKTS	RSPO1	285
WT1pKTS	UGR	284
DHH	RSPO1	284
RSPO1	WNT4	283
CBX2	DHH	282
CTNNB1	DMRT1	280
FGF9	SOX9	279
WT1pKTS	WNT4	279
SOX9	PGD2	278
SOX9	UGR	278
WT1mKTS	CTNNB1	277
SOX9	FOXL2	276
NR0B1	GATA4	275
DHH	DMRT1	274
NR0B1	CBX2	272
UGR	CBX2	272
DHH	CBX2	270
RSPO1	DHH	270
FGF9	DKK1	269
RSPO1	PGD2	268
FOXL2	NR0B1	268
RSPO1	DKK1	267
UGR	NR5A1	266
CBX2	NR5A1	265
AMH	WT1pKTS	264
PGD2	UGR	263
NR0B1	RSPO1	262
CTNNB1	FOXL2	262
SRY	PGD2	260
FOXL2	DHH	260
RSPO1	CBX2	259
GATA4	CTNNB1	259
FGF9	FOXL2	258
SOX9	NR0B1	258
NR5A1	DHH	257
SOX9	SOX9	257
SOX9	DHH	256
GATA4	DKK1	255
WNT4	DKK1	255
CBX2	DMRT1	253
DKK1	DHH	253
WNT4	NR0B1	252
CTNNB1	DKK1	252
FOXL2	FGF9	251
RSPO1	SRY	250
DMRT1	DKK1	249
DMRT1	PGD2	248
CTNNB1	WT1pKTS	247
CTNNB1	FGF9	247
DKK1	DKK1	246
DHH	DHH	245
DMRT1	WNT4	244
GATA4	UGR	244
DHH	FGF9	242
DKK1	UGR	241
CBX2	WT1pKTS	241
NR5A1	DKK1	240
FGF9	PGD2	239
DKK1	NR0B1	239
DKK1	DMRT1	238
WNT4	UGR	238
DMRT1	SRY	237
CTNNB1	CTNNB1	237
UGR	UGR	236
NR0B1	SOX9	236
WT1mKTS	NR5A1	235
CBX2	WNT4	235
DMRT1	DMRT1	233
DKK1	WT1pKTS	232
SRY	CBX2	232
DKK1	RSPO1	231
WT1pKTS	DKK1	230
UGR	PGD2	229
GATA4	WT1mKTS	228
FGF9	AMH	227
DHH	CTNNB1	226
FGF9	UGR	225
CBX2	CTNNB1	225
UGR	FOXL2	223
SRY	WNT4	222
WNT4	CTNNB1	221
AMH	AMH	221
DHH	UGR	220
WT1pKTS	WT1mKTS	219
FOXL2	PGD2	219
WNT4	CBX2	218
DKK1	NR5A1	218
WT1mKTS	UGR	217
GATA4	WNT4	216
PGD2	SRY	215
PGD2	PGD2	213
NR5A1	FGF9	213
NR0B1	FOXL2	211
AMH	PGD2	210
CTNNB1	CBX2	208
SOX9	FGF9	206
SOX9	RSPO1	206
NR5A1	NR5A1	205
SOX9	WT1pKTS	204
WT1mKTS	GATA4	201
RSPO1	DMRT1	200
NR0B1	FGF9	200
WT1pKTS	PGD2	199
FGF9	SRY	198
NR5A1	DMRT1	197
SOX9	SRY	196
GATA4	WT1pKTS	196
UGR	GATA4	195
NR5A1	SOX9	195
DKK1	FOXL2	193
PGD2	FGF9	190
PGD2	AMH	190
NR0B1	DKK1	189
DHH	NR5A1	188
CBX2	RSPO1	185
SOX9	DMRT1	184
UGR	CTNNB1	183
AMH	NR5A1	182
SOX9	DKK1	182
PGD2	SOX9	181
AMH	CTNNB1	181
CTNNB1	SOX9	180
WNT4	PGD2	179
SRY	SOX9	177
DKK1	SOX9	176
CTNNB1	PGD2	176
FGF9	DMRT1	175
NR0B1	AMH	174
WNT4	GATA4	174
SOX9	CTNNB1	173
FOXL2	SRY	172
NR0B1	DMRT1	171
DMRT1	AMH	171
DKK1	PGD2	170
CBX2	NR0B1	169
DMRT1	SOX9	168
WT1mKTS	WNT4	168
DHH	FOXL2	167
PGD2	DKK1	167
DMRT1	NR5A1	166
FOXL2	UGR	165
NR0B1	WT1pKTS	165
AMH	FGF9	164
WT1mKTS	WT1mKTS	162
FOXL2	AMH	161
DKK1	FGF9	161
NR0B1	PGD2	160
UGR	DHH	160
WNT4	DHH	159
SRY	NR5A1	159
AMH	CBX2	157
WNT4	SOX9	157
CBX2	FGF9	154
NR0B1	NR5A1	154
FOXL2	WNT4	153
NR0B1	DHH	152
WNT4	WT1pKTS	151
NR0B1	WNT4	150
RSPO1	NR0B1	149
SRY	DHH	148
UGR	DKK1	147
WT1pKTS	GATA4	145
CTNNB1	DHH	144
CTNNB1	NR0B1	143
DHH	WT1pKTS	141
UGR	WT1mKTS	140
RSPO1	FGF9	139
CBX2	AMH	136
CBX2	DKK1	136
FOXL2	GATA4	135
WT1mKTS	WT1pKTS	135
RSPO1	AMH	134
UGR	SOX9	130
AMH	DHH	128
GATA4	CBX2	127
FGF9	CBX2	127
UGR	WT1pKTS	126
PGD2	DMRT1	123
AMH	SOX9	122
DMRT1	WT1pKTS	121
GATA4	GATA4	120
DKK1	AMH	115
NR0B1	UGR	115
NR5A1	CTNNB1	114
FGF9	WT1pKTS	113
DMRT1	CBX2	111
WT1pKTS	SOX9	111
WNT4	FOXL2	108
WNT4	FGF9	107
WT1mKTS	CBX2	105
PGD2	CBX2	104
DKK1	GATA4	103
DKK1	WNT4	103
PGD2	WT1pKTS	102
CTNNB1	AMH	102
CBX2	GATA4	101
FOXL2	SOX9	99
WT1pKTS	CBX2	96
WT1mKTS	NR0B1	95
DHH	DKK1	90
WT1mKTS	SRY	89
NR5A1	WT1mKTS	88
AMH	DKK1	87
RSPO1	WT1pKTS	85
WNT4	DMRT1	83
FGF9	NR5A1	83
WT1pKTS	DMRT1	82
UGR	FGF9	79
WNT4	WT1mKTS	78
GATA4	NR0B1	73
RSPO1	SOX9	68
SOX9	GATA4	67
SRY	AMH	65
FGF9	GATA4	56
GATA4	SRY	56
WT1pKTS	NR0B1	49
RSPO1	WT1mKTS	49
UGR	AMH	48
DKK1	WT1mKTS	47
PGD2	GATA4	44
CBX2	WT1mKTS	40
PGD2	WT1mKTS	40
GATA4	NR5A1	38
SOX9	WT1mKTS	35
NR5A1	GATA4	34
DMRT1	GATA4	34
DHH	GATA4	33
FOXL2	WT1mKTS	27
CTNNB1	WT1mKTS	24
AMH	WT1mKTS	23
FGF9	WT1mKTS	22
NR0B1	WT1mKTS	20
DMRT1	WT1mKTS	20
RSPO1	GATA4	19
DHH	WT1mKTS	14
AMH	GATA4	12
CTNNB1	GATA4	7
SRY	GATA4	7
SRY	WT1mKTS	2
