Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
NR5A1	WT1pKTS	0.351714787892167	2.63057409535974e-47
WT1pKTS	NR5A1	0.351714787892167	2.63057409535978e-47
DKK1	DMRT1	0.280178774035265	6.099847457331e-30
DMRT1	DKK1	0.280178774035264	6.09984745733144e-30
CTNNB1	RSPO1	0.234482925422953	3.25833721826271e-21
RSPO1	CTNNB1	0.234482925422953	3.25833721826324e-21
UGR	CBX2	0.212747615490699	1.1683258928434e-17
CBX2	UGR	0.212747615490699	1.1683258928434e-17
DKK1	SRY	0.212233191128438	1.40343225091626e-17
SRY	DKK1	0.212233191128438	1.40343225091629e-17
NR0B1	WNT4	0.212105074495968	1.46889423715014e-17
WNT4	NR0B1	0.212105074495968	1.46889423715023e-17
CTNNB1	WNT4	0.194437383642635	5.9711915767062e-15
WNT4	CTNNB1	0.194437383642635	5.97119157670628e-15
DMRT1	SRY	0.183594000960154	1.81814499464166e-13
SRY	DMRT1	0.183594000960154	1.81814499464171e-13
NR5A1	CBX2	0.182924335419082	2.23024425497338e-13
CBX2	NR5A1	0.182924335419082	2.23024425497347e-13
WT1mKTS	GATA4	0.148300043860232	3.05616157467682e-09
GATA4	WT1mKTS	0.148300043860232	3.05616157467687e-09
WNT4	RSPO1	0.139478311707574	2.51414647132433e-08
RSPO1	WNT4	0.139478311707574	2.51414647132439e-08
SRY	NR0B1	0.133664485328904	9.40461448063139e-08
NR0B1	SRY	0.133664485328904	9.40461448063144e-08
DHH	FGF9	0.125886623073163	5.04254035352509e-07
FGF9	DHH	0.125886623073163	5.04254035352512e-07
SOX9	DKK1	0.12366360885571	8.00427093354775e-07
DKK1	SOX9	0.12366360885571	8.00427093354784e-07
WT1pKTS	WT1mKTS	0.110516514809976	1.04741687806492e-05
WT1mKTS	WT1pKTS	0.110516514809976	1.04741687806492e-05
WT1pKTS	UGR	0.109129608996603	1.35206626691042e-05
UGR	WT1pKTS	0.109129608996603	1.35206626691043e-05
SRY	WT1pKTS	0.104359997025619	3.17901691285338e-05
WT1pKTS	SRY	0.104359997025619	3.1790169128534e-05
DMRT1	SOX9	0.102568769335732	4.34246676222007e-05
SOX9	DMRT1	0.102568769335732	4.34246676222024e-05
DHH	AMH	0.100432396702882	6.25800662132518e-05
AMH	DHH	0.100432396702882	6.25800662132523e-05
GATA4	WT1pKTS	0.0938613350484657	0.000184193736780727
WT1pKTS	GATA4	0.0938613350484656	0.00018419373678073
PGD2	AMH	0.0937949946290359	0.000186148841003748
AMH	PGD2	0.0937949946290359	0.000186148841003749
PGD2	DHH	0.0930031651969218	0.000211039895753611
DHH	PGD2	0.0930031651969218	0.000211039895753613
PGD2	FGF9	0.0810618803027213	0.00124672425082414
FGF9	PGD2	0.0810618803027212	0.00124672425082416
FGF9	AMH	0.0801562171743338	0.00141395301751816
AMH	FGF9	0.0801562171743337	0.00141395301751817
NR5A1	SOX9	0.0757775047167396	0.00255364499299448
SOX9	NR5A1	0.0757775047167395	0.00255364499299452
CTNNB1	NR0B1	0.0709574704841503	0.00473528621663524
NR0B1	CTNNB1	0.0709574704841502	0.00473528621663528
CTNNB1	FOXL2	0.070308702815531	0.00513212258169122
FOXL2	CTNNB1	0.0703087028155309	0.00513212258169132
CBX2	WT1pKTS	0.0682594692735806	0.00659047238087812
WT1pKTS	CBX2	0.0682594692735805	0.00659047238087822
FGF9	SOX9	0.067739099263719	0.00701567808743564
SOX9	FGF9	0.0677390992637189	0.00701567808743573
DMRT1	WT1pKTS	0.0661434464479678	0.00847717291061512
WT1pKTS	DMRT1	0.0661434464479677	0.0084771729106152
DHH	SOX9	0.0637414141306277	0.0111918206699266
SOX9	DHH	0.0637414141306276	0.0111918206699267
FOXL2	UGR	0.0620093401626193	0.0136027004762097
UGR	FOXL2	0.0620093401626193	0.0136027004762097
PGD2	SOX9	0.052431057831435	0.0369915006605549
SOX9	PGD2	0.0524310578314349	0.0369915006605552
DKK1	WT1pKTS	0.039203839015878	0.118956680071456
WT1pKTS	DKK1	0.039203839015878	0.118956680071456
CTNNB1	FGF9	0.0354238436076095	0.158913579957082
FGF9	CTNNB1	0.0354238436076095	0.158913579957083
FOXL2	RSPO1	0.0345401345218856	0.169575126753191
