Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
NR5A1	WT1pKTS	0.35656076122903	1.16640124614222e-48
WT1pKTS	NR5A1	0.356560761229029	1.16640124614242e-48
DMRT1	DKK1	0.269640287948599	8.98723218320328e-28
DKK1	DMRT1	0.269640287948599	8.987232183204e-28
RSPO1	CTNNB1	0.225717750210802	9.80485954793548e-20
CTNNB1	RSPO1	0.225717750210802	9.80485954793619e-20
SRY	DKK1	0.218260457395421	1.58953541003453e-18
DKK1	SRY	0.218260457395421	1.58953541003462e-18
WNT4	NR0B1	0.214331176141296	6.62447905173913e-18
NR0B1	WNT4	0.214331176141295	6.62447905173937e-18
UGR	CBX2	0.192024659559368	1.29969424851335e-14
CBX2	UGR	0.192024659559368	1.29969424851336e-14
WNT4	CTNNB1	0.187469797536522	5.48936484903005e-14
CTNNB1	WNT4	0.187469797536522	5.48936484903005e-14
NR5A1	CBX2	0.179616676616542	6.0488096167257e-13
CBX2	NR5A1	0.179616676616542	6.04880961672595e-13
DMRT1	SRY	0.171476020042009	6.5087588990907e-12
SRY	DMRT1	0.171476020042009	6.50875889909124e-12
SRY	NR0B1	0.146398424699232	4.86581929386703e-09
NR0B1	SRY	0.146398424699232	4.86581929386704e-09
AMH	PGD2	0.136273657732462	5.2379615478597e-08
PGD2	AMH	0.136273657732462	5.23796154785987e-08
WNT4	RSPO1	0.128639784666412	2.81410141469665e-07
RSPO1	WNT4	0.128639784666412	2.81410141469675e-07
FGF9	DHH	0.124785390289164	6.3458311529878e-07
DHH	FGF9	0.124785390289164	6.34583115298791e-07
GATA4	WT1mKTS	0.123998397648067	7.4699971496165e-07
WT1mKTS	GATA4	0.123998397648067	7.46999714961658e-07
WT1pKTS	SRY	0.123078304670962	9.02786679659771e-07
SRY	WT1pKTS	0.123078304670962	9.02786679659782e-07
WT1pKTS	WT1mKTS	0.12216342471955	1.08842890166776e-06
WT1mKTS	WT1pKTS	0.12216342471955	1.08842890166778e-06
DHH	AMH	0.116533762014909	3.3402600725921e-06
AMH	DHH	0.116533762014909	3.34026007259216e-06
WT1pKTS	UGR	0.114065239724236	5.3753887244278e-06
UGR	WT1pKTS	0.114065239724236	5.3753887244278e-06
DKK1	SOX9	0.10855830871633	1.50068341871932e-05
SOX9	DKK1	0.10855830871633	1.50068341871938e-05
SOX9	DMRT1	0.107102141681246	1.95309003837604e-05
DMRT1	SOX9	0.107102141681246	1.95309003837607e-05
PGD2	DHH	0.0981766189091091	9.13395132256805e-05
DHH	PGD2	0.098176618909109	9.13395132256812e-05
WT1pKTS	GATA4	0.0904589298996679	0.000313803257678432
GATA4	WT1pKTS	0.0904589298996678	0.000313803257678434
NR5A1	SOX9	0.0894407376023748	0.000366774630785871
SOX9	NR5A1	0.0894407376023747	0.000366774630785875
PGD2	FGF9	0.0889454338589111	0.000395460588179818
FGF9	PGD2	0.0889454338589111	0.000395460588179818
CTNNB1	NR0B1	0.0847165800741962	0.00074079764842721
NR0B1	CTNNB1	0.0847165800741961	0.000740797648427216
DMRT1	WT1pKTS	0.0721551290363514	0.00407485654024793
WT1pKTS	DMRT1	0.0721551290363513	0.00407485654024799
AMH	FGF9	0.0711982756285223	0.0045952000203928
FGF9	AMH	0.0711982756285222	0.00459520002039281
CTNNB1	FOXL2	0.0688165820122049	0.00616103611982554
FOXL2	CTNNB1	0.0688165820122047	0.00616103611982567
CBX2	WT1pKTS	0.068681894352014	0.00626248331619251
WT1pKTS	CBX2	0.0686818943520138	0.00626248331619264
UGR	FOXL2	0.0681592728248445	0.00667049900574049
FOXL2	UGR	0.0681592728248444	0.00667049900574055
WT1mKTS	FOXL2	0.0650021640416213	0.00968352838083051
FOXL2	WT1mKTS	0.0650021640416212	0.00968352838083063
PGD2	SOX9	0.0610932703511772	0.0150545238180495
SOX9	PGD2	0.0610932703511772	0.0150545238180496
SOX9	DHH	0.0454247604894924	0.0707908331481659
DHH	SOX9	0.0454247604894923	0.0707908331481665
SOX9	SRY	0.0443552395363532	0.0776927305218682
SRY	SOX9	0.044355239536353	0.0776927305218692
RSPO1	FOXL2	0.0408881654480461	0.103905058881389
FOXL2	RSPO1	0.0408881654480459	0.103905058881391
GATA4	CBX2	0.0392015884295556	0.118977877272129
