	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
DMRT1	1.0	0.5162983459213432	-0.44256237295167417	0.5046768304859918	-0.5530930801955571	0.532341089577849	-0.42149900725107825	0.7219425244072257	0.8469784324298151	-0.5941480898867628	-0.28145860735588774	0.50412682017881	-0.3618804981982889	0.3138435590241803	0.41912770257222676	-0.5701248268676604	-0.2662964656429444	0.7054348365310681	-0.45654397986615547
FGF9	0.5162983459213432	1.0	-0.5616032965010773	0.7666528693118064	-0.4913758822083133	0.7694928063147866	-0.47419292621885295	0.42098290305304137	0.5090820525586993	-0.6752526965209288	-0.25275303368401336	0.7501394284886935	-0.6171814558577422	0.3388461086238025	0.21019065173855372	-0.36293892032521724	-0.14914516263214997	0.6714283017360333	-0.489900279779744
RSPO1	-0.44256237295167417	-0.5616032965010773	1.0	-0.5410839873975121	0.85333118802117	-0.544198871493828	0.2511884983800593	-0.5174009510023831	-0.4447003439377763	0.7623428168340842	-0.2961629108912538	-0.5245065895595337	0.6575594224158405	-0.7442448728391649	-0.5974081605478785	0.6880946848698937	-0.32074024976870785	-0.5749948386828644	0.2567168790198904
DHH	0.5046768304859918	0.7666528693118064	-0.5410839873975121	1.0	-0.4848442408485781	0.7600654410301534	-0.4600118953691581	0.3941284274884295	0.5130319004983495	-0.6609144025567195	-0.2533941971833212	0.7459768855856828	-0.608264990850884	0.32176243980192853	0.20412808611229774	-0.33724984181535084	-0.15811709050397826	0.6660136064496323	-0.49898726532449245
CTNNB1	-0.5530930801955571	-0.4913758822083133	0.85333118802117	-0.4848442408485781	1.0	-0.49783134608071905	0.2446323496388971	-0.5932565586815725	-0.5424130431940426	0.7392398106595225	-0.2833011143893622	-0.4797636828504792	0.6073737981604557	-0.7186391851374385	-0.6602938775048134	0.7529747489734898	-0.30218913721428126	-0.5607882942282534	0.24908381317231565
PGD2	0.532341089577849	0.7694928063147866	-0.544198871493828	0.7600654410301534	-0.49783134608071905	1.0	-0.4848163621640747	0.42762704530572654	0.5370129853155542	-0.6781287694689762	-0.26631312405832414	0.7583272148033992	-0.6171969007401076	0.3412401647105156	0.22802014701377094	-0.3772081352698314	-0.17236451238359765	0.6790910937734554	-0.49837424219377147
WT1mKTS	-0.42149900725107825	-0.47419292621885295	0.2511884983800593	-0.4600118953691581	0.2446323496388971	-0.4848163621640747	1.0	-0.38203268616148955	-0.43812996388145287	0.3459999942592301	0.19362835074445006	-0.46875391430322044	0.3019136176757476	-0.15096383686013115	-0.10155634354101103	0.23839315496248692	0.05029331475742997	-0.461065615759567	0.7856584761128538
SRY	0.7219425244072257	0.42098290305304137	-0.5174009510023831	0.3941284274884295	-0.5932565586815725	0.42762704530572654	-0.38203268616148955	1.0	0.7380506137094961	-0.45503742385431123	-0.05601212449976134	0.4064769146362949	-0.2431069297175413	0.4962095725216857	0.5670299751753098	-0.7003125988208219	-0.18460830064324046	0.5971576698924147	-0.3770394467282008
DKK1	0.8469784324298151	0.5090820525586993	-0.4447003439377763	0.5130319004983495	-0.5424130431940426	0.5370129853155542	-0.43812996388145287	0.7380506137094961	1.0	-0.5832909953700823	-0.2975919712119028	0.5131270503563332	-0.35480665792752153	0.3087960858130993	0.4075793017620846	-0.5701776001161603	-0.27065617472944287	0.7126125384461524	-0.45617964569279595
WNT4	-0.5941480898867628	-0.6752526965209288	0.7623428168340842	-0.6609144025567195	0.7392398106595225	-0.6781287694689762	0.3459999942592301	-0.45503742385431123	-0.5832909953700823	1.0	-0.011306446243494677	-0.640338824098993	0.7585349700443974	-0.5534700260703362	-0.44482767290950054	0.5582816725364655	-0.13575271102307113	-0.7068103291898278	0.3711114889180053
CBX2	-0.28145860735588774	-0.25275303368401336	-0.2961629108912538	-0.2533941971833212	-0.2833011143893622	-0.26631312405832414	0.19362835074445006	-0.05601212449976134	-0.2975919712119028	-0.011306446243494677	1.0	-0.24124268222431186	-0.1629809577726906	0.45124293306991603	0.37322610122335315	-0.2862771292575339	0.7187459641799043	-0.28598790382791967	0.23243990720524627
AMH	0.50412682017881	0.7501394284886935	-0.5245065895595337	0.7459768855856828	-0.4797636828504792	0.7583272148033992	-0.46875391430322044	0.4064769146362949	0.5131270503563332	-0.640338824098993	-0.24124268222431186	1.0	-0.6229894105126013	0.31788876922003423	0.21245682400449817	-0.3693225309747979	-0.1550612544558915	0.6284050319796873	-0.4910689410197598
NR0B1	-0.3618804981982889	-0.6171814558577422	0.6575594224158405	-0.608264990850884	0.6073737981604557	-0.6171969007401076	0.3019136176757476	-0.2431069297175413	-0.35480665792752153	0.7585349700443974	-0.1629809577726906	-0.6229894105126013	1.0	-0.5138295440840326	-0.3811173014727247	0.4565073022916997	-0.3011505191049911	-0.4915672976967428	0.31021393757980614
