	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
DMRT1	1.0	0.522709373964999	-0.4430305265288007	0.5092176981698169	-0.5477383398067714	0.5439859778643156	-0.4260613711684762	0.7123684519705124	0.8419852505903046	-0.5958579155478078	-0.2860506988522092	0.5027164206631142	-0.3668512685626072	0.31406128149762297	0.41617660120028155	-0.5685067553304872	-0.2695298965170398	0.7063065572881522	-0.45120520542986203
FGF9	0.522709373964999	1.0	-0.5580830250543001	0.7524068040806022	-0.4912420213193287	0.7602002891563195	-0.4748535452039547	0.41430398526579487	0.5135574879391953	-0.6825858813875335	-0.24627991075622213	0.7448702368211801	-0.6215005980401809	0.33736470142079944	0.21378374288353275	-0.3633839103195386	-0.1489535168552073	0.674039608054866	-0.4775321591840071
RSPO1	-0.4430305265288007	-0.5580830250543001	1.0	-0.5438453993324011	0.8517704137140022	-0.5437538856890459	0.25605984025101897	-0.524469455301441	-0.44918538097591804	0.7614196387073148	-0.3061905968016961	-0.5237830895602053	0.6494873343212115	-0.7431231284817299	-0.5994546566843033	0.6920873051865509	-0.3147713055137305	-0.5720400195160511	0.25744657913802743
DHH	0.5092176981698169	0.7524068040806022	-0.5438453993324011	1.0	-0.48300393559288374	0.7592160457975422	-0.45766510018246054	0.39896395328819534	0.5147053852767857	-0.6651209214972995	-0.24362061896996715	0.7431918403631892	-0.6054554274274415	0.33056651112531177	0.21274978616714	-0.35245185641392335	-0.15636638199822944	0.6677121144301498	-0.4881943616794271
CTNNB1	-0.5477383398067714	-0.4912420213193287	0.8517704137140022	-0.48300393559288374	1.0	-0.4954100169994167	0.251570636401219	-0.5937540503233089	-0.5416333255826837	0.7387887880773558	-0.30143465141181136	-0.4807007656489458	0.60767917649862	-0.7204150464115725	-0.6604921156350528	0.7554370781951358	-0.31213727002448904	-0.5558573715721709	0.24675653056250532
PGD2	0.5439859778643156	0.7602002891563195	-0.5437538856890459	0.7592160457975422	-0.4954100169994167	1.0	-0.48274603183768133	0.4402514868857742	0.5457477771132067	-0.6877620875312854	-0.27156679585075444	0.7585268245204226	-0.6154522664127253	0.34722066749060215	0.2486205199931028	-0.38380650284046014	-0.17981207455763581	0.6858996106494673	-0.4896587487782271
WT1mKTS	-0.4260613711684762	-0.4748535452039547	0.25605984025101897	-0.45766510018246054	0.251570636401219	-0.48274603183768133	1.0	-0.3782075935763763	-0.43927206790064455	0.35523391579164115	0.194590546919926	-0.46779859666559637	0.3119733363168235	-0.14561084352583153	-0.10077189842770237	0.23787498475672092	0.028387096308762932	-0.46876187586235696	0.7991935234602724
SRY	0.7123684519705124	0.41430398526579487	-0.524469455301441	0.39896395328819534	-0.5937540503233089	0.4402514868857742	-0.3782075935763763	1.0	0.7300132981750141	-0.4526476261550081	-0.05509624394512453	0.4050340124268774	-0.24731610829477713	0.490442845894525	0.5626209643159392	-0.696938283846628	-0.18725193665998752	0.5970324624352288	-0.37665069278723756
DKK1	0.8419852505903046	0.5135574879391953	-0.44918538097591804	0.5147053852767857	-0.5416333255826837	0.5457477771132067	-0.43927206790064455	0.7300132981750141	1.0	-0.5782174933631846	-0.29316389322194203	0.5096760967724046	-0.36373696402602895	0.3219288548256034	0.4157716888227177	-0.5804172617538765	-0.2703217455670499	0.7185029939490912	-0.44755746823643283
WNT4	-0.5958579155478078	-0.6825858813875335	0.7614196387073148	-0.6651209214972995	0.7387887880773558	-0.6877620875312854	0.35523391579164115	-0.4526476261550081	-0.5782174933631846	1.0	-0.02438782790520006	-0.6533813974822171	0.7672357425724302	-0.5581406642045398	-0.45006032557761155	0.5643107392867021	-0.13802379159108102	-0.6988662605271968	0.3676574187775808
