SourceGENES,TargetGENES,Interaction,Edges
WT1mKTS,PGD2,1.30945832501614,repression
WT1mKTS,SOX9,1.2739877401797,repression
WT1mKTS,DMRT1,1.20616752989108,repression
WT1mKTS,AMH,1.10503012275411,repression
SRY,DHH,1.03527807109239,repression
SRY,SOX9,1,activation
WT1mKTS,DKK1,0.917814139805117,repression
SRY,FGF9,0.873006876121435,activation
WT1mKTS,GATA4,0.746413933589924,repression
PGD2,AMH,0.68332373557425,activation
FOXL2,NR5A1,0.645188880905138,repression
RSPO1,PGD2,0.581188534580042,repression
WT1mKTS,WT1mKTS,0.576851825152162,activation
WT1mKTS,DHH,0.574371926440831,repression
NR5A1,CBX2,0.569216254605655,activation
FOXL2,RSPO1,0.563361974186264,repression
SRY,UGR,0.559853096919554,repression
SRY,CBX2,0.553483253517464,repression
FOXL2,CTNNB1,0.544373178033255,activation
PGD2,SOX9,0.531676039139708,activation
WT1mKTS,WNT4,0.497212415502876,repression
SRY,DMRT1,0.440806546465705,activation
WT1mKTS,FGF9,0.433868913226702,repression
WT1mKTS,WT1pKTS,0.428564542057462,repression
WT1mKTS,NR0B1,0.410231562794704,repression
RSPO1,WT1mKTS,0.398455954825956,repression
NR5A1,RSPO1,0.395981225850852,repression
PGD2,FGF9,0.377325860778495,activation
PGD2,PGD2,0.373456590578448,activation
NR5A1,UGR,0.338589871711,repression
NR5A1,CTNNB1,0.314494592863978,repression
PGD2,DHH,0.303826947043717,activation
AMH,WT1pKTS,0.283069958917287,repression
RSPO1,UGR,0.273854095555112,repression
PGD2,DMRT1,0.271893148499984,repression
SRY,PGD2,0.270058566360665,repression
AMH,FOXL2,0.242536283093495,repression
WT1mKTS,FOXL2,0.241139683712936,repression
RSPO1,NR0B1,0.240121116013912,repression
RSPO1,GATA4,0.226295771763152,repression
NR5A1,SRY,0.215763181488274,repression
RSPO1,CBX2,0.210391400181802,repression
RSPO1,WNT4,0.199840245296005,repression
SRY,SRY,0.196160299264015,activation
AMH,AMH,0.193559899346545,activation
SRY,DKK1,0.19064704075078,activation
SRY,AMH,0.184174892258718,repression
RSPO1,DMRT1,0.16911552617982,repression
RSPO1,DKK1,0.167642982574534,repression
PGD2,GATA4,0.167151528935683,repression
NR5A1,NR5A1,0.164116690024987,activation
FOXL2,FOXL2,0.159043235235559,activation
WT1pKTS,NR5A1,0.141471457650887,activation
AMH,WT1mKTS,0.128239554137348,repression
AMH,GATA4,0.12546943361913,repression
PGD2,DKK1,0.124958495728258,activation
DHH,AMH,0.123397689799572,activation
PGD2,WT1mKTS,0.115437476814665,repression
PGD2,WNT4,0.113754215841737,repression
DHH,PGD2,0.104241502878889,activation
RSPO1,RSPO1,0.10161381294944,activation
FOXL2,SRY,0.1005510549663,repression
RSPO1,CTNNB1,0.0903700889763702,activation
DHH,SOX9,0.08427745488382,activation
AMH,DKK1,0.0804781985007654,activation
FOXL2,DKK1,0.0780727315174359,repression
WT1pKTS,RSPO1,0.0762387288552389,repression
PGD2,NR0B1,0.0663937746153982,repression
FOXL2,CBX2,0.0644335501570772,repression
WT1pKTS,CTNNB1,0.0633521767943644,repression
WT1mKTS,CTNNB1,0.0593132865890448,repression
WT1pKTS,FOXL2,0.0577763588114343,repression
DKK1,PGD2,0.0545048042113828,activation
DHH,GATA4,0.0490327507504546,repression
DHH,WNT4,0.0489019005769632,repression
WNT4,AMH,0.0482605318564665,repression
PGD2,WT1pKTS,0.0459673529143267,activation
RSPO1,SRY,0.0455549137460387,repression
NR0B1,AMH,0.0443190870784861,repression
DKK1,SOX9,0.0408418477840934,activation
WT1pKTS,SRY,0.0392200955657981,repression
NR0B1,SOX9,0.0377719996276906,repression
DHH,DMRT1,0.0364041766709796,repression
DHH,WT1mKTS,0.0341595249720601,repression
DHH,NR0B1,0.0329946058188084,repression
DHH,FGF9,0.0319047909770731,activation
DKK1,WNT4,0.0305551068310607,repression
NR0B1,FGF9,0.0296205123868193,repression
