Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
WT1pKTS	NR5A1	0.359188922388915	2.10390388555804e-49
NR5A1	WT1pKTS	0.359188922388915	2.10390388555846e-49
DKK1	DMRT1	0.286909763684773	2.23945751647347e-31
DMRT1	DKK1	0.286909763684773	2.23945751647395e-31
RSPO1	CTNNB1	0.220285493487298	7.53486288501424e-19
CTNNB1	RSPO1	0.220285493487298	7.53486288501446e-19
SRY	DKK1	0.219153600924473	1.14467188059357e-18
DKK1	SRY	0.219153600924472	1.14467188059362e-18
WNT4	NR0B1	0.210550485056537	2.54811665759014e-17
NR0B1	WNT4	0.210550485056537	2.54811665759014e-17
WNT4	CTNNB1	0.202796823310636	3.72794633897637e-16
CTNNB1	WNT4	0.202796823310635	3.72794633897661e-16
NR5A1	CBX2	0.19111840491088	1.73611107696605e-14
CBX2	NR5A1	0.19111840491088	1.73611107696619e-14
DMRT1	SRY	0.180768540824709	4.28249793784451e-13
SRY	DMRT1	0.180768540824709	4.28249793784475e-13
CBX2	UGR	0.17956576779467	6.14151383526825e-13
UGR	CBX2	0.17956576779467	6.14151383526855e-13
NR0B1	SRY	0.143738837814977	9.232240658747e-09
SRY	NR0B1	0.143738837814977	9.23224065874704e-09
GATA4	WT1mKTS	0.133097262622453	1.06650615287014e-07
WT1mKTS	GATA4	0.133097262622453	1.06650615287015e-07
WNT4	RSPO1	0.126015608811652	4.9079489637192e-07
RSPO1	WNT4	0.126015608811652	4.90794896371924e-07
FGF9	DHH	0.125912313309675	5.01545314956986e-07
DHH	FGF9	0.125912313309674	5.01545314956993e-07
DHH	PGD2	0.123204164771058	8.79765387661596e-07
PGD2	DHH	0.123204164771058	8.79765387661605e-07
AMH	DHH	0.120818459813257	1.42935039888469e-06
DHH	AMH	0.120818459813257	1.42935039888471e-06
WT1pKTS	UGR	0.1176288973612	2.69628509150782e-06
UGR	WT1pKTS	0.1176288973612	2.69628509150783e-06
WT1pKTS	WT1mKTS	0.114602295791761	4.85078808147584e-06
WT1mKTS	WT1pKTS	0.114602295791761	4.85078808147587e-06
AMH	PGD2	0.114068168675061	5.3723857881683e-06
PGD2	AMH	0.114068168675061	5.37238578816834e-06
SOX9	DKK1	0.11052014298181	1.04671339468543e-05
DKK1	SOX9	0.11052014298181	1.04671339468547e-05
SOX9	DMRT1	0.0998967375613406	6.85083266685178e-05
DMRT1	SOX9	0.0998967375613405	6.85083266685183e-05
SRY	WT1pKTS	0.0980348438515035	9.35115941127724e-05
WT1pKTS	SRY	0.0980348438515032	9.3511594112776e-05
GATA4	WT1pKTS	0.094750345202723	0.00015978709158613
WT1pKTS	GATA4	0.0947503452027229	0.000159787091586133
SOX9	NR5A1	0.0844311234525049	0.000772100985048754
NR5A1	SOX9	0.0844311234525048	0.000772100985048759
CTNNB1	FOXL2	0.0834286856796409	0.000892009137007781
FOXL2	CTNNB1	0.0834286856796408	0.000892009137007801
NR0B1	CTNNB1	0.0807866782825628	0.00129550211309657
CTNNB1	NR0B1	0.0807866782825627	0.00129550211309658
WT1pKTS	DMRT1	0.0801448765762186	0.00141617222459857
DMRT1	WT1pKTS	0.0801448765762185	0.00141617222459858
CBX2	WT1pKTS	0.0727213521658726	0.00379270318386667
WT1pKTS	CBX2	0.0727213521658725	0.00379270318386671
DHH	SOX9	0.0685376737613105	0.0063727740411661
SOX9	DHH	0.0685376737613104	0.00637277404116618
FGF9	PGD2	0.0678973599436855	0.00688382639452928
PGD2	FGF9	0.0678973599436855	0.00688382639452929
WT1mKTS	FOXL2	0.0659395105199958	0.00868234765227084
FOXL2	WT1mKTS	0.0659395105199958	0.00868234765227086
UGR	FOXL2	0.0593479965109121	0.0182016063412148
FOXL2	UGR	0.0593479965109121	0.0182016063412148
WT1pKTS	DKK1	0.0533585088150772	0.0337700522526593
DKK1	WT1pKTS	0.0533585088150771	0.0337700522526597
NR0B1	FOXL2	0.0506062316096374	0.0440971490172851
FOXL2	NR0B1	0.0506062316096373	0.0440971490172855
SOX9	FGF9	0.0501022444272561	0.0462514032274894
FGF9	SOX9	0.0501022444272559	0.0462514032274899
SOX9	PGD2	0.0465140077353527	0.0642862792576015
PGD2	SOX9	0.0465140077353527	0.0642862792576015
