TF	target	importance
FOXL2	WT1pKTS	0.3357141621146092
DKK1	DMRT1	0.3095320901121109
DMRT1	DKK1	0.304345194566883
WT1pKTS	FOXL2	0.2672590844382734
CTNNB1	RSPO1	0.24930667904102952
RSPO1	CTNNB1	0.24408317763317036
CBX2	UGR	0.23765022198232102
UGR	CBX2	0.22096445253574867
PGD2	FGF9	0.21327312425065065
PGD2	DHH	0.2081772821509129
DHH	PGD2	0.20733360272938972
CTNNB1	FOXL2	0.19174945084380404
WNT4	NR0B1	0.19045832242795646
FGF9	DHH	0.18925686150075102
DHH	AMH	0.18873926856906287
FGF9	PGD2	0.18505659008654765
PGD2	AMH	0.1840611197284377
DHH	FGF9	0.18396795752436546
RSPO1	NR5A1	0.18161443452689277
FOXL2	NR5A1	0.18135411281328198
WT1mKTS	GATA4	0.17999354842974202
NR5A1	RSPO1	0.17812763603956086
NR5A1	CBX2	0.17621928898305084
UGR	WT1mKTS	0.1728673229689503
GATA4	WT1mKTS	0.1712523311576555
DKK1	SRY	0.17035069312539533
WNT4	CTNNB1	0.17030320584971684
SRY	DKK1	0.16698255467042267
WT1pKTS	NR5A1	0.1652261666652199
DKK1	SOX9	0.16508909191377935
NR0B1	WNT4	0.1648127071435442
UGR	GATA4	0.15522288658337055
DMRT1	SRY	0.15356384716391874
SRY	DMRT1	0.15233549727441548
CTNNB1	WT1pKTS	0.15231185354844876
RSPO1	WNT4	0.14938671223139716
WNT4	RSPO1	0.14710941524750598
FGF9	AMH	0.1466578894496247
SOX9	WNT4	0.1442189673830939
AMH	DHH	0.13988915923478157
AMH	FGF9	0.1385429254146033
DMRT1	SOX9	0.1351064701788511
SOX9	DKK1	0.13221895464501804
AMH	PGD2	0.12879999588921567
NR5A1	WT1pKTS	0.12578015287465932
AMH	NR0B1	0.12342159088281816
FOXL2	CTNNB1	0.1191335309769787
RSPO1	FOXL2	0.11579740601244558
FOXL2	SRY	0.11360119795116506
SOX9	DMRT1	0.11351074498271388
NR5A1	UGR	0.11298568394854282
NR5A1	FOXL2	0.11223390968897523
CTNNB1	NR5A1	0.11095747438565597
SOX9	PGD2	0.1075822043042032
DHH	SOX9	0.10734854304365563
PGD2	SOX9	0.1069042257235645
RSPO1	WT1pKTS	0.10305933284725656
UGR	NR0B1	0.10243358524224633
CTNNB1	SRY	0.10186604934565513
DHH	GATA4	0.10006165250317525
NR5A1	CTNNB1	0.1000571169867832
DHH	WT1mKTS	0.09650976995328159
SOX9	AMH	0.09184818911660993
SOX9	FGF9	0.09145273444929944
SOX9	DHH	0.08937391361389174
NR0B1	UGR	0.08557045593515275
FGF9	GATA4	0.08493575030067585
PGD2	GATA4	0.0842075216416056
NR0B1	RSPO1	0.08205197470138391
PGD2	WT1mKTS	0.08114534932906237
FGF9	WT1mKTS	0.07984683289601943
FGF9	SOX9	0.07682455753109711
FGF9	WNT4	0.07527016641301995
SRY	FOXL2	0.07511180809323503
FGF9	NR0B1	0.07468204491863932
RSPO1	CBX2	0.07244819452983607
WT1pKTS	CBX2	0.07183559406385395
AMH	GATA4	0.07137431832437077
RSPO1	NR0B1	0.07023595793046757
WNT4	UGR	0.0701046896183923
DHH	NR0B1	0.06900148159765844
CTNNB1	CBX2	0.0688468220633128
CTNNB1	WNT4	0.06876930905990014
WT1pKTS	SRY	0.0679593314933395
PGD2	NR0B1	0.06573266356488422
SRY	UGR	0.06557615810628793
GATA4	PGD2	0.06547680323166323
FOXL2	RSPO1	0.06535053636709239
WNT4	SOX9	0.06391875433670656
UGR	SRY	0.06376800102177724
DMRT1	CBX2	0.0617577486890479
DKK1	CBX2	0.060285315298754125
GATA4	DHH	0.06006822739703886
NR0B1	AMH	0.05991698304815277
AMH	WT1mKTS	0.059675971229957145
GATA4	FGF9	0.0592832092842005
UGR	WNT4	0.05889523653229302
WT1pKTS	CTNNB1	0.058150200941164285
GATA4	AMH	0.05720287475074364
WT1mKTS	AMH	0.056117775147133654
PGD2	WNT4	0.05531511347819276
WT1pKTS	UGR	0.05479505785419212
WT1mKTS	DHH	0.05402440633644801
RSPO1	UGR	0.0534566717824333
NR0B1	CTNNB1	0.05337253151518568
SRY	WT1pKTS	0.052878268112541406
WT1mKTS	FGF9	0.05258932600127444
DHH	WNT4	0.052153352940232246
WNT4	PGD2	0.05184897081102796
PGD2	DMRT1	0.05066245969287199
WNT4	NR5A1	0.050332805336524296
WT1mKTS	PGD2	0.04899705646349779
AMH	SOX9	0.048932206772736686
DKK1	UGR	0.04855856592790617
NR5A1	SOX9	0.04844736562653536
