Gene1	Gene2	Score
WT1pKTS	WT1mKTS	0.882958714691189
WT1mKTS	WT1pKTS	0.882958714691189
UGR	WNT4	0.867694930595496
GATA4	WT1pKTS	0.855407122498282
WT1pKTS	GATA4	0.855407122498282
UGR	DKK1	-0.855214279056958
GATA4	WT1mKTS	0.854737437102056
WT1mKTS	GATA4	0.854737437102056
NR0B1	DKK1	0.840194946223643
UGR	DMRT1	-0.838736263626022
DKK1	DMRT1	0.838050485846052
DMRT1	DKK1	0.838050485846052
NR0B1	DMRT1	0.836415481512876
UGR	FGF9	-0.826389559639653
UGR	DHH	-0.824917166435466
DMRT1	FGF9	0.821051396754425
DMRT1	DHH	0.820043337667671
DKK1	FGF9	0.817888452688704
DKK1	NR0B1	-0.81414556514426
UGR	PGD2	-0.813116848271217
NR0B1	UGR	-0.811491895506189
DMRT1	NR0B1	-0.811290825549382
DKK1	DHH	0.810870435418263
NR0B1	SRY	0.809542486374133
DMRT1	PGD2	0.809290725441651
SRY	WNT4	-0.808424474866317
SRY	UGR	-0.805438559196899
UGR	SOX9	-0.803856668751304
UGR	CBX2	0.802739344309097
DKK1	WNT4	-0.800807033859141
DKK1	PGD2	0.798938727133259
DKK1	AMH	0.797808057478359
DMRT1	AMH	0.797662055118046
UGR	AMH	-0.796663997858936
SRY	DKK1	0.79421379439917
DMRT1	WNT4	-0.792618792221413
NR0B1	WNT4	-0.788629999114162
SRY	DMRT1	0.788331924648698
UGR	SRY	-0.787224977883176
CBX2	WNT4	0.779626651396155
SRY	NR0B1	0.777790175948728
CBX2	NR0B1	0.7583817666161
UGR	NR0B1	0.756960981906735
CBX2	FGF9	-0.751583252976294
CBX2	DHH	-0.751152241442825
DKK1	SOX9	0.748954459386336
DMRT1	SOX9	0.748828617469791
CBX2	PGD2	-0.7486823085344
CBX2	DKK1	-0.748351708146996
SRY	FGF9	0.746671806718394
CBX2	DMRT1	-0.743150850958558
NR0B1	SOX9	0.74047806536123
SRY	CBX2	-0.737811069183338
SRY	SOX9	0.737751514338621
SRY	PGD2	0.737637515765814
SRY	DHH	0.735659161174
CBX2	AMH	-0.734736070259694
DKK1	CBX2	-0.732451747447843
NR0B1	CBX2	-0.730697749286028
DMRT1	CBX2	-0.729528028800312
SRY	AMH	0.720554446979065
CBX2	UGR	0.714447078576432
UGR	RSPO1	0.712100469787038
CBX2	SOX9	-0.710577639056492
SRY	RSPO1	-0.703373298600255
RSPO1	NR5A1	-0.688547302981957
UGR	GATA4	0.678227568840646
SRY	CTNNB1	-0.670909539866949
UGR	WT1pKTS	0.670189817872579
NR5A1	NR0B1	0.667981784062702
NR5A1	WNT4	0.659349373032686
NR0B1	FGF9	0.658311587643302
NR5A1	FGF9	-0.656870379273121
NR5A1	DMRT1	-0.652842476610114
NR0B1	CTNNB1	-0.652531014459154
NR5A1	DHH	-0.652291731840931
