	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
DMRT1	1.0	0.5260256207362405	-0.45091092412108363	0.5161912881086927	-0.5489704554779722	0.552181636789724	-0.4333836322609	0.7177702957046225	0.8471869371903755	-0.6071039362961963	-0.3035164545660128	0.5135781928264156	-0.37477284830152724	0.3109632966390347	0.4002491429276029	-0.5505039847511798	-0.2819721422075851	0.7139122467645019	-0.4653564996731924
FGF9	0.5260256207362405	1.0	-0.5623536842292668	0.7668479527994518	-0.4979827972787156	0.7711778881011544	-0.47584433023897155	0.4263980039289887	0.5230516010567058	-0.6858028624208056	-0.26520904470049267	0.7535130133808244	-0.6277502189082546	0.3462405009930477	0.21512084570751844	-0.36620295785235457	-0.1446992675914202	0.6784682244965736	-0.49230358520068596
RSPO1	-0.45091092412108363	-0.5623536842292668	1.0	-0.5415833031330816	0.8567084528446588	-0.5469288364704119	0.25580442006254567	-0.5315148643164966	-0.4619992563640801	0.7611236757504283	-0.2810501177805398	-0.5233772324341738	0.6526633004382998	-0.7401918905200976	-0.5999280479457856	0.6828449994468052	-0.3155879205906646	-0.5855164100199001	0.26253679009721287
DHH	0.5161912881086927	0.7668479527994518	-0.5415833031330816	1.0	-0.4859585430019348	0.7677334082349689	-0.46438448083568384	0.40328592340092356	0.5191271312224827	-0.6711249395085341	-0.2649290561165911	0.7517091971608523	-0.6151546896320809	0.3370040534345661	0.21309291661607918	-0.34836602388322285	-0.15434616916559435	0.6710553270534944	-0.4950097154177824
CTNNB1	-0.5489704554779722	-0.4979827972787156	0.8567084528446588	-0.4859585430019348	1.0	-0.5028953835970291	0.24743809270049913	-0.5996551600377957	-0.5490331254534441	0.746352658202662	-0.2710596731059181	-0.47941340388676135	0.614012675573759	-0.721945118170078	-0.6598995404844018	0.7486592879724601	-0.3009133841563432	-0.5710847233454436	0.2544902551411945
PGD2	0.552181636789724	0.7711778881011544	-0.5469288364704119	0.7677334082349689	-0.5028953835970291	1.0	-0.486357233493646	0.44581466565094613	0.551616164326563	-0.6894743158162606	-0.2924094352090864	0.7638392853829432	-0.6249714324689117	0.34455337129291946	0.24504990971239338	-0.3736323284279123	-0.18522191514542932	0.6899992243955303	-0.4983187117238455
WT1mKTS	-0.4333836322609	-0.47584433023897155	0.25580442006254567	-0.46438448083568384	0.24743809270049913	-0.486357233493646	1.0	-0.38743986452129653	-0.4422499168724693	0.3592089635949114	0.21206628457469714	-0.47286721942378607	0.3063454870791021	-0.1550486429565121	-0.09851502192787044	0.23678794679127002	0.05358860325000678	-0.4700856190143194	0.7946502651090197
SRY	0.7177702957046225	0.4263980039289887	-0.5315148643164966	0.40328592340092356	-0.5996551600377957	0.44581466565094613	-0.38743986452129653	1.0	0.7331687535670818	-0.46718082357885066	-0.0646336612917662	0.41356435768357336	-0.2564196864119929	0.5040037280060592	0.572104474527845	-0.7021129894100124	-0.19313062684238452	0.5958467342010707	-0.3837928048163663
DKK1	0.8471869371903755	0.5230516010567058	-0.4619992563640801	0.5191271312224827	-0.5490331254534441	0.551616164326563	-0.4422499168724693	0.7331687535670818	1.0	-0.5979375641793152	-0.30587288001165025	0.518528043208977	-0.37144603564625295	0.3254015511254981	0.41311464587097985	-0.5716334708292883	-0.27793718889643854	0.7228830369639396	-0.4641533953943817
WNT4	-0.6071039362961963	-0.6858028624208056	0.7611236757504283	-0.6711249395085341	0.746352658202662	-0.6894743158162606	0.3592089635949114	-0.46718082357885066	-0.5979375641793152	1.0	0.004891006694515037	-0.6578457213763644	0.767698826348035	-0.5563413180121433	-0.4501558083446051	0.5505324694470254	-0.12951299853888365	-0.7143868936726302	0.37893591901054435
CBX2	-0.3035164545660128	-0.26520904470049267	-0.2810501177805398	-0.2649290561165911	-0.2710596731059181	-0.2924094352090864	0.21206628457469714	-0.0646336612917662	-0.30587288001165025	0.004891006694515037	1.0	-0.25672365062362934	-0.1403310269827951	0.4361016952314289	0.3552781148467747	-0.2734069271488588	0.7167278466171702	-0.29205414990425843	0.23740769697845054
AMH	0.5135781928264156	0.7535130133808244	-0.5233772324341738	0.7517091971608523	-0.47941340388676135	0.7638392853829432	-0.47286721942378607	0.41356435768357336	0.518528043208977	-0.6578457213763644	-0.25672365062362934	1.0	-0.6368692708007785	0.32085845275461344	0.21529312437730133	-0.3690438737138091	-0.15035204896341625	0.6305422840908335	-0.49052673154713416
NR0B1	-0.37477284830152724	-0.6277502189082546	0.6526633004382998	-0.6151546896320809	0.614012675573759	-0.6249714324689117	0.3063454870791021	-0.2564196864119929	-0.37144603564625295	0.767698826348035	-0.1403310269827951	-0.6368692708007785	1.0	-0.5180394982770921	-0.38433741402526117	0.454498472362696	-0.2946375418250418	-0.5070627205418171	0.31564217042771014
NR5A1	0.3109632966390347	0.3462405009930477	-0.7401918905200976	0.3370040534345661	-0.721945118170078	0.34455337129291946	-0.1550486429565121	0.5040037280060592	0.3254015511254981	-0.5563413180121433	0.4361016952314289	0.32085845275461344	-0.5180394982770921	1.0	0.7594068821729048	-0.7748157706552632	0.37056338832768765	0.4189894591962839	-0.13182304160966185
WT1pKTS	0.4002491429276029	0.21512084570751844	-0.5999280479457856	0.21309291661607918	-0.6598995404844018	0.24504990971239338	-0.09851502192787044	0.572104474527845	0.41311464587097985	-0.4501558083446051	0.3552781148467747	0.21529312437730133	-0.38433741402526117	0.7594068821729048	1.0	-0.8095267015658194	0.28216790218600407	0.3245993852285528	-0.08481482080450445
FOXL2	-0.5505039847511798	-0.36620295785235457	0.6828449994468052	-0.34836602388322285	0.7486592879724601	-0.3736323284279123	0.23678794679127002	-0.7021129894100124	-0.5716334708292883	0.5505324694470254	-0.2734069271488588	-0.3690438737138091	0.454498472362696	-0.7748157706552632	-0.8095267015658194	1.0	-0.19237631125176582	-0.49802885820815834	0.2202103757769955
UGR	-0.2819721422075851	-0.1446992675914202	-0.3155879205906646	-0.15434616916559435	-0.3009133841563432	-0.18522191514542932	0.05358860325000678	-0.19313062684238452	-0.27793718889643854	-0.12951299853888365	0.7167278466171702	-0.15035204896341625	-0.2946375418250418	0.37056338832768765	0.28216790218600407	-0.19237631125176582	1.0	-0.21755382213958618	0.07071076970237562
SOX9	0.7139122467645019	0.6784682244965736	-0.5855164100199001	0.6710553270534944	-0.5710847233454436	0.6899992243955303	-0.4700856190143194	0.5958467342010707	0.7228830369639396	-0.7143868936726302	-0.29205414990425843	0.6305422840908335	-0.5070627205418171	0.4189894591962839	0.3245993852285528	-0.49802885820815834	-0.21755382213958618	1.0	-0.49952062361732824
GATA4	-0.4653564996731924	-0.49230358520068596	0.26253679009721287	-0.4950097154177824	0.2544902551411945	-0.4983187117238455	0.7946502651090197	-0.3837928048163663	-0.4641533953943817	0.37893591901054435	0.23740769697845054	-0.49052673154713416	0.31564217042771014	-0.13182304160966185	-0.08481482080450445	0.2202103757769955	0.07071076970237562	-0.49952062361732824	1.0
