Gene1	Gene2	EdgeWeight
WT1mKTS	NR5A1	6.0
WT1pKTS	RSPO1	6.0
WT1mKTS	UGR	1.5
WT1mKTS	WT1pKTS	1.5
GATA4	CBX2	0.66666
WT1mKTS	SRY	0.66666
WT1pKTS	NR0B1	0.375
GATA4	SOX9	0.24
WT1pKTS	AMH	0.24
GATA4	DKK1	0.16666
GATA4	WT1pKTS	0.16666
WT1mKTS	RSPO1	0.12244000000000001
WT1mKTS	CBX2	0.09375
GATA4	UGR	0.07407000000000001
GATA4	WNT4	0.07407000000000001
SRY	CBX2	0.06
GATA4	NR5A1	0.06
WT1mKTS	DMRT1	0.04958
WT1mKTS	DMRT1	0.04958
WT1mKTS	DKK1	0.04166
GATA4	CTNNB1	0.04166
SRY	DHH	0.0355
SRY	UGR	0.0355
WT1mKTS	WNT4	0.030610000000000002
GATA4	SRY	0.030610000000000002
GATA4	PGD2	0.026660000000000003
SOX9	FOXL2	0.02343
SRY	DMRT1	0.02076
SOX9	WT1pKTS	0.02076
WT1pKTS	DMRT1	0.01851
GATA4	FOXL2	0.01851
FGF9	CBX2	0.01662
GATA4	NR0B1	0.01662
WT1pKTS	CBX2	0.015
WT1mKTS	NR0B1	0.0136
SOX9	SRY	0.0136
WT1pKTS	SRY	0.01239
SOX9	NR5A1	0.01239
SRY	PGD2	0.011340000000000001
WT1mKTS	DHH	0.011340000000000001
FGF9	WT1pKTS	0.010409999999999999
AMH	UGR	0.010409999999999999
WT1mKTS	CTNNB1	0.0096
SRY	WT1pKTS	0.0096
GATA4	DHH	0.00823
GATA4	DHH	0.00823
SRY	NR0B1	0.00765
SOX9	CBX2	0.00765
WT1pKTS	DHH	0.00713
SRY	NR5A1	0.006659999999999999
WT1mKTS	AMH	0.006659999999999999
AMH	CBX2	0.00624
GATA4	FGF9	0.00624
SOX9	CTNNB1	0.00585
NR0B1	SOX9	0.0055
FGF9	FOXL2	0.0055
NR0B1	DMRT1	0.00519
SRY	RSPO1	0.00519
FGF9	UGR	0.00462
WT1mKTS	SOX9	0.004379999999999999
SRY	DKK1	0.004379999999999999
SRY	CTNNB1	0.00415
WT1mKTS	FGF9	0.00415
SRY	FOXL2	0.00394
WT1pKTS	UGR	0.00394
SOX9	RSPO1	0.00375
WNT4	WT1pKTS	0.0035600000000000002
FGF9	NR5A1	0.0034
FGF9	PGD2	0.0034
SRY	FGF9	0.00324
WNT4	RSPO1	0.00324
AMH	SRY	0.00309
AMH	DKK1	0.00309
WT1pKTS	DKK1	0.00296
FGF9	RSPO1	0.00296
WT1mKTS	PGD2	0.00271
WNT4	SOX9	0.00271
FGF9	SRY	0.0026
RSPO1	CTNNB1	0.0026
GATA4	RSPO1	0.00249
NR0B1	CBX2	0.00249
DMRT1	UGR	0.0024
WT1pKTS	CTNNB1	0.0024
WT1mKTS	FOXL2	0.0023
UGR	RSPO1	0.00221
DHH	UGR	0.00221
PGD2	UGR	0.00213
FGF9	SOX9	0.00205
AMH	DMRT1	0.00198
FGF9	DHH	0.0019100000000000002
PGD2	WT1pKTS	0.0019100000000000002
GATA4	AMH	0.0018399999999999998
WNT4	CBX2	0.0017800000000000001
NR0B1	UGR	0.0017800000000000001
PGD2	FOXL2	0.00172
WNT4	FOXL2	0.0016600000000000002
AMH	CTNNB1	0.00161
PGD2	DMRT1	0.00156
DHH	RSPO1	0.00156
FGF9	AMH	0.00151
SRY	AMH	0.00151
DHH	FOXL2	0.00146
DHH	DMRT1	0.00146
UGR	CTNNB1	0.0014199999999999998
AMH	PGD2	0.00137
SOX9	WNT4	0.00137
NR5A1	SRY	0.00133
AMH	FOXL2	0.00133
DKK1	RSPO1	0.0012900000000000001
WT1pKTS	SOX9	0.00126
AMH	RSPO1	0.00126
FGF9	WNT4	0.00122
DKK1	UGR	0.00122
NR0B1	FGF9	0.00119
DHH	SRY	0.00115
RSPO1	UGR	0.00115
FGF9	CTNNB1	0.00112
SRY	WNT4	0.00109
CTNNB1	WNT4	0.00106
DKK1	FOXL2	0.00103
NR0B1	DKK1	0.00103
PGD2	NR5A1	0.00098
CTNNB1	UGR	0.0009599999999999999
FOXL2	SRY	0.0009599999999999999
CTNNB1	CBX2	0.00093
WNT4	NR5A1	0.00093
CBX2	FOXL2	0.00091
FOXL2	DHH	0.00091
FOXL2	NR0B1	0.0008900000000000001
AMH	NR5A1	0.0008699999999999999
DKK1	WNT4	0.0008699999999999999
GATA4	DMRT1	0.00085
RSPO1	NR0B1	0.0008300000000000001
DKK1	NR5A1	0.00081
FGF9	DMRT1	0.00079
RSPO1	FOXL2	0.00079
SOX9	FGF9	0.0007700000000000001
FOXL2	WNT4	0.00075
FOXL2	DMRT1	0.00075
WT1pKTS	FOXL2	0.00074
PGD2	DHH	0.00074
DKK1	SRY	0.00072
NR5A1	UGR	0.0007
RSPO1	DHH	0.0007
WNT4	DKK1	0.0006900000000000001
WT1pKTS	NR5A1	0.0006900000000000001
CBX2	NR5A1	0.00067
SOX9	NR0B1	0.00067
NR0B1	RSPO1	0.00066
NR0B1	AMH	0.00066
DHH	WT1pKTS	0.00065
PGD2	SRY	0.00063
PGD2	SRY	0.00063
NR5A1	DHH	0.00061
DMRT1	WNT4	0.00058
DHH	PGD2	0.00058
NR0B1	SRY	0.00055
FGF9	DKK1	0.00054
SOX9	DMRT1	0.00054
WT1mKTS	GATA4	0.00053
UGR	WNT4	0.00053
WNT4	NR0B1	0.0005200000000000001
PGD2	WNT4	0.0005099999999999999
CTNNB1	SOX9	0.0005099999999999999
NR0B1	PGD2	0.0005
RSPO1	CBX2	0.0005
AMH	NR0B1	0.00049
DHH	CTNNB1	0.00049
DHH	SOX9	0.00047999999999999996
DHH	DKK1	0.00047000000000000004
DMRT1	RSPO1	0.00045999999999999996
SOX9	DHH	0.00045999999999999996
AMH	SOX9	0.00045999999999999996
