TF	target	importance
FOXL2	WT1pKTS	0.3371970005373205
DKK1	DMRT1	0.3046887779151058
DMRT1	DKK1	0.28758039303590127
WT1pKTS	FOXL2	0.27113514370898284
RSPO1	CTNNB1	0.26476838623866994
CBX2	UGR	0.2630615096340494
CTNNB1	RSPO1	0.22197761807833546
UGR	CBX2	0.21523506733137057
PGD2	DHH	0.2042817105004931
PGD2	FGF9	0.2012752744269837
DHH	PGD2	0.198832781295393
FOXL2	NR5A1	0.198168091497661
RSPO1	NR5A1	0.1966738452216715
FGF9	PGD2	0.19326020175839695
DHH	FGF9	0.18830473631545272
SRY	DKK1	0.18648004378382654
NR5A1	RSPO1	0.18450462373887722
PGD2	AMH	0.1820395219866947
NR5A1	CBX2	0.1818505463713772
DHH	AMH	0.18064871442815716
WNT4	NR0B1	0.18042668672569592
CTNNB1	FOXL2	0.17813315476449754
FGF9	DHH	0.17699503684880297
SRY	DMRT1	0.17468322172456988
DKK1	SRY	0.1726753325281635
NR0B1	WNT4	0.16628153092580608
GATA4	WT1mKTS	0.16599730763139015
DMRT1	SRY	0.1630435123943537
UGR	WT1mKTS	0.159997834807155
UGR	GATA4	0.15973923465309486
FGF9	AMH	0.15783417831781282
RSPO1	WNT4	0.1495999097200118
DKK1	SOX9	0.14942549612297348
WNT4	RSPO1	0.14860058867109283
WNT4	CTNNB1	0.1484574163145763
SOX9	WNT4	0.1472360945672359
AMH	DHH	0.14207548858712626
CTNNB1	WT1pKTS	0.1400122505266686
WT1mKTS	GATA4	0.13827552364474816
AMH	FGF9	0.13370832735235558
AMH	PGD2	0.1330732035017538
DMRT1	SOX9	0.1308265898336222
CTNNB1	NR5A1	0.124788143926373
WT1pKTS	NR5A1	0.122650553989814
RSPO1	FOXL2	0.12264639255860403
DHH	SOX9	0.12050171586278119
NR5A1	WT1pKTS	0.11749358964576669
NR5A1	FOXL2	0.11702349767463628
AMH	NR0B1	0.11678413760668996
FOXL2	CTNNB1	0.11479128030212399
RSPO1	WT1pKTS	0.11379940490267906
DHH	GATA4	0.11312558511055533
SOX9	DMRT1	0.10858249085726432
NR5A1	UGR	0.10776060277789623
SOX9	DKK1	0.10252965865483717
SOX9	FGF9	0.10216098693084107
SOX9	PGD2	0.10119342938059118
UGR	NR0B1	0.10065909686606908
PGD2	GATA4	0.0981478533914893
PGD2	SOX9	0.09650820074222076
FOXL2	SRY	0.0955411707831729
NR5A1	CTNNB1	0.09445893565106844
NR0B1	RSPO1	0.09246606411200577
PGD2	NR0B1	0.09193474471368986
FGF9	SOX9	0.09171537570080923
CTNNB1	WNT4	0.09022970203971344
AMH	WT1mKTS	0.08736536271327962
SOX9	DHH	0.08712336741237181
CTNNB1	SRY	0.08705660043172622
PGD2	WT1mKTS	0.08400579279249781
FGF9	WT1mKTS	0.0829311350077026
SRY	FOXL2	0.0808826399359845
WT1pKTS	CBX2	0.07898174461317864
RSPO1	NR0B1	0.0788005148146364
DHH	WT1mKTS	0.07872413370278643
AMH	GATA4	0.07798465996644252
SOX9	AMH	0.07751793028170269
FGF9	GATA4	0.07519741859904316
GATA4	AMH	0.07138213915565826
RSPO1	CBX2	0.07060692622932689
CTNNB1	CBX2	0.06999882310632832
FOXL2	RSPO1	0.06942337238756886
FGF9	WNT4	0.06889134000572669
FGF9	NR0B1	0.06874038049356257
WT1pKTS	SRY	0.06805291679749884
GATA4	DHH	0.06778168100052147
NR0B1	UGR	0.06658265429198161
GATA4	PGD2	0.06636192728732021
WT1pKTS	CTNNB1	0.06628734705194753
SRY	UGR	0.06513526526028778
DMRT1	CBX2	0.06434099700054434
UGR	SRY	0.06364360078842766
RSPO1	SRY	0.061115997173420374
