Gene1	Gene2	EdgeWeight
NR0B1	SRY	360
CTNNB1	UGR	359
CTNNB1	FOXL2	358
FOXL2	FOXL2	357
RSPO1	UGR	356
CBX2	UGR	355
RSPO1	FOXL2	354
WNT4	SRY	353
WT1pKTS	PGD2	352
WNT4	AMH	351
FOXL2	WT1pKTS	350
FGF9	DHH	349
DKK1	SRY	348
AMH	SRY	347
DMRT1	WT1pKTS	346
NR5A1	FOXL2	345
WT1mKTS	DMRT1	344
WT1mKTS	PGD2	343
WT1mKTS	DHH	342
WT1mKTS	FGF9	341
RSPO1	NR5A1	340
CTNNB1	NR5A1	339
SOX9	DKK1	338
UGR	SRY	337
GATA4	DMRT1	336
WT1mKTS	AMH	335
WT1pKTS	FGF9	334
GATA4	PGD2	333
NR0B1	CTNNB1	332
DHH	DHH	331
FOXL2	NR5A1	330
CBX2	FOXL2	329
WT1mKTS	SOX9	328
GATA4	AMH	327
NR5A1	UGR	326
DKK1	NR5A1	325
SRY	DMRT1	324
SRY	WT1pKTS	323
FOXL2	CBX2	322
WT1pKTS	AMH	321
NR5A1	PGD2	320
DKK1	CBX2	319
GATA4	SOX9	318
DHH	SOX9	317
GATA4	FGF9	316
SOX9	SOX9	315
FGF9	SOX9	314
WT1pKTS	DHH	313
DHH	PGD2	312
CBX2	SRY	311
CBX2	DHH	310
SRY	NR0B1	309
AMH	SOX9	308
RSPO1	CTNNB1	307
WT1pKTS	WT1pKTS	306
WT1pKTS	SOX9	305
DMRT1	CTNNB1	304
SOX9	DMRT1	303
NR5A1	SOX9	302
SOX9	DHH	301
PGD2	SOX9	300
GATA4	DHH	299
FOXL2	UGR	298
UGR	NR0B1	297
SRY	CBX2	296
RSPO1	SRY	295
WNT4	CTNNB1	294
SRY	WNT4	293
CBX2	NR5A1	292
SOX9	NR5A1	291
DHH	DKK1	290
NR0B1	NR0B1	289
CTNNB1	WNT4	288
FGF9	PGD2	287
RSPO1	WNT4	286
NR5A1	DHH	285
DKK1	CTNNB1	284
FGF9	NR0B1	283
UGR	RSPO1	282
FGF9	SRY	281
DMRT1	DMRT1	280
NR0B1	DKK1	279
RSPO1	CBX2	278
UGR	DKK1	277
AMH	CTNNB1	276
UGR	DHH	275
PGD2	DHH	274
SOX9	PGD2	273
DKK1	SOX9	272
PGD2	NR0B1	271
WT1mKTS	DKK1	270
AMH	DMRT1	269
PGD2	DKK1	268
NR5A1	CBX2	267
UGR	SOX9	266
AMH	PGD2	265
FGF9	DMRT1	264
DKK1	UGR	263
NR0B1	RSPO1	262
WT1pKTS	DKK1	261
WNT4	DHH	260
CBX2	SOX9	259
NR0B1	GATA4	258
GATA4	FOXL2	257
NR5A1	WT1pKTS	256
NR5A1	CTNNB1	255
GATA4	UGR	254
FGF9	DKK1	253
NR5A1	NR5A1	252
PGD2	RSPO1	251
PGD2	DMRT1	250
DMRT1	UGR	249
UGR	UGR	248
CTNNB1	SRY	247
AMH	FOXL2	246
UGR	CBX2	245
UGR	WNT4	244
AMH	FGF9	243
FOXL2	SRY	242
PGD2	SRY	241
SRY	UGR	240
AMH	DHH	239
FOXL2	CTNNB1	238
DHH	FGF9	237
PGD2	PGD2	236
WT1mKTS	UGR	235
DHH	UGR	234
DHH	CTNNB1	233
GATA4	DKK1	232
WT1mKTS	FOXL2	231
PGD2	NR5A1	230
DKK1	NR0B1	229
DMRT1	AMH	228
SOX9	UGR	227
DMRT1	SOX9	226
DHH	SRY	225
SRY	SOX9	224
WNT4	DKK1	223
CBX2	DKK1	222
DHH	NR5A1	221
SRY	PGD2	220
AMH	DKK1	219
SRY	FGF9	218
RSPO1	RSPO1	217
FGF9	NR5A1	216
AMH	NR0B1	215
GATA4	WT1mKTS	214
NR0B1	WT1pKTS	213
WNT4	CBX2	212
SRY	SRY	211
FGF9	UGR	210
DMRT1	SRY	209
FGF9	CTNNB1	208
NR5A1	DKK1	207
CTNNB1	WT1pKTS	206
WT1pKTS	DMRT1	205
AMH	AMH	204
WNT4	GATA4	203
FOXL2	DKK1	202
DMRT1	FGF9	201
CTNNB1	RSPO1	200
WNT4	RSPO1	199
AMH	NR5A1	198
CTNNB1	SOX9	197
DKK1	DHH	196
UGR	WT1mKTS	195
NR5A1	FGF9	194
UGR	NR5A1	193
AMH	UGR	192
SRY	DHH	191
PGD2	FGF9	190
SOX9	WT1pKTS	189
FOXL2	SOX9	188
DMRT1	DHH	187
CTNNB1	CBX2	186
CBX2	WNT4	185
DKK1	DKK1	184
UGR	PGD2	183
CBX2	PGD2	182
SRY	DKK1	181
WT1pKTS	NR5A1	180
WT1pKTS	SRY	179
WT1mKTS	CBX2	178
PGD2	AMH	177
CBX2	CTNNB1	176
CTNNB1	FGF9	175
WT1mKTS	GATA4	174
SOX9	SRY	173
NR0B1	DMRT1	172
WNT4	WNT4	171
WNT4	PGD2	170
DMRT1	RSPO1	169
DHH	CBX2	168
PGD2	CTNNB1	167
RSPO1	WT1pKTS	166
NR0B1	CBX2	165
NR0B1	AMH	164
PGD2	UGR	163
GATA4	RSPO1	162
