Gene1	Gene2	Score
WT1pKTS	WT1mKTS	0.874474770643826
WT1mKTS	WT1pKTS	0.874474770643826
UGR	WNT4	0.865019200510909
GATA4	WT1mKTS	0.864719504643069
WT1mKTS	GATA4	0.864719504643069
GATA4	WT1pKTS	0.855715947326566
WT1pKTS	GATA4	0.855715947326566
UGR	DKK1	-0.850584844886078
NR0B1	DMRT1	0.846371323046661
NR0B1	DKK1	0.843330016843526
UGR	FGF9	-0.83714898092471
DKK1	DMRT1	0.835432719354314
DMRT1	DKK1	0.835432719354314
UGR	DMRT1	-0.834921784913536
UGR	PGD2	-0.83473354092378
UGR	DHH	-0.832888278214907
DKK1	FGF9	0.819635678446918
DKK1	DHH	0.819620247170093
DKK1	NR0B1	-0.818156390424824
UGR	CBX2	0.817565816513749
SRY	WNT4	-0.815260153264601
UGR	AMH	-0.814033611535889
DKK1	PGD2	0.813801925150215
UGR	SOX9	-0.81092484633489
DMRT1	NR0B1	-0.810100284402301
DMRT1	FGF9	0.807953816363099
DMRT1	DHH	0.807300613144688
NR0B1	UGR	-0.802454330297398
SRY	UGR	-0.802231604988668
DMRT1	PGD2	0.802176995500082
SRY	DKK1	0.801194432346465
DKK1	AMH	0.800280065166035
NR0B1	WNT4	-0.79997213413398
NR0B1	SRY	0.799216210526674
SRY	DMRT1	0.792486325447811
DKK1	WNT4	-0.792426918590056
DMRT1	AMH	0.78720928449569
UGR	NR0B1	0.784579201746363
CBX2	WNT4	0.783431071255515
UGR	SRY	-0.781410473446249
CBX2	NR0B1	0.778654486861438
DMRT1	WNT4	-0.776620478033275
CBX2	DHH	-0.771326601485038
CBX2	FGF9	-0.7685124331076
CBX2	DKK1	-0.768050646015864
CBX2	PGD2	-0.766734134244253
DKK1	SOX9	0.761130278216481
SRY	NR0B1	0.760699901155883
DMRT1	SOX9	0.757165893695522
CBX2	AMH	-0.757032443538486
NR0B1	CBX2	-0.755121079572292
CBX2	DMRT1	-0.753943621761988
SRY	FGF9	0.753155646345687
SRY	CBX2	-0.752071258150735
DKK1	CBX2	-0.749591498446834
SRY	SOX9	0.749196344264908
SRY	PGD2	0.745418226226851
SRY	DHH	0.740497100068246
DMRT1	CBX2	-0.734954877738369
CBX2	SOX9	-0.734130171266438
NR0B1	SOX9	0.728180774814463
CBX2	UGR	0.724834439895618
SRY	AMH	0.723804493149665
SRY	RSPO1	-0.71693929615653
UGR	WT1pKTS	0.698820427489456
UGR	GATA4	0.690934166940654
RSPO1	NR5A1	-0.68931404886903
NR0B1	DHH	0.67216924364544
UGR	RSPO1	0.665726380352632
DKK1	WT1pKTS	-0.661637774644152
DKK1	GATA4	-0.658493673287471
NR5A1	NR0B1	0.657724347813536
NR0B1	FGF9	0.65514846705394
UGR	WT1mKTS	0.653981813769646
NR0B1	CTNNB1	-0.650673983774398
NR5A1	WNT4	0.649325029696357
NR0B1	PGD2	0.649284799832436
CBX2	GATA4	0.648180427113788
NR5A1	FGF9	-0.64593562671932
NR5A1	DKK1	-0.643828299460794
DKK1	NR5A1	-0.643828299460794
NR0B1	AMH	0.642131956243845
SRY	CTNNB1	-0.639895094338082
CBX2	WT1pKTS	0.639024998736146
NR5A1	DMRT1	-0.63775458874386
NR5A1	DHH	-0.635871292756486
DMRT1	NR5A1	-0.634723558126111
CBX2	SRY	-0.633057238491698
NR0B1	RSPO1	-0.630178281986373
NR5A1	PGD2	-0.629888361544584
DMRT1	WT1pKTS	-0.629639284192266
NR5A1	AMH	-0.626691347689639
WNT4	NR0B1	0.625516152240759
DMRT1	GATA4	-0.624339163830065
CBX2	WT1mKTS	0.617541278751314
DKK1	WT1mKTS	-0.61096177531122
WNT4	DKK1	0.610596900675937
DKK1	UGR	-0.610198712111519
RSPO1	DMRT1	0.605422718458266
NR5A1	SOX9	-0.603326506175205
CTNNB1	NR5A1	-0.602467974161386
SRY	WT1pKTS	-0.60066695495968
SRY	GATA4	-0.600094105637763
DMRT1	WT1mKTS	-0.599930407791006
RSPO1	DKK1	0.597305389033401
RSPO1	DHH	0.596171827910722
RSPO1	FGF9	0.593400374271472
CTNNB1	RSPO1	0.592903507228659
RSPO1	WNT4	-0.591898809294023
UGR	CTNNB1	0.590805455011246
RSPO1	PGD2	0.589313684774159
CBX2	RSPO1	0.588934711066867
DMRT1	UGR	-0.586294929293166
WNT4	DMRT1	0.584195972788195
RSPO1	AMH	0.583872590051238
DKK1	SRY	0.583869173097018
WNT4	RSPO1	0.58333677373278
NR5A1	CBX2	0.578495820940502
CBX2	NR5A1	0.578495820940502
RSPO1	SOX9	0.575742889910456
NR0B1	WT1pKTS	-0.570851698539507
UGR	NR5A1	0.565530634879983
NR0B1	GATA4	-0.56548582440551
RSPO1	CTNNB1	0.563674517074285
SRY	WT1mKTS	-0.563658773986897
NR5A1	WT1pKTS	0.558808720779993
RSPO1	NR0B1	-0.557546246209942
SOX9	AMH	0.554470144525632
SOX9	FGF9	0.552803266655224
DMRT1	RSPO1	-0.552094896627679
SOX9	PGD2	0.550047953976528
DKK1	RSPO1	-0.549047913543869
DMRT1	SRY	0.54041994476458
NR0B1	WT1mKTS	-0.537346546787987
SOX9	DHH	0.535995365816326
NR5A1	RSPO1	-0.531136288127478
WNT4	SRY	0.5272928787593
WNT4	UGR	-0.518629650807833
SOX9	NR0B1	-0.518363070391399
CBX2	CTNNB1	0.497869376332682
RSPO1	CBX2	-0.497325543434731
RSPO1	UGR	-0.496241758509683
SOX9	WNT4	-0.492995765440526
NR5A1	GATA4	0.491493044806092
NR5A1	WT1mKTS	0.489656639029716
SOX9	DKK1	0.4873831947692
SOX9	DMRT1	0.482683102072409
WNT4	NR5A1	-0.480193464815927
WNT4	SOX9	0.478541729974707
WNT4	CBX2	-0.477015090983641
RSPO1	WT1pKTS	-0.468845680614776
RSPO1	WT1mKTS	-0.468134576093832
SRY	NR5A1	-0.459571769121929
DKK1	CTNNB1	-0.459386582915566
WNT4	CTNNB1	0.456516212837053
DMRT1	CTNNB1	-0.455876575043408
SOX9	CBX2	-0.454616634612834
RSPO1	GATA4	-0.452183871483784
NR5A1	UGR	0.44836929363129
SOX9	WT1pKTS	-0.443819123965115
NR0B1	NR5A1	-0.438750918943344
NR5A1	SRY	-0.43867923580844
RSPO1	SRY	0.428991310852295
SOX9	GATA4	-0.428403102908037
CTNNB1	DMRT1	0.405823311577946
WNT4	DHH	-0.403971874423087
CTNNB1	DKK1	0.402223376047121
WNT4	FGF9	-0.399061477176595
CTNNB1	WNT4	-0.390229776966824
CTNNB1	PGD2	0.387921478102152
CTNNB1	DHH	0.386292892423376
CTNNB1	FGF9	0.386055509203868
CTNNB1	SOX9	0.384532933820426
CTNNB1	AMH	0.38253104570513
GATA4	SRY	0.381599306434877
WT1pKTS	SRY	0.379515933886397
WNT4	PGD2	-0.379475678874673
SOX9	WT1mKTS	-0.378496624090064
WT1mKTS	SRY	0.370074819576098
WNT4	AMH	-0.363268206658679
NR5A1	CTNNB1	0.361308389090066
DHH	SRY	-0.353623388424162
CTNNB1	NR0B1	-0.346230583331875
GATA4	NR0B1	0.339387470341022
GATA4	NR5A1	0.3350847966027
FGF9	NR0B1	-0.334112049905303
DHH	NR0B1	-0.334104793051916
AMH	SRY	-0.332257399831136
CTNNB1	UGR	-0.328793692937948
DHH	UGR	0.328758270421105
FGF9	SRY	-0.326030258955343
SOX9	RSPO1	-0.325435583271229
DHH	DKK1	-0.323721206187138
CTNNB1	WT1pKTS	-0.321895889633497
DHH	CBX2	0.319452473338765
DHH	DMRT1	-0.319211056084388
FOXL2	UGR	0.319000632934999
AMH	DKK1	-0.31832483368866
WT1mKTS	NR5A1	0.315419187744737
WT1pKTS	NR0B1	0.313027345407371
WT1pKTS	NR5A1	0.312869709048163
AMH	UGR	0.312240959039817
AMH	DMRT1	-0.311407361600447
AMH	NR0B1	-0.310681945568
FOXL2	SRY	-0.309462156467652
FOXL2	DMRT1	-0.30825094611246
WT1pKTS	UGR	-0.307033181681537
GATA4	WNT4	0.306184982354194
CTNNB1	WT1mKTS	-0.305826778541506
WT1mKTS	RSPO1	0.305674985382123
FOXL2	DKK1	-0.304756741968167
FGF9	UGR	0.304092122090116
WT1mKTS	WNT4	0.304075295115676
PGD2	NR0B1	-0.303559936008727
FOXL2	CBX2	0.302874897851825
WT1mKTS	NR0B1	0.300709820772557
FGF9	DKK1	-0.300684860506193
AMH	CBX2	0.299132410058057
FOXL2	NR0B1	-0.298723718113081
GATA4	RSPO1	0.298680651046804
WT1pKTS	WNT4	0.297960067105716
GATA4	UGR	-0.295820656923098
CTNNB1	CBX2	-0.295397162022735
PGD2	SRY	-0.292101751759813
CTNNB1	GATA4	-0.291068865644962
PGD2	DMRT1	-0.289068726868914
PGD2	DKK1	-0.287943706642134
WT1mKTS	UGR	-0.28721244112582
SOX9	CTNNB1	-0.286430729864421
CTNNB1	SRY	0.284891645085934
SOX9	UGR	-0.284868199529282
FGF9	DMRT1	-0.284437936832575
DHH	SOX9	-0.281711287482769
PGD2	UGR	0.279210987927849
FGF9	CBX2	0.278716058702865
SOX9	SRY	0.277081448416063
WT1pKTS	RSPO1	0.27558748184615
FOXL2	GATA4	0.275028432765144
UGR	FOXL2	0.271853702135451
DHH	FGF9	0.271238120255904
FGF9	DHH	0.271238120255904
DHH	WT1pKTS	0.270279935638194
GATA4	CTNNB1	0.267418566887975
WT1pKTS	DKK1	0.266288685038827
DHH	RSPO1	-0.26471275289845
PGD2	WNT4	-0.264505863665992
FOXL2	WNT4	0.26421250602211
FOXL2	WT1pKTS	0.262667630775227
PGD2	CBX2	0.262521595906328
WT1mKTS	CTNNB1	0.261367483987722
FOXL2	WT1mKTS	0.260179908165849
DHH	WT1mKTS	0.258083204623495
SRY	FOXL2	-0.25692071671798
FOXL2	SOX9	-0.256219267576044
WT1pKTS	DMRT1	0.254133249056823
DHH	WNT4	0.253470781904808
WT1mKTS	DKK1	0.253363870015047
NR0B1	FOXL2	-0.25250580554805
WNT4	WT1pKTS	-0.248653566217338
DHH	AMH	-0.246318020673415
FOXL2	PGD2	-0.246106186275866
DHH	GATA4	0.246061246213725
WT1mKTS	DMRT1	0.245298835465758
FGF9	NR5A1	0.244190398374093
FGF9	RSPO1	-0.242744648423734
DHH	NR5A1	0.242496790312238
FOXL2	FGF9	-0.241902514579733
GATA4	DKK1	-0.241394875003963
GATA4	SOX9	-0.241262276254237
WT1pKTS	PGD2	-0.239954919648004
PGD2	WT1pKTS	-0.239954919648004
AMH	SOX9	-0.236239385603295
FGF9	GATA4	0.235932187046385
FOXL2	AMH	-0.235645717228867
FGF9	SOX9	-0.235429459688611
WNT4	GATA4	-0.235300954090943
DHH	PGD2	-0.235059320886067
WT1pKTS	CTNNB1	0.231966185926839
FGF9	WT1pKTS	0.231647139779896
FGF9	WT1mKTS	0.230607216611681
WT1pKTS	FGF9	-0.230496321779618
FOXL2	DHH	-0.230389038965738
GATA4	DMRT1	0.22935454203218
WNT4	WT1mKTS	-0.226218647639985
AMH	WT1pKTS	0.225338506450749
GATA4	AMH	-0.221738834543819
AMH	GATA4	-0.221738834543819
WT1pKTS	SOX9	-0.221232466993414
GATA4	FGF9	-0.220368660214902
FGF9	WNT4	-0.219988571995671
GATA4	CBX2	0.219983837151167
GATA4	PGD2	-0.219711366070207
PGD2	GATA4	-0.219711366070207
AMH	WNT4	0.219200335466975
PGD2	SOX9	-0.217294470182964
WT1mKTS	CBX2	0.211092566661529
WT1mKTS	FGF9	-0.208775306285709
WT1mKTS	PGD2	-0.208064702013761
PGD2	WT1mKTS	-0.208064702013761
CBX2	FOXL2	0.207959021847386
AMH	WT1mKTS	-0.207529275395498
WT1mKTS	AMH	-0.207529275395498
WT1pKTS	CBX2	-0.206449122240781
FGF9	PGD2	-0.206078341184973
PGD2	DHH	0.204277519020297
WT1pKTS	FOXL2	-0.203697011491028
GATA4	FOXL2	-0.203100304214316
PGD2	NR5A1	0.202603508909904
PGD2	FGF9	0.202391661387686
AMH	DHH	0.201615107753131
WT1mKTS	SOX9	-0.200657669881504
FGF9	AMH	-0.199974040876059
WT1mKTS	FOXL2	-0.198644231107079
SOX9	NR5A1	0.19677876229612
DHH	FOXL2	0.194984736112038
WT1pKTS	DHH	-0.19460379813462
AMH	PGD2	0.194380551628204
WT1pKTS	AMH	-0.194227115266309
AMH	FOXL2	0.190053599516465
GATA4	DHH	-0.188132581167142
AMH	NR5A1	0.187426253526345
FOXL2	CTNNB1	0.186060283661416
WT1mKTS	DHH	-0.183822865928497
DHH	CTNNB1	0.183209790746793
DMRT1	FOXL2	-0.179915501808224
PGD2	FOXL2	0.172346011669721
DKK1	FOXL2	-0.172203785965833
PGD2	RSPO1	-0.171680874136657
AMH	FGF9	-0.165738198680451
PGD2	AMH	0.16328456017381
FOXL2	RSPO1	0.159834943387806
