TF	target	importance
FOXL2	WT1pKTS	146.44259406669903
WT1pKTS	FOXL2	112.63761392329955
DMRT1	DKK1	105.8516727055287
SRY	DMRT1	104.88292689518877
WT1pKTS	NR5A1	94.69180268625831
DKK1	DMRT1	94.05080182178193
RSPO1	NR5A1	93.7926211453629
CBX2	UGR	91.73308880089526
WNT4	RSPO1	82.12652450522555
RSPO1	CTNNB1	80.34811073088828
CTNNB1	WNT4	79.23380948224371
NR5A1	RSPO1	78.52562217797129
GATA4	WT1mKTS	77.9191693654471
CTNNB1	RSPO1	77.66278256007632
NR5A1	WT1pKTS	76.89016674692115
UGR	CBX2	71.96242030058633
NR0B1	RSPO1	68.80230307529997
DKK1	SRY	67.78659100792134
NR0B1	WNT4	67.26445092157687
RSPO1	FOXL2	66.67446914342722
WT1mKTS	GATA4	65.62068359925489
CBX2	NR5A1	65.31865601974452
CTNNB1	SRY	64.83409080056192
NR5A1	FOXL2	64.60395153456574
CTNNB1	NR5A1	64.12639577842769
SRY	FOXL2	63.75778528998575
SRY	DKK1	63.325076729921065
PGD2	NR0B1	60.56927898946536
DHH	FGF9	59.82833661664105
FOXL2	NR5A1	59.00968488286315
DMRT1	SRY	58.939164329089614
FGF9	WT1mKTS	58.83000880814466
WT1pKTS	SRY	58.786842569498084
SOX9	WNT4	58.57997302065737
NR5A1	CBX2	58.31137879931365
FOXL2	RSPO1	58.01178558007343
UGR	GATA4	57.94040980237251
WNT4	CTNNB1	57.68833212653133
WNT4	NR0B1	57.25281842658836
SOX9	DKK1	56.05132356910021
CTNNB1	WT1pKTS	55.327858092396404
UGR	NR0B1	54.74651299011728
WNT4	SOX9	54.43543177041749
RSPO1	WNT4	54.14468315655587
FOXL2	SRY	53.998701135946824
RSPO1	SRY	53.49909309008529
DHH	AMH	53.03654378888082
NR0B1	UGR	51.60360242222139
DHH	PGD2	50.97206047195259
UGR	WT1mKTS	50.68064397874486
SRY	CTNNB1	50.55274853500051
SOX9	DMRT1	49.95472470790597
NR0B1	CTNNB1	49.90603355242426
PGD2	AMH	49.64979463971434
NR0B1	NR5A1	49.46597177610176
FGF9	DHH	49.272125750257516
CTNNB1	FOXL2	48.50037365013299
CTNNB1	CBX2	48.424876340439255
AMH	WNT4	47.37207420661222
RSPO1	WT1pKTS	47.165086505972745
WT1pKTS	CTNNB1	46.55103643296529
FOXL2	CTNNB1	45.46797559710347
FOXL2	WNT4	45.29712104350347
DKK1	SOX9	44.82343703238393
AMH	NR0B1	44.24100772840383
NR5A1	UGR	43.801003736020654
SRY	SOX9	42.82039438484474
AMH	WT1mKTS	42.64979731839992
AMH	DHH	42.36902920627642
NR5A1	CTNNB1	41.70173593102156
SOX9	PGD2	41.38268274641537
SOX9	WT1mKTS	40.818246315268915
WT1pKTS	CBX2	40.60891075977403
AMH	PGD2	40.476243373293386
SRY	WT1pKTS	39.362645644179594
CBX2	RSPO1	38.823192269295745
CTNNB1	NR0B1	38.77908242988723
DKK1	CBX2	38.6243481670748
PGD2	FGF9	37.81624270615307
RSPO1	CBX2	37.686404112945034
DHH	DKK1	37.26511156915815
FGF9	SOX9	37.1091521589221
SOX9	AMH	36.493505749942905
DMRT1	GATA4	36.09074970672186
AMH	SOX9	36.05230284105374
UGR	WNT4	35.95964234838581
DMRT1	CBX2	35.90008579745057
UGR	RSPO1	35.71999041586515
CTNNB1	DMRT1	35.640954233895826
NR5A1	WNT4	35.60374888378141
UGR	SRY	35.351952524117465
FGF9	NR0B1	35.33308267655885
RSPO1	NR0B1	35.12985867745579
GATA4	SRY	34.78382835415555
PGD2	WT1mKTS	34.56264357128237
AMH	GATA4	34.4291115319168
DKK1	WNT4	34.39944797760386
WT1pKTS	WT1mKTS	34.37486103176177
DMRT1	SOX9	34.12392040633776
FOXL2	CBX2	34.102008844342976
FGF9	PGD2	33.99101359692752
SOX9	SRY	33.74098990010353
CBX2	CTNNB1	33.73402108358169
NR5A1	NR0B1	33.437333305959406
GATA4	WNT4	33.29521485943216
DHH	SOX9	33.235807759801226
DKK1	CTNNB1	32.945220783158916
DHH	NR0B1	32.88727500986193
WT1pKTS	RSPO1	32.84716887103681
WNT4	NR5A1	32.58216574999091
PGD2	DMRT1	32.360081089991375
SRY	NR5A1	32.085613664432024
NR5A1	SRY	32.04660693868548
DMRT1	WT1mKTS	32.0384741362912
WNT4	WT1pKTS	31.957496214433746
SRY	WT1mKTS	31.917134791158894
FOXL2	DKK1	31.849777444685195
NR0B1	WT1pKTS	31.780208643349933
SOX9	RSPO1	31.579931946379936
GATA4	DKK1	31.260568641566877
FGF9	AMH	30.710268193561493
WNT4	DKK1	30.62248653933673
WNT4	FGF9	30.61605168750899
CTNNB1	DKK1	30.520651790825404
SRY	WNT4	30.374692666840996
DHH	RSPO1	30.336376126657875
PGD2	WNT4	30.308536589536157
RSPO1	DMRT1	30.250691424815287
NR0B1	DHH	30.124568421239843
FGF9	WNT4	30.11753529293276
NR0B1	CBX2	29.859707761621596
WNT4	SRY	29.859307992498117
DKK1	UGR	29.809108237623818
RSPO1	UGR	29.698977228014396
GATA4	DMRT1	29.679886674620935
WT1mKTS	NR0B1	29.665014599924557
WNT4	PGD2	29.425309290071418
PGD2	DHH	29.283556166793947
DHH	WT1mKTS	29.217769854508614
WT1pKTS	DMRT1	29.2096601985647
CBX2	SRY	28.986177419215732
WNT4	DMRT1	28.82885128387146
GATA4	DHH	28.711577929356302
WT1mKTS	WNT4	28.646037557277175
SOX9	GATA4	28.387781473857366
WNT4	UGR	28.261871832244648
AMH	FGF9	28.175300820547633
NR0B1	FOXL2	28.030931515838727
DHH	WNT4	27.389233364980914
DKK1	AMH	27.03056300784268
FGF9	GATA4	26.95564877751709
SOX9	NR0B1	26.92010996014368
SRY	GATA4	26.855129658200603
NR5A1	DMRT1	26.681009392152106
DMRT1	CTNNB1	26.566829104424784
WT1mKTS	SOX9	26.555318905456424
WT1pKTS	WNT4	26.448087285069885
FOXL2	DMRT1	26.283234892009293
PGD2	SOX9	26.238665387111016
CBX2	WT1pKTS	26.214932483262125
DKK1	FGF9	26.204835454697385
WT1mKTS	PGD2	26.175680500872417
GATA4	UGR	26.017247493678465
NR5A1	GATA4	25.702658299505817
GATA4	CBX2	25.157046334969344
WT1pKTS	UGR	25.096125322641136
CBX2	NR0B1	25.08115120028542
GATA4	PGD2	25.05557938430492
CTNNB1	UGR	24.95448952091854
WNT4	FOXL2	24.920178812045695
SOX9	FOXL2	24.8601326781187
AMH	RSPO1	24.712022858496052
NR0B1	AMH	24.59068018752893
WT1pKTS	DKK1	24.398597141065387
DHH	SRY	24.321398178843523
DKK1	WT1mKTS	24.24761868142699
GATA4	SOX9	24.20894124297836
WT1mKTS	DHH	23.856934049974114
DMRT1	WT1pKTS	23.841498534056473
CBX2	DMRT1	23.744855994015612
DMRT1	RSPO1	23.664632635108923
NR0B1	SRY	23.610906234810457
FGF9	DMRT1	23.592662800441403
FOXL2	SOX9	23.453191245283147
DKK1	FOXL2	23.35526865931164
PGD2	GATA4	23.348795013704667
SRY	UGR	23.30792747790759
DMRT1	FOXL2	23.006486821476603
UGR	CTNNB1	22.878278123062312
CBX2	WNT4	22.86811136786882
NR0B1	SOX9	22.863064779234687
DMRT1	WNT4	22.6975999751404
DKK1	RSPO1	22.527864681928772
UGR	NR5A1	22.26974930117432
SOX9	NR5A1	22.23221884652321
SOX9	CTNNB1	22.065622735437632
PGD2	DKK1	22.00517233855947
WNT4	DHH	21.907025889694502
FGF9	UGR	21.88340428208452
GATA4	FGF9	21.868342464088936
WNT4	CBX2	21.815416419821954
PGD2	RSPO1	21.722064895586968
RSPO1	WT1mKTS	21.612378494963256
WT1mKTS	SRY	21.555816331927925
DKK1	NR5A1	21.337983883758493
NR5A1	SOX9	21.27888659587852
SOX9	FGF9	21.104619494257836
FGF9	RSPO1	21.103881291480633
DKK1	WT1pKTS	21.096218251980485
DKK1	GATA4	21.0496082792874
SOX9	DHH	21.034605645128448
DMRT1	AMH	21.007248122378993
WT1mKTS	DKK1	20.823573409870626
CTNNB1	SOX9	20.452752349961795
DHH	CBX2	20.307948954945395
NR5A1	DKK1	20.137871333358486
PGD2	CBX2	19.980656284529857
WT1mKTS	FGF9	19.881772367867207
WT1mKTS	DMRT1	19.840966959428886
DMRT1	NR0B1	19.836588116744732
CBX2	DKK1	19.751719036151673
DHH	NR5A1	19.74060584549523
GATA4	NR0B1	19.631704914347726
RSPO1	DKK1	19.527106105700305
