	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
DMRT1	1.0	0.5225131872550025	-0.44238974571533357	0.49591352153387364	-0.551680411412786	0.5325633835409476	-0.4326351800601129	0.7152105584890432	0.8490238301877728	-0.6005371504582818	-0.2715209685045035	0.49771572947079606	-0.38052249539695704	0.32229512159427437	0.42270299818921214	-0.5711542162975586	-0.2548150194737314	0.6952211771677824	-0.4604891273248116
FGF9	0.5225131872550025	1.0	-0.5630370132120949	0.7575708524169062	-0.4979539534156558	0.7645523854702546	-0.4722214404494511	0.4121705362242403	0.5168692948184886	-0.6803954776600314	-0.25190558300064364	0.7476485658066951	-0.618951100966463	0.3452968787255896	0.21883630670884663	-0.3598138812314039	-0.1454545172162715	0.6791596975109703	-0.48784782866599335
RSPO1	-0.44238974571533357	-0.5630370132120949	1.0	-0.5439738368328948	0.8547059405213274	-0.5522807356805414	0.25314488775325095	-0.5147490127127807	-0.45600208980710366	0.7751350988032754	-0.30747114496550754	-0.5230943533824487	0.6660301596044392	-0.7422691115241565	-0.5987955817382384	0.6797991434808583	-0.3264825876349179	-0.5838875718645803	0.2553511048233608
DHH	0.49591352153387364	0.7575708524169062	-0.5439738368328948	1.0	-0.483014783603393	0.7606478206373202	-0.45909955052407536	0.3897131270307275	0.5109283272793943	-0.6610331922230056	-0.24559767983635078	0.7386879393370145	-0.6035352995251897	0.3351245216349571	0.211937464031441	-0.3344844779930277	-0.14727590199134877	0.6610162969097958	-0.4893558092840057
CTNNB1	-0.551680411412786	-0.4979539534156558	0.8547059405213274	-0.483014783603393	1.0	-0.5069493686499358	0.2508032633622009	-0.5893735351374422	-0.5548812653179812	0.7544648535945573	-0.28857802970376834	-0.48656947979752174	0.6227873357533649	-0.7168940885476129	-0.6605042424291395	0.7460759764374978	-0.31385772788730015	-0.5717002898403258	0.2529735816663629
PGD2	0.5325633835409476	0.7645523854702546	-0.5522807356805414	0.7606478206373202	-0.5069493686499358	1.0	-0.47915206710623304	0.4237690662822063	0.5374663404848006	-0.6945440212044417	-0.26354159934098004	0.7571180727848493	-0.6232351399016742	0.3485925704834564	0.24387679440145288	-0.3717982802412828	-0.1665124264067894	0.6815218424797225	-0.4938656920092194
WT1mKTS	-0.4326351800601129	-0.4722214404494511	0.25314488775325095	-0.45909955052407536	0.2508032633622009	-0.47915206710623304	1.0	-0.38753704200848244	-0.44517771521845606	0.3554661840032041	0.20316291075141	-0.46647429082828556	0.29705645638946604	-0.15335256219729135	-0.11282864973687139	0.24224495107276803	0.06357858012862933	-0.4654916541093678	0.7757202264808983
SRY	0.7152105584890432	0.4121705362242403	-0.5147490127127807	0.3897131270307275	-0.5893735351374422	0.4237690662822063	-0.38753704200848244	1.0	0.7303340261597263	-0.45755515221882015	-0.04145563253670652	0.3998703310239585	-0.24784749900170897	0.5021084677574819	0.5713910957853308	-0.7069590438082625	-0.17642865720609546	0.5814445196870538	-0.3854416822358124
DKK1	0.8490238301877728	0.5168692948184886	-0.45600208980710366	0.5109283272793943	-0.5548812653179812	0.5374663404848006	-0.44517771521845606	0.7303340261597263	1.0	-0.5963097539805128	-0.27675575714183487	0.5123015550585502	-0.3767939436731558	0.33614534700167314	0.4344658195341966	-0.5911388708967622	-0.24766890344592793	0.7034556591776691	-0.45481097378554514
WNT4	-0.6005371504582818	-0.6803954776600314	0.7751350988032754	-0.6610331922230056	0.7544648535945573	-0.6945440212044417	0.3554661840032041	-0.45755515221882015	-0.5963097539805128	1.0	-0.020243747356212573	-0.648491196382747	0.7694099830613528	-0.5607822787229054	-0.45445120723699495	0.5513582975029895	-0.13883117913428747	-0.7145785921389419	0.37257390683596275
CBX2	-0.2715209685045035	-0.25190558300064364	-0.30747114496550754	-0.24559767983635078	-0.28857802970376834	-0.26354159934098004	0.20316291075141	-0.04145563253670652	-0.27675575714183487	-0.020243747356212573	1.0	-0.23872966640001023	-0.1592658765665115	0.45170078326391266	0.37640593427974567	-0.2945939400011591	0.7166701379798845	-0.25989823371608745	0.2340974727930603
