	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
DMRT1	1.0	0.5211696374784159	-0.4484068356875496	0.5076125740320516	-0.5507924080104432	0.537149357695799	-0.42339081363342107	0.7127747426805197	0.8449206683745861	-0.6045063838495468	-0.29791852124279766	0.5034207363968584	-0.3650396952259134	0.31513398981966984	0.41063595774684813	-0.5625075330358478	-0.25599327631424	0.7158366066840895	-0.4653074023331505
FGF9	0.5211696374784159	1.0	-0.5516749390644655	0.7594728569430633	-0.4864475882252297	0.765872466026083	-0.4837743053704531	0.4193115435852644	0.5203009061406836	-0.674696382957761	-0.2511933306218071	0.7478149208271654	-0.6205180827610477	0.3364483839491497	0.2124420684448167	-0.3586424210291874	-0.13139387275299086	0.6739634020682723	-0.49121419030956304
RSPO1	-0.4484068356875496	-0.5516749390644655	1.0	-0.53981946644792	0.8600440099819606	-0.5541876161624156	0.25823953020558443	-0.5272676612174185	-0.4641079644870325	0.7713923569868868	-0.29989580654975095	-0.5188384541794712	0.6570551320162649	-0.7469176455501273	-0.6034093263143582	0.693860289561526	-0.33097545683352086	-0.5760491826177121	0.2579133194542168
DHH	0.5076125740320516	0.7594728569430633	-0.53981946644792	1.0	-0.47758089700900996	0.7656391334065804	-0.4668741008799932	0.40662224653244367	0.526238287407943	-0.6557324961531195	-0.2530328049750899	0.7482237946111389	-0.5969177331951909	0.3324679840194434	0.20985671775050324	-0.34100333751011275	-0.1538255443507188	0.6695653899180354	-0.49976367960477686
CTNNB1	-0.5507924080104432	-0.4864475882252297	0.8600440099819606	-0.47758089700900996	1.0	-0.5049326418189912	0.25100189222717983	-0.5957114249199049	-0.5540545011809725	0.7488394485241346	-0.2886102597077809	-0.4729384195971253	0.6151191053855344	-0.7214086106969841	-0.6581689489886183	0.7539613057241317	-0.3208052073669564	-0.5666676546297656	0.2513090050819407
PGD2	0.537149357695799	0.765872466026083	-0.5541876161624156	0.7656391334065804	-0.5049326418189912	1.0	-0.4850534975576441	0.43641006421847806	0.5477103754105049	-0.6826037045229837	-0.2560708042896808	0.76019939663721	-0.6206516833722654	0.35188648643348625	0.24364779863091715	-0.37747083499952205	-0.14830428309628532	0.6806282207196342	-0.49767194592605607
WT1mKTS	-0.42339081363342107	-0.4837743053704531	0.25823953020558443	-0.4668741008799932	0.25100189222717983	-0.4850534975576441	1.0	-0.3830100903379796	-0.4364539236696421	0.3557319190312741	0.2002018648864441	-0.4751260162247481	0.3049509744620292	-0.15265627790537986	-0.09582612387384741	0.2346137046815779	0.040504858073848765	-0.4733350335797681	0.7904875575131204
SRY	0.7127747426805197	0.4193115435852644	-0.5272676612174185	0.40662224653244367	-0.5957114249199049	0.43641006421847806	-0.3830100903379796	1.0	0.7325077963751213	-0.47050863603205084	-0.06937677980207665	0.40711466112303407	-0.2501344546681335	0.49648208603832705	0.5591630202721513	-0.6982583355515016	-0.17647411079235362	0.605091668780661	-0.3863427198286897
DKK1	0.8449206683745861	0.5203009061406836	-0.4641079644870325	0.526238287407943	-0.5540545011809725	0.5477103754105049	-0.4364539236696421	0.7325077963751213	1.0	-0.6005481700340262	-0.297935045418912	0.5146158007120192	-0.36773385265730607	0.33040155517759834	0.4177910763217736	-0.5804513414738187	-0.24599809676989293	0.7260252165267116	-0.46338576037645934
WNT4	-0.6045063838495468	-0.674696382957761	0.7713923569868868	-0.6557324961531195	0.7488394485241346	-0.6826037045229837	0.3557319190312741	-0.47050863603205084	-0.6005481700340262	1.0	-0.016221526506564565	-0.6390422741248344	0.7539993663330573	-0.5661487790086945	-0.45700671844120483	0.5629123077860062	-0.1557533321928464	-0.71047124021378	0.3748395988511301
CBX2	-0.29791852124279766	-0.2511933306218071	-0.29989580654975095	-0.2530328049750899	-0.2886102597077809	-0.2560708042896808	0.2002018648864441	-0.06937677980207665	-0.297935045418912	-0.016221526506564565	1.0	-0.24203630985914454	-0.17277892247728827	0.4465146252521915	0.3638110143056572	-0.27999500369957114	0.7204584527848686	-0.2883831270450385	0.23408027072488455
AMH	0.5034207363968584	0.7478149208271654	-0.5188384541794712	0.7482237946111389	-0.4729384195971253	0.76019939663721	-0.4751260162247481	0.40711466112303407	0.5146158007120192	-0.6390422741248344	-0.24203630985914454	1.0	-0.6222061055678288	0.33278025310520315	0.21348511286955502	-0.3706059252108399	-0.13736955763523218	0.6385670791906348	-0.48723856440442614
NR0B1	-0.3650396952259134	-0.6205180827610477	0.6570551320162649	-0.5969177331951909	0.6151191053855344	-0.6206516833722654	0.3049509744620292	-0.2501344546681335	-0.36773385265730607	0.7539993663330573	-0.17277892247728827	-0.6222061055678288	1.0	-0.5253070722978069	-0.39174191973881706	0.4610033077847555	-0.32001212700129505	-0.48870182656625294	0.3075657559875677
NR5A1	0.31513398981966984	0.3364483839491497	-0.7469176455501273	0.3324679840194434	-0.7214086106969841	0.35188648643348625	-0.15265627790537986	0.49648208603832705	0.33040155517759834	-0.5661487790086945	0.4465146252521915	0.33278025310520315	-0.5253070722978069	1.0	0.7503090093852283	-0.7713222984419301	0.3806657005131406	0.41857923604712277	-0.13465723681859523
WT1pKTS	0.41063595774684813	0.2124420684448167	-0.6034093263143582	0.20985671775050324	-0.6581689489886183	0.24364779863091715	-0.09582612387384741	0.5591630202721513	0.4177910763217736	-0.45700671844120483	0.3638110143056572	0.21348511286955502	-0.39174191973881706	0.7503090093852283	1.0	-0.8143274051338906	0.29991444363455744	0.32082017702433246	-0.08955289868477616
FOXL2	-0.5625075330358478	-0.3586424210291874	0.693860289561526	-0.34100333751011275	0.7539613057241317	-0.37747083499952205	0.2346137046815779	-0.6982583355515016	-0.5804513414738187	0.5629123077860062	-0.27999500369957114	-0.3706059252108399	0.4610033077847555	-0.7713222984419301	-0.8143274051338906	1.0	-0.2156756724685702	-0.5037752179980732	0.22516273280029572
UGR	-0.25599327631424	-0.13139387275299086	-0.33097545683352086	-0.1538255443507188	-0.3208052073669564	-0.14830428309628532	0.040504858073848765	-0.17647411079235362	-0.24599809676989293	-0.1557533321928464	0.7204584527848686	-0.13736955763523218	-0.32001212700129505	0.3806657005131406	0.29991444363455744	-0.2156756724685702	1.0	-0.20346571722675771	0.055582669997298315
SOX9	0.7158366066840895	0.6739634020682723	-0.5760491826177121	0.6695653899180354	-0.5666676546297656	0.6806282207196342	-0.4733350335797681	0.605091668780661	0.7260252165267116	-0.71047124021378	-0.2883831270450385	0.6385670791906348	-0.48870182656625294	0.41857923604712277	0.32082017702433246	-0.5037752179980732	-0.20346571722675771	1.0	-0.500880735373476
GATA4	-0.4653074023331505	-0.49121419030956304	0.2579133194542168	-0.49976367960477686	0.2513090050819407	-0.49767194592605607	0.7904875575131204	-0.3863427198286897	-0.46338576037645934	0.3748395988511301	0.23408027072488455	-0.48723856440442614	0.3075657559875677	-0.13465723681859523	-0.08955289868477616	0.22516273280029572	0.055582669997298315	-0.500880735373476	1.0
