Gene1	Gene2	Score
WT1pKTS	WT1mKTS	0.883004572922997
WT1mKTS	WT1pKTS	0.883004572922997
UGR	WNT4	0.868256204051769
NR0B1	DMRT1	0.858701748279332
UGR	DKK1	-0.852078379534804
GATA4	WT1pKTS	0.85112913263561
WT1pKTS	GATA4	0.85112913263561
UGR	FGF9	-0.849703053219056
GATA4	WT1mKTS	0.849589099204891
WT1mKTS	GATA4	0.849589099204891
UGR	DHH	-0.843355171369344
DKK1	DMRT1	0.843106464580008
DMRT1	DKK1	0.843106464580008
NR0B1	DKK1	0.842644855270227
UGR	DMRT1	-0.841256546541364
UGR	PGD2	-0.840086742336586
DMRT1	FGF9	0.823621662274156
DKK1	FGF9	0.822535719285743
UGR	AMH	-0.819150064150409
DKK1	DHH	0.818329554002802
UGR	SOX9	-0.817880717505268
DKK1	NR0B1	-0.817306760886041
NR0B1	WNT4	-0.81377677756363
DMRT1	NR0B1	-0.813597281683466
DMRT1	AMH	0.81220231098093
DMRT1	DHH	0.812047697465923
UGR	CBX2	0.810648348222112
SRY	WNT4	-0.809083404081063
DKK1	PGD2	0.808108215642682
NR0B1	UGR	-0.807993418068103
DMRT1	PGD2	0.805543329860004
DKK1	AMH	0.803907920685904
DKK1	WNT4	-0.803764187592497
SRY	UGR	-0.79347162057459
NR0B1	SRY	0.792291441798432
DMRT1	WNT4	-0.789648046722148
SRY	DKK1	0.787303145172524
UGR	SRY	-0.782678834244392
DKK1	SOX9	0.780241049857105
SRY	DMRT1	0.779786238777651
UGR	NR0B1	0.774984880889911
CBX2	FGF9	-0.773597782980818
CBX2	WNT4	0.773489047247987
NR0B1	SOX9	0.769411197513866
CBX2	NR0B1	0.768076820066467
DMRT1	SOX9	0.762040420505601
SRY	SOX9	0.760747988599996
CBX2	DKK1	-0.760676507686009
CBX2	DHH	-0.760005773441995
SRY	CBX2	-0.759779105463637
SRY	FGF9	0.755761608336416
CBX2	PGD2	-0.754250831540836
CBX2	DMRT1	-0.753988319557425
SRY	PGD2	0.753949679445192
SRY	DHH	0.75224194824269
SRY	NR0B1	0.750045640355981
CBX2	AMH	-0.748513601880072
NR0B1	CBX2	-0.747314762996208
DMRT1	CBX2	-0.745279006845432
DKK1	CBX2	-0.738633897113833
SRY	AMH	0.732811006411053
CBX2	SOX9	-0.728500184647779
SRY	RSPO1	-0.726151781517419
CBX2	UGR	0.720126406617049
UGR	GATA4	0.695550029354056
NR0B1	FGF9	0.693628113065738
UGR	WT1pKTS	0.693283453638544
UGR	RSPO1	0.686467653498542
RSPO1	NR5A1	-0.685661975311784
NR0B1	DHH	0.682797475501845
NR0B1	RSPO1	-0.680570496738974
NR0B1	CTNNB1	-0.669087827421875
NR0B1	PGD2	0.664047726439775
UGR	WT1mKTS	0.654156929118265
CBX2	SRY	-0.647055115884308
NR5A1	NR0B1	0.645857373185328
SRY	CTNNB1	-0.636795820350302
NR0B1	AMH	0.636701120645689
NR5A1	FGF9	-0.633089897497329
NR5A1	DKK1	-0.630339247078867
DKK1	NR5A1	-0.630339247078867
WNT4	NR0B1	0.62773567612743
NR5A1	DMRT1	-0.626362754437254
DMRT1	NR5A1	-0.626362754437254
DKK1	WT1pKTS	-0.625766019122556
DKK1	GATA4	-0.625457744913462
NR5A1	WNT4	0.625228740841442
CBX2	GATA4	0.623894647908419
NR5A1	DHH	-0.619666597306624
CBX2	WT1pKTS	0.619229216393566
CTNNB1	NR5A1	-0.618285932341147
DKK1	WT1mKTS	-0.614949961393335
NR5A1	PGD2	-0.614836021222801
DKK1	UGR	-0.614588197727042
DMRT1	WT1pKTS	-0.613854013170515
CTNNB1	RSPO1	0.612448899981499
NR5A1	AMH	-0.612143671041398
CBX2	RSPO1	0.608831355027259
DMRT1	GATA4	-0.606687479348144
SOX9	PGD2	0.603995489729771
SRY	GATA4	-0.602696625999309
SOX9	DHH	0.602687171973107
DMRT1	UGR	-0.600071500660792
DMRT1	WT1mKTS	-0.597951628631149
UGR	CTNNB1	0.596100423635605
SRY	WT1pKTS	-0.5958884676681
WNT4	RSPO1	0.595586496111052
NR5A1	SOX9	-0.593280498006835
WNT4	DKK1	0.591921032415342
RSPO1	DKK1	0.587583490886971
DKK1	SRY	0.584752048200527
SOX9	FGF9	0.581882670588463
WNT4	DMRT1	0.581612745576381
SOX9	AMH	0.581071010128982
CBX2	WT1mKTS	0.581043832460114
RSPO1	DMRT1	0.580468714018508
RSPO1	CTNNB1	0.576091441691013
RSPO1	FGF9	0.574437992256732
RSPO1	DHH	0.571977653695789
NR0B1	WT1pKTS	-0.571851186154853
DMRT1	SRY	0.570044192728344
RSPO1	PGD2	0.567302420320278
DMRT1	RSPO1	-0.564753832287167
RSPO1	AMH	0.564496729647659
NR0B1	GATA4	-0.563745026161943
RSPO1	SOX9	0.562274224439075
DKK1	RSPO1	-0.560733685476171
NR5A1	CBX2	0.560211980331383
CBX2	NR5A1	0.560211980331383
RSPO1	WNT4	-0.557638397705448
NR5A1	RSPO1	-0.55252940468226
SOX9	NR0B1	-0.551561634440213
UGR	NR5A1	0.546772541654757
SRY	WT1mKTS	-0.544047369364681
NR0B1	WT1mKTS	-0.54165427787357
RSPO1	NR0B1	-0.530788717090284
NR5A1	WT1pKTS	0.521141994899332
WNT4	UGR	-0.516120729354232
WNT4	SRY	0.512931269467183
CBX2	CTNNB1	0.505644824501948
SOX9	DKK1	0.500406136522375
SOX9	WNT4	-0.497643610381823
WNT4	NR5A1	-0.495181969344008
SOX9	DMRT1	0.487193010876181
WNT4	SOX9	0.484410373759038
SOX9	WT1pKTS	-0.481730892719431
RSPO1	UGR	-0.479708663548538
DMRT1	CTNNB1	-0.473758613528752
WNT4	CTNNB1	0.471250388562822
SRY	NR5A1	-0.470299611580918
RSPO1	WT1pKTS	-0.469975279498187
DKK1	CTNNB1	-0.469326024199458
RSPO1	CBX2	-0.463647433593886
NR5A1	WT1mKTS	0.461249527294564
WNT4	CBX2	-0.46101254277493
SOX9	CBX2	-0.455948445812126
RSPO1	SRY	0.450849992776018
NR0B1	NR5A1	-0.449163014979907
NR5A1	GATA4	0.447900810865238
RSPO1	WT1mKTS	-0.447373493754661
