SourceGENES,TargetGENES,Interaction,Edges
CTNNB1,CBX2,1,activation
SRY,WT1mKTS,0.971542651237799,repression
RSPO1,CBX2,0.913541343010497,repression
NR5A1,CBX2,0.880322934535115,activation
SRY,GATA4,0.769936583173401,repression
NR5A1,CTNNB1,0.707199142581487,repression
RSPO1,WNT4,0.684105742909557,activation
CTNNB1,CTNNB1,0.62996953481016,activation
CBX2,FOXL2,0.616109799259399,repression
CBX2,SRY,0.603106147766511,repression
SRY,WT1pKTS,0.602131398525325,repression
SRY,PGD2,0.596374074615813,repression
SRY,AMH,0.59006478093331,repression
CBX2,UGR,0.558022796154972,activation
CBX2,WT1mKTS,0.538494831982716,activation
CBX2,NR0B1,0.536459634838532,repression
CBX2,WNT4,0.533749297808273,repression
NR5A1,DMRT1,0.52933747534844,repression
CTNNB1,RSPO1,0.526976620924741,activation
RSPO1,SRY,0.51986411726913,repression
SRY,FOXL2,0.514973943845588,repression
CTNNB1,SRY,0.508236105991885,activation
CTNNB1,UGR,0.478168781249011,repression
CTNNB1,WNT4,0.437175843156373,activation
CTNNB1,FOXL2,0.409575541808767,activation
SRY,NR0B1,0.39515680844911,activation
SRY,DHH,0.371967512678937,repression
SRY,FGF9,0.371426648063413,repression
RSPO1,UGR,0.361203894447469,repression
CBX2,CBX2,0.345763164254396,activation
CBX2,WT1pKTS,0.344096512959504,repression
FOXL2,SRY,0.32810086806317,repression
FOXL2,FOXL2,0.321272858497418,activation
FOXL2,WT1mKTS,0.297735165011613,repression
FOXL2,GATA4,0.296797602890715,repression
RSPO1,CTNNB1,0.279572598246321,activation
NR5A1,DKK1,0.245965549926794,repression
CTNNB1,NR0B1,0.239309863118767,repression
FOXL2,NR0B1,0.22867665415035,activation
NR5A1,RSPO1,0.228249632263958,repression
RSPO1,DMRT1,0.222140472317857,activation
SRY,SRY,0.219214954252895,activation
SRY,UGR,0.217438088055912,repression
FOXL2,DHH,0.217387822392769,activation
CTNNB1,WT1mKTS,0.204421873815255,repression
CTNNB1,DMRT1,0.193011846679208,repression
FOXL2,FGF9,0.187024107442479,repression
FOXL2,WT1pKTS,0.175807469834201,repression
SRY,SOX9,0.165146537098097,repression
FOXL2,AMH,0.163070618958696,repression
FOXL2,PGD2,0.153658409728596,activation
CBX2,RSPO1,0.149765076042568,repression
RSPO1,NR0B1,0.139340915484265,repression
RSPO1,FOXL2,0.133495057946078,activation
NR5A1,WNT4,0.123913337874125,repression
FOXL2,UGR,0.0737668111775287,activation
