Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
NR5A1	WT1pKTS	0.366679323554663	1.45997536345458e-51
WT1pKTS	NR5A1	0.366679323554663	1.45997536345469e-51
DKK1	DMRT1	0.280031007449585	6.55214325148286e-30
DMRT1	DKK1	0.280031007449584	6.55214325148371e-30
CTNNB1	RSPO1	0.241217619221658	2.1633678695018e-22
RSPO1	CTNNB1	0.241217619221658	2.1633678695018e-22
WNT4	NR0B1	0.232942117036842	5.98877951995975e-21
NR0B1	WNT4	0.232942117036842	5.98877951996006e-21
CTNNB1	WNT4	0.217688582957713	1.95992961819127e-18
WNT4	CTNNB1	0.217688582957713	1.95992961819136e-18
SRY	DKK1	0.212057853147838	1.49377390491603e-17
DKK1	SRY	0.212057853147838	1.49377390491611e-17
UGR	CBX2	0.194203244821621	6.44219298823689e-15
CBX2	UGR	0.194203244821621	6.44219298823689e-15
NR5A1	CBX2	0.175199328909589	2.22669527362904e-12
CBX2	NR5A1	0.175199328909588	2.22669527362909e-12
DMRT1	SRY	0.172470235955101	4.89902935485296e-12
SRY	DMRT1	0.172470235955101	4.89902935485318e-12
WT1mKTS	GATA4	0.156787266826071	3.56476809806756e-10
GATA4	WT1mKTS	0.156787266826071	3.56476809806763e-10
SRY	WT1pKTS	0.129881434013164	2.15458878748108e-07
WT1pKTS	SRY	0.129881434013164	2.15458878748115e-07
WT1mKTS	WT1pKTS	0.129664839567868	2.25773531057094e-07
WT1pKTS	WT1mKTS	0.129664839567868	2.25773531057098e-07
AMH	PGD2	0.128934327157736	2.64195808702228e-07
PGD2	AMH	0.128934327157736	2.6419580870223e-07
NR0B1	SRY	0.12890679153322	2.65761036183825e-07
SRY	NR0B1	0.12890679153322	2.65761036183826e-07
DHH	FGF9	0.127165721588134	3.85143390903472e-07
FGF9	DHH	0.127165721588134	3.85143390903472e-07
RSPO1	WNT4	0.121257134210447	1.30821543301947e-06
WNT4	RSPO1	0.121257134210447	1.30821543301948e-06
UGR	WT1pKTS	0.116039851772455	3.67671018282741e-06
WT1pKTS	UGR	0.116039851772455	3.67671018282745e-06
DHH	PGD2	0.110042689602926	1.14326857495426e-05
PGD2	DHH	0.110042689602926	1.14326857495429e-05
DHH	AMH	0.104791164988057	2.94689635829696e-05
AMH	DHH	0.104791164988057	2.94689635829705e-05
DMRT1	SOX9	0.0948048488368478	0.000158394359563269
SOX9	DMRT1	0.0948048488368476	0.000158394359563273
GATA4	WT1pKTS	0.0920652532699231	0.000244557949941922
WT1pKTS	GATA4	0.0920652532699229	0.000244557949941927
FGF9	AMH	0.0896947217441222	0.000352830352983288
AMH	FGF9	0.0896947217441222	0.000352830352983288
FGF9	PGD2	0.0874713027271268	0.000493711033410165
PGD2	FGF9	0.0874713027271267	0.000493711033410175
DKK1	SOX9	0.0863658291298481	0.000581830083674397
SOX9	DKK1	0.086365829129848	0.0005818300836744
DHH	SOX9	0.0829350618131649	0.000957190787084979
SOX9	DHH	0.0829350618131648	0.000957190787084987
NR5A1	SOX9	0.0767846169869791	0.00223470877919682
SOX9	NR5A1	0.0767846169869791	0.00223470877919683
WT1pKTS	CBX2	0.0702670178421075	0.00515861872394196
CBX2	WT1pKTS	0.0702670178421074	0.005158618723942
WT1pKTS	DMRT1	0.0657925146945827	0.00883297448953769
DMRT1	WT1pKTS	0.0657925146945827	0.00883297448953769
CTNNB1	FOXL2	0.060625765165362	0.0158467086270736
FOXL2	CTNNB1	0.0606257651653619	0.0158467086270738
SOX9	PGD2	0.0595331781205716	0.0178423929606513
PGD2	SOX9	0.0595331781205716	0.0178423929606513
UGR	FOXL2	0.0575673557873498	0.021991256423438
FOXL2	UGR	0.0575673557873498	0.0219912564234381
RSPO1	NR0B1	0.0555484479771166	0.027100789002679
NR0B1	RSPO1	0.0555484479771166	0.0271007890026791
NR0B1	CTNNB1	0.051239845839531	0.0415094517105675
CTNNB1	NR0B1	0.0512398458395309	0.0415094517105681
WT1pKTS	DKK1	0.0454433839189379	0.0706752530521294
DKK1	WT1pKTS	0.0454433839189379	0.0706752530521296
WT1mKTS	FOXL2	0.0451645225810856	0.0724221740402942
FOXL2	WT1mKTS	0.0451645225810856	0.0724221740402944
