Gene1	Gene2	Score
WT1pKTS	WT1mKTS	0.876480350582853
WT1mKTS	WT1pKTS	0.876480350582853
UGR	WNT4	0.859139265147777
NR0B1	DMRT1	0.856896782208901
NR0B1	DKK1	0.850506924768846
UGR	DKK1	-0.846679172158382
GATA4	WT1pKTS	0.841104201409971
WT1pKTS	GATA4	0.841104201409971
UGR	FGF9	-0.839795263627366
GATA4	WT1mKTS	0.83876897459237
WT1mKTS	GATA4	0.83876897459237
DKK1	DMRT1	0.837040602157711
DMRT1	DKK1	0.837040602157711
UGR	DMRT1	-0.83605863183438
UGR	PGD2	-0.829242036626557
DKK1	FGF9	0.828773003606034
UGR	DHH	-0.828080233614687
DMRT1	AMH	0.817207983118295
UGR	CBX2	0.816128469510162
DMRT1	FGF9	0.815483699515822
DMRT1	DHH	0.815144980297457
DKK1	NR0B1	-0.814466701355229
UGR	AMH	-0.813902322474086
DMRT1	NR0B1	-0.813559377224909
DKK1	PGD2	0.81157781203307
DMRT1	PGD2	0.809233895890114
SRY	WNT4	-0.807470646207435
DKK1	DHH	0.807177008929755
UGR	SOX9	-0.805134379630063
DKK1	AMH	0.803858237860632
NR0B1	WNT4	-0.800511454155537
NR0B1	UGR	-0.800454453115204
DKK1	WNT4	-0.798570371513959
NR0B1	SRY	0.792505611573541
SRY	UGR	-0.791103830904083
DMRT1	WNT4	-0.790129862232089
CBX2	WNT4	0.785765661998024
SRY	DMRT1	0.785110668224161
CBX2	FGF9	-0.77726960356575
CBX2	NR0B1	0.777128430056196
UGR	NR0B1	0.776773407824335
SRY	DKK1	0.776494536222288
UGR	SRY	-0.775163690792493
CBX2	PGD2	-0.770060022533169
CBX2	DHH	-0.767602740725449
CBX2	AMH	-0.761017620501762
SRY	NR0B1	0.760348530052886
CBX2	DKK1	-0.757674335514848
DKK1	SOX9	0.757661761340012
DMRT1	SOX9	0.75433118157566
CBX2	DMRT1	-0.752676949468104
NR0B1	CBX2	-0.74977056762764
DKK1	CBX2	-0.746028150929774
SRY	DHH	0.746013168830586
SRY	CBX2	-0.743915384895016
SRY	PGD2	0.743169825087718
SRY	SOX9	0.741911149103157
SRY	FGF9	0.741591049731268
DMRT1	CBX2	-0.740389144160486
NR0B1	SOX9	0.740256717128545
CBX2	UGR	0.738586729797704
CBX2	SOX9	-0.731103407449903
SRY	AMH	0.722871589248495
SRY	RSPO1	-0.715898315919568
UGR	WT1pKTS	0.691675457679685
UGR	GATA4	0.690200975172339
UGR	RSPO1	0.686572588589418
NR0B1	CTNNB1	-0.673538831539354
RSPO1	NR5A1	-0.666963298020584
UGR	WT1mKTS	0.660332214386266
SRY	CTNNB1	-0.659701702918159
NR0B1	FGF9	0.649673869297158
CBX2	GATA4	0.646518872461423
NR0B1	RSPO1	-0.646319354538491
DKK1	GATA4	-0.643812338246614
DKK1	WT1pKTS	-0.643504505806063
NR0B1	DHH	0.642304818919813
NR0B1	PGD2	0.639839858397176
CBX2	SRY	-0.639820810081974
DMRT1	GATA4	-0.6358593887078
CBX2	WT1pKTS	0.627388988862219
NR0B1	AMH	0.623829586427646
UGR	CTNNB1	0.621140218074316
NR5A1	WNT4	0.620654352374694
DKK1	WT1mKTS	-0.619465243453905
DMRT1	WT1pKTS	-0.619185899270523
NR5A1	NR0B1	0.61589027181301
NR5A1	FGF9	-0.614634454247507
SRY	GATA4	-0.614565523412271
NR5A1	DHH	-0.614262611342114
NR5A1	DKK1	-0.613059712126154
DKK1	NR5A1	-0.613059712126154
CTNNB1	NR5A1	-0.612961732282828
WNT4	NR0B1	0.6106891475891
NR5A1	DMRT1	-0.610458143591377
DMRT1	NR5A1	-0.610458143591377
DKK1	UGR	-0.609899203662935
DMRT1	WT1mKTS	-0.608765448069921
CBX2	RSPO1	0.608062626325058
NR5A1	PGD2	-0.603139926264312
NR5A1	AMH	-0.602921314462043
SOX9	PGD2	0.600483540019712
SOX9	AMH	0.598270371541489
CBX2	WT1mKTS	0.597248344928644
