Gene1	Gene2	Score
CTNNB1	RSPO1	0.877294764848494
RSPO1	CTNNB1	0.877294764848494
NR0B1	FOXL2	0.870373670527847
UGR	FOXL2	-0.86582167208076
RSPO1	FOXL2	0.862212790640173
CTNNB1	FOXL2	0.85979691001145
WNT4	FOXL2	0.855243363344597
NR0B1	WNT4	0.854313980827969
WNT4	NR0B1	0.854313980827969
NR0B1	RSPO1	0.853620067793427
UGR	RSPO1	-0.852944555330216
UGR	CTNNB1	-0.85230626752677
NR0B1	CTNNB1	0.85207433802002
WNT4	CTNNB1	0.851823591346687
WNT4	RSPO1	0.850964984708776
UGR	CBX2	0.83980860749644
CBX2	FOXL2	-0.839697808950421
CBX2	NR5A1	0.838966794557251
CTNNB1	CBX2	-0.835123263056341
CBX2	CTNNB1	-0.83452824976023
GATA4	WT1mKTS	0.834296292445171
WT1mKTS	GATA4	0.834296292445171
NR5A1	WT1pKTS	0.830902798775759
RSPO1	CBX2	-0.827488740086068
CBX2	RSPO1	-0.827034370047684
CTNNB1	NR5A1	-0.826914695634215
RSPO1	NR5A1	-0.8241528463989
UGR	NR5A1	0.818669745635814
NR5A1	FOXL2	-0.817454438735219
CTNNB1	WT1pKTS	-0.81133536721997
UGR	WT1pKTS	0.809797879356749
RSPO1	WT1pKTS	-0.807918712410602
CBX2	WT1pKTS	0.805429893566846
NR0B1	CBX2	-0.80361222313262
WNT4	UGR	-0.801210435645048
NR0B1	UGR	-0.79805808915458
FOXL2	NR5A1	-0.794785865720509
FOXL2	WT1pKTS	-0.794740235199958
WNT4	CBX2	-0.793424258536574
NR0B1	NR5A1	-0.775155006444533
WNT4	NR5A1	-0.774588639444954
NR0B1	WT1pKTS	-0.765309943080303
WNT4	WT1pKTS	-0.759182021868136
UGR	WNT4	-0.752866779063937
WT1pKTS	NR5A1	0.74514405796321
WT1pKTS	FOXL2	-0.743267664615728
CTNNB1	UGR	-0.743178816416214
UGR	NR0B1	-0.737590109292356
NR0B1	SRY	-0.735685939483225
WNT4	SRY	-0.731876973518763
CBX2	UGR	0.731656259268773
RSPO1	UGR	-0.723799317795247
UGR	SRY	0.716120223843274
NR5A1	CTNNB1	-0.712657262033286
NR5A1	CBX2	0.712201737550496
NR5A1	RSPO1	-0.710485629001697
CTNNB1	SRY	-0.656337515047013
CBX2	SRY	0.650299648662892
RSPO1	SRY	-0.645022869887811
FOXL2	CBX2	-0.61768975282452
CBX2	WNT4	-0.609105486464791
CTNNB1	WNT4	0.585406406169959
FOXL2	CTNNB1	0.585367973034504
FOXL2	RSPO1	0.583284500093381
CBX2	NR0B1	-0.581904492913783
WT1mKTS	NR0B1	0.56939386823245
RSPO1	WNT4	0.565794066141495
GATA4	NR0B1	0.565516802951768
CTNNB1	NR0B1	0.555437421215396
GATA4	WNT4	0.542857073818228
WT1mKTS	RSPO1	0.542775478262425
WT1mKTS	WNT4	0.542518512850846
WT1mKTS	CTNNB1	0.540732296657712
RSPO1	NR0B1	0.538890441522996
NR5A1	UGR	0.530293118747205
WT1pKTS	CTNNB1	-0.527846493861759
WT1pKTS	RSPO1	-0.524035049879491
GATA4	RSPO1	0.519019051377213
WT1pKTS	CBX2	0.516530451914888
NR5A1	SRY	0.507199922541351
GATA4	CTNNB1	0.504548728762972
FOXL2	SRY	-0.492517650474671
SRY	FOXL2	-0.482237088241412
SRY	WT1pKTS	0.443681708815083
NR5A1	WNT4	-0.44061054492013
SRY	NR5A1	0.43928717424783
NR5A1	NR0B1	-0.420934101384201
FOXL2	UGR	-0.413376467775392
NR0B1	GATA4	-0.405917336122323
WT1pKTS	SRY	0.392061783254375
WNT4	GATA4	-0.388577273755282
UGR	GATA4	0.378630528533779
WT1pKTS	UGR	0.371532445054998
DKK1	DMRT1	0.365506761393449
DMRT1	DKK1	0.365506761393449
SRY	WNT4	0.363175788948183
FGF9	RSPO1	-0.361687921400465
FGF9	NR0B1	-0.361493616113479
FGF9	WNT4	-0.359862111290866
FGF9	CTNNB1	-0.353867238251513
WNT4	WT1mKTS	-0.353271576369595
AMH	RSPO1	-0.347344846580068
NR0B1	WT1mKTS	-0.347144959143005
AMH	WNT4	-0.344594348319446
AMH	CTNNB1	-0.342297837284426
WT1mKTS	CBX2	-0.340939555708966
WNT4	DKK1	-0.335402558686892
AMH	NR0B1	-0.33313742340875
NR0B1	DKK1	-0.331255583439813
FGF9	CBX2	0.330999107307361
PGD2	WNT4	-0.323689242745447
GATA4	CBX2	-0.320547244105872
FOXL2	WNT4	0.319454009101457
WT1pKTS	WNT4	-0.319233215149967
PGD2	CTNNB1	-0.318247269000748
DHH	RSPO1	-0.317601351883237
DHH	WNT4	-0.316410251735743
AMH	UGR	0.314459656934585
DHH	NR0B1	-0.312789467337353
FGF9	SRY	0.310176438915158
FGF9	UGR	0.310126436912996
WT1mKTS	UGR	-0.308794273207465
DHH	CTNNB1	-0.308433640402246
AMH	CBX2	0.305612701775624
CTNNB1	GATA4	-0.305601563844432
PGD2	RSPO1	-0.305469652868504
DHH	CBX2	0.304373650454022
PGD2	UGR	0.302964547257926
WT1pKTS	NR0B1	-0.302304969103557
RSPO1	GATA4	-0.30191095158843
GATA4	UGR	-0.300411444348736
FOXL2	NR0B1	0.29737068961646
UGR	DKK1	0.296925632727989
FGF9	FOXL2	-0.296797589314755
CBX2	GATA4	0.296478808089008
DHH	UGR	0.293837113781349
UGR	WT1mKTS	0.29264875220594
PGD2	NR0B1	-0.292578085825923
WNT4	DMRT1	-0.29202226102398
AMH	NR5A1	0.291711455892698
FGF9	NR5A1	0.289251361811662
AMH	SRY	0.287625182975662
AMH	FOXL2	-0.28533340082631
WT1pKTS	WT1mKTS	-0.285086170972777
CBX2	DKK1	0.283382486892915
PGD2	CBX2	0.282776722459856
WT1pKTS	GATA4	-0.281128187001313
PGD2	FOXL2	-0.280879222103076
SRY	RSPO1	-0.278009919439759
RSPO1	DKK1	-0.276865458207684
SRY	DKK1	0.275192222449575
NR0B1	DMRT1	-0.274497814606583
FOXL2	GATA4	0.273406021402136
CTNNB1	DKK1	-0.272637583395739
NR5A1	WT1mKTS	-0.2720540433154
PGD2	NR5A1	0.269834186566767
SRY	CBX2	0.269692345512718
DHH	NR5A1	0.266769230398701
DHH	FOXL2	-0.265243341172706
NR5A1	GATA4	-0.258711926166576
DHH	SRY	0.258705246977326
SOX9	DKK1	0.258499311512792
DKK1	SOX9	0.258499311512792
SOX9	NR0B1	-0.258023462469103
DHH	WT1pKTS	0.257590115841167
UGR	FGF9	0.257278144682756
FGF9	WT1pKTS	0.254621467118401
PGD2	SRY	0.253277712766081
SRY	CTNNB1	-0.250791839427328
NR0B1	AMH	-0.250130666151041
PGD2	WT1pKTS	0.249971885239366
DKK1	WT1mKTS	-0.248305954190002
WT1mKTS	DKK1	-0.248305954190002
SOX9	WNT4	-0.243734632766671
UGR	DMRT1	0.241370407775579
FOXL2	WT1mKTS	0.24106623815239
NR0B1	FGF9	-0.240891713540634
WNT4	PGD2	-0.238003303549867
WT1mKTS	FGF9	-0.237980570862842
FGF9	WT1mKTS	-0.237980570862842
SOX9	RSPO1	-0.23687019664937
WNT4	AMH	-0.236844243438221
SOX9	WT1mKTS	-0.235607939998149
WT1mKTS	SOX9	-0.235607939998149
SOX9	CTNNB1	-0.234597112073779
WNT4	DHH	-0.234228420709742
WNT4	SOX9	-0.233697713396219
AMH	WT1pKTS	0.23337669336242
NR0B1	PGD2	-0.233327966452044
WT1mKTS	PGD2	-0.233142924451861
PGD2	WT1mKTS	-0.233142924451861
CTNNB1	DMRT1	-0.231999159737972
UGR	DHH	0.231767120371761
WT1pKTS	DKK1	0.231502372240176
WNT4	FGF9	-0.231414082237866
DKK1	SRY	0.230700103813716
WT1mKTS	SRY	-0.229565050093453
SOX9	CBX2	0.228693348175099
NR5A1	DKK1	0.227963677658579
GATA4	DKK1	-0.227914649912871
DKK1	GATA4	-0.227914649912871
NR0B1	DHH	-0.226980133627729
FOXL2	DKK1	-0.225386357579504
CBX2	WT1mKTS	-0.22343800484493
SRY	WT1mKTS	-0.223295025606596
SRY	NR0B1	0.222968114684052
GATA4	FGF9	-0.22286696574998
FGF9	GATA4	-0.22286696574998
AMH	WT1mKTS	-0.222790170664393
WT1mKTS	AMH	-0.222790170664393
CBX2	DMRT1	0.219966765818995
GATA4	DMRT1	-0.219832384617389
DMRT1	GATA4	-0.219832384617389
GATA4	SOX9	-0.218746590436565
SOX9	GATA4	-0.218746590436565
SRY	DMRT1	0.218044999454546
GATA4	PGD2	-0.217947494310146
RSPO1	WT1mKTS	0.217582415866969
PGD2	GATA4	-0.216862673858652
UGR	AMH	0.21599509817319
CTNNB1	WT1mKTS	0.215693324312294
NR0B1	SOX9	-0.215469910398412
RSPO1	DMRT1	-0.21539417774519
SRY	UGR	-0.214129999043573
SOX9	FOXL2	-0.213002324438968
GATA4	SRY	0.212779072829253
DMRT1	SRY	0.210833329645453
SOX9	DMRT1	0.210055215801935
DMRT1	SOX9	0.210055215801935
GATA4	AMH	-0.2092026990978
AMH	GATA4	-0.2092026990978
GATA4	WT1pKTS	0.20843717660169
GATA4	DHH	-0.206876214127141
DHH	GATA4	-0.206876214127141
SOX9	UGR	0.205996111127502
DHH	FGF9	0.201892618248552
UGR	PGD2	0.199198433475787
DHH	WT1mKTS	0.198971733937926
SOX9	SRY	0.198616094402104
WT1mKTS	NR5A1	-0.198267773584261
SOX9	NR5A1	0.198204924535653
DKK1	UGR	0.197117203568357
UGR	SOX9	0.195601081757236
NR5A1	DMRT1	0.195525425208396
DMRT1	CBX2	0.194386359807795
DKK1	WNT4	-0.194287069003315
DKK1	RSPO1	-0.193858490713331
DMRT1	WT1pKTS	0.193506743696849
SOX9	WT1pKTS	0.193163572813478
WT1mKTS	DMRT1	-0.19262468912957
DMRT1	WT1mKTS	-0.19262468912957
DMRT1	NR0B1	-0.192366084415875
FGF9	AMH	0.19226481201517
DMRT1	RSPO1	-0.191740112037994
DKK1	CTNNB1	-0.191703957044226
DKK1	NR0B1	-0.19015057724173
WT1mKTS	DHH	-0.189669649563692
WT1pKTS	DMRT1	0.189540921698842
DKK1	CBX2	0.189540259649356
DKK1	WT1pKTS	0.186777767143274
