Gene1	Gene2	Score
WT1pKTS	WT1mKTS	0.888743280107528
WT1mKTS	WT1pKTS	0.888743280107528
UGR	WNT4	0.865952660498257
GATA4	WT1mKTS	0.865865375291583
WT1mKTS	GATA4	0.865865375291583
GATA4	WT1pKTS	0.86096303710358
WT1pKTS	GATA4	0.86096303710358
UGR	DKK1	-0.850286878896896
NR0B1	DKK1	0.84982162222325
NR0B1	DMRT1	0.849019303852159
UGR	FGF9	-0.848789910036391
DKK1	DMRT1	0.841861152456669
DMRT1	DKK1	0.841861152456669
UGR	PGD2	-0.839849077002357
UGR	DHH	-0.839321978905994
UGR	DMRT1	-0.83722046449097
UGR	AMH	-0.828042347590428
NR0B1	WNT4	-0.824463386006442
DKK1	FGF9	0.821839101406041
DMRT1	FGF9	0.821782130003712
UGR	SOX9	-0.820975943970081
NR0B1	UGR	-0.818804021799172
DKK1	NR0B1	-0.818009979113464
DKK1	DHH	0.817153188241092
DMRT1	PGD2	0.81471295504832
UGR	CBX2	0.81449157806279
DKK1	PGD2	0.81387290410006
DMRT1	NR0B1	-0.813110718514839
DMRT1	AMH	0.811211757990086
DMRT1	DHH	0.809123232204451
SRY	WNT4	-0.803940765636668
DKK1	AMH	0.802754183657221
NR0B1	SRY	0.79467325931473
SRY	UGR	-0.792089498274686
DKK1	WNT4	-0.78813332679809
UGR	SRY	-0.785237202220787
SRY	DKK1	0.783970451502409
UGR	NR0B1	0.779231820355916
SRY	DMRT1	0.778138836244417
CBX2	WNT4	0.777199480198697
DMRT1	SOX9	0.775640015173464
DKK1	SOX9	0.771770672947329
CBX2	FGF9	-0.768675923187591
CBX2	NR0B1	0.767028952807333
DMRT1	WNT4	-0.766718373390946
CBX2	DHH	-0.762198528492313
SRY	CBX2	-0.760081321060457
CBX2	DKK1	-0.759981199215272
SRY	FGF9	0.759977754084084
SRY	NR0B1	0.759742685324997
NR0B1	SOX9	0.758931010241104
CBX2	AMH	-0.757052353431612
CBX2	PGD2	-0.75289849082721
NR0B1	CBX2	-0.750190645827615
CBX2	DMRT1	-0.750130285914204
DMRT1	CBX2	-0.750122832297531
SRY	PGD2	0.749314431321006
SRY	SOX9	0.747160811487256
SRY	DHH	0.744892535501127
DKK1	CBX2	-0.741359258603957
SRY	RSPO1	-0.735389157455137
CBX2	UGR	0.732545102340861
CBX2	SOX9	-0.731143396808534
SRY	AMH	0.729660359778122
UGR	GATA4	0.703027615903212
UGR	WT1pKTS	0.702095980202897
NR0B1	FGF9	0.692821965213455
NR0B1	DHH	0.684711475354771
NR0B1	RSPO1	-0.684033570838984
NR0B1	PGD2	0.675455951670675
UGR	RSPO1	0.674970308461144
NR0B1	CTNNB1	-0.672316015044567
UGR	WT1mKTS	0.671178432844828
RSPO1	NR5A1	-0.666506133905866
NR0B1	AMH	0.651526402757747
CBX2	SRY	-0.646338813036844
DKK1	WT1pKTS	-0.643655352257944
SRY	CTNNB1	-0.641804024832461
DKK1	GATA4	-0.641061517246018
DMRT1	WT1pKTS	-0.631739840036505
CBX2	GATA4	0.629129292848989
DMRT1	GATA4	-0.628399179577646
CBX2	WT1pKTS	0.62751007129187
DKK1	WT1mKTS	-0.623428706355231
SOX9	PGD2	0.620764744396315
SOX9	FGF9	0.620205236081719
DMRT1	WT1mKTS	-0.619998113677733
CTNNB1	NR5A1	-0.617119135810286
WNT4	NR0B1	0.614258732446894
SRY	GATA4	-0.611378659912532
NR5A1	DKK1	-0.610620734851683
DKK1	NR5A1	-0.610620734851683
DKK1	UGR	-0.609516401583478
NR5A1	DMRT1	-0.609339616140072
DMRT1	NR5A1	-0.609339616140072
SOX9	AMH	0.607456033838404
CBX2	WT1mKTS	0.607290017757893
UGR	CTNNB1	0.606066429842703
DMRT1	UGR	-0.602704431337547
SRY	WT1pKTS	-0.600868725276061
NR5A1	WNT4	0.600521909897809
SOX9	DHH	0.597565976973309
NR5A1	FGF9	-0.597521868499182
NR5A1	NR0B1	0.595904199585791
NR5A1	DHH	-0.595253623471543
CTNNB1	RSPO1	0.594951930091943
CBX2	RSPO1	0.594406333007963
NR5A1	PGD2	-0.584507971467522
NR5A1	AMH	-0.58152837247254
DKK1	SRY	0.581500207730214
WNT4	DMRT1	0.580744781252608
WNT4	RSPO1	0.579764354609956
SOX9	NR0B1	-0.57965269301986
WNT4	DKK1	0.577096319896047
NR0B1	GATA4	-0.574053876573502
DMRT1	SRY	0.570946633025544
NR0B1	WT1pKTS	-0.570819022171395
RSPO1	CTNNB1	0.569433780392573
SRY	WT1mKTS	-0.563608100712077
NR5A1	SOX9	-0.561697435432428
DKK1	RSPO1	-0.546373178556177
NR0B1	WT1mKTS	-0.543280238595853
RSPO1	DMRT1	0.543208920246276
DMRT1	RSPO1	-0.542780931422978
NR5A1	CBX2	0.541512433102939
CBX2	NR5A1	0.541512433102939
RSPO1	DKK1	0.540350670865125
RSPO1	PGD2	0.538834355409422
SOX9	DKK1	0.536699589434032
NR5A1	RSPO1	-0.533428517475394
RSPO1	FGF9	0.53151287106713
SOX9	DMRT1	0.526424847155348
UGR	NR5A1	0.523784222054551
RSPO1	DHH	0.522996122995003
RSPO1	AMH	0.519021744174044
RSPO1	WNT4	-0.517512732067328
CBX2	CTNNB1	0.51701833539289
SOX9	WNT4	-0.508304294373322
RSPO1	SOX9	0.505710141364222
WNT4	SRY	0.504321399531538
NR5A1	WT1pKTS	0.503324108812456
SOX9	WT1pKTS	-0.495871149783158
WNT4	CTNNB1	0.493469864059253
WNT4	UGR	-0.490992633203113
SOX9	CBX2	-0.489902636413076
RSPO1	NR0B1	-0.485524689931873
WNT4	NR5A1	-0.482753553566579
SOX9	GATA4	-0.481714293033869
DMRT1	CTNNB1	-0.481297050216006
WNT4	SOX9	0.473501061163678
DKK1	CTNNB1	-0.473111117039347
SRY	NR5A1	-0.45726767611692
NR5A1	WT1mKTS	0.454863744806893
NR5A1	GATA4	0.440762566080338
RSPO1	WT1mKTS	-0.438962461529665
NR0B1	NR5A1	-0.43614535034544
RSPO1	WT1pKTS	-0.434191428661696
WNT4	CBX2	-0.428640853152329
SOX9	WT1mKTS	-0.422768551686735
RSPO1	UGR	-0.42276390145096
WNT4	FGF9	-0.420858423238436
NR5A1	SRY	-0.420254699720123
RSPO1	CBX2	-0.418957628906709
WNT4	DHH	-0.41758042334153
WNT4	AMH	-0.407256545734624
WNT4	PGD2	-0.403805306751078
CTNNB1	WNT4	0.400388916818671
RSPO1	SRY	0.397037816951751
CTNNB1	DKK1	0.394080484278862
DHH	NR0B1	-0.393151601485977
RSPO1	GATA4	-0.389240887188408
WT1pKTS	SRY	0.388281429117757
NR5A1	UGR	0.385229430810433
CTNNB1	DMRT1	0.384473631658972
WT1mKTS	SRY	0.369512074371018
GATA4	SRY	0.369150996951902
GATA4	NR0B1	0.367343777915781
NR5A1	CTNNB1	0.366949180991508
CTNNB1	PGD2	0.364363232139042
WT1mKTS	UGR	-0.360667708278478
FGF9	NR0B1	-0.359204700513735
CTNNB1	FGF9	0.358147746175372
CTNNB1	SOX9	0.358033279308835
WT1pKTS	NR0B1	0.356322659251832
WT1pKTS	UGR	-0.355196463067282
CTNNB1	AMH	0.352669728541406
SOX9	UGR	-0.351521029685225
AMH	NR0B1	-0.348951294672848
CTNNB1	DHH	0.346048778358138
SOX9	RSPO1	-0.344602253564919
GATA4	NR5A1	0.344444085206522
FOXL2	SRY	-0.339847091555044
WT1mKTS	NR0B1	0.338824142060337
GATA4	UGR	-0.337810613010514
FOXL2	UGR	0.332942777184322
FOXL2	CBX2	0.332181721409122
WT1pKTS	NR5A1	0.330286896120776
FOXL2	NR0B1	-0.329206801531451
WT1mKTS	NR5A1	0.328941821650752
FOXL2	DMRT1	-0.32702596697868
DHH	DKK1	-0.326897981594915
PGD2	NR0B1	-0.32570470857024
FOXL2	DKK1	-0.321622734968577
SOX9	SRY	0.321178203939165
WT1pKTS	DKK1	0.320540800048986
AMH	SRY	-0.31956618312035
GATA4	WNT4	0.318949768946638
WT1pKTS	WNT4	0.317580863321172
AMH	DKK1	-0.315209594954524
AMH	UGR	0.313973707232867
DHH	UGR	0.313467187365895
