Gene1	Gene2	Score
WT1pKTS	WT1mKTS	0.885711914205678
WT1mKTS	WT1pKTS	0.885711914205678
UGR	WNT4	0.871591819356239
NR0B1	DKK1	0.859295918003198
UGR	DKK1	-0.852453962372262
UGR	FGF9	-0.849868905324629
DKK1	DMRT1	0.84812309474204
DMRT1	DKK1	0.84812309474204
GATA4	WT1pKTS	0.84661006700289
WT1pKTS	GATA4	0.84661006700289
NR0B1	DMRT1	0.844183052126942
UGR	DMRT1	-0.844030834931282
GATA4	WT1mKTS	0.839887881193778
WT1mKTS	GATA4	0.839887881193778
UGR	DHH	-0.839632837432218
UGR	PGD2	-0.838925667937969
DKK1	NR0B1	-0.820114505693893
NR0B1	UGR	-0.819214394485532
DKK1	FGF9	0.818198705187912
UGR	AMH	-0.817272438718205
DMRT1	FGF9	0.816517424888834
DKK1	DHH	0.815993186125899
DMRT1	DHH	0.815282952815648
UGR	SOX9	-0.813521215216853
DKK1	AMH	0.812956972510396
DMRT1	NR0B1	-0.810558266149391
DKK1	PGD2	0.809400183576509
DKK1	WNT4	-0.808988990847439
UGR	CBX2	0.80640250121075
DMRT1	PGD2	0.80586981959053
SRY	WNT4	-0.802889990308291
NR0B1	WNT4	-0.802881050174528
DMRT1	AMH	0.796560561349365
SRY	UGR	-0.795833407240077
DMRT1	WNT4	-0.790279066302998
SRY	DKK1	0.785999274938848
SRY	DMRT1	0.784530857997694
NR0B1	SRY	0.781466309478795
UGR	SRY	-0.777674784831753
CBX2	WNT4	0.774122993045546
UGR	NR0B1	0.772920453296406
CBX2	NR0B1	0.76789314689021
CBX2	DHH	-0.764146952648011
CBX2	FGF9	-0.763704436744003
CBX2	DKK1	-0.758483538846444
DKK1	SOX9	0.757443067551229
SRY	NR0B1	0.753868382668988
DMRT1	SOX9	0.753741973536751
CBX2	PGD2	-0.751151464383874
SRY	FGF9	0.75102937965417
CBX2	DMRT1	-0.750583738573606
SRY	DHH	0.747808767817234
NR0B1	CBX2	-0.745984486542496
SRY	CBX2	-0.74561150458818
DKK1	CBX2	-0.744735607664987
CBX2	AMH	-0.743787329020818
SRY	PGD2	0.74176521515883
NR0B1	SOX9	0.741575881402712
SRY	SOX9	0.737692554013261
CBX2	UGR	0.737240596415763
DMRT1	CBX2	-0.733544353181683
SRY	RSPO1	-0.730811656462475
SRY	AMH	0.726062864661453
CBX2	SOX9	-0.724403549310251
UGR	RSPO1	0.723521405376848
UGR	WT1pKTS	0.706145300387037
UGR	GATA4	0.698268086940984
NR0B1	RSPO1	-0.6757733310091
RSPO1	NR5A1	-0.672604610692136
NR0B1	FGF9	0.667338452751309
NR0B1	DHH	0.662012707232613
NR0B1	PGD2	0.655734353788504
UGR	WT1mKTS	0.653352611849606
NR0B1	CTNNB1	-0.652455133607907
DKK1	WT1pKTS	-0.649918474387656
CBX2	SRY	-0.644226003821511
DMRT1	WT1pKTS	-0.63502410037186
DKK1	GATA4	-0.633268702234465
NR5A1	NR0B1	0.631175434617131
SRY	CTNNB1	-0.629325524558051
NR0B1	AMH	0.626094594605239
NR5A1	WNT4	0.625481184162226
CBX2	WT1pKTS	0.62439371357861
SRY	GATA4	-0.621070296768527
DMRT1	GATA4	-0.620240790491485
NR5A1	DKK1	-0.619761625530536
DKK1	NR5A1	-0.619761625530536
CBX2	GATA4	0.619525624887035
DKK1	WT1mKTS	-0.619348652684795
CBX2	RSPO1	0.618585287260204
WNT4	NR0B1	0.618098950447934
DKK1	UGR	-0.615320807711337
NR5A1	DMRT1	-0.614485901399538
NR5A1	DHH	-0.613630902809238
NR5A1	FGF9	-0.612668579043876
DMRT1	NR5A1	-0.611020819772767
DMRT1	WT1mKTS	-0.610026856651697
CBX2	WT1mKTS	0.603420268445875
DMRT1	UGR	-0.60165534960752
NR5A1	AMH	-0.600373776220612
NR5A1	PGD2	-0.599156337688767
SOX9	FGF9	0.597231853139166
UGR	CTNNB1	0.59716806290264
CTNNB1	NR5A1	-0.594795109167322
WNT4	RSPO1	0.59291630111221
SOX9	PGD2	0.589774261844235
SRY	WT1pKTS	-0.587874587820973
DKK1	SRY	0.585226734298489
DMRT1	RSPO1	-0.583835402194825
CTNNB1	RSPO1	0.581851373511116
SOX9	AMH	0.581840484338525
DKK1	RSPO1	-0.579268835045136
SOX9	DHH	0.57782317427056
RSPO1	DMRT1	0.573881399796726
WNT4	DMRT1	0.573106441445335
RSPO1	DKK1	0.572308653505285
WNT4	DKK1	0.571461999946931
SOX9	NR0B1	-0.568466072578226
NR5A1	SOX9	-0.56657562236929
RSPO1	FGF9	0.560014585908582
NR0B1	GATA4	-0.559373287805136
DMRT1	SRY	0.557019264046095
RSPO1	CTNNB1	0.555408790486487
RSPO1	PGD2	0.554317367272758
NR0B1	WT1pKTS	-0.554276843048175
RSPO1	DHH	0.553583424247006
RSPO1	AMH	0.552295867851979
RSPO1	WNT4	-0.547352676032671
NR5A1	CBX2	0.547209623499526
CBX2	NR5A1	0.547209623499526
SOX9	DKK1	0.537979485335617
RSPO1	SOX9	0.533700551899357
NR5A1	RSPO1	-0.531646804725332
UGR	NR5A1	0.525913286282107
SOX9	DMRT1	0.525426276939006
SRY	WT1mKTS	-0.524112734076767
NR0B1	WT1mKTS	-0.51818912829019
NR5A1	WT1pKTS	0.516489633730281
SOX9	WNT4	-0.515208618732198
RSPO1	NR0B1	-0.513289449015578
CBX2	CTNNB1	0.50941316815743
WNT4	UGR	-0.504953130104983
WNT4	SRY	0.492806876820295
SOX9	WT1pKTS	-0.48950879471846
SOX9	CBX2	-0.481827704089985
NR5A1	WT1mKTS	0.478890767348543
WNT4	NR5A1	-0.478734500405772
DKK1	CTNNB1	-0.471683592881325
DMRT1	CTNNB1	-0.466116918921854
WNT4	CTNNB1	0.462209659047247
RSPO1	WT1mKTS	-0.461372969349223
RSPO1	UGR	-0.459079772535781
SRY	NR5A1	-0.456414299016678
SOX9	GATA4	-0.45577100977873
WNT4	SOX9	0.454871355516965
RSPO1	WT1pKTS	-0.446818406343761
RSPO1	CBX2	-0.446720470075437
NR5A1	GATA4	0.43692494404923
NR0B1	NR5A1	-0.434680339390926
RSPO1	SRY	0.427745522546198
WNT4	CBX2	-0.427177045163144
NR5A1	SRY	-0.426908296482306
RSPO1	GATA4	-0.425921312639046
WNT4	DHH	-0.424210823737617
WNT4	FGF9	-0.419286063714232
NR5A1	UGR	0.418699643991855
WNT4	AMH	-0.417108075078572
SOX9	WT1mKTS	-0.414469623627338
WNT4	PGD2	-0.401917617031144
WT1pKTS	SRY	0.390205408714802
CTNNB1	DKK1	0.388846038483819
FGF9	NR0B1	-0.387447669499021
CTNNB1	DMRT1	0.385823051839441
WT1mKTS	SRY	0.385736432603518
CTNNB1	FGF9	0.383971639704727
CTNNB1	PGD2	0.379900057113934
CTNNB1	WNT4	0.377273574485401
DHH	NR0B1	-0.37241229809563
GATA4	NR0B1	0.371364181499032
CTNNB1	SOX9	0.371073311323004
SOX9	RSPO1	-0.370740277416315
CTNNB1	AMH	0.366444756187156
CTNNB1	DHH	0.364192539645977
GATA4	SRY	0.357961617691351
SOX9	UGR	-0.350601960807899
WT1pKTS	UGR	-0.349460933439121
NR5A1	CTNNB1	0.349115490472634
GATA4	NR5A1	0.342781916727776
WT1pKTS	NR0B1	0.340907192975926
AMH	NR0B1	-0.332902747083871
FGF9	DMRT1	-0.331440438845385
FGF9	UGR	0.329803353195754
WT1pKTS	DKK1	0.327783123900354
FGF9	DKK1	-0.327467329912619
FOXL2	UGR	0.327295402184869
AMH	UGR	0.326107855623672
GATA4	UGR	-0.325824696862186
AMH	SRY	-0.325231808190793
WT1mKTS	UGR	-0.322828745752344
CTNNB1	WT1pKTS	-0.322579287779142
WT1mKTS	DKK1	0.321236953832426
WT1pKTS	NR5A1	0.320857293089274
AMH	DKK1	-0.320679075620235
SOX9	SRY	0.318971849132771
PGD2	NR0B1	-0.318938131884517
FGF9	SRY	-0.31840863666507
DHH	SRY	-0.317677413464402
FOXL2	CBX2	0.317387227710998
GATA4	WNT4	0.316818223364915
AMH	DMRT1	-0.316108894205157
SOX9	CTNNB1	-0.314271293642166
FOXL2	DKK1	-0.313028897581118
DHH	DKK1	-0.312212316528923
FOXL2	SRY	-0.310404373587662
WT1mKTS	NR5A1	0.310211420223777
CTNNB1	UGR	-0.307976286529941
WT1mKTS	NR0B1	0.307893174584613
DHH	UGR	0.307508966216155
WT1pKTS	WNT4	0.305713336236528
DHH	DMRT1	-0.302241843345452
FOXL2	DMRT1	-0.300267198056847
AMH	CBX2	0.30015471777178
CTNNB1	NR0B1	-0.299769187606996
WT1mKTS	RSPO1	0.297624153929523
CTNNB1	WT1mKTS	-0.29201412139545
DHH	FGF9	0.28988304530718
FGF9	DHH	0.28988304530718
PGD2	SRY	-0.289258830396119
UGR	FOXL2	0.287514076223766
FGF9	AMH	0.287472586868652
GATA4	RSPO1	0.285504190125393
FOXL2	NR0B1	-0.285259840575825
WT1mKTS	WNT4	0.283670686935831
GATA4	DKK1	0.282257176881646
WT1pKTS	DMRT1	0.282243197706755
DHH	NR5A1	0.281540125499408
DHH	CBX2	0.280625857081355
WT1pKTS	RSPO1	0.278064035721244
FOXL2	WT1pKTS	0.277287551394322
WT1mKTS	DMRT1	0.277266436853994
CTNNB1	SRY	0.274916640734686
FOXL2	WNT4	0.274821715897731
FGF9	WNT4	-0.271860125542021
FOXL2	GATA4	0.271827200335661
DHH	RSPO1	-0.271025742033216
WT1mKTS	CTNNB1	0.268741571662765
FOXL2	WT1mKTS	0.267653251541906
DHH	WNT4	-0.267566316840615
FOXL2	SOX9	-0.266131245476249
PGD2	DKK1	-0.265261153892231
CTNNB1	CBX2	-0.264883735218819
FOXL2	FGF9	-0.2637364681801
FGF9	CBX2	0.263051797231399
PGD2	WNT4	-0.262710694027637
PGD2	DMRT1	-0.261766175677001
AMH	SOX9	-0.26119054493014
FOXL2	PGD2	-0.258216669829235
WT1pKTS	PGD2	-0.258076952989449
PGD2	WT1pKTS	-0.258076952989449
CTNNB1	GATA4	-0.256133639177117
PGD2	UGR	0.25513211629048
AMH	WNT4	0.251789195552116
AMH	WT1pKTS	0.251351989286123
FOXL2	AMH	-0.250524216746962
GATA4	SOX9	-0.250410784775284
AMH	GATA4	0.249692938010044
GATA4	CTNNB1	0.24949828825685
DHH	SOX9	-0.248149987769559
DHH	WT1pKTS	0.24722914229802
WT1pKTS	FGF9	-0.24694921272354
FGF9	WT1pKTS	-0.24694921272354
SRY	FOXL2	-0.246005215419867
FOXL2	DHH	-0.245679491842604
AMH	DHH	0.2436701247147
DHH	AMH	0.2436701247147
FGF9	SOX9	-0.241369375562677
PGD2	DHH	0.240648708174265
DHH	PGD2	0.240648708174265
WT1pKTS	CTNNB1	0.239562805809427
GATA4	DMRT1	-0.238636789607577
NR0B1	FOXL2	-0.237896435094225
PGD2	CBX2	0.234741495175718
WT1mKTS	PGD2	-0.234546544310745
PGD2	WT1mKTS	-0.234546544310745
AMH	FGF9	0.234007837752027
WNT4	GATA4	-0.232704608404479
FGF9	PGD2	0.231525767315811
WT1pKTS	SOX9	-0.2311593979215
FGF9	RSPO1	-0.231115159122251
AMH	WT1mKTS	0.230686756384221
GATA4	PGD2	-0.228607015675196
PGD2	GATA4	-0.228607015675196
FGF9	GATA4	0.227602972102675
PGD2	FGF9	0.2267313686297
AMH	PGD2	0.225870914873137
PGD2	AMH	0.225870914873137
DHH	WT1mKTS	0.225434806939548
FGF9	NR5A1	0.22432629868341
GATA4	FGF9	-0.218266817245237
DHH	GATA4	0.217522638016142
FGF9	WT1mKTS	0.217229159133191
GATA4	DHH	-0.216550550157953
WT1mKTS	FGF9	-0.216048874316242
GATA4	CBX2	0.215518256946989
CBX2	FOXL2	0.214622808558736
WT1mKTS	AMH	-0.213377079285165
WNT4	WT1pKTS	-0.213187492098452
WT1pKTS	DHH	-0.212033683651982
WT1pKTS	CBX2	0.210313065748906
WT1mKTS	DHH	-0.207976800029815
SOX9	NR5A1	0.205087643257339
WT1pKTS	AMH	-0.201674066799752
WT1mKTS	SOX9	-0.200148573373019
GATA4	FOXL2	-0.198257146362964
WT1pKTS	FOXL2	-0.197969974408155
WT1mKTS	FOXL2	-0.196783768724513
WT1mKTS	CBX2	0.196327765317993
WNT4	WT1mKTS	-0.19388533944652
GATA4	AMH	-0.193187897849627
FOXL2	NR5A1	0.192781334055318
AMH	FOXL2	0.192430177610828
DHH	FOXL2	0.18945067683868
AMH	NR5A1	0.183265071213121
DKK1	FOXL2	-0.182986050010702
AMH	CTNNB1	0.182408015676012
AMH	RSPO1	-0.182039378176287
DMRT1	FOXL2	-0.1818658269008
PGD2	RSPO1	-0.180512893267431
FOXL2	CTNNB1	0.177431579805016
PGD2	SOX9	-0.172915658930814
PGD2	NR5A1	0.171969585813954
PGD2	FOXL2	0.168151522058463
DHH	CTNNB1	-0.167048708748083
FOXL2	RSPO1	0.162976369926738
FGF9	FOXL2	0.160392146765977
PGD2	CTNNB1	-0.159342438092463
SOX9	FOXL2	-0.150985614500346
FGF9	CTNNB1	-0.14959947520401
NR5A1	FOXL2	0.140499438578743
RSPO1	FOXL2	-0.134088330248595
WNT4	FOXL2	-0.124738526537079
CTNNB1	FOXL2	-0.114638734230005
