Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
NR5A1	WT1pKTS	0.353759339552463	7.11225244147699e-48
WT1pKTS	NR5A1	0.353759339552463	7.1122524414776e-48
DKK1	DMRT1	0.2575484203658	2.11454167876625e-25
DMRT1	DKK1	0.2575484203658	2.11454167876634e-25
CTNNB1	RSPO1	0.245888960671562	3.13705981680595e-23
RSPO1	CTNNB1	0.245888960671561	3.13705981680613e-23
WNT4	NR0B1	0.225090762795346	1.24409064135329e-19
NR0B1	WNT4	0.225090762795346	1.24409064135333e-19
DKK1	SRY	0.213143578939241	1.01422133257708e-17
SRY	DKK1	0.213143578939241	1.01422133257713e-17
UGR	CBX2	0.200779924056814	7.36193353656975e-16
CBX2	UGR	0.200779924056814	7.36193353657002e-16
NR5A1	CBX2	0.184048655622476	1.58197666112908e-13
CBX2	NR5A1	0.184048655622476	1.58197666112914e-13
WNT4	CTNNB1	0.180525919292614	4.60647489514423e-13
CTNNB1	WNT4	0.180525919292614	4.60647489514438e-13
SRY	DMRT1	0.171946351577972	5.69138674119353e-12
DMRT1	SRY	0.171946351577972	5.69138674119364e-12
NR0B1	SRY	0.147656514381512	3.57946679019749e-09
SRY	NR0B1	0.147656514381512	3.57946679019755e-09
WNT4	RSPO1	0.122225162428266	1.07482519800897e-06
RSPO1	WNT4	0.122225162428266	1.07482519800897e-06
SRY	WT1pKTS	0.121344216152815	1.28537172920734e-06
WT1pKTS	SRY	0.121344216152815	1.28537172920737e-06
SOX9	DKK1	0.120800472587985	1.43454056586216e-06
DKK1	SOX9	0.120800472587985	1.43454056586218e-06
WT1mKTS	WT1pKTS	0.120244933020294	1.60405643224115e-06
WT1pKTS	WT1mKTS	0.120244933020294	1.60405643224117e-06
DHH	FGF9	0.117796921687765	2.60868426751981e-06
FGF9	DHH	0.117796921687765	2.60868426751986e-06
WT1pKTS	UGR	0.11336469464024	6.14165779684674e-06
UGR	WT1pKTS	0.11336469464024	6.14165779684676e-06
GATA4	WT1mKTS	0.113057093529469	6.51015931357553e-06
WT1mKTS	GATA4	0.113057093529469	6.51015931357554e-06
DHH	PGD2	0.112798563293542	6.83613055056265e-06
PGD2	DHH	0.112798563293542	6.83613055056277e-06
DHH	AMH	0.111029074033144	9.52377329326849e-06
AMH	DHH	0.111029074033144	9.52377329326855e-06
PGD2	AMH	0.103073499059951	3.9791616451005e-05
AMH	PGD2	0.103073499059951	3.97916164510062e-05
GATA4	WT1pKTS	0.0942508326761714	0.000173098449032665
WT1pKTS	GATA4	0.0942508326761714	0.000173098449032665
NR0B1	CTNNB1	0.0828279982279511	0.000971897792304416
CTNNB1	NR0B1	0.0828279982279511	0.000971897792304426
AMH	FGF9	0.08110799782608	0.0012387179150749
FGF9	AMH	0.08110799782608	0.0012387179150749
SOX9	DMRT1	0.0750284689898612	0.00281724754024992
DMRT1	SOX9	0.0750284689898611	0.00281724754024997
PGD2	FGF9	0.0734314165827898	0.00346398214721977
FGF9	PGD2	0.0734314165827898	0.00346398214721978
CBX2	WT1pKTS	0.065274352985813	0.00938270846207249
WT1pKTS	CBX2	0.065274352985813	0.00938270846207251
DMRT1	WT1pKTS	0.0624834528950126	0.0129009842862154
WT1pKTS	DMRT1	0.0624834528950125	0.0129009842862154
PGD2	SOX9	0.0600641853915379	0.016846539039648
SOX9	PGD2	0.0600641853915378	0.016846539039648
NR5A1	SOX9	0.0582481272615316	0.0204682660124797
SOX9	NR5A1	0.0582481272615315	0.0204682660124797
FOXL2	CTNNB1	0.0565804712275363	0.0243735928989107
CTNNB1	FOXL2	0.0565804712275361	0.0243735928989113
SOX9	DHH	0.0530791554072989	0.0347141439471658
DHH	SOX9	0.0530791554072989	0.0347141439471659
UGR	FOXL2	0.0497616269727191	0.0477569352425959
FOXL2	UGR	0.049761626972719	0.0477569352425964
GATA4	CBX2	0.0408467392868577	0.104256198882047
CBX2	GATA4	0.0408467392868577	0.104256198882047
DKK1	WT1pKTS	0.0380880297406958	0.129833589979345
WT1pKTS	DKK1	0.0380880297406958	0.129833589979346
FOXL2	RSPO1	0.0369188625608768	0.14204216396001
RSPO1	FOXL2	0.0369188625608766	0.142042163960013
RSPO1	NR0B1	0.0359684776527869	0.152600014193399
