Gene1	Gene2	EdgeWeight
WT1mKTS	RSPO1	6.0
WT1pKTS	DHH	6.0
WT1mKTS	CBX2	1.5
WT1pKTS	RSPO1	1.5
WT1mKTS	CTNNB1	0.66666
WT1pKTS	CTNNB1	0.66666
WT1mKTS	UGR	0.375
WT1mKTS	AMH	0.375
WT1mKTS	NR0B1	0.24
WT1mKTS	SOX9	0.24
WT1mKTS	NR5A1	0.16666
GATA4	AMH	0.16666
GATA4	FOXL2	0.12244
GATA4	SOX9	0.09375
GATA4	DHH	0.09375
WT1pKTS	AMH	0.07407
WT1mKTS	WNT4	0.07407
GATA4	RSPO1	0.06
GATA4	CTNNB1	0.04958
GATA4	CBX2	0.04958
WT1pKTS	PGD2	0.04166
GATA4	NR5A1	0.04166
WT1pKTS	NR0B1	0.0355
GATA4	SRY	0.0355
WT1pKTS	CBX2	0.03061
WT1mKTS	FOXL2	0.03061
GATA4	WNT4	0.02666
WT1mKTS	DKK1	0.02666
GATA4	DKK1	0.02343
WT1mKTS	DMRT1	0.02343
WT1pKTS	UGR	0.02076
WT1mKTS	WT1pKTS	0.02076
WT1mKTS	PGD2	0.01851
WT1pKTS	FGF9	0.01851
GATA4	UGR	0.01662
GATA4	WT1pKTS	0.015
GATA4	PGD2	0.015
WT1mKTS	DHH	0.0136
WT1mKTS	FGF9	0.01239
WT1pKTS	WNT4	0.01239
NR5A1	UGR	0.01134
WT1mKTS	SRY	0.01041
DMRT1	NR5A1	0.0096
SRY	CBX2	0.00887
GATA4	FGF9	0.00887
WT1pKTS	NR5A1	0.00823
NR5A1	CBX2	0.00823
GATA4	NR0B1	0.00765
WT1pKTS	SOX9	0.00666
DMRT1	CBX2	0.00666
WT1pKTS	FOXL2	0.00585
DMRT1	FOXL2	0.00585
SRY	DKK1	0.0055
SRY	DMRT1	0.00519
NR5A1	AMH	0.00489
RSPO1	UGR	0.00489
WNT4	RSPO1	0.00462
SRY	UGR	0.00438
DMRT1	CTNNB1	0.00415
FGF9	UGR	0.00415
FGF9	SRY	0.00394
SRY	CTNNB1	0.00375
NR5A1	NR0B1	0.00375
SRY	FGF9	0.00356
WNT4	WT1pKTS	0.00356
DKK1	PGD2	0.0034
CBX2	UGR	0.00324
SRY	DHH	0.00324
FGF9	FOXL2	0.00309
NR5A1	PGD2	0.00296
NR5A1	DHH	0.00283
UGR	RSPO1	0.00283
WNT4	CTNNB1	0.00271
NR0B1	NR5A1	0.0026
SRY	FOXL2	0.0026
DMRT1	SRY	0.00249
FOXL2	DHH	0.00249
DMRT1	UGR	0.0024
NR5A1	WNT4	0.0024
NR0B1	CBX2	0.0023
SRY	NR0B1	0.0023
DKK1	SRY	0.00221
WT1pKTS	DKK1	0.00221
FGF9	NR5A1	0.00213
FOXL2	NR0B1	0.00205
NR5A1	CTNNB1	0.00205
CTNNB1	WNT4	0.00198
AMH	UGR	0.00198
DMRT1	WT1pKTS	0.00191
DMRT1	RSPO1	0.00184
RSPO1	DMRT1	0.00178
CTNNB1	WT1pKTS	0.00172
SRY	AMH	0.00166
NR5A1	RSPO1	0.00166
UGR	FGF9	0.00161
PGD2	WT1pKTS	0.00161
DKK1	CBX2	0.00156
FGF9	WT1pKTS	0.00156
FGF9	RSPO1	0.00151
DKK1	SOX9	0.00146
SRY	RSPO1	0.00142
RSPO1	CBX2	0.00142
AMH	SOX9	0.00137
DHH	SRY	0.00137
NR0B1	FOXL2	0.00133
DMRT1	WNT4	0.00129
CTNNB1	NR0B1	0.00129
AMH	RSPO1	0.00126
DHH	UGR	0.00122
DKK1	UGR	0.00122
SOX9	CBX2	0.00119
FGF9	DHH	0.00119
NR0B1	WNT4	0.00115
DHH	WT1pKTS	0.00112
FOXL2	SOX9	0.00112
PGD2	WNT4	0.00109
RSPO1	NR0B1	0.00106
WNT4	DKK1	0.00103
DHH	RSPO1	0.00103
SRY	WT1pKTS	0.00101
FGF9	AMH	0.00101
AMH	CBX2	0.00098
WNT4	UGR	0.00098
UGR	SRY	0.00096
AMH	PGD2	0.00096
FGF9	CTNNB1	0.00093
WNT4	NR0B1	0.00091
AMH	NR0B1	0.00089
RSPO1	DKK1	0.00087
SRY	NR5A1	0.00087
CTNNB1	FOXL2	0.00081
CBX2	DKK1	0.00081
AMH	WT1pKTS	0.00079
RSPO1	FGF9	0.00077
DMRT1	NR0B1	0.00075
FOXL2	RSPO1	0.00075
RSPO1	SOX9	0.00074
DKK1	NR5A1	0.00074
CBX2	RSPO1	0.00072
UGR	AMH	0.0007
SOX9	UGR	0.0007
CTNNB1	AMH	0.00069
AMH	SRY	0.00069
FOXL2	CBX2	0.00067
NR0B1	UGR	0.00067
NR5A1	WT1pKTS	0.00065
UGR	DHH	0.00063
CBX2	NR0B1	0.00063
DMRT1	AMH	0.00062
PGD2	SOX9	0.00062
CBX2	WNT4	0.0006
AMH	WNT4	0.00058
DHH	NR5A1	0.00058
UGR	CBX2	0.00057
AMH	DHH	0.00056
FGF9	PGD2	0.00056
FOXL2	UGR	0.00055
