Gene1,Gene2,EdgeWeight,Confidence,Stability,MeanPercentile,MeanZ,ZCILower,ZCIUpper,SelectedRuns,ObservedRuns,RunCount,BestRank
CBX2,UGR,0.7197935024119432,1.0,1.0,1.0,3.295299817289125,3.2032304927577777,3.405349750918993,30,30,30,1
CTNNB1,RSPO1,0.8544879860610225,1.0,1.0,1.0,1.8898408195152905,1.837664161697123,1.9335119801669294,30,30,30,1
DKK1,DMRT1,0.8453709178647273,1.0,1.0,1.0,2.3084377152886892,2.262270345740706,2.3704275088288753,30,30,30,1
DMRT1,DKK1,0.8453709178647273,1.0,1.0,1.0,2.2727415215653153,2.2115442684130704,2.320429246398799,30,30,30,1
FOXL2,NR5A1,-0.7651207002017599,1.0,1.0,1.0,1.6757621673691863,1.6464434711943479,1.6979382931406695,30,30,30,1
FOXL2,WT1pKTS,-0.8127906149489768,1.0,1.0,1.0,2.0220519384309217,1.9952037202033561,2.0526967112509764,30,30,30,1
GATA4,WT1mKTS,0.7964406573060884,1.0,1.0,1.0,2.5667639509241003,2.4257741794889287,2.642715009712835,30,30,30,1
RSPO1,CTNNB1,0.8544879860610225,1.0,1.0,1.0,1.8424542275418383,1.8050345895140916,1.8786143482108792,30,30,30,1
UGR,CBX2,0.7197935024119432,1.0,1.0,1.0,3.0826916074702297,3.002321433555203,3.1417169006821783,30,30,30,1
WNT4,NR0B1,0.763453540477981,1.0,1.0,1.0,1.786424076091669,1.7195070274660607,1.8565334925555963,30,30,30,1
WT1mKTS,GATA4,0.7964406573060884,1.0,1.0,1.0,2.4434494554251116,2.258278392677477,2.5371678761939864,30,30,30,1
WT1pKTS,FOXL2,-0.8127906149489768,1.0,1.0,1.0,1.6800030203430345,1.6333139960131748,1.718429654565361,30,30,30,1
DKK1,SRY,0.7310156717475792,0.9980392156862745,1.0,0.9980392156862745,1.5550145452102622,1.482193814181016,1.6118224438608273,30,30,30,1
PGD2,AMH,0.7621442747880955,0.9980392156862745,1.0,0.9980392156862745,1.492378708611859,1.445163183539155,1.5326731782790466,30,30,30,1
DKK1,SOX9,0.7188593178505392,0.996078431372549,1.0,0.996078431372549,1.190736662928859,1.1147458827006353,1.2590383202999798,30,30,30,1
FGF9,DHH,0.7652754613257543,0.9803921568627451,1.0,0.9803921568627451,1.468808615450663,1.434194673255916,1.501951811623368,30,30,30,1
PGD2,FGF9,0.76674965946586,0.9764705882352941,1.0,0.9764705882352941,1.4399385274021295,1.4110448714524968,1.4676706548294232,30,30,30,1
FGF9,PGD2,0.76674965946586,0.9725490196078431,1.0,0.9725490196078431,1.4197972026647967,1.376724733969971,1.468173598798302,30,30,30,1
RSPO1,WNT4,0.7646876079435184,0.9705882352941176,1.0,0.9705882352941176,1.0835623680380644,1.0302068750781255,1.1278485877348854,30,30,30,1
NR0B1,WNT4,0.763453540477981,0.9686274509803922,1.0,0.9686274509803922,1.0776221091968916,0.9913003443443227,1.1366458367545211,30,30,30,1
DHH,FGF9,0.7652754613257543,0.9647058823529412,1.0,0.9647058823529412,1.431908742022767,1.3899930083202898,1.4665650182125651,30,30,30,1
PGD2,DHH,0.7644632776697394,0.9607843137254902,1.0,0.9607843137254902,1.4643922551475437,1.4411999810560814,1.4896090308921142,30,30,30,1
DHH,PGD2,0.7644632776697394,0.9431372549019608,1.0,0.9431372549019608,1.4069173718961034,1.378501643818129,1.4394525856094136,30,30,30,1
DMRT1,SRY,0.7193874221822208,0.9431372549019608,1.0,0.9431372549019608,1.4880229637598752,1.4353246040636032,1.5491904581419216,30,30,30,1
NR5A1,CBX2,0.4470288242149825,0.9411764705882353,1.0,0.9411764705882353,1.18883005467509,1.122066154411314,1.265841821813195,30,30,30,2
NR5A1,UGR,0.3682884672863936,0.9411764705882353,1.0,0.9411764705882353,0.8841972726685435,0.8098573544091494,0.9405420118006449,30,30,30,2
NR5A1,WT1pKTS,0.7499455128535626,0.9411764705882353,1.0,0.9411764705882353,1.7196711325111356,1.6837708115914038,1.7496871751691734,30,30,30,2
RSPO1,NR0B1,0.6563366673854847,0.9411764705882353,1.0,0.9411764705882353,1.1395246302823359,1.086660199492453,1.1903295305245742,30,30,30,2
WNT4,RSPO1,0.7646876079435184,0.9411764705882353,1.0,0.9411764705882353,1.3623923459990501,1.309270330713546,1.3987335830358365,30,30,30,2
NR5A1,FOXL2,-0.7651207002017599,0.9392156862745098,1.0,0.9392156862745098,1.4354463795039314,1.3996046816114371,1.4725025555162874,30,30,30,2
PGD2,WT1mKTS,-0.4821614643171508,0.9392156862745098,1.0,0.9392156862745098,0.7689662116849704,0.7271001292516057,0.8189288545515221,30,30,30,2
SRY,DMRT1,0.7193874221822208,0.9372549019607843,1.0,0.9372549019607843,1.460308357594065,1.368197821137512,1.519468035111565,30,30,30,2
SRY,DKK1,0.7310156717475792,0.9352941176470588,1.0,0.9352941176470588,1.5046818073929271,1.4147270825606526,1.571336796403636,30,30,30,2
WT1pKTS,NR5A1,0.7499455128535626,0.9333333333333333,1.0,0.9333333333333333,1.5964424053218353,1.5621552240812875,1.635579525547701,30,30,30,2
DHH,AMH,0.7520259351333378,0.9313725490196079,1.0,0.9313725490196079,1.4361380726954498,1.3915989080303204,1.47410839052527,30,30,30,1
