SourceGENES,TargetGENES,Interaction,Edges
WT1mKTS,FGF9,1.6195951231617,repression
WT1mKTS,DMRT1,1.44826947987921,repression
WT1mKTS,SOX9,1.43008447091391,repression
WT1mKTS,DHH,1.14568740758755,repression
CBX2,UGR,1,activation
WT1mKTS,DKK1,0.991954408324643,repression
WT1mKTS,WT1mKTS,0.978208089280608,activation
FOXL2,NR5A1,0.924397469194569,repression
NR5A1,CBX2,0.817096392103582,activation
WT1mKTS,GATA4,0.79793556633181,repression
NR5A1,PGD2,0.699583540723328,activation
CBX2,PGD2,0.66888019056383,repression
AMH,DMRT1,0.615348881784356,activation
FOXL2,CTNNB1,0.61273656646178,activation
FOXL2,RSPO1,0.564940802731542,repression
NR5A1,RSPO1,0.544616783865757,repression
WT1mKTS,AMH,0.532214237409405,repression
WT1mKTS,PGD2,0.519363794821168,repression
WT1mKTS,WT1pKTS,0.480274180525856,repression
NR5A1,CTNNB1,0.473242292832631,repression
WT1mKTS,WNT4,0.465658628482354,repression
CBX2,CBX2,0.441009031680344,activation
NR5A1,UGR,0.377385573560148,repression
AMH,FGF9,0.365118356108109,activation
WT1mKTS,NR0B1,0.358486134073269,repression
CBX2,AMH,0.356430740057019,repression
AMH,DHH,0.306255128847314,activation
AMH,DKK1,0.300338121586798,activation
AMH,WT1mKTS,0.296277069421307,repression
FOXL2,FOXL2,0.266814238339227,activation
WT1mKTS,FOXL2,0.266225813015758,repression
NR5A1,SOX9,0.251071123624505,activation
AMH,GATA4,0.238185873383328,repression
CBX2,SRY,0.211624062176857,repression
FOXL2,DMRT1,0.203687065306913,activation
DMRT1,PGD2,0.182259639438921,repression
NR5A1,NR5A1,0.154372169323182,activation
DMRT1,SOX9,0.14814140336705,activation
DMRT1,FGF9,0.132778063266717,activation
FOXL2,SRY,0.111431874385266,repression
CBX2,NR0B1,0.0974662994809486,repression
DMRT1,WNT4,0.0932875241842081,repression
AMH,SOX9,0.0927414166201926,repression
DMRT1,WT1mKTS,0.085496611981476,repression
AMH,WT1pKTS,0.0836807419811828,repression
DMRT1,NR0B1,0.0787828648689949,repression
DMRT1,GATA4,0.076625644505036,repression
FOXL2,CBX2,0.0756493412822837,repression
AMH,FOXL2,0.0736375786869635,repression
AMH,NR0B1,0.0665853792486002,repression
NR5A1,SRY,0.0604629563930795,repression
SRY,SOX9,0.0596504609103481,activation
AMH,AMH,0.0555949465827716,activation
NR0B1,SOX9,0.0531734765579127,repression
NR5A1,WNT4,0.0487631680179496,repression
NR0B1,AMH,0.0461860947233647,repression
SRY,PGD2,0.0452361878140406,repression
NR0B1,PGD2,0.0438968441921004,repression
AMH,WNT4,0.0420395995805409,repression
DMRT1,DKK1,0.0413314985673281,activation
SRY,AMH,0.0374872276283517,repression
DMRT1,SRY,0.0366394505429595,activation
WNT4,AMH,0.0305366663667499,repression
FOXL2,GATA4,0.0303846013830306,repression
NR0B1,DHH,0.0276896302748766,repression
FOXL2,DKK1,0.0274152364825344,repression
SRY,DHH,0.0243286026381473,repression
SRY,DMRT1,0.0231654938243502,activation
DMRT1,CTNNB1,0.0223037641323991,repression
DMRT1,RSPO1,0.0217652970301763,activation
CTNNB1,CBX2,0.0204465781756289,repression
NR0B1,FGF9,0.0193489662752208,repression
CTNNB1,UGR,0.0156487235264115,repression
WT1pKTS,NR5A1,0.0133345908965093,activation
SRY,UGR,0.0122898083545141,repression
DMRT1,CBX2,0.0119808305057715,activation
SRY,CBX2,0.0119452134089562,repression
RSPO1,CBX2,0.0107487531113333,repression
CTNNB1,PGD2,0.0103087557742852,repression
RSPO1,UGR,0.00985510229287116,repression
WNT4,WT1pKTS,0.00949004013660513,repression
NR0B1,WNT4,0.00899539596302074,activation
SRY,DKK1,0.00869045762161991,activation
RSPO1,WT1mKTS,0.00864936435104991,repression
WT1pKTS,FOXL2,0.00798092008484827,repression
WNT4,DHH,0.00761397217684895,repression
RSPO1,NR0B1,0.00724685310084029,repression
RSPO1,GATA4,0.00673797411649243,repression
NR0B1,DKK1,0.00618728763907005,repression
CTNNB1,WNT4,0.00585011625807293,activation
RSPO1,PGD2,0.00569502284287131,repression
WT1pKTS,CTNNB1,0.00543413713211829,repression
NR0B1,WT1mKTS,0.00531853195419985,repression
WT1pKTS,RSPO1,0.00489692774350268,repression
RSPO1,WNT4,0.00461264907156155,repression
RSPO1,DKK1,0.00423324372135101,repression
CTNNB1,NR0B1,0.00373248499226302,repression
SRY,RSPO1,0.00372465365699365,repression
WT1pKTS,SRY,0.00372194688904841,repression
WNT4,WT1mKTS,0.00341592940628204,repression
NR0B1,NR0B1,0.00304993679328046,activation
CTNNB1,RSPO1,0.00268257000852453,activation
CTNNB1,SRY,0.00265993791169953,repression
NR0B1,UGR,0.00263768666013005,repression
WNT4,WNT4,0.00255264360563035,activation
RSPO1,SRY,0.00249191265354841,repression
RSPO1,DMRT1,0.00243586256608625,activation
DMRT1,DHH,0.00231151840076516,activation
NR0B1,WT1pKTS,0.0021520807674867,repression
NR0B1,GATA4,0.00186509291126542,repression
CTNNB1,CTNNB1,0.00180631930689645,activation
