CBX2	UGR	1.9940570463237643
UGR	CBX2	1.9940570463237643
DMRT1	DKK1	1.9685131240932017
DKK1	DMRT1	1.9685131240932017
WT1pKTS	FOXL2	1.954035338849809
FOXL2	WT1pKTS	1.954035338849809
RSPO1	CTNNB1	1.9133986897922057
CTNNB1	RSPO1	1.9133986897922057
SRY	DKK1	1.892341580258948
DKK1	SRY	1.892341580258948
WNT4	NR0B1	1.8849515728950894
NR0B1	WNT4	1.8849515728950894
DMRT1	SRY	1.8753619681877103
SRY	DMRT1	1.8753619681877103
RSPO1	NR5A1	1.8675810660129515
NR5A1	RSPO1	1.8675810660129515
DHH	AMH	1.8612202181914401
AMH	DHH	1.8612202181914401
DHH	PGD2	1.8553601031450933
PGD2	DHH	1.8553601031450933
PGD2	AMH	1.8527638079753714
AMH	PGD2	1.8527638079753714
FGF9	AMH	1.8448455353484055
AMH	FGF9	1.8448455353484055
FGF9	PGD2	1.8445516571527998
PGD2	FGF9	1.8445516571527998
NR5A1	FOXL2	1.8436468088588591
FOXL2	NR5A1	1.8436468088588591
CTNNB1	FOXL2	1.8396891185726436
FOXL2	CTNNB1	1.8396891185726436
FGF9	DHH	1.8396082292907514
DHH	FGF9	1.8396082292907514
RSPO1	WNT4	1.8310934364336025
WNT4	RSPO1	1.8310934364336025
CTNNB1	WNT4	1.8292699951938713
WNT4	CTNNB1	1.8292699951938713
NR5A1	WT1pKTS	1.82752916535545
WT1pKTS	NR5A1	1.82752916535545
RSPO1	FOXL2	1.8077738927197813
FOXL2	RSPO1	1.8077738927197813
CTNNB1	WT1pKTS	1.7980563486932706
WT1pKTS	CTNNB1	1.7980563486932706
CTNNB1	NR5A1	1.7757431226349534
NR5A1	CTNNB1	1.7757431226349534
RSPO1	WT1pKTS	1.7632890063263575
WT1pKTS	RSPO1	1.7632890063263575
RSPO1	NR0B1	1.7234530430907036
NR0B1	RSPO1	1.7234530430907036
DMRT1	SOX9	1.7220203051242524
SOX9	DMRT1	1.7220203051242524
DKK1	SOX9	1.7157031122856092
SOX9	DKK1	1.7157031122856092
PGD2	SOX9	1.6916384326125207
SOX9	PGD2	1.6916384326125207
NR0B1	NR5A1	1.6774174296522197
NR5A1	NR0B1	1.6774174296522197
SRY	FOXL2	1.6646384714136622
FOXL2	SRY	1.6646384714136622
FGF9	SOX9	1.6595416479300482
SOX9	FGF9	1.6595416479300482
DHH	SOX9	1.6510455261663803
SOX9	DHH	1.6510455261663803
AMH	SOX9	1.6499200500715716
SOX9	AMH	1.6499200500715716
CTNNB1	NR0B1	1.6379546850708777
NR0B1	CTNNB1	1.6379546850708777
FGF9	GATA4	1.6151125421957913
GATA4	FGF9	1.6151125421957913
PGD2	GATA4	1.602908601527766
GATA4	PGD2	1.602908601527766
DHH	GATA4	1.60156245655185
GATA4	DHH	1.60156245655185
PGD2	WT1mKTS	1.5973396473585908
WT1mKTS	PGD2	1.5973396473585908
DHH	WT1mKTS	1.5863633175297016
WT1mKTS	DHH	1.5863633175297016
WT1mKTS	AMH	1.5666451402841266
AMH	WT1mKTS	1.5666451402841266
FGF9	WT1mKTS	1.564639460266892
WT1mKTS	FGF9	1.564639460266892
AMH	GATA4	1.5633183049819541
GATA4	AMH	1.5633183049819541
SRY	WT1pKTS	1.5552218684331585
WT1pKTS	SRY	1.5552218684331585
CBX2	NR5A1	1.5434457614795951
NR5A1	CBX2	1.5434457614795951
SOX9	GATA4	1.5231677930543648
GATA4	SOX9	1.5231677930543648
DMRT1	WT1mKTS	1.5067639623411464
WT1mKTS	DMRT1	1.5067639623411464
WT1mKTS	DKK1	1.4913657118679582
DKK1	WT1mKTS	1.4913657118679582
DMRT1	GATA4	1.487133281861586
GATA4	DMRT1	1.487133281861586
WNT4	FOXL2	1.4753875152145255
FOXL2	WNT4	1.4753875152145255
CBX2	WT1pKTS	1.4702342745198196
WT1pKTS	CBX2	1.4702342745198196
WNT4	UGR	1.4670866287843156
UGR	WNT4	1.4670866287843156
DKK1	GATA4	1.445375081628487
GATA4	DKK1	1.445375081628487
WT1mKTS	SRY	1.4423069094825576
SRY	WT1mKTS	1.4423069094825576
RSPO1	CBX2	1.4306833972259112
CBX2	RSPO1	1.4306833972259112
CTNNB1	SRY	1.4189665013657198
SRY	CTNNB1	1.4189665013657198
WT1mKTS	SOX9	1.4066282370667305
SOX9	WT1mKTS	1.4066282370667305
CTNNB1	CBX2	1.3849224298258571
CBX2	CTNNB1	1.3849224298258571
AMH	NR0B1	1.377612494601403
NR0B1	AMH	1.377612494601403
NR5A1	UGR	1.3691051567348802
UGR	NR5A1	1.3691051567348802
DMRT1	DHH	1.3679922425131312
DHH	DMRT1	1.3679922425131312
DMRT1	PGD2	1.3667318262223733
PGD2	DMRT1	1.3667318262223733
UGR	GATA4	1.347666879444756
GATA4	UGR	1.347666879444756
PGD2	DKK1	1.3382462199801217
DKK1	PGD2	1.3382462199801217
DMRT1	AMH	1.3323224243977199
AMH	DMRT1	1.3323224243977199
DMRT1	FGF9	1.3300799126034129
FGF9	DMRT1	1.3300799126034129
FGF9	NR0B1	1.3263147069443109
NR0B1	FGF9	1.3263147069443109
DHH	DKK1	1.3173475266405468
DKK1	DHH	1.3173475266405468
NR0B1	FOXL2	1.3155735457749373
FOXL2	NR0B1	1.3155735457749373
WT1mKTS	GATA4	1.3091630207777167
GATA4	WT1mKTS	1.3091630207777167
SRY	SOX9	1.306530455806281
SOX9	SRY	1.306530455806281
FGF9	DKK1	1.2845699287535262
DKK1	FGF9	1.2845699287535262
