TF	target	importance
FOXL2	WT1pKTS	0.3435541701233276
DKK1	DMRT1	0.31101771945449513
WT1pKTS	FOXL2	0.2949818723760336
DMRT1	DKK1	0.29478404184769663
RSPO1	CTNNB1	0.2616220783596194
CBX2	UGR	0.25568856053358147
CTNNB1	RSPO1	0.24416519183591168
UGR	CBX2	0.21879718261960204
FOXL2	NR5A1	0.20911637565698796
DHH	AMH	0.20849626512111463
PGD2	DHH	0.2037037810839342
DHH	PGD2	0.20006769138496466
WNT4	NR0B1	0.19765376972014984
NR0B1	WNT4	0.19683516181335228
PGD2	FGF9	0.19162229965841276
NR5A1	CBX2	0.18705276096428167
DHH	FGF9	0.1866924892426366
UGR	WT1mKTS	0.18332002969378638
NR5A1	RSPO1	0.18154336384806008
PGD2	AMH	0.17928135380868168
FGF9	DHH	0.1762221443159517
RSPO1	NR5A1	0.17227658875063837
UGR	GATA4	0.17219118449868356
CTNNB1	FOXL2	0.17072140430801896
FGF9	PGD2	0.16999937998361664
DKK1	SRY	0.16514362837970553
WT1pKTS	NR5A1	0.162033628721045
SRY	DKK1	0.1605761907940208
WNT4	CTNNB1	0.1563465699738845
DKK1	SOX9	0.15624853848207337
SRY	DMRT1	0.1546084963243585
GATA4	WT1mKTS	0.15422930467137383
WT1mKTS	GATA4	0.15356700476778745
DMRT1	SRY	0.1532166280459975
AMH	PGD2	0.15308468530813898
CTNNB1	WT1pKTS	0.14982308168169364
WNT4	RSPO1	0.14904243589632984
AMH	DHH	0.14433964849954345
RSPO1	WNT4	0.14140958927731964
AMH	FGF9	0.13431668998201696
FGF9	AMH	0.13240590822864806
SOX9	WNT4	0.13229257294277472
NR5A1	WT1pKTS	0.1250264313188608
DMRT1	SOX9	0.12478672227972658
DHH	SOX9	0.11964695053521394
SOX9	DKK1	0.11918196264372878
NR5A1	FOXL2	0.1179274883506867
PGD2	SOX9	0.11301119555954063
RSPO1	FOXL2	0.11281733815490308
SOX9	DMRT1	0.10940372452835126
FOXL2	CTNNB1	0.10770328333118706
CTNNB1	SRY	0.10766050974680658
AMH	NR0B1	0.1070693418632149
NR5A1	UGR	0.10651465589750009
SOX9	FGF9	0.10387074192517667
NR5A1	CTNNB1	0.09976060085374666
CTNNB1	NR5A1	0.09936562137035208
SOX9	PGD2	0.09880178560924384
FOXL2	SRY	0.09876984070863515
UGR	NR0B1	0.09733968613649545
DHH	GATA4	0.09663434129676107
PGD2	GATA4	0.09632852301806591
SOX9	DHH	0.0952895321836778
SOX9	AMH	0.09355057075307
FGF9	SOX9	0.08884763176144027
PGD2	WT1mKTS	0.08486119184544527
RSPO1	WT1pKTS	0.08475948292256821
CTNNB1	WNT4	0.0844792321916507
RSPO1	NR0B1	0.08426812879409044
NR0B1	RSPO1	0.08316309362351036
PGD2	NR0B1	0.08052923167654702
FGF9	WT1mKTS	0.07814071639583543
AMH	WT1mKTS	0.07690256914817657
AMH	GATA4	0.07622380214042905
DHH	WT1mKTS	0.07493379373502185
SRY	FOXL2	0.07437104263828774
NR0B1	UGR	0.0737420557754307
RSPO1	CBX2	0.07192443346131923
FGF9	NR0B1	0.07163216130711737
FGF9	GATA4	0.0708943984591564
WNT4	UGR	0.07082228066210244
WT1pKTS	CBX2	0.07040877585516551
FOXL2	RSPO1	0.06978022293187415
WT1pKTS	SRY	0.06977498144692255
GATA4	FGF9	0.06921072730761288
FGF9	WNT4	0.06760167055431016
UGR	SRY	0.06718744189742516
WT1pKTS	CTNNB1	0.06707717997745319
GATA4	PGD2	0.06667761041208323
NR0B1	CTNNB1	0.06647342569231632
DKK1	CBX2	0.06564505821262673
GATA4	AMH	0.06435203008280214
CTNNB1	CBX2	0.06420998377313343
SRY	UGR	0.06339104947532738
AMH	SOX9	0.060558916370968434
WT1mKTS	AMH	0.06002508181082304
DHH	NR0B1	0.05933060661100368
PGD2	WNT4	0.05781108864951758
WT1pKTS	UGR	0.05695749012920868
GATA4	DHH	0.0546265999799505
RSPO1	UGR	0.05453867326501833
DMRT1	CBX2	0.054369319769016565
UGR	WNT4	0.05417374911257876
SRY	WT1pKTS	0.053300686205069885
WNT4	SOX9	0.052765987028505185
PGD2	DMRT1	0.05260181303487162
DHH	DKK1	0.05212512809926652
DHH	DMRT1	0.05199109017192365
WNT4	PGD2	0.05191094640073338
PGD2	DKK1	0.05093059341777071
WT1mKTS	FGF9	0.05086237846367994
RSPO1	SRY	0.050838775366328894
SOX9	GATA4	0.050171847404318154
NR0B1	NR5A1	0.050087261026247866
WT1mKTS	PGD2	0.0495384973993606
WNT4	FGF9	0.049416002562149175
NR0B1	AMH	0.047701153043229985
WNT4	NR5A1	0.047513657065540726
WNT4	DHH	0.04691491543014799
SOX9	WT1mKTS	0.04684554022861304
WT1pKTS	RSPO1	0.04621476354055452
DKK1	UGR	0.04612961116144576
CBX2	NR0B1	0.04582654235429775
WT1mKTS	DHH	0.04521271905537059
SRY	NR0B1	0.043338256953499084
CTNNB1	NR0B1	0.04318418721563334
DMRT1	UGR	0.04317093430885336
RSPO1	SOX9	0.04295790182251767
CBX2	NR5A1	0.0426912831102009
WNT4	WT1pKTS	0.042494174760372594
DHH	WNT4	0.04207203350768902
WNT4	FOXL2	0.041962664152030704
AMH	WNT4	0.041492047696678254
CBX2	SRY	0.040233668245115796
DKK1	CTNNB1	0.04014531881581786
NR5A1	SOX9	0.04008227346807364
CTNNB1	UGR	0.04003461355914636
GATA4	SOX9	0.03976992366685512
NR5A1	NR0B1	0.039461781429328914
WT1pKTS	WT1mKTS	0.039378361993107285
DKK1	WT1mKTS	0.03934758016981547
DKK1	GATA4	0.03865439937536406
DMRT1	CTNNB1	0.03859323507890272
DMRT1	WNT4	0.037981910486248216
NR5A1	SRY	0.037737071655224504
NR0B1	FGF9	0.03709161542100811
DKK1	WNT4	0.036955970954216204
WNT4	CBX2	0.03640819527890278
DMRT1	GATA4	0.03625408578388869
NR0B1	SRY	0.036066296385034696
SRY	CTNNB1	0.03597047954617653
DKK1	PGD2	0.03590097570129731
NR0B1	DHH	0.035724523053525005
SOX9	SRY	0.03554277079761908
SOX9	RSPO1	0.03499877555781526
GATA4	UGR	0.034612463499040215
GATA4	DKK1	0.03448947378341087
FGF9	DMRT1	0.033893653099202496
FGF9	DKK1	0.033581397134680946
WT1mKTS	UGR	0.03343624671323439
DMRT1	WT1mKTS	0.03304123186980501
WNT4	AMH	0.03300145493251704
NR0B1	PGD2	0.03276040851069591
SRY	WT1mKTS	0.032284252991506564
SRY	SOX9	0.03223591503621374
CBX2	DMRT1	0.032122607954960455
NR5A1	DMRT1	0.03210207559596099
WT1mKTS	SRY	0.0320094930408675
SOX9	CBX2	0.03197563196514414
DKK1	DHH	0.031889846339030414
WT1pKTS	GATA4	0.031664923225598676
SOX9	UGR	0.031605175648195954
CBX2	DKK1	0.03154368392449534
WNT4	SRY	0.03139201437556295
SOX9	NR5A1	0.030872107740984405
NR5A1	WT1mKTS	0.03079341352156786
SRY	NR5A1	0.030698343393045002
CTNNB1	DKK1	0.030669317426119353
CBX2	RSPO1	0.03062504040337187
NR0B1	CBX2	0.030623693348170025
SRY	CBX2	0.030563283177108807
GATA4	DMRT1	0.030510242690405778
DKK1	FOXL2	0.03047866663877479
WT1mKTS	DKK1	0.02981330838322042
SRY	GATA4	0.029678747206327443
AMH	DMRT1	0.02955584279114629
NR5A1	DKK1	0.02896497914774294
CTNNB1	DMRT1	0.02875736745817121
WT1mKTS	DMRT1	0.028557422834308614
DKK1	NR5A1	0.028387880715133484
NR5A1	GATA4	0.028270649281051684
CBX2	WT1pKTS	0.027361905464858522
NR0B1	WT1pKTS	0.027345412362013904
DKK1	AMH	0.027094897578094124
DMRT1	NR5A1	0.027067724122110632
DMRT1	FOXL2	0.027004047550235576
AMH	DKK1	0.026866165554813887
DMRT1	DHH	0.026249209757123637
NR0B1	FOXL2	0.02600084498857203
FOXL2	CBX2	0.025997521820557857
GATA4	SRY	0.0256916614574463
FGF9	RSPO1	0.025437670808259566
