137,63,82,147,101,133,357,149,143,94,215,294,91,311,349,79,20,290,299
218,140,55,247,42,54,351,306,117,17,151,68,45,339,361,126,159,128,356
195,278,129,189,107,145,289,193,46,123,172,87,171,65,358,227,2,315,359
295,291,134,166,52,146,348,214,266,7,169,28,109,257,360,204,80,81,202
179,286,78,308,30,281,302,177,157,186,102,217,105,225,336,100,1,228,267
285,176,24,236,67,220,344,250,254,14,116,310,43,51,355,69,56,307,216
154,50,11,211,142,245,333,223,124,233,314,244,165,175,207,27,164,181,253
90,235,23,209,19,312,353,106,88,58,41,337,86,241,350,35,72,334,352
158,212,71,198,47,206,335,162,185,113,125,196,73,319,224,118,103,270,268
317,269,53,284,33,205,327,96,132,184,62,279,32,183,324,89,44,261,251
74,188,156,243,141,276,300,288,201,210,15,325,40,313,320,130,8,135,144
38,219,13,237,70,197,330,160,238,64,178,150,83,264,305,222,61,275,326
292,298,112,309,9,259,263,77,163,199,99,120,92,345,332,114,31,240,76
111,331,108,256,167,297,347,230,229,39,34,182,3,194,346,304,4,173,221
340,95,174,283,6,255,180,213,122,249,161,110,153,152,341,12,104,226,323
231,203,84,274,10,127,293,280,138,262,60,287,36,328,338,25,49,187,252
170,234,29,343,66,318,282,139,75,148,48,321,59,260,322,26,57,277,239
155,242,131,301,22,98,258,200,316,21,37,18,119,190,272,329,168,232,354
93,248,5,136,16,273,296,303,265,208,115,97,85,342,192,191,121,271,246
