200,95,84,193,66,293,341,87,271,94,126,189,133,333,342,151,13,197,198
109,39,149,196,105,228,324,185,162,34,55,231,78,266,359,292,103,88,343
98,259,168,108,30,178,309,169,42,130,183,251,150,86,354,281,1,319,360
317,224,113,128,28,267,305,184,257,7,80,255,114,207,357,177,41,97,285
175,313,79,241,72,213,321,146,82,123,54,301,135,214,349,99,2,279,277
338,227,3,81,59,295,356,195,136,16,121,328,56,74,352,235,47,276,284
91,145,14,60,211,171,304,335,250,190,274,70,141,143,226,36,159,329,262
64,322,12,201,29,282,355,85,157,67,63,297,106,237,358,19,71,326,346
269,287,37,332,138,166,311,23,216,223,48,206,140,209,280,62,117,174,180
273,256,69,334,26,217,318,90,100,186,35,320,52,187,347,68,33,260,253
147,302,163,316,124,240,314,132,238,202,5,290,49,327,299,93,6,101,204
22,283,92,218,112,155,348,221,229,38,170,232,51,40,353,199,76,191,337
278,258,115,246,25,239,248,75,192,252,50,194,58,351,315,116,27,230,119
172,361,120,173,129,242,350,270,164,32,31,182,4,233,345,289,9,160,219
300,122,165,247,10,179,137,298,77,212,96,264,167,244,323,15,127,144,331
308,249,111,288,53,205,312,139,134,220,24,265,61,339,344,17,46,142,203
176,303,44,340,57,268,234,104,83,156,45,336,65,225,306,102,43,296,208
154,153,118,291,20,89,294,307,158,161,11,21,131,263,325,272,188,275,261
181,236,8,148,18,254,286,310,245,210,73,125,110,330,222,152,107,243,215
