	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
DMRT1	1.0	0.5254244151072279	-0.4372796055226781	0.49651449908834777	-0.5389528093251891	0.5371472142545066	-0.4303024626660765	0.7139949531332532	0.8431687361598882	-0.5944202501232773	-0.29548801393430213	0.49523568304065996	-0.3632666495397104	0.28894708341599784	0.4026174132007867	-0.5552587804273065	-0.2738869050400536	0.7047912546980315	-0.45606291932274157
FGF9	0.5254244151072279	1.0	-0.5465175100171362	0.7598425478955261	-0.47884480066476853	0.7552578076185616	-0.4754354254776497	0.4174520888113028	0.5129858433084343	-0.6681173243985603	-0.2500051107939814	0.7459757826669199	-0.6155508314747467	0.33566138967245135	0.2137947251278437	-0.35884195933178986	-0.14028917295875626	0.6710690011651347	-0.48792732752267093
RSPO1	-0.4372796055226781	-0.5465175100171362	1.0	-0.5361573476034563	0.8531404458400901	-0.5409656584853105	0.24696825148318421	-0.5074334826396676	-0.4534528297647342	0.7589741414677239	-0.3067164813735801	-0.5221582877982367	0.6543248120896454	-0.7424727237371257	-0.6009401392144265	0.6857541788247017	-0.33214203840760076	-0.5650692024986782	0.2508045243134867
DHH	0.49651449908834777	0.7598425478955261	-0.5361573476034563	1.0	-0.4796653930172513	0.7648214281790742	-0.4660581298690165	0.3900883957839565	0.5102672478263309	-0.6624050303540997	-0.24715633161139666	0.7556464156255817	-0.6094153767719195	0.32978066595940947	0.20402290710455104	-0.3458167915350672	-0.1450501729434009	0.6624673496707405	-0.486913244562602
CTNNB1	-0.5389528093251891	-0.47884480066476853	0.8531404458400901	-0.4796653930172513	1.0	-0.4880312322807477	0.2378905528368389	-0.5745046965780343	-0.5469729010416973	0.7468044735820697	-0.29603502738427523	-0.4742102789962795	0.619303076552087	-0.7134880574271769	-0.6601463305676422	0.7462410225631751	-0.32464061127812854	-0.5500972271887322	0.24500690533946062
PGD2	0.5371472142545066	0.7552578076185616	-0.5409656584853105	0.7648214281790742	-0.4880312322807477	1.0	-0.4855390851491903	0.4309830698765338	0.5438851574052752	-0.6766223611150325	-0.2726674196647895	0.7531312819984677	-0.6109394441700172	0.3384345698400684	0.24032192197276528	-0.38045550066734063	-0.1691606763253854	0.6826251264593279	-0.49820923809802886
WT1mKTS	-0.4303024626660765	-0.4754354254776497	0.24696825148318421	-0.4660581298690165	0.2378905528368389	-0.4855390851491903	1.0	-0.3882056606789886	-0.4429988410699908	0.34558804265652515	0.2108327177392515	-0.47201370339180937	0.29634984037408646	-0.14154489255140462	-0.09354125059181428	0.2318218988446412	0.06216190073964617	-0.4717852853845162	0.7914938956066665
SRY	0.7139949531332532	0.4174520888113028	-0.5074334826396676	0.3900883957839565	-0.5745046965780343	0.4309830698765338	-0.3882056606789886	1.0	0.7332940075625525	-0.4447326882507095	-0.07532542222667209	0.3988734890083603	-0.2353557340959119	0.4763127174238735	0.555903237973359	-0.7006104829232103	-0.20070644220186004	0.5987574602168514	-0.38241156722461134
DKK1	0.8431687361598882	0.5129858433084343	-0.4534528297647342	0.5102672478263309	-0.5469729010416973	0.5438851574052752	-0.4429988410699908	0.7332940075625525	1.0	-0.5885207652330784	-0.2910870733474188	0.5068477761920012	-0.3651642006372325	0.3161576929563067	0.41987586084071993	-0.5786405861825977	-0.2631905473940833	0.7180607012353479	-0.453443131546722
WNT4	-0.5944202501232773	-0.6681173243985603	0.7589741414677239	-0.6624050303540997	0.7468044735820697	-0.6766223611150325	0.34558804265652515	-0.4447326882507095	-0.5885207652330784	1.0	-0.021038533033894843	-0.6446923654961997	0.7643048943153979	-0.5531933299709395	-0.45126126249129317	0.5513338345113825	-0.14813979725964338	-0.6968475722841966	0.36388650376475923
CBX2	-0.29548801393430213	-0.2500051107939814	-0.3067164813735801	-0.24715633161139666	-0.29603502738427523	-0.2726674196647895	0.2108327177392515	-0.07532542222667209	-0.2910870733474188	-0.021038533033894843	1.0	-0.23441477758383814	-0.17253941271481263	0.4575171200354434	0.36843499567343047	-0.28506443229694617	0.7360423532588241	-0.2928458855208709	0.2398489990344243
AMH	0.49523568304065996	0.7459757826669199	-0.5221582877982367	0.7556464156255817	-0.4742102789962795	0.7531312819984677	-0.47201370339180937	0.3988734890083603	0.5068477761920012	-0.6446923654961997	-0.23441477758383814	1.0	-0.6310309429780951	0.3213131216099278	0.20938631581544742	-0.36953448267954303	-0.13501563262776406	0.6257214997122461	-0.48648149121045964
NR0B1	-0.3632666495397104	-0.6155508314747467	0.6543248120896454	-0.6094153767719195	0.619303076552087	-0.6109394441700172	0.29634984037408646	-0.2353557340959119	-0.3651642006372325	0.7643048943153979	-0.17253941271481263	-0.6310309429780951	1.0	-0.5181291798743389	-0.3864339086355394	0.45264932160069765	-0.31506503594869795	-0.4857007915001094	0.30098503722756914
NR5A1	0.28894708341599784	0.33566138967245135	-0.7424727237371257	0.32978066595940947	-0.7134880574271769	0.3384345698400684	-0.14154489255140462	0.4763127174238735	0.3161576929563067	-0.5531933299709395	0.4575171200354434	0.3213131216099278	-0.5181291798743389	1.0	0.7452053342676631	-0.757257985910525	0.38282705189632166	0.40421915952772064	-0.12584103176971448
WT1pKTS	0.4026174132007867	0.2137947251278437	-0.6009401392144265	0.20402290710455104	-0.6601463305676422	0.24032192197276528	-0.09354125059181428	0.555903237973359	0.41987586084071993	-0.45126126249129317	0.36843499567343047	0.20938631581544742	-0.3864339086355394	0.7452053342676631	1.0	-0.8099809382103288	0.300222006390504	0.31099623796022313	-0.08025056608482468
FOXL2	-0.5552587804273065	-0.35884195933178986	0.6857541788247017	-0.3458167915350672	0.7462410225631751	-0.38045550066734063	0.2318218988446412	-0.7006104829232103	-0.5786405861825977	0.5513338345113825	-0.28506443229694617	-0.36953448267954303	0.45264932160069765	-0.757257985910525	-0.8099809382103288	1.0	-0.20011067249107026	-0.4852283641335931	0.21468163297358475
UGR	-0.2738869050400536	-0.14028917295875626	-0.33214203840760076	-0.1450501729434009	-0.32464061127812854	-0.1691606763253854	0.06216190073964617	-0.20070644220186004	-0.2631905473940833	-0.14813979725964338	0.7360423532588241	-0.13501563262776406	-0.31506503594869795	0.38282705189632166	0.300222006390504	-0.20011067249107026	1.0	-0.22577709601744927	0.07039195492837047
SOX9	0.7047912546980315	0.6710690011651347	-0.5650692024986782	0.6624673496707405	-0.5500972271887322	0.6826251264593279	-0.4717852853845162	0.5987574602168514	0.7180607012353479	-0.6968475722841966	-0.2928458855208709	0.6257214997122461	-0.4857007915001094	0.40421915952772064	0.31099623796022313	-0.4852283641335931	-0.22577709601744927	1.0	-0.49399066215431653
GATA4	-0.45606291932274157	-0.48792732752267093	0.2508045243134867	-0.486913244562602	0.24500690533946062	-0.49820923809802886	0.7914938956066665	-0.38241156722461134	-0.453443131546722	0.36388650376475923	0.2398489990344243	-0.48648149121045964	0.30098503722756914	-0.12584103176971448	-0.08025056608482468	0.21468163297358475	0.07039195492837047	-0.49399066215431653	1.0
