SourceGENES,TargetGENES,Interaction,Edges
WT1mKTS,DMRT1,2.23704305696521,repression
WT1mKTS,PGD2,1.61699052733727,repression
WT1mKTS,DHH,1.45936252667138,repression
WT1mKTS,SOX9,1.19137543822776,repression
WT1mKTS,FGF9,1.08214149869183,repression
NR5A1,CBX2,1,activation
WT1mKTS,WT1mKTS,0.93778909377628,activation
FOXL2,NR5A1,0.891371298940586,repression
WT1mKTS,DKK1,0.864663989827869,repression
FOXL2,CTNNB1,0.829712801480717,activation
CTNNB1,CBX2,0.792055351756369,repression
WT1mKTS,GATA4,0.768277836996679,activation
FOXL2,RSPO1,0.726789694443153,repression
NR5A1,RSPO1,0.709883996937941,repression
WT1mKTS,WNT4,0.657991147495648,repression
CTNNB1,UGR,0.618123567715381,repression
WT1mKTS,AMH,0.559386088217103,repression
AMH,DMRT1,0.531262864363066,repression
NR5A1,UGR,0.525206452403184,repression
WT1mKTS,NR0B1,0.490077272427207,repression
NR5A1,CTNNB1,0.46403507069427,repression
AMH,DHH,0.434576856434803,activation
CTNNB1,WNT4,0.397322315271205,repression
WT1mKTS,WT1pKTS,0.391376871859539,repression
AMH,WT1mKTS,0.341193755139733,repression
CTNNB1,RSPO1,0.306610446383873,activation
AMH,FGF9,0.29435536405268,activation
AMH,GATA4,0.275342442685641,repression
NR5A1,SRY,0.264507699430862,repression
NR5A1,NR5A1,0.262519087090037,activation
AMH,FOXL2,0.242514684581313,repression
AMH,PGD2,0.238262189349801,activation
FOXL2,FOXL2,0.235782949655211,activation
AMH,WT1pKTS,0.191529736605243,repression
WT1mKTS,FOXL2,0.178169746690086,repression
PGD2,DHH,0.169126480536105,activation
PGD2,AMH,0.156190540988383,activation
AMH,NR0B1,0.153421695561916,repression
DKK1,PGD2,0.151971735697705,repression
FOXL2,CBX2,0.148479622014595,repression
CTNNB1,NR0B1,0.137143838988296,repression
WT1mKTS,CTNNB1,0.134426122243873,repression
AMH,WNT4,0.129031072260937,repression
AMH,AMH,0.120221058470792,activation
FOXL2,SRY,0.110974858977345,repression
AMH,DKK1,0.110228689109325,activation
FOXL2,WT1mKTS,0.109825887817266,repression
DKK1,WNT4,0.103743709926673,repression
PGD2,FGF9,0.0978950450990403,activation
PGD2,PGD2,0.0959740801752606,activation
PGD2,SOX9,0.0907651801317671,activation
DKK1,NR0B1,0.0752174002161681,repression
NR0B1,SOX9,0.0696255266730423,repression
FOXL2,DKK1,0.0671752893793439,repression
AMH,SOX9,0.0654263806385029,repression
DKK1,WT1mKTS,0.0555067629345351,repression
FOXL2,GATA4,0.0538699391599298,repression
PGD2,DMRT1,0.0509923724725727,activation
NR0B1,PGD2,0.0492178226942574,repression
DKK1,GATA4,0.0458060233696861,repression
PGD2,WT1mKTS,0.0453366878390095,repression
NR0B1,AMH,0.0448880535128075,repression
WNT4,AMH,0.0398168327009636,repression
NR0B1,DHH,0.037891670173615,repression
SRY,SOX9,0.035052200982187,activation
NR0B1,DMRT1,0.034686175731308,repression
NR0B1,FGF9,0.0341417280494613,repression
