Gene1	Gene2	Score
WT1pKTS	WT1mKTS	0.875130914836196
WT1mKTS	WT1pKTS	0.875130914836196
UGR	WNT4	0.864985277139964
UGR	DKK1	-0.853301497791886
NR0B1	DMRT1	0.847245081461728
NR0B1	DKK1	0.846201143097368
GATA4	WT1pKTS	0.838840237485632
WT1pKTS	GATA4	0.838840237485632
UGR	FGF9	-0.837911073661517
UGR	DMRT1	-0.837005853470276
DKK1	DMRT1	0.836709851513176
DMRT1	DKK1	0.836709851513176
GATA4	WT1mKTS	0.835796684502381
WT1mKTS	GATA4	0.835796684502381
UGR	PGD2	-0.833506038283869
UGR	DHH	-0.828930622707579
DKK1	FGF9	0.825813643973478
UGR	AMH	-0.815919906761018
DMRT1	FGF9	0.815109058464787
DKK1	NR0B1	-0.814765692930192
DMRT1	PGD2	0.813303192395282
UGR	SOX9	-0.811834766268155
DMRT1	NR0B1	-0.810890624559968
NR0B1	UGR	-0.807563630596429
UGR	CBX2	0.807381492011206
DMRT1	AMH	0.805850136171287
SRY	WNT4	-0.805261153126651
DKK1	DHH	0.804714874604642
DKK1	PGD2	0.80424890234426
DMRT1	DHH	0.803275072546887
DKK1	WNT4	-0.80290096132212
DKK1	AMH	0.79741341775375
NR0B1	WNT4	-0.797097312867098
SRY	UGR	-0.793808825181623
NR0B1	SRY	0.792830888209506
SRY	DKK1	0.786203983491125
DMRT1	WNT4	-0.785159876973377
SRY	DMRT1	0.782722382054214
UGR	SRY	-0.778631283735538
UGR	NR0B1	0.771428367351684
CBX2	NR0B1	0.770578076561319
SRY	NR0B1	0.770434007015393
CBX2	WNT4	0.767399363373107
CBX2	DHH	-0.759467742417219
DKK1	SOX9	0.758208295369686
CBX2	PGD2	-0.75682159183242
CBX2	DKK1	-0.756331668157759
CBX2	FGF9	-0.753233196418315
DMRT1	SOX9	0.752917606001536
CBX2	AMH	-0.747749002161731
CBX2	DMRT1	-0.741242864572134
NR0B1	CBX2	-0.741114329370675
SRY	DHH	0.739275413620649
SRY	FGF9	0.738695515862064
SRY	CBX2	-0.738608931700386
SRY	SOX9	0.737829620116913
NR0B1	SOX9	0.736588317774165
DKK1	CBX2	-0.734634956427595
SRY	PGD2	0.729173566437778
DMRT1	CBX2	-0.728875562462408
CBX2	SOX9	-0.728565415437941
CBX2	UGR	0.725404886840663
SRY	RSPO1	-0.722889093557179
UGR	RSPO1	0.701622128114037
SRY	AMH	0.699588312682294
RSPO1	NR5A1	-0.684676495606062
SRY	CTNNB1	-0.68008442894546
UGR	GATA4	0.680044406527856
UGR	WT1pKTS	0.674795554784086
NR0B1	CTNNB1	-0.673063950074518
NR0B1	DHH	0.666832700594205
NR0B1	FGF9	0.656977723268909
UGR	WT1mKTS	0.645275950308788
NR0B1	PGD2	0.642497912399511
NR0B1	RSPO1	-0.638125752468229
NR5A1	NR0B1	0.633602312687595
NR5A1	FGF9	-0.630514188741751
NR5A1	WNT4	0.629438423258051
CBX2	SRY	-0.629016777319271
CBX2	WT1pKTS	0.62621445506364
NR5A1	DKK1	-0.625526244173578
DKK1	NR5A1	-0.625526244173578
NR5A1	DHH	-0.624687826231663
DKK1	GATA4	-0.620183676723383
NR5A1	DMRT1	-0.620124491255831
DMRT1	NR5A1	-0.619838064959593
DKK1	WT1mKTS	-0.617168796080625
