Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
WT1pKTS	NR5A1	0.368539913078148	4.1606283699939e-52
NR5A1	WT1pKTS	0.368539913078148	4.16062836999497e-52
DMRT1	DKK1	0.276113688589719	4.29558518044598e-29
DKK1	DMRT1	0.276113688589719	4.29558518044629e-29
CTNNB1	RSPO1	0.246710505383165	2.22431078348162e-23
RSPO1	CTNNB1	0.246710505383165	2.22431078348162e-23
SRY	DKK1	0.217257632684769	2.29416144714007e-18
DKK1	SRY	0.217257632684769	2.29416144714012e-18
NR0B1	WNT4	0.216367194487712	3.17291557858588e-18
WNT4	NR0B1	0.216367194487712	3.17291557858607e-18
CBX2	UGR	0.214298166667629	6.70360120839665e-18
UGR	CBX2	0.214298166667629	6.70360120839724e-18
WNT4	CTNNB1	0.201368257274237	6.04101154653188e-16
CTNNB1	WNT4	0.201368257274237	6.04101154653214e-16
DMRT1	SRY	0.188641003566968	3.80305971522902e-14
SRY	DMRT1	0.188641003566968	3.80305971522908e-14
NR5A1	CBX2	0.1616339457042	9.90359461727294e-11
CBX2	NR5A1	0.1616339457042	9.90359461727349e-11
NR0B1	SRY	0.146977740807142	4.22569653626101e-09
SRY	NR0B1	0.146977740807142	4.22569653626107e-09
DHH	AMH	0.133522800149866	9.70523846934494e-08
AMH	DHH	0.133522800149866	9.70523846934505e-08
WT1mKTS	GATA4	0.131962024410995	1.36963385532179e-07
GATA4	WT1mKTS	0.131962024410995	1.36963385532185e-07
AMH	PGD2	0.131295415224605	1.58480599628906e-07
PGD2	AMH	0.131295415224605	1.58480599628909e-07
WT1mKTS	WT1pKTS	0.131013613285385	1.68527944007255e-07
WT1pKTS	WT1mKTS	0.131013613285385	1.68527944007258e-07
WNT4	RSPO1	0.118041584009259	2.48599205609871e-06
RSPO1	WNT4	0.118041584009259	2.48599205609874e-06
PGD2	DHH	0.113704405841783	5.75787727408153e-06
DHH	PGD2	0.113704405841783	5.75787727408155e-06
SRY	WT1pKTS	0.108034299039236	1.65057452207767e-05
WT1pKTS	SRY	0.108034299039236	1.65057452207772e-05
DHH	FGF9	0.106370247460506	2.22685713624676e-05
FGF9	DHH	0.106370247460506	2.22685713624683e-05
WT1pKTS	UGR	0.104479605480365	3.11294242236256e-05
UGR	WT1pKTS	0.104479605480365	3.11294242236258e-05
SOX9	DKK1	0.10357066867028	3.64960742165269e-05
DKK1	SOX9	0.10357066867028	3.64960742165275e-05
DMRT1	SOX9	0.0968511919420055	0.000113645372350299
SOX9	DMRT1	0.0968511919420055	0.000113645372350299
FGF9	PGD2	0.0905167586040962	0.000311020705969293
PGD2	FGF9	0.0905167586040962	0.000311020705969295
GATA4	WT1pKTS	0.0886341906590385	0.000414543915839894
WT1pKTS	GATA4	0.0886341906590383	0.000414543915839903
SOX9	NR5A1	0.0883916203808232	0.000430008787808136
NR5A1	SOX9	0.0883916203808232	0.000430008787808138
CTNNB1	NR0B1	0.0746700615289296	0.00295196144029515
NR0B1	CTNNB1	0.0746700615289296	0.00295196144029516
SOX9	PGD2	0.0735319063043788	0.00341961414680942
PGD2	SOX9	0.0735319063043788	0.00341961414680944
WT1pKTS	DMRT1	0.0733588641228883	0.00349634003543712
DMRT1	WT1pKTS	0.0733588641228881	0.0034963400354372
FOXL2	CTNNB1	0.072707348499464	0.00379946179523867
CTNNB1	FOXL2	0.072707348499464	0.00379946179523868
CBX2	WT1pKTS	0.0661746083899115	0.00844620612682771
WT1pKTS	CBX2	0.0661746083899113	0.00844620612682788
AMH	FGF9	0.0638844856423088	0.0110107607073902
FGF9	AMH	0.0638844856423088	0.0110107607073902
DHH	SOX9	0.0594062365153353	0.0180879570008647
SOX9	DHH	0.0594062365153352	0.0180879570008648
FOXL2	UGR	0.0579935211477263	0.0210267487375185
UGR	FOXL2	0.0579935211477263	0.0210267487375185
GATA4	CBX2	0.0468697616362489	0.0622717853306863
CBX2	GATA4	0.0468697616362488	0.0622717853306868
FGF9	SOX9	0.0459160498133138	0.0677931980437309
SOX9	FGF9	0.0459160498133138	0.0677931980437312
NR0B1	FOXL2	0.0421325921825295	0.0937878517325609
FOXL2	NR0B1	0.0421325921825294	0.0937878517325617
FOXL2	WT1mKTS	0.0418827243899914	0.0957533078693058
