Gene1	Gene2	Score
WT1pKTS	WT1mKTS	0.888018006620347
WT1mKTS	WT1pKTS	0.888018006620347
UGR	WNT4	0.871889890783407
GATA4	WT1pKTS	0.862036599585708
WT1pKTS	GATA4	0.862036599585708
GATA4	WT1mKTS	0.859727549577659
WT1mKTS	GATA4	0.859727549577659
UGR	FGF9	-0.855497966980562
UGR	DKK1	-0.85193527491152
UGR	DHH	-0.850930205834551
UGR	PGD2	-0.847567998663042
DKK1	DMRT1	0.843354852876641
DMRT1	DKK1	0.843354852876641
NR0B1	DKK1	0.839902921035103
UGR	AMH	-0.836784086464538
NR0B1	DMRT1	0.834883815023201
UGR	DMRT1	-0.833109737235845
DMRT1	FGF9	0.827376152203927
UGR	CBX2	0.822707866929388
DKK1	DHH	0.82118905538424
DKK1	FGF9	0.820239548272836
DKK1	NR0B1	-0.818727676951502
DMRT1	DHH	0.816941952340858
NR0B1	UGR	-0.816408109927268
UGR	SOX9	-0.815717942464002
DKK1	PGD2	0.814519108147159
DKK1	AMH	0.814103925641879
NR0B1	WNT4	-0.812445616545997
DMRT1	AMH	0.811100693706292
DMRT1	NR0B1	-0.810614113015687
DMRT1	PGD2	0.803998708733972
SRY	WNT4	-0.80242535848039
DKK1	WNT4	-0.80218883626441
SRY	UGR	-0.799186050017753
NR0B1	SRY	0.795328724872179
UGR	SRY	-0.791565368894546
SRY	DMRT1	0.787131792495616
DMRT1	WNT4	-0.784262447383395
SRY	DKK1	0.781658049743624
CBX2	WNT4	0.778255859974673
UGR	NR0B1	0.777459224373994
CBX2	PGD2	-0.77658175396912
CBX2	NR0B1	0.774304247125704
CBX2	AMH	-0.77307297361585
CBX2	FGF9	-0.770998496346794
CBX2	DHH	-0.770450213698826
SRY	FGF9	0.764419498041532
CBX2	DKK1	-0.764281196048433
DKK1	SOX9	0.76362578919583
DMRT1	SOX9	0.758337398050067
NR0B1	SOX9	0.757428964248879
SRY	CBX2	-0.75456783186326
SRY	PGD2	0.753404620233231
CBX2	DMRT1	-0.750668189092762
SRY	DHH	0.749747588545367
SRY	NR0B1	0.748852114835143
DKK1	CBX2	-0.747430133839008
NR0B1	CBX2	-0.743989837904771
DMRT1	CBX2	-0.741121542925988
CBX2	UGR	0.740942378874404
SRY	SOX9	0.740879949045462
CBX2	SOX9	-0.738835637564481
SRY	AMH	0.733268101537709
SRY	RSPO1	-0.726608768319152
UGR	GATA4	0.706466872823247
UGR	WT1pKTS	0.704759394095704
UGR	RSPO1	0.698273913554892
RSPO1	NR5A1	-0.690298414365112
NR0B1	FGF9	0.681611527964347
NR0B1	RSPO1	-0.676042455422786
NR0B1	PGD2	0.672386538363802
NR0B1	DHH	0.667240922152003
UGR	WT1mKTS	0.660991349270493
CBX2	SRY	-0.659704267965536
NR0B1	CTNNB1	-0.658548085801672
NR5A1	WNT4	0.647072582848226
NR5A1	NR0B1	0.641609989083982
NR0B1	AMH	0.636993176142042
DKK1	GATA4	-0.636092665132526
NR5A1	DKK1	-0.632542792717591
DKK1	NR5A1	-0.632542792717591
SRY	CTNNB1	-0.632157595527795
NR5A1	DHH	-0.629039360956033
DKK1	UGR	-0.628503905853699
NR5A1	FGF9	-0.627567963223848
CBX2	GATA4	0.626971248044029
NR5A1	DMRT1	-0.62611963179331
DMRT1	NR5A1	-0.626076490777373
DKK1	WT1mKTS	-0.622931361969187
CBX2	RSPO1	0.621807413940448
DKK1	WT1pKTS	-0.621382811842328
NR5A1	PGD2	-0.618414872339091
WNT4	NR0B1	0.615442903843484
NR5A1	AMH	-0.613921330131738
CBX2	WT1pKTS	0.611593078194708
DMRT1	GATA4	-0.60765770406196
DMRT1	WT1pKTS	-0.606480779150446
