Gene1	Gene2	Score
CTNNB1	RSPO1	0.875598621610135
RSPO1	CTNNB1	0.875598621610135
UGR	FOXL2	-0.869970850750793
NR0B1	FOXL2	0.868890151474066
NR0B1	WNT4	0.863947842534809
WNT4	NR0B1	0.863947842534809
WNT4	FOXL2	0.863354310507487
RSPO1	FOXL2	0.862265248132425
CTNNB1	FOXL2	0.859219875671307
UGR	CTNNB1	-0.857576433707358
UGR	RSPO1	-0.855363406984035
WNT4	CTNNB1	0.855261083903131
NR0B1	CTNNB1	0.850981158467756
NR0B1	RSPO1	0.850658703551616
WNT4	RSPO1	0.84752121836488
CBX2	FOXL2	-0.839630421586002
UGR	CBX2	0.838764329006418
GATA4	WT1mKTS	0.838524691536181
WT1mKTS	GATA4	0.838524691536181
CTNNB1	CBX2	-0.834540972869754
CBX2	NR5A1	0.830384548183538
UGR	NR5A1	0.829471178735066
CTNNB1	NR5A1	-0.827574288051077
RSPO1	CBX2	-0.826009678849378
CBX2	CTNNB1	-0.825869385927765
RSPO1	NR5A1	-0.823448717827015
CBX2	RSPO1	-0.819014109728291
NR5A1	FOXL2	-0.817475562025241
NR0B1	UGR	-0.8170499814874
CBX2	WT1pKTS	0.815026262650421
NR5A1	WT1pKTS	0.815005724500018
UGR	WT1pKTS	0.812799278718852
WNT4	UGR	-0.808613362559155
CTNNB1	WT1pKTS	-0.807535697118185
NR0B1	CBX2	-0.806616828585647
RSPO1	WT1pKTS	-0.806187639992706
WNT4	CBX2	-0.800021685568965
FOXL2	NR5A1	-0.790461508709045
FOXL2	WT1pKTS	-0.790378940253627
NR0B1	NR5A1	-0.77935701359486
WNT4	NR5A1	-0.776069132230124
NR0B1	WT1pKTS	-0.774103174409247
WNT4	WT1pKTS	-0.763659195870422
CTNNB1	UGR	-0.754527859029101
UGR	WNT4	-0.752964685737243
CBX2	UGR	0.751593174282377
UGR	NR0B1	-0.749598512353747
WT1pKTS	NR5A1	0.748426694507219
WT1pKTS	FOXL2	-0.744123068146786
NR0B1	SRY	-0.736879017484373
RSPO1	UGR	-0.729485987252361
WNT4	SRY	-0.725715154372346
NR5A1	RSPO1	-0.724291230235407
NR5A1	CTNNB1	-0.724055070239099
NR5A1	CBX2	0.714912251667915
UGR	SRY	0.6891769210126
CTNNB1	SRY	-0.629607662056484
CBX2	SRY	0.626244446998912
CBX2	WNT4	-0.619386516439746
RSPO1	SRY	-0.615296508209988
FOXL2	CBX2	-0.614679501809373
WT1mKTS	NR0B1	0.608515625648448
CTNNB1	WNT4	0.607294866890604
FOXL2	CTNNB1	0.600846117786206
CBX2	NR0B1	-0.598745514381407
FOXL2	RSPO1	0.59331852057718
WT1mKTS	WNT4	0.591264983731272
GATA4	WNT4	0.583008219690688
CTNNB1	NR0B1	0.579934717908148
GATA4	NR0B1	0.579859634375483
RSPO1	WNT4	0.554668702232046
WT1mKTS	RSPO1	0.552611193582665
NR5A1	UGR	0.552445772358798
RSPO1	NR0B1	0.550360776570037
WT1pKTS	CTNNB1	-0.539501381020308
WT1pKTS	RSPO1	-0.53539399460222
WT1pKTS	CBX2	0.524719954286593
WT1mKTS	CTNNB1	0.521480808251177
NR5A1	SRY	0.502088826770738
GATA4	RSPO1	0.495133002967433
FOXL2	SRY	-0.491303283162361
SRY	FOXL2	-0.487024019354138
GATA4	CTNNB1	0.46416515718623
NR5A1	WNT4	-0.452654663273481
SRY	WT1pKTS	0.45045937168821
