Gene1	Gene2	Score
CTNNB1	RSPO1	0.878919646498508
RSPO1	CTNNB1	0.878919646498508
UGR	FOXL2	-0.862697519491471
NR0B1	FOXL2	0.862615744619588
WNT4	FOXL2	0.861213151847739
UGR	CTNNB1	-0.85581144440144
UGR	RSPO1	-0.855037145322816
NR0B1	RSPO1	0.852329703727636
WNT4	RSPO1	0.847377419779644
NR0B1	WNT4	0.846302606797309
UGR	CBX2	0.845390948346438
RSPO1	FOXL2	0.845344533488355
WNT4	CTNNB1	0.844585172800846
WNT4	NR0B1	0.844485411126475
CTNNB1	FOXL2	0.843069047830221
GATA4	WT1mKTS	0.842003531562541
WT1mKTS	GATA4	0.842003531562541
NR0B1	CTNNB1	0.837426399486575
CBX2	FOXL2	-0.837198641175585
CTNNB1	NR5A1	-0.834544769036839
CTNNB1	CBX2	-0.832840177506859
RSPO1	CBX2	-0.83205674948125
RSPO1	NR5A1	-0.831628727338596
CBX2	CTNNB1	-0.8285204848498
CBX2	NR5A1	0.828111273603978
UGR	NR5A1	0.827393546219704
NR5A1	WT1pKTS	0.825623166135151
CBX2	RSPO1	-0.820522653321011
NR5A1	FOXL2	-0.816546357988452
UGR	WT1pKTS	0.810468683330087
WNT4	UGR	-0.808846155685764
CTNNB1	WT1pKTS	-0.807812808433205
NR0B1	UGR	-0.807398441859052
CBX2	WT1pKTS	0.806652460279359
RSPO1	WT1pKTS	-0.805870285444288
NR0B1	CBX2	-0.800274684983484
WNT4	CBX2	-0.797571424681853
FOXL2	WT1pKTS	-0.792981470251786
FOXL2	NR5A1	-0.78996959996576
WNT4	NR5A1	-0.779811861199431
NR0B1	NR5A1	-0.772133042007803
WNT4	WT1pKTS	-0.769838897453917
NR0B1	WT1pKTS	-0.764579999896113
UGR	WNT4	-0.760843595103716
WT1pKTS	NR5A1	0.753961582661871
UGR	NR0B1	-0.744525670821725
CTNNB1	UGR	-0.744232859725105
WT1pKTS	FOXL2	-0.739652574901101
CBX2	UGR	0.738301004603256
WNT4	SRY	-0.725070780998182
RSPO1	UGR	-0.721376781441709
NR5A1	RSPO1	-0.719351462103496
NR0B1	SRY	-0.71802684885137
NR5A1	CTNNB1	-0.717454357349888
UGR	SRY	0.71056634747446
NR5A1	CBX2	0.706489539763278
CTNNB1	SRY	-0.656058289692362
CBX2	SRY	0.645939616177196
RSPO1	SRY	-0.633827820267909
WT1mKTS	NR0B1	0.628584299516829
GATA4	NR0B1	0.617904948087772
CBX2	WNT4	-0.607985954568702
CTNNB1	WNT4	0.600983900004734
FOXL2	CBX2	-0.589368747419146
CBX2	NR0B1	-0.585729201832037
WT1mKTS	WNT4	0.577782360840653
CTNNB1	NR0B1	0.575542558100292
FOXL2	RSPO1	0.575084860609152
FOXL2	CTNNB1	0.573031112925773
RSPO1	WNT4	0.571113227332116
RSPO1	NR0B1	0.558433885117431
GATA4	WNT4	0.550374258559082
WT1pKTS	CTNNB1	-0.530489092907748
WT1pKTS	RSPO1	-0.528939569124269
NR5A1	UGR	0.521173460752179
WT1pKTS	CBX2	0.511886185411102
WT1mKTS	RSPO1	0.506706597400263
NR5A1	SRY	0.499118962943002
FOXL2	SRY	-0.494076463165605
SRY	FOXL2	-0.489517751099178
GATA4	RSPO1	0.47580713676207
WT1mKTS	CTNNB1	0.455398134406684
SRY	WT1pKTS	0.454492747648118
SRY	NR5A1	0.441112083044662
GATA4	CTNNB1	0.439473749798523
NR5A1	WNT4	-0.434303685586038
NR5A1	NR0B1	-0.425497887338728
FOXL2	UGR	-0.397435682659653
NR0B1	GATA4	-0.3945489425821
WT1pKTS	SRY	0.392066516598887
WNT4	GATA4	-0.381333685737041
WNT4	WT1mKTS	-0.374808190414081
NR0B1	WT1mKTS	-0.366610687983911
WT1pKTS	UGR	0.364328914813725
WT1mKTS	CBX2	-0.363080169373042
UGR	GATA4	0.359032008599437
AMH	RSPO1	-0.358755815802695
AMH	NR0B1	-0.352893396975474
DKK1	DMRT1	0.350213894752861
DMRT1	DKK1	0.350213894752861
AMH	WNT4	-0.34995844116772
AMH	CTNNB1	-0.349731443220645
AMH	UGR	0.344996352006437
SRY	WNT4	0.335894204716775
GATA4	CBX2	-0.334167893889522
WNT4	DKK1	-0.332283721993259
AMH	CBX2	0.331101802842334
DHH	RSPO1	-0.329033694458919
PGD2	CTNNB1	-0.325779517490234
DHH	WNT4	-0.325261882290776
FGF9	WNT4	-0.321947691747143
DHH	CTNNB1	-0.31919937159206
NR0B1	DKK1	-0.316988910357165
WT1mKTS	UGR	-0.316944961390123
DHH	NR0B1	-0.316617971203138
PGD2	RSPO1	-0.315712715075593
PGD2	WNT4	-0.315038929692701
PGD2	NR0B1	-0.313363533725219
FGF9	NR0B1	-0.311555889066889
AMH	NR5A1	0.3108728254379
WT1pKTS	WNT4	-0.310865422610047
FGF9	CTNNB1	-0.310231078061908
DHH	UGR	0.309585558538211
FOXL2	WNT4	0.306327210259835
FGF9	RSPO1	-0.305528973651284
CBX2	GATA4	0.304876639744061
WT1pKTS	NR0B1	-0.303563241634268
PGD2	UGR	0.299692776537331
DHH	CBX2	0.297158976530213
AMH	FOXL2	-0.294814933720853
PGD2	CBX2	0.292355801370452
PGD2	FOXL2	-0.290940941497221
UGR	DKK1	0.290293138762703
FOXL2	NR0B1	0.289536707294824
UGR	WT1mKTS	0.289076062538433
GATA4	UGR	-0.287688954865332
DHH	NR5A1	0.284248169163103
AMH	SRY	0.283757845357964
CTNNB1	GATA4	-0.283138729848981
CTNNB1	DKK1	-0.280891777630718
WNT4	DMRT1	-0.279922529121466
FOXL2	GATA4	0.277828344975034
SOX9	WNT4	-0.277696506486484
WT1pKTS	WT1mKTS	-0.277628298298952
FGF9	CBX2	0.277155152357628
SOX9	NR0B1	-0.276509507125704
PGD2	NR5A1	0.276260187770226
DHH	SRY	0.276250387776384
WT1pKTS	GATA4	-0.275451431861893
FGF9	UGR	0.275211367560322
SOX9	DKK1	0.270382670616057
DKK1	SOX9	0.270382670616057
RSPO1	GATA4	-0.269408017821279
NR5A1	GATA4	-0.266445166877225
DHH	FOXL2	-0.265992775932631
SRY	CBX2	0.265664242096105
PGD2	SRY	0.264216645229879
SOX9	CTNNB1	-0.263973964579587
FGF9	NR5A1	0.262718994955708
NR0B1	DMRT1	-0.26159340229473
RSPO1	DKK1	-0.261250067745536
