Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
NR5A1	WT1pKTS	0.351379821476116	3.25623385805224e-47
WT1pKTS	NR5A1	0.351379821476116	3.25623385805322e-47
DKK1	DMRT1	0.253542041487807	1.21334612186777e-24
DMRT1	DKK1	0.253542041487806	1.21334612186784e-24
WNT4	NR0B1	0.22801702579599	4.06953945683729e-20
NR0B1	WNT4	0.22801702579599	4.06953945683738e-20
RSPO1	CTNNB1	0.222503639614821	3.29808025356474e-19
CTNNB1	RSPO1	0.222503639614821	3.29808025356491e-19
DKK1	SRY	0.206236778540093	1.14875090743978e-16
SRY	DKK1	0.206236778540093	1.14875090743978e-16
CTNNB1	WNT4	0.198219182762945	1.72867285283401e-15
WNT4	CTNNB1	0.198219182762945	1.72867285283409e-15
CBX2	UGR	0.196459876212255	3.08680014390836e-15
UGR	CBX2	0.196459876212255	3.08680014390844e-15
DMRT1	SRY	0.17712016216263	1.26860533299063e-12
SRY	DMRT1	0.177120162162629	1.26860533299069e-12
CBX2	NR5A1	0.174923342303526	2.41291618965269e-12
NR5A1	CBX2	0.174923342303526	2.41291618965271e-12
SRY	NR0B1	0.161010894095226	1.17018542767845e-10
NR0B1	SRY	0.161010894095226	1.17018542767847e-10
GATA4	WT1mKTS	0.136853070547024	4.59267124916944e-08
WT1mKTS	GATA4	0.136853070547024	4.59267124916944e-08
DHH	AMH	0.122790625451365	9.57602903497754e-07
AMH	DHH	0.122790625451365	9.57602903497754e-07
FGF9	DHH	0.121825285419081	1.16592304771073e-06
DHH	FGF9	0.121825285419081	1.16592304771075e-06
SOX9	DKK1	0.12006077629354	1.6643782790615e-06
DKK1	SOX9	0.12006077629354	1.66437827906151e-06
WT1mKTS	WT1pKTS	0.118067008429262	2.47356455039495e-06
WT1pKTS	WT1mKTS	0.118067008429261	2.473564550395e-06
WNT4	RSPO1	0.11375642712528	5.7011714111137e-06
RSPO1	WNT4	0.11375642712528	5.70117141111376e-06
PGD2	AMH	0.108441863641422	1.53282712337116e-05
AMH	PGD2	0.108441863641422	1.53282712337116e-05
WT1pKTS	UGR	0.106745049523693	2.08239753303504e-05
UGR	WT1pKTS	0.106745049523693	2.08239753303506e-05
SOX9	DMRT1	0.10146147193591	5.25263350332235e-05
DMRT1	SOX9	0.10146147193591	5.25263350332242e-05
SRY	WT1pKTS	0.100838147376776	5.84160910581394e-05
WT1pKTS	SRY	0.100838147376776	5.84160910581404e-05
PGD2	FGF9	0.0990638156756724	7.87915172356645e-05
FGF9	PGD2	0.0990638156756724	7.87915172356645e-05
WT1pKTS	GATA4	0.099050117801772	7.89722281366513e-05
GATA4	WT1pKTS	0.099050117801772	7.89722281366519e-05
PGD2	DHH	0.0962485268407245	0.000125403143144783
DHH	PGD2	0.0962485268407245	0.000125403143144783
DMRT1	WT1pKTS	0.0840956358705119	0.000810457419713163
WT1pKTS	DMRT1	0.0840956358705119	0.000810457419713168
WT1pKTS	CBX2	0.0815654660610013	0.00116182791853189
CBX2	WT1pKTS	0.0815654660610013	0.00116182791853189
CTNNB1	NR0B1	0.0781798351036602	0.00185293944834246
NR0B1	CTNNB1	0.0781798351036601	0.0018529394483425
UGR	FOXL2	0.0706189614021394	0.00493874289540835
FOXL2	UGR	0.0706189614021394	0.00493874289540835
SOX9	NR5A1	0.0689628812564833	0.00605252029213183
NR5A1	SOX9	0.0689628812564832	0.00605252029213189
FGF9	AMH	0.0641197161892817	0.0107187189069794
AMH	FGF9	0.0641197161892817	0.0107187189069795
RSPO1	FOXL2	0.0571742978211092	0.0229146923960005
FOXL2	RSPO1	0.0571742978211091	0.0229146923960009
DKK1	WT1pKTS	0.0559909562806503	0.0259007729925386
WT1pKTS	DKK1	0.0559909562806502	0.0259007729925388
FOXL2	NR0B1	0.0516409675372223	0.0399385916424855
NR0B1	FOXL2	0.0516409675372223	0.0399385916424856
PGD2	SOX9	0.0515816971387621	0.0401674829443803
SOX9	PGD2	0.0515816971387621	0.0401674829443805
CBX2	GATA4	0.0497793206814734	0.0476777278660506
GATA4	CBX2	0.0497793206814734	0.0476777278660508
SOX9	FGF9	0.0487848070428912	0.052304375268731
FGF9	SOX9	0.0487848070428911	0.0523043752687313
