SourceGENES,TargetGENES,Interaction,Edges
UGR,FOXL2,1,activation
UGR,SRY,0.576972300618616,repression
SRY,GATA4,0.474494813970666,repression
CTNNB1,CBX2,0.453536282961751,activation
UGR,WT1mKTS,0.437187606650765,activation
SRY,WT1mKTS,0.423729703484894,repression
RSPO1,CBX2,0.417464299085402,repression
SRY,WT1pKTS,0.378085223698682,repression
RSPO1,WNT4,0.348597551015222,activation
SRY,FOXL2,0.339984321858627,repression
UGR,WT1pKTS,0.338574376886221,repression
UGR,UGR,0.327860049452819,activation
CBX2,SRY,0.317008918997805,repression
SRY,PGD2,0.300179006190822,repression
CTNNB1,CTNNB1,0.29712541332273,activation
CTNNB1,UGR,0.280278432046365,repression
CBX2,UGR,0.27550190396739,activation
CBX2,WNT4,0.274829572442769,repression
CTNNB1,RSPO1,0.259793925374321,activation
SRY,AMH,0.24670681845646,repression
FOXL2,GATA4,0.246673741466536,repression
CTNNB1,SRY,0.244874850889571,activation
UGR,WNT4,0.233563028519495,repression
CTNNB1,WNT4,0.22610109259326,activation
CBX2,NR0B1,0.224510897189479,repression
SRY,FGF9,0.20108399667636,repression
RSPO1,CTNNB1,0.198084644913593,activation
SRY,DHH,0.195353265700313,repression
CBX2,CBX2,0.193966218907331,activation
RSPO1,UGR,0.183433025313357,repression
RSPO1,SRY,0.181591921491925,repression
CTNNB1,NR0B1,0.17755954781531,repression
UGR,NR0B1,0.176545173210138,repression
UGR,GATA4,0.160593354901738,repression
FOXL2,WT1mKTS,0.146939005712943,activation
SRY,NR0B1,0.145525224426066,activation
FOXL2,DHH,0.129963278204574,activation
CBX2,FOXL2,0.129296839013143,repression
FOXL2,FGF9,0.128671481043552,repression
FOXL2,PGD2,0.126947163053453,activation
UGR,PGD2,0.124964290880497,repression
SRY,SRY,0.119944385411259,activation
FOXL2,WT1pKTS,0.110405266881246,repression
FOXL2,AMH,0.10979465425812,repression
CBX2,WT1pKTS,0.108093660752758,repression
CBX2,WT1mKTS,0.101073639842809,activation
FOXL2,FOXL2,0.0957211907024686,activation
SRY,SOX9,0.0929111429296101,repression
SRY,UGR,0.0785557539976468,repression
CTNNB1,WT1mKTS,0.0751475606405409,repression
RSPO1,NR0B1,0.0656667640803506,repression
FOXL2,SRY,0.0549022618273244,repression
UGR,AMH,0.0548310623787602,repression
CBX2,RSPO1,0.0482883311607029,repression
CBX2,CTNNB1,0.0465689201559034,activation
FOXL2,NR0B1,0.0459359937641022,activation
UGR,CBX2,0.032594711502267,activation
RSPO1,DMRT1,0.0303474635019394,activation
FOXL2,DKK1,0.0231072381046466,repression
UGR,DHH,0.0190247478614772,repression
PGD2,SOX9,0.0134462910159272,activation
NR0B1,SOX9,0.0109417036581934,activation
NR0B1,FOXL2,0.0086963126264852,activation
DHH,SOX9,0.008511652963071,activation
FGF9,SOX9,0.00677491001073914,activation
FOXL2,DMRT1,0.0055853272453715,repression
PGD2,FGF9,0.00549110256477394,activation
NR0B1,WT1mKTS,0.0053929443938102,activation
NR0B1,PGD2,0.00513828048653762,repression
WT1pKTS,SOX9,0.00504940177104832,repression
NR0B1,AMH,0.00490572037144643,repression
DHH,FGF9,0.00485536363099243,activation
DHH,PGD2,0.00483433874289299,activation
DHH,AMH,0.00459945405830254,activation
NR0B1,GATA4,0.00431532076352451,activation
NR0B1,FGF9,0.00419617397709929,repression
PGD2,PGD2,0.00400941167379367,activation
PGD2,AMH,0.00400361831139864,activation
WT1pKTS,GATA4,0.00399804865034232,activation
NR0B1,WT1pKTS,0.00363285181890505,activation
PGD2,DHH,0.00356039380927816,activation
WT1pKTS,FGF9,0.00352016916225676,repression
FGF9,FGF9,0.00349414288249995,activation
FGF9,PGD2,0.00336586316999106,activation
DHH,GATA4,0.00314198290848367,repression
DHH,DHH,0.00311830538004353,activation
WT1mKTS,SOX9,0.00309984170321069,repression
FGF9,AMH,0.00287398216016198,activation
PGD2,NR5A1,0.00284012687069489,repression
NR0B1,DHH,0.00274952094024397,repression
WT1pKTS,DHH,0.00222865800801015,repression
FGF9,DHH,0.00222797915101159,activation
WT1mKTS,WNT4,0.00208716917503679,repression
WT1pKTS,PGD2,0.00208003846492332,repression
WT1pKTS,AMH,0.00197961435504674,repression
NR0B1,WNT4,0.00192256097059474,activation
WT1pKTS,WT1mKTS,0.00151322735448466,activation
NR0B1,UGR,0.00121822873841105,repression
WT1pKTS,FOXL2,0.00119672116740474,repression
FGF9,NR5A1,0.000948081652535664,repression
WT1mKTS,UGR,0.000757990732255273,activation
WT1mKTS,PGD2,0.000682142247179917,repression
WT1mKTS,NR0B1,0.000614054021031155,activation
WT1pKTS,WNT4,0.00043872918366134,repression
DHH,RSPO1,0.000371151191781402,repression
DHH,NR5A1,0.000348251160204592,repression
WT1pKTS,SRY,0.000298196451677186,repression
WT1mKTS,FGF9,0.00025560038603273,repression
WT1mKTS,SRY,0.000183272589132283,repression
WT1mKTS,AMH,0.000131158768802737,repression
WNT4,FOXL2,7.92996746679819e-36,repression
DKK1,RSPO1,5.13781063200322e-36,repression
AMH,SOX9,4.71346622941918e-36,repression
DMRT1,RSPO1,4.23961306224268e-36,activation
NR5A1,CBX2,4.19682271818544e-36,activation
NR5A1,CTNNB1,3.71463331733079e-36,repression
WNT4,WT1pKTS,3.54070475566082e-36,repression
WNT4,DMRT1,2.89226721710917e-36,repression
WNT4,WT1mKTS,2.77242684206627e-36,repression
NR5A1,DMRT1,2.72668533565278e-36,repression
GATA4,SOX9,2.70122679205739e-36,repression
SOX9,DMRT1,2.65078949967814e-36,activation
DKK1,NR5A1,2.6352136532353e-36,repression
AMH,NR5A1,2.39324038696577e-36,repression
DMRT1,NR5A1,2.12963293093643e-36,repression
WNT4,SRY,2.09920547400583e-36,repression
AMH,FGF9,2.00501765795672e-36,activation
WNT4,UGR,1.98680485748194e-36,repression
DKK1,SOX9,1.94249390090975e-36,activation
DKK1,GATA4,1.77096237136774e-36,repression
WNT4,DKK1,1.72916682241214e-36,repression
SOX9,DKK1,1.71101706777186e-36,activation
DKK1,CTNNB1,1.69164751808131e-36,repression
DMRT1,CTNNB1,1.68045919365184e-36,repression
AMH,DHH,1.59990905078447e-36,activation
DMRT1,CBX2,1.58882844778874e-36,repression
DKK1,CBX2,1.5655391508157e-36,repression
WNT4,CTNNB1,1.34603509689875e-36,activation
NR5A1,DKK1,1.32999365674048e-36,repression
NR5A1,RSPO1,1.25277910337308e-36,repression
DMRT1,SOX9,1.14388436081624e-36,activation
GATA4,PGD2,1.08684034243484e-36,repression
WNT4,CBX2,9.72482825088716e-37,repression
GATA4,WNT4,9.61347377475328e-37,repression
WNT4,WNT4,8.64354375823892e-37,activation
DMRT1,GATA4,8.52087689838156e-37,repression
GATA4,FGF9,8.50581798775938e-37,repression
GATA4,AMH,7.39583990197285e-37,repression
SOX9,CTNNB1,6.6093803288273e-37,repression
DMRT1,WT1pKTS,6.32455913571979e-37,repression
AMH,PGD2,5.75578884453188e-37,activation
SOX9,NR5A1,3.79804127544887e-37,activation
DMRT1,WT1mKTS,3.29032652468969e-37,activation
DMRT1,UGR,3.2880116803886e-37,repression
NR5A1,WNT4,3.23980745789945e-37,repression
GATA4,DHH,3.14821844129946e-37,repression
NR5A1,UGR,2.25208755532861e-37,repression
GATA4,NR0B1,2.19236148523477e-37,activation
GATA4,GATA4,1.28031580637434e-37,activation
SOX9,WNT4,7.61775223855382e-38,repression
DKK1,WT1mKTS,1.67625668673839e-38,repression
DMRT1,DMRT1,0,no regulation
DMRT1,FGF9,0,no regulation
DMRT1,DHH,0,no regulation
DMRT1,PGD2,0,no regulation
DMRT1,SRY,0,no regulation
DMRT1,DKK1,0,no regulation
DMRT1,WNT4,0,no regulation
DMRT1,AMH,0,no regulation
DMRT1,NR0B1,0,no regulation
DMRT1,FOXL2,0,no regulation
FGF9,DMRT1,0,no regulation
FGF9,RSPO1,0,no regulation
FGF9,CTNNB1,0,no regulation
FGF9,WT1mKTS,0,no regulation
FGF9,SRY,0,no regulation
FGF9,DKK1,0,no regulation
FGF9,WNT4,0,no regulation
FGF9,CBX2,0,no regulation
FGF9,NR0B1,0,no regulation
FGF9,WT1pKTS,0,no regulation
FGF9,FOXL2,0,no regulation
FGF9,UGR,0,no regulation
FGF9,GATA4,0,no regulation
RSPO1,FGF9,0,no regulation
RSPO1,RSPO1,0,no regulation
RSPO1,DHH,0,no regulation
RSPO1,PGD2,0,no regulation
RSPO1,WT1mKTS,0,no regulation
RSPO1,DKK1,0,no regulation
RSPO1,AMH,0,no regulation
RSPO1,NR5A1,0,no regulation
RSPO1,WT1pKTS,0,no regulation
RSPO1,FOXL2,0,no regulation
RSPO1,SOX9,0,no regulation
RSPO1,GATA4,0,no regulation
DHH,DMRT1,0,no regulation
DHH,CTNNB1,0,no regulation
DHH,WT1mKTS,0,no regulation
DHH,SRY,0,no regulation
DHH,DKK1,0,no regulation
DHH,WNT4,0,no regulation
DHH,CBX2,0,no regulation
DHH,NR0B1,0,no regulation
DHH,WT1pKTS,0,no regulation
DHH,FOXL2,0,no regulation
DHH,UGR,0,no regulation
CTNNB1,DMRT1,0,no regulation
CTNNB1,FGF9,0,no regulation
CTNNB1,DHH,0,no regulation
CTNNB1,PGD2,0,no regulation
CTNNB1,DKK1,0,no regulation
CTNNB1,AMH,0,no regulation
CTNNB1,NR5A1,0,no regulation
CTNNB1,WT1pKTS,0,no regulation
CTNNB1,FOXL2,0,no regulation
CTNNB1,SOX9,0,no regulation
CTNNB1,GATA4,0,no regulation
PGD2,DMRT1,0,no regulation
PGD2,RSPO1,0,no regulation
PGD2,CTNNB1,0,no regulation
PGD2,WT1mKTS,0,no regulation
PGD2,SRY,0,no regulation
PGD2,DKK1,0,no regulation
PGD2,WNT4,0,no regulation
PGD2,CBX2,0,no regulation
PGD2,NR0B1,0,no regulation
PGD2,WT1pKTS,0,no regulation
PGD2,FOXL2,0,no regulation
PGD2,UGR,0,no regulation
PGD2,GATA4,0,no regulation
WT1mKTS,DMRT1,0,no regulation
WT1mKTS,RSPO1,0,no regulation
WT1mKTS,DHH,0,no regulation
WT1mKTS,CTNNB1,0,no regulation
WT1mKTS,WT1mKTS,0,no regulation
WT1mKTS,DKK1,0,no regulation
WT1mKTS,CBX2,0,no regulation
WT1mKTS,NR5A1,0,no regulation
WT1mKTS,WT1pKTS,0,no regulation
WT1mKTS,FOXL2,0,no regulation
WT1mKTS,GATA4,0,no regulation
SRY,DMRT1,0,no regulation
SRY,RSPO1,0,no regulation
SRY,CTNNB1,0,no regulation
SRY,DKK1,0,no regulation
SRY,WNT4,0,no regulation
SRY,CBX2,0,no regulation
SRY,NR5A1,0,no regulation
DKK1,DMRT1,0,no regulation
DKK1,FGF9,0,no regulation
DKK1,DHH,0,no regulation
DKK1,PGD2,0,no regulation
DKK1,SRY,0,no regulation
DKK1,DKK1,0,no regulation
DKK1,WNT4,0,no regulation
DKK1,AMH,0,no regulation
DKK1,NR0B1,0,no regulation
DKK1,WT1pKTS,0,no regulation
DKK1,FOXL2,0,no regulation
DKK1,UGR,0,no regulation
WNT4,FGF9,0,no regulation
WNT4,RSPO1,0,no regulation
WNT4,DHH,0,no regulation
WNT4,PGD2,0,no regulation
WNT4,AMH,0,no regulation
WNT4,NR0B1,0,no regulation
WNT4,NR5A1,0,no regulation
WNT4,SOX9,0,no regulation
WNT4,GATA4,0,no regulation
CBX2,DMRT1,0,no regulation
CBX2,FGF9,0,no regulation
CBX2,DHH,0,no regulation
CBX2,PGD2,0,no regulation
CBX2,DKK1,0,no regulation
CBX2,AMH,0,no regulation
CBX2,NR5A1,0,no regulation
CBX2,SOX9,0,no regulation
CBX2,GATA4,0,no regulation
AMH,DMRT1,0,no regulation
AMH,RSPO1,0,no regulation
AMH,CTNNB1,0,no regulation
AMH,WT1mKTS,0,no regulation
AMH,SRY,0,no regulation
AMH,DKK1,0,no regulation
AMH,WNT4,0,no regulation
AMH,CBX2,0,no regulation
AMH,AMH,0,no regulation
AMH,NR0B1,0,no regulation
AMH,WT1pKTS,0,no regulation
AMH,FOXL2,0,no regulation
AMH,UGR,0,no regulation
AMH,GATA4,0,no regulation
NR0B1,DMRT1,0,no regulation
NR0B1,RSPO1,0,no regulation
NR0B1,CTNNB1,0,no regulation
NR0B1,SRY,0,no regulation
NR0B1,DKK1,0,no regulation
NR0B1,CBX2,0,no regulation
NR0B1,NR0B1,0,no regulation
NR0B1,NR5A1,0,no regulation
NR5A1,FGF9,0,no regulation
NR5A1,DHH,0,no regulation
NR5A1,PGD2,0,no regulation
NR5A1,WT1mKTS,0,no regulation
NR5A1,SRY,0,no regulation
NR5A1,AMH,0,no regulation
NR5A1,NR0B1,0,no regulation
NR5A1,NR5A1,0,no regulation
NR5A1,WT1pKTS,0,no regulation
NR5A1,FOXL2,0,no regulation
NR5A1,SOX9,0,no regulation
NR5A1,GATA4,0,no regulation
WT1pKTS,DMRT1,0,no regulation
WT1pKTS,RSPO1,0,no regulation
WT1pKTS,CTNNB1,0,no regulation
WT1pKTS,DKK1,0,no regulation
WT1pKTS,CBX2,0,no regulation
WT1pKTS,NR0B1,0,no regulation
WT1pKTS,NR5A1,0,no regulation
WT1pKTS,WT1pKTS,0,no regulation
WT1pKTS,UGR,0,no regulation
FOXL2,RSPO1,0,no regulation
FOXL2,CTNNB1,0,no regulation
FOXL2,WNT4,0,no regulation
FOXL2,CBX2,0,no regulation
FOXL2,NR5A1,0,no regulation
FOXL2,UGR,0,no regulation
FOXL2,SOX9,0,no regulation
UGR,DMRT1,0,no regulation
UGR,FGF9,0,no regulation
UGR,RSPO1,0,no regulation
