CBX2	UGR	1.9953640297951087
UGR	CBX2	1.9953640297951087
DMRT1	DKK1	1.9766743038444705
DKK1	DMRT1	1.9766743038444705
WT1pKTS	FOXL2	1.9498738889925415
FOXL2	WT1pKTS	1.9498738889925415
RSPO1	CTNNB1	1.9146017375499746
CTNNB1	RSPO1	1.9146017375499746
SRY	DKK1	1.9002323859341288
DKK1	SRY	1.9002323859341288
WNT4	NR0B1	1.8933388235328212
NR0B1	WNT4	1.8933388235328212
DMRT1	SRY	1.8755827379364816
SRY	DMRT1	1.8755827379364816
RSPO1	NR5A1	1.8724113472211834
NR5A1	RSPO1	1.8724113472211834
FGF9	DHH	1.859942271586107
DHH	FGF9	1.859942271586107
DHH	AMH	1.8552271675131626
AMH	DHH	1.8552271675131626
DHH	PGD2	1.851520721038382
PGD2	DHH	1.851520721038382
FGF9	AMH	1.8515157274246432
AMH	FGF9	1.8515157274246432
FGF9	PGD2	1.8490271389938995
PGD2	FGF9	1.8490271389938995
PGD2	AMH	1.848052415703812
AMH	PGD2	1.848052415703812
CTNNB1	FOXL2	1.833797058373643
FOXL2	CTNNB1	1.833797058373643
NR5A1	FOXL2	1.8317319203547748
FOXL2	NR5A1	1.8317319203547748
RSPO1	WNT4	1.831139368490628
WNT4	RSPO1	1.831139368490628
CTNNB1	WNT4	1.8247939832237319
WNT4	CTNNB1	1.8247939832237319
NR5A1	WT1pKTS	1.8205078364728238
WT1pKTS	NR5A1	1.8205078364728238
CTNNB1	WT1pKTS	1.8041639329452748
WT1pKTS	CTNNB1	1.8041639329452748
RSPO1	FOXL2	1.8041177549708123
FOXL2	RSPO1	1.8041177549708123
CTNNB1	NR5A1	1.784193187541232
NR5A1	CTNNB1	1.784193187541232
RSPO1	WT1pKTS	1.7667760750826305
WT1pKTS	RSPO1	1.7667760750826305
DKK1	SOX9	1.7517580797914092
SOX9	DKK1	1.7517580797914092
DMRT1	SOX9	1.744340879658179
SOX9	DMRT1	1.744340879658179
RSPO1	NR0B1	1.7237123422434855
NR0B1	RSPO1	1.7237123422434855
NR0B1	NR5A1	1.7066620585653944
NR5A1	NR0B1	1.7066620585653944
CTNNB1	NR0B1	1.6726618324992701
NR0B1	CTNNB1	1.6726618324992701
FGF9	GATA4	1.6722843064895612
GATA4	FGF9	1.6722843064895612
FGF9	SOX9	1.671694989475919
SOX9	FGF9	1.671694989475919
PGD2	SOX9	1.6703518633640413
SOX9	PGD2	1.6703518633640413
DHH	GATA4	1.6562736959734567
GATA4	DHH	1.6562736959734567
PGD2	GATA4	1.6518289443056238
GATA4	PGD2	1.6518289443056238
AMH	GATA4	1.6500027656760787
GATA4	AMH	1.6500027656760787
DHH	SOX9	1.6455972902579021
SOX9	DHH	1.6455972902579021
SRY	FOXL2	1.6405078020338248
FOXL2	SRY	1.6405078020338248
AMH	SOX9	1.6251730242442233
SOX9	AMH	1.6251730242442233
DHH	WT1mKTS	1.6247304918315146
WT1mKTS	DHH	1.6247304918315146
PGD2	WT1mKTS	1.615506215221677
WT1mKTS	PGD2	1.615506215221677
CBX2	NR5A1	1.5965339868285806
NR5A1	CBX2	1.5965339868285806
WT1mKTS	AMH	1.5819990155817925
AMH	WT1mKTS	1.5819990155817925
FGF9	WT1mKTS	1.5797178680541755
WT1mKTS	FGF9	1.5797178680541755
SRY	WT1pKTS	1.549183810969951
WT1pKTS	SRY	1.549183810969951
WT1mKTS	DKK1	1.5136753880610407
DKK1	WT1mKTS	1.5136753880610407
RSPO1	CBX2	1.5023979886034966
CBX2	RSPO1	1.5023979886034966
WNT4	FOXL2	1.5010382852192863
FOXL2	WNT4	1.5010382852192863
WNT4	UGR	1.4795047895871012
UGR	WNT4	1.4795047895871012
SOX9	GATA4	1.4752363192888363
GATA4	SOX9	1.4752363192888363
DMRT1	WT1mKTS	1.4646904897439956
WT1mKTS	DMRT1	1.4646904897439956
DMRT1	GATA4	1.4498770577247697
GATA4	DMRT1	1.4498770577247697
CBX2	WT1pKTS	1.427989703311559
WT1pKTS	CBX2	1.427989703311559
WT1mKTS	SOX9	1.4065135207613102
SOX9	WT1mKTS	1.4065135207613102
DKK1	GATA4	1.4064598828205652
GATA4	DKK1	1.4064598828205652
