185,102,54,285,20,132,345,194,94,259,242,210,127,214,103,89,234,163,347
198,58,67,110,52,256,237,205,84,326,275,277,91,179,245,153,241,36,339
64,175,59,291,15,307,356,159,278,258,131,302,180,48,255,6,3,287,348
176,249,238,33,166,97,265,156,38,295,154,90,331,73,323,266,119,65,298
321,200,70,149,157,261,334,72,231,113,193,322,286,22,104,30,4,253,353
204,83,188,108,114,138,337,43,116,306,247,109,136,161,282,177,228,79,332
68,17,289,47,301,19,226,263,82,354,182,50,283,349,357,111,155,35,145
46,63,201,224,232,187,361,217,126,196,62,312,8,191,45,304,98,144,358
122,42,236,254,10,75,342,162,239,327,51,133,269,78,273,290,203,150,206
250,246,44,233,169,248,272,2,320,34,142,23,202,297,264,276,230,165,164
279,260,350,26,189,208,316,57,118,209,229,130,284,148,314,24,5,93,271
218,143,292,115,147,77,311,14,29,309,251,88,243,152,240,184,160,123,336
211,183,74,197,28,280,296,1,49,225,186,227,178,294,308,174,318,328,61
305,128,235,140,80,11,288,207,129,359,69,192,360,96,134,40,95,139,319
219,9,355,31,223,12,281,173,100,324,300,56,310,85,39,317,222,66,330
107,25,81,303,92,37,346,215,195,325,244,343,99,158,18,86,172,190,341
212,352,87,124,257,168,141,13,137,112,120,333,101,146,344,216,105,117,267
53,262,315,27,171,125,274,199,7,313,135,181,213,71,293,299,220,76,268
21,41,167,60,329,16,106,335,221,340,170,32,351,338,270,151,121,55,252
