Gene1	Gene2	EdgeWeight
CTNNB1	UGR	360
NR0B1	SRY	360
UGR	RSPO1	359
CBX2	UGR	359
WT1pKTS	WT1pKTS	357
NR5A1	UGR	357
CBX2	FOXL2	356
RSPO1	UGR	356
NR5A1	NR0B1	355
WNT4	SRY	355
CBX2	SOX9	354
WT1pKTS	AMH	353
WT1pKTS	SRY	352
GATA4	RSPO1	352
WT1pKTS	CTNNB1	351
RSPO1	FOXL2	351
RSPO1	CTNNB1	350
PGD2	RSPO1	350
UGR	NR0B1	349
DHH	WNT4	349
PGD2	NR0B1	348
CTNNB1	RSPO1	347
WNT4	RSPO1	347
NR5A1	FOXL2	346
AMH	NR0B1	346
WT1mKTS	RSPO1	345
FOXL2	WT1pKTS	345
CBX2	CBX2	344
DHH	SOX9	344
SOX9	NR0B1	343
SRY	CTNNB1	343
SRY	NR0B1	342
SRY	FOXL2	341
UGR	WNT4	341
GATA4	DMRT1	340
DKK1	UGR	340
GATA4	PGD2	339
FGF9	WNT4	339
NR0B1	CTNNB1	338
FGF9	FGF9	337
DHH	NR0B1	337
GATA4	FOXL2	336
AMH	SRY	336
WT1mKTS	FOXL2	335
DMRT1	RSPO1	334
WT1pKTS	FOXL2	334
GATA4	AMH	333
FGF9	RSPO1	333
WT1mKTS	PGD2	332
UGR	DMRT1	332
PGD2	WNT4	331
WT1mKTS	FGF9	331
AMH	WNT4	330
FGF9	CTNNB1	330
DHH	RSPO1	329
DMRT1	CTNNB1	329
WNT4	WNT4	328
FOXL2	CTNNB1	328
WT1mKTS	DMRT1	327
RSPO1	NR5A1	327
CTNNB1	WNT4	326
NR5A1	CBX2	326
NR5A1	RSPO1	325
WT1mKTS	DHH	325
DKK1	CTNNB1	324
WT1mKTS	AMH	324
UGR	SRY	323
NR5A1	AMH	322
DHH	PGD2	321
NR5A1	SRY	321
WNT4	NR5A1	320
GATA4	DHH	320
SOX9	WNT4	319
RSPO1	RSPO1	319
WT1mKTS	SOX9	318
DHH	DHH	317
SOX9	CBX2	316
AMH	FOXL2	316
FGF9	NR0B1	315
FOXL2	FOXL2	315
NR5A1	WT1pKTS	314
NR0B1	GATA4	313
WT1pKTS	FGF9	313
WT1pKTS	DKK1	312
AMH	DMRT1	312
SRY	FGF9	311
NR0B1	NR0B1	310
FGF9	AMH	309
WNT4	AMH	309
WT1pKTS	RSPO1	308
DMRT1	FOXL2	308
DHH	AMH	307
SRY	SRY	307
SOX9	SOX9	306
CBX2	PGD2	306
DMRT1	UGR	305
CTNNB1	NR5A1	304
SRY	DMRT1	303
SOX9	FGF9	303
WT1mKTS	DKK1	302
PGD2	AMH	301
GATA4	SOX9	300
SRY	RSPO1	300
FGF9	SOX9	299
SRY	DKK1	299
SRY	WT1pKTS	298
RSPO1	PGD2	298
CBX2	NR5A1	296
SOX9	CTNNB1	296
FOXL2	NR0B1	295
SRY	UGR	294
NR5A1	SOX9	293
CBX2	SRY	292
FOXL2	FGF9	292
UGR	FOXL2	291
DMRT1	FGF9	291
FOXL2	RSPO1	290
DMRT1	DKK1	290
SOX9	WT1pKTS	286
PGD2	UGR	286
SOX9	NR5A1	285
WT1pKTS	UGR	284
WT1pKTS	NR5A1	284
NR5A1	WNT4	283
PGD2	FOXL2	282
CTNNB1	DKK1	282
DMRT1	NR0B1	281
RSPO1	DMRT1	281
CTNNB1	CTNNB1	280
WT1mKTS	CTNNB1	280
WNT4	NR0B1	279
DKK1	WNT4	277
PGD2	NR5A1	277
DHH	SRY	276
CTNNB1	DMRT1	275
SRY	CBX2	275
FGF9	FOXL2	274
NR0B1	RSPO1	273
FGF9	DKK1	272
UGR	UGR	271
UGR	NR5A1	271
FOXL2	DMRT1	270
DKK1	PGD2	269
DKK1	DMRT1	268
CBX2	WNT4	268
PGD2	DKK1	266
GATA4	DKK1	265
SOX9	DMRT1	264
DKK1	FOXL2	263
GATA4	FGF9	263
NR0B1	AMH	262
RSPO1	DKK1	261
UGR	CTNNB1	260
AMH	CTNNB1	259
DMRT1	DMRT1	258
DMRT1	WT1pKTS	258
DMRT1	WNT4	257
CTNNB1	SRY	257
UGR	CBX2	256
FGF9	PGD2	255
DKK1	CBX2	255
DKK1	DKK1	254
NR5A1	PGD2	253
DKK1	RSPO1	252
FOXL2	PGD2	251
CTNNB1	FOXL2	250
NR5A1	DKK1	249
AMH	RSPO1	249
NR0B1	WNT4	248
DKK1	NR5A1	248
GATA4	UGR	246
SRY	WNT4	246
DKK1	FGF9	245
RSPO1	CBX2	244
PGD2	FGF9	243
UGR	DKK1	243
NR5A1	NR5A1	242
RSPO1	DHH	242
DHH	DKK1	241
FOXL2	NR5A1	241
RSPO1	WNT4	240
DMRT1	SOX9	240
DHH	FGF9	239
CBX2	DMRT1	238
DMRT1	PGD2	237
PGD2	CTNNB1	237
CTNNB1	DHH	236
CTNNB1	WT1pKTS	236
NR0B1	WT1pKTS	235
PGD2	SRY	234
NR0B1	CBX2	234
DKK1	NR0B1	233
CBX2	GATA4	232
WNT4	DHH	232
AMH	UGR	231
SRY	DHH	230
FOXL2	DKK1	230
DMRT1	DHH	229
FOXL2	CBX2	229
WT1mKTS	UGR	228
WT1pKTS	WNT4	226
SRY	SOX9	226
SOX9	UGR	225
SOX9	FOXL2	225
GATA4	WT1mKTS	224
FGF9	UGR	224
PGD2	WT1pKTS	222
NR0B1	DHH	221
DHH	CTNNB1	218
AMH	CBX2	216
NR5A1	DMRT1	216
SOX9	RSPO1	215
RSPO1	SRY	212
SOX9	DHH	211
WT1pKTS	SOX9	210
RSPO1	NR0B1	210
UGR	WT1mKTS	209
SRY	PGD2	208
SOX9	DKK1	206
WNT4	CTNNB1	205
SOX9	PGD2	205
FOXL2	DHH	204
DHH	CBX2	203
NR0B1	NR5A1	201
DHH	FOXL2	199
CTNNB1	CBX2	198
CBX2	AMH	197
NR0B1	UGR	196
AMH	PGD2	195
DMRT1	SRY	195
FOXL2	WNT4	194
DKK1	SRY	194
AMH	DKK1	191
NR5A1	DHH	190
WT1mKTS	GATA4	190
CBX2	CTNNB1	189
SOX9	AMH	188
NR0B1	DMRT1	188
CBX2	RSPO1	186
AMH	AMH	185
CTNNB1	PGD2	183
PGD2	PGD2	182
WT1mKTS	NR5A1	182
WNT4	PGD2	181
WNT4	GATA4	181
NR0B1	PGD2	180
CTNNB1	FGF9	179
GATA4	CTNNB1	178
DKK1	AMH	178
FGF9	DMRT1	177
NR0B1	FGF9	177
PGD2	SOX9	176
WT1mKTS	WT1mKTS	175
GATA4	WT1pKTS	174
DHH	UGR	174
FGF9	SRY	173
DKK1	DHH	171
AMH	SOX9	171
CTNNB1	NR0B1	170
AMH	FGF9	170
FOXL2	UGR	169
DKK1	SOX9	169
FOXL2	GATA4	168
WNT4	CBX2	168
RSPO1	AMH	167
CBX2	NR0B1	166
PGD2	DMRT1	165
SRY	NR5A1	165
NR0B1	SOX9	164
DHH	NR5A1	164
FOXL2	AMH	161
GATA4	WNT4	160
RSPO1	FGF9	160
WNT4	UGR	159
AMH	NR5A1	158
UGR	DHH	157
WT1mKTS	NR0B1	156
UGR	FGF9	155
WT1mKTS	CBX2	154
WNT4	DMRT1	153
PGD2	DHH	153
WT1pKTS	GATA4	151
WNT4	FOXL2	150
UGR	GATA4	150
GATA4	NR0B1	148
CBX2	WT1pKTS	147
WT1pKTS	DHH	146
SOX9	SRY	145
AMH	DHH	144
NR5A1	CTNNB1	141
FGF9	DHH	139
WNT4	SOX9	138
FGF9	WT1pKTS	138
DMRT1	NR5A1	137
FOXL2	SRY	136
WT1mKTS	WT1pKTS	135
WNT4	DKK1	133
WNT4	FGF9	132
WNT4	WT1mKTS	129
CTNNB1	AMH	128
DHH	WT1pKTS	128
GATA4	GATA4	127
NR0B1	FOXL2	126
DHH	DMRT1	125
FGF9	CBX2	123
PGD2	CBX2	122
CTNNB1	SOX9	119
WT1pKTS	DMRT1	118
CBX2	FGF9	118
DKK1	WT1pKTS	117
NR0B1	DKK1	114
FOXL2	SOX9	112
CBX2	DHH	111
GATA4	CBX2	108
WNT4	WT1pKTS	107
WT1mKTS	SRY	106
WT1pKTS	WT1mKTS	105
DKK1	GATA4	104
UGR	WT1pKTS	103
CBX2	DKK1	102
WT1mKTS	WNT4	100
FGF9	NR5A1	96
UGR	AMH	95
DMRT1	CBX2	92
RSPO1	WT1pKTS	91
AMH	WT1pKTS	88
DMRT1	AMH	87
NR5A1	FGF9	83
RSPO1	SOX9	81
GATA4	SRY	77
UGR	PGD2	76
WT1pKTS	NR0B1	75
CTNNB1	WT1mKTS	70
WT1pKTS	PGD2	67
SRY	AMH	66
SOX9	WT1mKTS	66
WT1pKTS	CBX2	56
UGR	SOX9	55
GATA4	NR5A1	52
CBX2	WT1mKTS	51
PGD2	GATA4	50
AMH	WT1mKTS	49
NR5A1	GATA4	42
NR0B1	WT1mKTS	40
DKK1	WT1mKTS	39
NR5A1	WT1mKTS	38
FOXL2	WT1mKTS	36
PGD2	WT1mKTS	36
DMRT1	GATA4	34
FGF9	WT1mKTS	32
DHH	WT1mKTS	29
RSPO1	WT1mKTS	28
DMRT1	WT1mKTS	28
SOX9	GATA4	27
CTNNB1	GATA4	21
RSPO1	GATA4	19
AMH	GATA4	18
DHH	GATA4	14
FGF9	GATA4	11
SRY	GATA4	6
SRY	WT1mKTS	2
