Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
WT1pKTS	NR5A1	0.354492751046038	4.43831009518242e-48
NR5A1	WT1pKTS	0.354492751046038	4.43831009518261e-48
DKK1	DMRT1	0.270467045978739	6.12291247507709e-28
DMRT1	DKK1	0.270467045978739	6.12291247507731e-28
RSPO1	CTNNB1	0.236202550931732	1.64332105263505e-21
CTNNB1	RSPO1	0.236202550931732	1.64332105263505e-21
NR0B1	WNT4	0.23302119268502	5.80521653138247e-21
WNT4	NR0B1	0.23302119268502	5.80521653138264e-21
SRY	DKK1	0.206937111004661	9.01624946600569e-17
DKK1	SRY	0.206937111004661	9.01624946600596e-17
CTNNB1	WNT4	0.188784525538365	3.63521621151255e-14
WNT4	CTNNB1	0.188784525538365	3.63521621151268e-14
UGR	CBX2	0.182873073274516	2.26532397952042e-13
CBX2	UGR	0.182873073274516	2.26532397952042e-13
NR5A1	CBX2	0.178509309015507	8.41235544911209e-13
CBX2	NR5A1	0.178509309015507	8.41235544911209e-13
DMRT1	SRY	0.165579444590119	3.39119670329262e-11
SRY	DMRT1	0.165579444590119	3.39119670329274e-11
FGF9	DHH	0.134783049581355	7.32759444652196e-08
DHH	FGF9	0.134783049581355	7.32759444652207e-08
NR0B1	SRY	0.134398652117018	7.985567644136e-08
SRY	NR0B1	0.134398652117018	7.98556764413604e-08
GATA4	WT1mKTS	0.131762680046223	1.43082988706641e-07
WT1mKTS	GATA4	0.131762680046223	1.43082988706642e-07
WT1pKTS	WT1mKTS	0.129326216642326	2.42860884918164e-07
WT1mKTS	WT1pKTS	0.129326216642326	2.4286088491817e-07
SRY	WT1pKTS	0.121920404653644	1.14360349877817e-06
WT1pKTS	SRY	0.121920404653644	1.14360349877818e-06
RSPO1	WNT4	0.118156253707053	2.43041122062618e-06
WNT4	RSPO1	0.118156253707053	2.43041122062624e-06
PGD2	AMH	0.11622607671136	3.54620938071914e-06
AMH	PGD2	0.11622607671136	3.54620938071918e-06
DHH	PGD2	0.115517321035977	4.06790318479435e-06
PGD2	DHH	0.115517321035977	4.06790318479439e-06
UGR	WT1pKTS	0.115092153938114	4.4153079288105e-06
WT1pKTS	UGR	0.115092153938114	4.41530792881057e-06
DKK1	SOX9	0.102533374529707	4.369089689223e-05
SOX9	DKK1	0.102533374529707	4.36908968922315e-05
GATA4	WT1pKTS	0.0993194631440603	7.54896841687021e-05
WT1pKTS	GATA4	0.0993194631440602	7.54896841687022e-05
SOX9	DMRT1	0.0940372235210815	0.000179103103137302
DMRT1	SOX9	0.0940372235210813	0.000179103103137309
DHH	AMH	0.0938649787703833	0.000184086914126244
AMH	DHH	0.0938649787703831	0.000184086914126249
NR5A1	SOX9	0.0865495228464101	0.000566240125444883
SOX9	NR5A1	0.08654952284641	0.000566240125444889
AMH	FGF9	0.0854910198402304	0.000661704264806152
FGF9	AMH	0.0854910198402304	0.000661704264806152
FGF9	PGD2	0.0819032794016714	0.00110790443906047
PGD2	FGF9	0.0819032794016713	0.00110790443906047
NR0B1	CTNNB1	0.0786394404952031	0.00174093228331523
CTNNB1	NR0B1	0.0786394404952029	0.00174093228331528
CBX2	WT1pKTS	0.0745568542910693	0.00299571724289012
WT1pKTS	CBX2	0.0745568542910692	0.00299571724289017
WT1pKTS	DMRT1	0.0700312353669697	0.0053108271222041
DMRT1	WT1pKTS	0.0700312353669696	0.00531082712220413
DHH	SOX9	0.0589727134648279	0.018949024030754
SOX9	DHH	0.0589727134648278	0.0189490240307541
CTNNB1	FOXL2	0.0548173622202108	0.0291884635558626
FOXL2	CTNNB1	0.0548173622202106	0.0291884635558631
RSPO1	NR0B1	0.0531008529195443	0.0346400177729494
NR0B1	RSPO1	0.0531008529195442	0.0346400177729497
UGR	FOXL2	0.0494958112917013	0.0489602420255479
FOXL2	UGR	0.0494958112917013	0.0489602420255482
DKK1	WT1pKTS	0.0424196419829009	0.0915699643993364
WT1pKTS	DKK1	0.0424196419829008	0.0915699643993373
NR0B1	FOXL2	0.0421127723950621	0.0939425640900705
FOXL2	NR0B1	0.0421127723950621	0.0939425640900712
PGD2	SOX9	0.0419893930052956	0.0949102613273216
SOX9	PGD2	0.0419893930052955	0.0949102613273222
