Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
WT1pKTS	NR5A1	0.347644528732419	3.45508910491076e-46
NR5A1	WT1pKTS	0.347644528732419	3.4550891049112e-46
DKK1	DMRT1	0.270036945737029	7.47713990843724e-28
DMRT1	DKK1	0.270036945737029	7.47713990843724e-28
NR0B1	WNT4	0.218938811147669	1.2388796672415e-18
WNT4	NR0B1	0.218938811147669	1.2388796672415e-18
RSPO1	CTNNB1	0.217195829716846	2.34649149618879e-18
CTNNB1	RSPO1	0.217195829716846	2.34649149618882e-18
DKK1	SRY	0.209810651151038	3.30681631326049e-17
SRY	DKK1	0.209810651151038	3.30681631326064e-17
UGR	CBX2	0.20404971084848	2.4339999779092e-16
CBX2	UGR	0.20404971084848	2.43399997790922e-16
CTNNB1	WNT4	0.176528099059019	1.50983672276173e-12
WNT4	CTNNB1	0.176528099059019	1.50983672276181e-12
NR5A1	CBX2	0.175840536343284	1.84672372874304e-12
CBX2	NR5A1	0.175840536343284	1.84672372874315e-12
SRY	DMRT1	0.161284047101756	1.08773066596976e-10
DMRT1	SRY	0.161284047101755	1.08773066596987e-10
SRY	NR0B1	0.155053608806227	5.58293997775855e-10
NR0B1	SRY	0.155053608806227	5.58293997775876e-10
SOX9	DKK1	0.141581279442282	1.5390373315179e-08
DKK1	SOX9	0.141581279442282	1.5390373315179e-08
AMH	DHH	0.131785245396466	1.42377220821975e-07
DHH	AMH	0.131785245396466	1.4237722082198e-07
WT1mKTS	WT1pKTS	0.124040820981061	7.40479765000864e-07
WT1pKTS	WT1mKTS	0.124040820981061	7.40479765000889e-07
FGF9	DHH	0.118724031014329	2.17231623686513e-06
DHH	FGF9	0.118724031014329	2.17231623686515e-06
SRY	WT1pKTS	0.116254983360638	3.526354588758e-06
WT1pKTS	SRY	0.116254983360638	3.52635458875807e-06
RSPO1	WNT4	0.113738636150824	5.72050412648467e-06
WNT4	RSPO1	0.113738636150824	5.72050412648499e-06
GATA4	WT1mKTS	0.108931641810157	1.40190154799927e-05
WT1mKTS	GATA4	0.108931641810157	1.40190154799929e-05
WT1pKTS	GATA4	0.104103506066335	3.32522441063145e-05
GATA4	WT1pKTS	0.104103506066335	3.32522441063149e-05
AMH	PGD2	0.100668702187644	6.01220815825792e-05
PGD2	AMH	0.100668702187644	6.01220815825794e-05
DMRT1	SOX9	0.0935694670760253	0.000192942040373561
SOX9	DMRT1	0.0935694670760249	0.000192942040373573
CTNNB1	NR0B1	0.0924397703468469	0.000230616085272878
NR0B1	CTNNB1	0.0924397703468469	0.000230616085272879
SOX9	DHH	0.0868548768108596	0.000541182181189571
DHH	SOX9	0.0868548768108595	0.000541182181189579
WT1pKTS	CBX2	0.081069146087185	0.00124545969809259
CBX2	WT1pKTS	0.0810691460871849	0.0012454596980926
UGR	WT1pKTS	0.0757197427116649	0.00257314096606468
WT1pKTS	UGR	0.0757197427116646	0.00257314096606478
DHH	PGD2	0.0753857318777068	0.00268856834877118
PGD2	DHH	0.0753857318777066	0.00268856834877125
FGF9	PGD2	0.0739760041117556	0.0032296609493211
PGD2	FGF9	0.0739760041117555	0.00322966094932115
NR5A1	SOX9	0.0737656101326202	0.0033184216518785
SOX9	NR5A1	0.0737656101326201	0.00331842165187852
FGF9	AMH	0.0710266151922083	0.00469467181954736
AMH	FGF9	0.0710266151922083	0.00469467181954738
UGR	FOXL2	0.0651186104916178	0.00955379744856015
FOXL2	UGR	0.0651186104916176	0.00955379744856039
WT1pKTS	DKK1	0.0622746980363628	0.0132059129237002
DKK1	WT1pKTS	0.0622746980363627	0.0132059129237003
FOXL2	CTNNB1	0.0610732747859604	0.0150876791190075
CTNNB1	FOXL2	0.0610732747859603	0.0150876791190077
DMRT1	WT1pKTS	0.0579818379003567	0.0210526914238995
WT1pKTS	DMRT1	0.0579818379003566	0.0210526914238997
WT1mKTS	FOXL2	0.0511743921795416	0.041770675852222
FOXL2	WT1mKTS	0.0511743921795414	0.0417706758522225
PGD2	SOX9	0.0469959196619093	0.061570053175241
SOX9	PGD2	0.0469959196619093	0.0615700531752411
NR0B1	RSPO1	0.0424827402643099	0.0910881270447678
RSPO1	NR0B1	0.0424827402643097	0.0910881270447691
