Gene1	Gene2	Score
NR0B1	FOXL2	0.877587915679235
CTNNB1	RSPO1	0.877502329703518
RSPO1	CTNNB1	0.877502329703518
WNT4	FOXL2	0.875226979221895
UGR	FOXL2	-0.860143561302477
WNT4	CTNNB1	0.858525293813849
RSPO1	FOXL2	0.857216349013831
CTNNB1	FOXL2	0.856433386996551
WNT4	RSPO1	0.854403269779054
UGR	CTNNB1	-0.854315706029629
NR0B1	WNT4	0.853980698698257
WNT4	NR0B1	0.853980698698257
UGR	RSPO1	-0.853249930227668
NR0B1	CTNNB1	0.849729349281747
NR0B1	RSPO1	0.849353896864541
CBX2	FOXL2	-0.846226865321546
CTNNB1	CBX2	-0.844522009474549
RSPO1	CBX2	-0.84318972037332
UGR	CBX2	0.842478241529217
GATA4	WT1mKTS	0.841437238000956
WT1mKTS	GATA4	0.841437238000956
CBX2	CTNNB1	-0.840754299114893
CBX2	NR5A1	0.838418597502906
CBX2	RSPO1	-0.834811958576116
CTNNB1	NR5A1	-0.834275606945997
RSPO1	NR5A1	-0.831948728369478
NR5A1	WT1pKTS	0.83092238299324
UGR	NR5A1	0.827103280729377
CBX2	WT1pKTS	0.818461682942108
NR5A1	FOXL2	-0.817739655160653
CTNNB1	WT1pKTS	-0.814121385343104
UGR	WT1pKTS	0.813285007564855
RSPO1	WT1pKTS	-0.811112930335907
WNT4	CBX2	-0.805609782071103
WNT4	UGR	-0.803829970107226
NR0B1	UGR	-0.80323082439367
FOXL2	WT1pKTS	-0.802715934987946
NR0B1	CBX2	-0.802251814741959
FOXL2	NR5A1	-0.794495297247671
WNT4	NR5A1	-0.787585244098953
NR0B1	NR5A1	-0.785369047130416
NR0B1	WT1pKTS	-0.77882656009973
WNT4	WT1pKTS	-0.776542557933197
WT1pKTS	NR5A1	0.756367194708809
UGR	WNT4	-0.754263029247523
WT1pKTS	FOXL2	-0.750395615043863
CBX2	UGR	0.747705057418752
CTNNB1	UGR	-0.746005181954289
UGR	NR0B1	-0.741485095411797
NR0B1	SRY	-0.738200020571575
WNT4	SRY	-0.73574567906792
RSPO1	UGR	-0.730586694382769
NR5A1	CTNNB1	-0.726722741138705
NR5A1	RSPO1	-0.724536611310299
NR5A1	CBX2	0.722199985401181
UGR	SRY	0.692111224990928
CBX2	SRY	0.633989149880727
FOXL2	CBX2	-0.623944341666836
CTNNB1	SRY	-0.62214976858723
RSPO1	SRY	-0.613860328182023
WT1mKTS	NR0B1	0.612915769854519
CBX2	WNT4	-0.612496072912349
FOXL2	CTNNB1	0.611506060964547
FOXL2	RSPO1	0.60224659330549
CTNNB1	WNT4	0.59431904757726
CBX2	NR0B1	-0.588027335528239
GATA4	NR0B1	0.58308648511023
CTNNB1	NR0B1	0.573087383439317
RSPO1	WNT4	0.568501042752284
WT1mKTS	WNT4	0.561155363868474
NR5A1	UGR	0.55377433685624
RSPO1	NR0B1	0.552919481764847
WT1pKTS	CTNNB1	-0.547604594582139
WT1pKTS	RSPO1	-0.543766770736211
WT1pKTS	CBX2	0.536097578688756
GATA4	WNT4	0.536027831542558
NR5A1	SRY	0.491993797429779
FOXL2	SRY	-0.475213019147729
SRY	FOXL2	-0.462939915398976
NR5A1	WNT4	-0.457073077692977
FOXL2	UGR	-0.443920588248462
NR5A1	NR0B1	-0.440985990646408
WT1mKTS	RSPO1	0.440460423815567
SRY	WT1pKTS	0.428600136860613
WT1mKTS	CTNNB1	0.422212631481066
SRY	NR5A1	0.415292307337151
WT1pKTS	UGR	0.407382979522993
GATA4	CTNNB1	0.406919195016967
NR0B1	GATA4	-0.403787557937095
GATA4	RSPO1	0.395923557078541
WNT4	GATA4	-0.394316541271326
WT1pKTS	SRY	0.385142267530962
WNT4	WT1mKTS	-0.383870606136354
UGR	GATA4	0.378004748596844
NR0B1	WT1mKTS	-0.376532319547282
FGF9	CTNNB1	-0.360663792026505
FGF9	RSPO1	-0.354109871389809
FGF9	NR0B1	-0.352703246462888
WT1mKTS	CBX2	-0.350981180617483
FGF9	WNT4	-0.346805017932291
AMH	RSPO1	-0.346305537646793
FOXL2	WNT4	0.336527616962118
WT1pKTS	WNT4	-0.335475722840602
FGF9	CBX2	0.331190096734169
FGF9	UGR	0.331061098008673
AMH	WNT4	-0.327343023150315
AMH	NR0B1	-0.326753840049232
AMH	CTNNB1	-0.326518669221815
PGD2	WNT4	-0.322725009156561
WT1pKTS	NR0B1	-0.322335069505789
SRY	WNT4	0.321408205159439
DHH	RSPO1	-0.31771899174852
DKK1	DMRT1	0.31720215414157
DMRT1	DKK1	0.31720215414157
FOXL2	NR0B1	0.316728602544897
PGD2	RSPO1	-0.315312553947875
UGR	WT1mKTS	0.314021914653712
FGF9	FOXL2	-0.313572394534315
DHH	CTNNB1	-0.31138009277467
PGD2	CTNNB1	-0.31099979590913
GATA4	CBX2	-0.30941125213904
PGD2	NR0B1	-0.30894544541634
WT1mKTS	UGR	-0.307908481040988
AMH	CBX2	0.304997481064159
FGF9	NR5A1	0.30367122368231
CBX2	GATA4	0.303637123786722
PGD2	FOXL2	-0.303186737830955
DHH	WNT4	-0.30263357758193
WNT4	DMRT1	-0.30057555244962
WT1pKTS	WT1mKTS	-0.300233212558182
DHH	NR0B1	-0.297487861478375
WNT4	DKK1	-0.294377615145982
FGF9	SRY	0.2939137085224
RSPO1	GATA4	-0.291475507861266
PGD2	UGR	0.290173495837605
PGD2	CBX2	0.287053809059611
SOX9	NR0B1	-0.28532709662487
NR0B1	DKK1	-0.285033247994091
PGD2	NR5A1	0.284161765474333
CTNNB1	GATA4	-0.282769016008692
NR0B1	FGF9	-0.282103631096449
AMH	UGR	0.282056067278561
DHH	NR5A1	0.280974447349252
NR0B1	DMRT1	-0.279846779096681
GATA4	UGR	-0.279259864064613
DHH	SRY	0.277513197686565
FGF9	WT1pKTS	0.27561726666549
DHH	UGR	0.275253882519903
FOXL2	GATA4	0.274747366413345
AMH	SRY	0.272562570154576
AMH	FOXL2	-0.271951035348224
NR5A1	GATA4	-0.271472856542281
WT1pKTS	GATA4	-0.270881781028236
SOX9	WNT4	-0.270554419428799
AMH	NR5A1	0.269903027650038
UGR	DMRT1	0.269872927502936
SRY	CBX2	0.268408070898038
UGR	FGF9	0.267813138606556
PGD2	SRY	0.264434941585792
DHH	CBX2	0.263774614464202
DHH	FOXL2	-0.261774509169923
UGR	DKK1	0.254360093689316
SRY	RSPO1	-0.253170724455586
PGD2	WT1pKTS	0.251314953814706
NR5A1	WT1mKTS	-0.250763598197907
SRY	DKK1	0.247094471765907
WT1mKTS	SRY	-0.246231069360713
SOX9	CTNNB1	-0.245664708241436
SRY	WT1mKTS	-0.244188341734538
SOX9	DKK1	0.242810656879846
DKK1	SOX9	0.242810656879846
WNT4	PGD2	-0.242774948345543
AMH	WT1pKTS	0.242768463865302
WNT4	FGF9	-0.24225424487227
SOX9	RSPO1	-0.241186569337158
FOXL2	WT1mKTS	0.238744258740674
GATA4	SOX9	-0.2384675249993
SOX9	GATA4	-0.2384675249993
DMRT1	NR0B1	-0.237950961599217
NR0B1	PGD2	-0.237153759559955
RSPO1	DMRT1	-0.234476559431988
CTNNB1	DKK1	-0.23399352123669
WT1mKTS	PGD2	-0.233708432658448
PGD2	WT1mKTS	-0.233708432658448
GATA4	DKK1	-0.232893581283107
DKK1	GATA4	-0.232893581283107
NR0B1	AMH	-0.232460795232801
SRY	CTNNB1	-0.23154746004475
CTNNB1	DMRT1	-0.231382095160778
SOX9	WT1mKTS	-0.230923097888233
WT1mKTS	SOX9	-0.230923097888233
DKK1	WT1mKTS	-0.229838131130395
WT1mKTS	DKK1	-0.229838131130395
AMH	GATA4	0.22978831027243
CBX2	DKK1	0.22781715156642
FGF9	GATA4	0.226995145230429
CBX2	DMRT1	0.226863953862593
DKK1	NR0B1	-0.226450434303496
SOX9	CBX2	0.224630298955739
GATA4	DMRT1	-0.224153310794882
DMRT1	GATA4	-0.224153310794882
RSPO1	DKK1	-0.222910128627316
GATA4	SRY	0.222428594351774
SRY	NR0B1	0.222117619056626
SOX9	UGR	0.22141135790463
SRY	DMRT1	0.220558119905569
AMH	WT1mKTS	-0.22000529135844
WT1mKTS	AMH	-0.22000529135844
WT1mKTS	DHH	-0.219568775214549
DHH	WT1mKTS	-0.219568775214549
GATA4	DHH	-0.217172822915952
DHH	GATA4	-0.217172822915952
DMRT1	CBX2	0.215955215986197
DMRT1	RSPO1	-0.214340963141533
DKK1	RSPO1	-0.213823246953295
WT1mKTS	FGF9	-0.213208441808769
FGF9	WT1mKTS	-0.213208441808769
NR5A1	DKK1	0.21264979573284
GATA4	WT1pKTS	0.211663870702048
UGR	AMH	0.211451335962518
DMRT1	CTNNB1	-0.209367365236831
DMRT1	WNT4	-0.207503223610703
NR5A1	DMRT1	0.207073033374739
DKK1	WNT4	-0.207024634199462
RSPO1	FGF9	-0.206414370383776
PGD2	GATA4	0.206174050378494
DKK1	CTNNB1	-0.204437948853326
SRY	UGR	-0.204417578162456
GATA4	FGF9	-0.202893530114607
SOX9	DMRT1	0.202824095381546
