Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
NR5A1	WT1pKTS	0.356980233523626	8.88380568604145e-49
WT1pKTS	NR5A1	0.356980233523626	8.88380568604145e-49
DMRT1	DKK1	0.264343558069471	1.01775018424304e-26
DKK1	DMRT1	0.264343558069471	1.01775018424312e-26
NR0B1	WNT4	0.225593541556359	1.02790312934607e-19
WNT4	NR0B1	0.225593541556359	1.0279031293461e-19
CTNNB1	RSPO1	0.225475600400386	1.07502041278307e-19
RSPO1	CTNNB1	0.225475600400386	1.07502041278308e-19
SRY	DKK1	0.20180622537098	5.21200530819069e-16
DKK1	SRY	0.20180622537098	5.21200530819084e-16
CBX2	UGR	0.195333986106428	4.46078730933958e-15
UGR	CBX2	0.195333986106428	4.46078730933971e-15
DMRT1	SRY	0.186613290054973	7.1685364712588e-14
SRY	DMRT1	0.186613290054973	7.16853647125919e-14
CTNNB1	WNT4	0.176470663415094	1.53550199345795e-12
WNT4	CTNNB1	0.176470663415094	1.535501993458e-12
CBX2	NR5A1	0.173974583987036	3.17705029682632e-12
NR5A1	CBX2	0.173974583987036	3.17705029682653e-12
WNT4	RSPO1	0.145777799758141	5.65607882740488e-09
RSPO1	WNT4	0.145777799758141	5.65607882740543e-09
SRY	NR0B1	0.142833113905935	1.1451964888267e-08
NR0B1	SRY	0.142833113905935	1.14519648882673e-08
WT1pKTS	UGR	0.138675600248151	3.02635635682633e-08
UGR	WT1pKTS	0.138675600248151	3.02635635682643e-08
WT1mKTS	WT1pKTS	0.137820436371732	3.68306558991054e-08
WT1pKTS	WT1mKTS	0.137820436371732	3.6830655899106e-08
SRY	WT1pKTS	0.136631963522913	4.82927407982429e-08
WT1pKTS	SRY	0.136631963522913	4.82927407982433e-08
DHH	AMH	0.128125358218979	3.14103715006622e-07
AMH	DHH	0.128125358218979	3.1410371500664e-07
AMH	PGD2	0.119438559576479	1.88472276283294e-06
PGD2	AMH	0.119438559576479	1.88472276283299e-06
DHH	FGF9	0.11835224001772	2.338164320577e-06
FGF9	DHH	0.11835224001772	2.33816432057709e-06
WT1mKTS	GATA4	0.117424228344032	2.80680425559712e-06
GATA4	WT1mKTS	0.117424228344032	2.80680425559712e-06
DHH	PGD2	0.109218893521512	1.33014687207734e-05
PGD2	DHH	0.109218893521512	1.33014687207735e-05
DKK1	SOX9	0.103606307161976	3.62700663857975e-05
SOX9	DKK1	0.103606307161976	3.62700663857978e-05
SOX9	DMRT1	0.101105349836519	5.58186198501197e-05
DMRT1	SOX9	0.101105349836518	5.58186198501207e-05
FOXL2	CTNNB1	0.0889104695910345	0.000397562731783552
CTNNB1	FOXL2	0.0889104695910345	0.000397562731783555
PGD2	SOX9	0.0815985334522228	0.00115644448261357
SOX9	PGD2	0.0815985334522227	0.00115644448261357
WT1pKTS	DMRT1	0.080542468698379	0.00134025415873066
DMRT1	WT1pKTS	0.0805424686983788	0.00134025415873071
PGD2	FGF9	0.0803170064374297	0.00138283140113674
FGF9	PGD2	0.0803170064374297	0.00138283140113674
WT1pKTS	GATA4	0.071886190194279	0.00421542588080976
GATA4	WT1pKTS	0.071886190194279	0.00421542588080977
WT1pKTS	CBX2	0.0690153424413193	0.00601402878224095
CBX2	WT1pKTS	0.0690153424413193	0.00601402878224101
FOXL2	UGR	0.0673931383428907	0.00731182926811052
UGR	FOXL2	0.0673931383428906	0.00731182926811064
CTNNB1	NR0B1	0.064279732869672	0.0105240085420799
NR0B1	CTNNB1	0.0642797328696717	0.0105240085420802
NR5A1	SOX9	0.0604959443021189	0.0160730877490396
SOX9	NR5A1	0.0604959443021189	0.0160730877490397
FGF9	AMH	0.0547645063372049	0.029344618105621
AMH	FGF9	0.0547645063372048	0.0293446181056213
DHH	SOX9	0.053511729070986	0.0332616130644504
SOX9	DHH	0.053511729070986	0.0332616130644505
WT1mKTS	FOXL2	0.0372339034150909	0.138668928455159
FOXL2	WT1mKTS	0.0372339034150908	0.13866892845516
FOXL2	NR0B1	0.0364217127762613	0.14749288729313
NR0B1	FOXL2	0.0364217127762611	0.147492887293133
DKK1	WT1pKTS	0.0315552311159359	0.20954898356848
WT1pKTS	DKK1	0.0315552311159358	0.209548983568482
SRY	SOX9	0.0313717679742541	0.21221147584398
