Gene1	Gene2	EdgeWeight
NR0B1	SRY	360
RSPO1	UGR	360
FOXL2	WT1pKTS	359
CTNNB1	UGR	359
PGD2	RSPO1	358
CBX2	UGR	358
NR5A1	NR0B1	357
CBX2	CBX2	356
WT1pKTS	WT1pKTS	355
DHH	WNT4	354
CBX2	FOXL2	354
GATA4	RSPO1	353
CTNNB1	FOXL2	353
NR5A1	UGR	352
FOXL2	FOXL2	352
WT1pKTS	CTNNB1	351
WT1pKTS	SRY	351
SOX9	CBX2	350
NR5A1	FOXL2	350
SRY	RSPO1	349
WNT4	AMH	349
RSPO1	FOXL2	348
DMRT1	UGR	348
WNT4	SRY	347
WT1mKTS	RSPO1	347
WT1pKTS	FOXL2	346
FOXL2	NR5A1	346
DKK1	CBX2	345
PGD2	WNT4	345
UGR	NR0B1	344
GATA4	CTNNB1	343
NR5A1	SRY	343
CTNNB1	NR5A1	342
SRY	FOXL2	342
SOX9	CTNNB1	341
SOX9	AMH	340
SRY	WT1pKTS	340
AMH	FOXL2	339
AMH	DMRT1	339
NR0B1	CTNNB1	338
DKK1	SRY	338
FOXL2	CBX2	337
NR5A1	WT1pKTS	337
SOX9	NR5A1	336
WNT4	CTNNB1	335
PGD2	DHH	335
NR0B1	UGR	334
WT1mKTS	DHH	334
SRY	DMRT1	333
DHH	CTNNB1	333
SRY	CTNNB1	332
WT1mKTS	AMH	332
AMH	SRY	331
RSPO1	CTNNB1	331
NR5A1	SOX9	330
NR5A1	CBX2	330
NR5A1	WNT4	329
SRY	NR0B1	329
WNT4	UGR	328
UGR	WNT4	328
FGF9	WNT4	327
WT1mKTS	FGF9	327
WT1mKTS	PGD2	326
WNT4	CBX2	326
WT1mKTS	DMRT1	325
WT1mKTS	FOXL2	325
SOX9	SRY	324
DKK1	RSPO1	324
AMH	WNT4	323
UGR	UGR	323
FGF9	FGF9	322
GATA4	AMH	322
AMH	NR5A1	321
RSPO1	NR5A1	320
DHH	UGR	320
WNT4	DHH	319
RSPO1	DKK1	319
UGR	SRY	318
GATA4	DHH	317
UGR	RSPO1	317
UGR	CBX2	316
CBX2	SRY	316
WT1pKTS	DKK1	315
FOXL2	UGR	315
FGF9	UGR	314
PGD2	UGR	314
WT1mKTS	DKK1	313
CBX2	NR0B1	312
GATA4	PGD2	312
NR0B1	CBX2	311
WT1pKTS	AMH	311
CTNNB1	SRY	310
AMH	NR0B1	310
WNT4	NR0B1	309
WT1mKTS	SOX9	309
FOXL2	CTNNB1	308
DMRT1	FGF9	308
GATA4	DMRT1	307
CTNNB1	CBX2	307
CTNNB1	WNT4	306
FGF9	CBX2	306
GATA4	SOX9	305
PGD2	NR0B1	305
DHH	AMH	304
UGR	CTNNB1	304
NR0B1	NR0B1	303
CBX2	NR5A1	303
PGD2	CTNNB1	302
FGF9	RSPO1	302
FGF9	DHH	301
NR0B1	GATA4	300
FOXL2	NR0B1	300
RSPO1	CBX2	299
DKK1	FOXL2	299
SRY	CBX2	298
WT1pKTS	UGR	298
NR0B1	RSPO1	297
GATA4	DKK1	296
DMRT1	CTNNB1	295
FOXL2	FGF9	295
SRY	WNT4	294
RSPO1	SRY	294
WNT4	FOXL2	293
SOX9	DHH	293
WNT4	RSPO1	292
PGD2	NR5A1	291
DMRT1	DMRT1	290
SRY	UGR	290
PGD2	AMH	289
CTNNB1	CTNNB1	289
GATA4	CBX2	288
GATA4	FGF9	288
DKK1	DKK1	285
AMH	UGR	285
SOX9	WT1pKTS	284
FGF9	NR0B1	283
SRY	FGF9	282
CTNNB1	RSPO1	282
FGF9	SRY	281
DHH	CBX2	281
NR5A1	DKK1	280
CTNNB1	DKK1	279
UGR	DKK1	278
WNT4	DKK1	277
DMRT1	RSPO1	277
SOX9	FOXL2	276
SRY	SRY	276
NR5A1	AMH	274
DMRT1	SRY	274
DKK1	NR5A1	273
FGF9	SOX9	273
SOX9	PGD2	272
WNT4	WNT4	271
AMH	RSPO1	269
WT1pKTS	SOX9	268
DMRT1	WNT4	267
DHH	SOX9	265
WT1pKTS	CBX2	265
PGD2	DKK1	264
GATA4	FOXL2	263
RSPO1	DMRT1	263
CTNNB1	FGF9	262
SOX9	SOX9	261
CBX2	SOX9	260
FOXL2	SOX9	259
UGR	FOXL2	259
AMH	AMH	257
DMRT1	NR5A1	256
FGF9	CTNNB1	256
DHH	PGD2	255
SOX9	DMRT1	254
GATA4	UGR	254
RSPO1	DHH	253
FGF9	DMRT1	252
DHH	DHH	252
GATA4	NR0B1	251
CBX2	WNT4	251
CBX2	AMH	250
FOXL2	RSPO1	250
AMH	CTNNB1	249
PGD2	FGF9	249
DHH	RSPO1	248
CTNNB1	WT1pKTS	248
WT1pKTS	NR5A1	247
DHH	NR0B1	247
WT1pKTS	DHH	246
DKK1	NR0B1	245
NR0B1	FOXL2	245
DKK1	UGR	244
SOX9	RSPO1	243
SOX9	UGR	242
NR5A1	RSPO1	241
DHH	FOXL2	240
PGD2	CBX2	240
UGR	GATA4	239
WT1pKTS	FGF9	239
WT1mKTS	UGR	238
CBX2	CTNNB1	237
DKK1	AMH	236
DMRT1	CBX2	235
NR0B1	DHH	233
FGF9	AMH	232
NR5A1	CTNNB1	232
NR5A1	NR5A1	231
RSPO1	WNT4	231
SOX9	NR0B1	230
DMRT1	NR0B1	229
PGD2	SOX9	227
FOXL2	DKK1	227
