SourceGENES,TargetGENES,Interaction,Edges
UGR,FOXL2,1,activation
UGR,WT1mKTS,0.576213085576005,activation
SRY,GATA4,0.473487457561016,repression
SRY,WT1mKTS,0.416218755087828,repression
UGR,SRY,0.373875648601498,repression
RSPO1,CBX2,0.3703388682571,repression
CTNNB1,CBX2,0.357938619930925,repression
SRY,PGD2,0.336366196000394,repression
SRY,FOXL2,0.290315362738929,repression
SRY,WT1pKTS,0.287643455376706,repression
CBX2,WT1mKTS,0.281666028373875,activation
SRY,AMH,0.280552900775862,repression
RSPO1,WNT4,0.271496614900161,activation
CTNNB1,CTNNB1,0.263639963655342,activation
UGR,UGR,0.260566604860777,activation
CBX2,UGR,0.244053104884446,activation
CBX2,WNT4,0.224498041221908,repression
CTNNB1,UGR,0.215975076974423,repression
UGR,WT1pKTS,0.210418134443137,repression
UGR,NR0B1,0.198381999004242,repression
CBX2,NR0B1,0.196292037744165,repression
SRY,FGF9,0.185930924290204,repression
SRY,NR0B1,0.181240984329854,activation
CBX2,SRY,0.174049359465873,repression
SRY,DHH,0.167891841345902,repression
CTNNB1,SRY,0.163391929543547,activation
CBX2,WT1pKTS,0.161447630869155,repression
FOXL2,GATA4,0.160627254043098,repression
CTNNB1,WT1mKTS,0.15868356466686,repression
UGR,GATA4,0.156502732922216,repression
RSPO1,UGR,0.155175347629178,repression
RSPO1,SRY,0.150591590372646,repression
UGR,WNT4,0.148689257144308,repression
RSPO1,CTNNB1,0.147765753917523,activation
FOXL2,FOXL2,0.139508226392797,activation
CTNNB1,RSPO1,0.136922724546785,activation
FOXL2,DHH,0.13462806138849,activation
CTNNB1,WNT4,0.131308777038685,activation
NR0B1,SOX9,0.130878347486679,activation
RSPO1,DMRT1,0.129677063801231,activation
DKK1,RSPO1,0.124996585870977,repression
CTNNB1,GATA4,0.124778240256037,activation
FOXL2,PGD2,0.122453368905388,activation
FOXL2,FGF9,0.119749827482016,repression
NR0B1,FOXL2,0.115539958686915,activation
CBX2,CBX2,0.114902790049458,activation
RSPO1,NR0B1,0.101567786790501,repression
CBX2,FOXL2,0.0858599895668935,repression
CTNNB1,NR0B1,0.0851374629826988,repression
SRY,SOX9,0.0848577324505224,repression
FOXL2,WT1mKTS,0.0795121234636654,repression
CTNNB1,DMRT1,0.0776150596095613,repression
DKK1,NR5A1,0.0768546822627367,repression
NR0B1,PGD2,0.0758385913086269,repression
UGR,AMH,0.0758326861447149,repression
FOXL2,SRY,0.0755839086559908,repression
NR0B1,AMH,0.075074911106725,repression
FOXL2,AMH,0.0728078951992419,repression
NR0B1,WT1mKTS,0.0687243856752649,activation
DKK1,CTNNB1,0.0666113221543647,repression
SRY,SRY,0.0641596386452666,activation
DKK1,CBX2,0.0623959955293657,repression
UGR,PGD2,0.0566505554443764,repression
DKK1,GATA4,0.0560308812977064,repression
NR0B1,FGF9,0.0521892637157227,repression
FOXL2,WT1pKTS,0.0513795185889534,repression
SRY,UGR,0.0494310039586104,repression
CBX2,CTNNB1,0.0442229897615566,repression
NR0B1,WT1pKTS,0.0393610438199889,activation
CTNNB1,WT1pKTS,0.0389767093584495,repression
FOXL2,NR0B1,0.0366603280092175,activation
NR0B1,DHH,0.0365396537160529,repression
NR0B1,GATA4,0.035849611125292,activation
CBX2,GATA4,0.0322025487995342,repression
DKK1,SOX9,0.0288398152601883,activation
UGR,DHH,0.022173711145939,repression
NR0B1,WNT4,0.0194314481668813,activation
DKK1,WT1pKTS,0.0133720489082984,repression
DKK1,UGR,0.0124177375883834,repression
SRY,WNT4,0.010781639536499,repression
NR0B1,NR0B1,0.00742853266157449,activation
DHH,SOX9,0.00737710938444446,activation
CBX2,RSPO1,0.00661596407710952,repression
DHH,PGD2,0.00512245651908,activation
DHH,FGF9,0.00441740853346122,activation
DMRT1,RSPO1,0.0039790494509849,activation
DHH,AMH,0.00396265307619537,activation
NR0B1,UGR,0.00336007547709388,repression
DMRT1,GATA4,0.00286237948961968,repression
DHH,DHH,0.0025035607353761,activation
DMRT1,NR5A1,0.00249744805434437,repression
