Gene1	Gene2	Score
CTNNB1	RSPO1	0.874886353684219
RSPO1	CTNNB1	0.874886353684219
NR0B1	FOXL2	0.873065694368035
UGR	FOXL2	-0.865326108380018
WNT4	FOXL2	0.862184649013806
UGR	CTNNB1	-0.85646236510754
WNT4	RSPO1	0.854803750293145
CTNNB1	FOXL2	0.854683332278432
WNT4	CTNNB1	0.854648335175894
UGR	RSPO1	-0.853360791431089
NR0B1	WNT4	0.852306181255211
WNT4	NR0B1	0.852306181255211
RSPO1	FOXL2	0.851026993649643
NR0B1	RSPO1	0.850749088973612
GATA4	WT1mKTS	0.849592384497402
WT1mKTS	GATA4	0.849592384497402
NR0B1	CTNNB1	0.845504509466524
CBX2	FOXL2	-0.841889688504103
UGR	CBX2	0.840621996035954
CTNNB1	CBX2	-0.836290569745234
NR5A1	WT1pKTS	0.836260072041712
CBX2	CTNNB1	-0.831723943501577
CBX2	NR5A1	0.831117887512163
UGR	NR5A1	0.830545720639586
CBX2	RSPO1	-0.829257908062599
CTNNB1	NR5A1	-0.82883238780729
RSPO1	CBX2	-0.828162268220871
RSPO1	NR5A1	-0.823357561016569
UGR	WT1pKTS	0.817409891937753
NR5A1	FOXL2	-0.815645476879004
CBX2	WT1pKTS	0.811973756834838
WNT4	UGR	-0.809329236412693
CTNNB1	WT1pKTS	-0.804203310973428
WNT4	CBX2	-0.803668561129146
NR0B1	CBX2	-0.803591486747377
NR0B1	UGR	-0.802613174782417
RSPO1	WT1pKTS	-0.8015129988244
FOXL2	NR5A1	-0.798672185560502
FOXL2	WT1pKTS	-0.791495553879568
WNT4	NR5A1	-0.786198517125462
NR0B1	NR5A1	-0.783173218187746
NR0B1	WT1pKTS	-0.776417316486046
WNT4	WT1pKTS	-0.770376517138797
UGR	WNT4	-0.757109070202199
CTNNB1	UGR	-0.750493189730164
WT1pKTS	NR5A1	0.745183717910573
UGR	NR0B1	-0.739636774747686
NR0B1	SRY	-0.738797698123021
WNT4	SRY	-0.738210110214217
CBX2	UGR	0.736842983877156
WT1pKTS	FOXL2	-0.73682843631792
NR5A1	CTNNB1	-0.725432710571761
NR5A1	RSPO1	-0.724204588676795
RSPO1	UGR	-0.718591139562655
NR5A1	CBX2	0.7152946159815
UGR	SRY	0.687764257056996
WT1mKTS	NR0B1	0.62796644026234
CTNNB1	SRY	-0.623323064335629
RSPO1	SRY	-0.61828842174012
CBX2	SRY	0.617492108005503
FOXL2	CBX2	-0.616707632319224
GATA4	NR0B1	0.613296336151634
CBX2	WNT4	-0.612088448481377
FOXL2	RSPO1	0.609835411749531
CTNNB1	WNT4	0.602165764908182
FOXL2	CTNNB1	0.601354291067111
WT1mKTS	WNT4	0.592567044746348
GATA4	WNT4	0.591074955862667
CBX2	NR0B1	-0.581898282346265
CTNNB1	NR0B1	0.579136772311135
RSPO1	WNT4	0.552590051010894
NR5A1	UGR	0.546674251445676
WT1pKTS	CTNNB1	-0.535489629372693
RSPO1	NR0B1	0.530920408051753
WT1pKTS	RSPO1	-0.53049281885433
WT1pKTS	CBX2	0.5174434496279
NR5A1	SRY	0.478665729595023
FOXL2	SRY	-0.473137816556232
SRY	FOXL2	-0.465675265907611
WT1mKTS	CTNNB1	0.456624116638347
WT1mKTS	RSPO1	0.454823087926161
NR5A1	WNT4	-0.446829194371518
SRY	WT1pKTS	0.440007139686003
FOXL2	UGR	-0.438694166516155
GATA4	RSPO1	0.436964175985063
NR5A1	NR0B1	-0.432120837869287
GATA4	CTNNB1	0.431740835501241
SRY	NR5A1	0.420669347064672
WT1mKTS	CBX2	-0.39625024252171
WNT4	GATA4	-0.394404223192756
NR0B1	GATA4	-0.391299958595438
AMH	RSPO1	-0.390275038260513
AMH	WNT4	-0.38780398373018
WT1pKTS	UGR	0.382170284589933
AMH	CTNNB1	-0.380118205529653
UGR	GATA4	0.3769495321963
WT1pKTS	SRY	0.371940739610331
DKK1	DMRT1	0.371936492417132
DMRT1	DKK1	0.371936492417132
AMH	NR0B1	-0.368203590749987
WNT4	WT1mKTS	-0.366914823315644
NR0B1	WT1mKTS	-0.366387716176087
AMH	CBX2	0.359503688786272
GATA4	CBX2	-0.357358077943273
AMH	UGR	0.348936427924838
FOXL2	WNT4	0.33172171767344
FGF9	WNT4	-0.331124109263703
FGF9	RSPO1	-0.330300746526024
AMH	FOXL2	-0.327247055214784
FGF9	CTNNB1	-0.323796145456922
SRY	WNT4	0.320368855176628
AMH	SRY	0.319598767207866
WT1pKTS	WNT4	-0.318633159242303
WT1mKTS	UGR	-0.318089459011409
FGF9	NR0B1	-0.31653155046215
DHH	WNT4	-0.316371528639301
DHH	CTNNB1	-0.312834699876608
AMH	NR5A1	0.312554408572445
DHH	RSPO1	-0.311274540489578
WT1pKTS	NR0B1	-0.308033760370446
GATA4	UGR	-0.307774693007044
DHH	NR0B1	-0.306570427577031
FOXL2	NR0B1	0.305847129081693
CBX2	GATA4	0.302073104021192
PGD2	CTNNB1	-0.296997874410303
RSPO1	GATA4	-0.296187074797625
PGD2	WNT4	-0.294556167410562
NR0B1	DKK1	-0.294228069613275
PGD2	NR0B1	-0.294108736500472
FGF9	CBX2	0.292859501991265
FGF9	NR5A1	0.292760530550395
DHH	UGR	0.291401035776598
PGD2	RSPO1	-0.289752058975153
CTNNB1	GATA4	-0.289270458446641
WNT4	DKK1	-0.288876568168748
FGF9	UGR	0.286515826433534
SOX9	WNT4	-0.286235300111955
SOX9	NR0B1	-0.285965335188316
UGR	WT1mKTS	0.283777968645781
DHH	CBX2	0.281834494339288
PGD2	UGR	0.281182830000128
FGF9	SRY	0.278801944993801
FOXL2	GATA4	0.276551510714839
PGD2	FOXL2	-0.275998198895817
DHH	NR5A1	0.274479363367084
SOX9	RSPO1	-0.273825485115504
SOX9	DKK1	0.272210465167773
DKK1	SOX9	0.272210465167773
DHH	SRY	0.272103571997219
SOX9	CTNNB1	-0.272059856647233
WT1pKTS	WT1mKTS	-0.270975800434094
DHH	FOXL2	-0.269194057918551
PGD2	CBX2	0.267510054291166
AMH	WT1pKTS	0.266259608816597
WT1pKTS	GATA4	-0.265588958979327
PGD2	NR5A1	0.265150385918392
FGF9	FOXL2	-0.265140585241676
UGR	DKK1	0.263270831123006
WT1mKTS	SRY	-0.261859376471839
WNT4	DMRT1	-0.26104737848581
SOX9	WT1mKTS	-0.259374044475667
WT1mKTS	SOX9	-0.259374044475667
SRY	RSPO1	-0.259093027137284
PGD2	SRY	0.259046890496309
NR0B1	AMH	-0.257845564344627
NR0B1	DMRT1	-0.256847423452855
NR5A1	GATA4	-0.256436439767262
SOX9	CBX2	0.253989473673199
WT1mKTS	FGF9	-0.253792823309602
FGF9	WT1mKTS	-0.253792823309602
SRY	CBX2	0.250832040803404
SOX9	UGR	0.250369887608892
CBX2	DKK1	0.247581562253085
GATA4	SOX9	-0.246371374373008
SOX9	GATA4	-0.246371374373008
WT1mKTS	PGD2	-0.243624137893654
PGD2	WT1mKTS	-0.243624137893654
GATA4	DKK1	-0.242380024234006
DKK1	GATA4	-0.242380024234006
GATA4	DMRT1	-0.242241428065146
DMRT1	GATA4	-0.242241428065146
WNT4	AMH	-0.240865600353185
DKK1	WT1mKTS	-0.240626643784426
WT1mKTS	DKK1	-0.240626643784426
CTNNB1	DKK1	-0.240588072473297
UGR	DMRT1	0.238668151718286
SRY	WT1mKTS	-0.237778649866928
FGF9	WT1pKTS	0.237673066280589
DHH	WT1pKTS	0.23712382312175
SRY	NR0B1	0.236119483871558
AMH	WT1mKTS	-0.235558500609752
WT1mKTS	AMH	-0.235558500609752
UGR	AMH	0.23541261851643
AMH	FGF9	0.235030680684867
PGD2	WT1pKTS	0.234275854988006
RSPO1	DKK1	-0.23407098599035
SRY	DKK1	0.233264027518659
DMRT1	NR0B1	-0.232739734394617
GATA4	DHH	-0.229338160541983
DHH	GATA4	-0.229338160541983
WNT4	DHH	-0.228436718603839
DMRT1	CBX2	0.22821492854236
WNT4	PGD2	-0.227628525305013
DKK1	NR0B1	-0.227099395161657
GATA4	WT1pKTS	0.226875252253751
GATA4	SRY	-0.22595444911779
GATA4	AMH	-0.224256519211138
DMRT1	WNT4	-0.223688650829867
SOX9	NR5A1	0.223572268790619
DMRT1	RSPO1	-0.223542658755065
GATA4	PGD2	-0.223354684447448
PGD2	GATA4	-0.223354684447448
NR5A1	WT1mKTS	-0.222754577724328
FOXL2	WT1mKTS	0.222362228503726
NR0B1	DHH	-0.221873865754241
SRY	DMRT1	0.221679885711619
SRY	CTNNB1	0.220433471713483
UGR	FGF9	0.220006190454831
WT1mKTS	DHH	-0.219777442765824
DHH	WT1mKTS	-0.219777442765824
SRY	UGR	-0.21854615741442
WT1mKTS	NR5A1	-0.218150980873812
GATA4	FGF9	-0.215831270916663
FGF9	GATA4	-0.215831270916663
DKK1	RSPO1	-0.215703404798701
NR5A1	DKK1	0.215121077369309
SOX9	SRY	0.214125900530237
CTNNB1	DMRT1	-0.2138899564587
DKK1	CBX2	0.213200595171145
SOX9	WT1pKTS	0.211681890355752
AMH	GATA4	-0.21147955543372
NR0B1	PGD2	-0.211250015308062
CBX2	DMRT1	0.211100150319922
DMRT1	CTNNB1	-0.210981292908516
WT1mKTS	DMRT1	-0.210726370254961
DMRT1	WT1mKTS	-0.210726370254961
DKK1	SRY	0.210300709035759
WNT4	FGF9	-0.210142922085815
UGR	DHH	0.209536819002064
DMRT1	UGR	0.208750106860956
SOX9	DMRT1	0.207704298868162
DMRT1	SOX9	0.207704298868162
WT1mKTS	WT1pKTS	0.205417890891572
NR0B1	FGF9	-0.205409318338127
RSPO1	DMRT1	-0.205327462931368
DKK1	WNT4	-0.204255598638933
DKK1	CTNNB1	-0.201524383179414
AMH	DHH	0.199798775498323
SOX9	FOXL2	-0.19954909559569
WT1mKTS	FOXL2	0.199409685217327
NR0B1	SOX9	-0.195470786029776
DKK1	UGR	0.194866593321594
UGR	PGD2	0.194033033416267
GATA4	NR5A1	-0.193860417746557
WT1pKTS	DKK1	0.19342277547609
FGF9	AMH	0.19320146039239
RSPO1	WT1mKTS	0.190233458228713
DMRT1	SRY	0.189598769056793
FOXL2	DKK1	-0.188706608207189
CBX2	WT1mKTS	0.187762984133664
DMRT1	WT1pKTS	0.184823015856756
WNT4	SOX9	-0.183819657726228
CTNNB1	WT1mKTS	0.183638320953404
NR5A1	DMRT1	0.182647639914639
DHH	FGF9	0.182337905047348
GATA4	FOXL2	0.181553222995183
DMRT1	NR5A1	0.178841541771423
DMRT1	FOXL2	-0.175656591083392
SRY	GATA4	-0.174995996958663
CTNNB1	SOX9	-0.173896768881558
RSPO1	SOX9	-0.173456039546179
DKK1	WT1pKTS	0.173433787547393
SOX9	AMH	0.169735242115656
DKK1	FGF9	0.16946612722292
PGD2	AMH	0.167654537324404
UGR	SOX9	0.166468340070465
FOXL2	DMRT1	-0.164568831327551
FGF9	DHH	0.163225207558709
CBX2	SOX9	0.160749714763067
WT1pKTS	DMRT1	0.15632568597634
CTNNB1	FGF9	-0.15524675470183
PGD2	DMRT1	0.154317098060929
DKK1	FOXL2	-0.15406723755152
SOX9	FGF9	0.153840509860392
NR5A1	SOX9	0.153236051651094
DHH	AMH	0.153078219735071
AMH	PGD2	0.15274629438557
DKK1	NR5A1	0.150960844497371
PGD2	DHH	0.149908692808388
FOXL2	SOX9	-0.149214814715774
CTNNB1	DHH	-0.148016609936639
RSPO1	FGF9	-0.147764261061443
CBX2	FGF9	0.147182642608744
AMH	SOX9	0.14540867779446
DKK1	AMH	0.14479271366271
PGD2	FGF9	0.142315281943048
SRY	SOX9	0.141216885845837
CTNNB1	AMH	-0.141106611153171
DHH	PGD2	0.140434764563197
DMRT1	AMH	0.139010597203818
DHH	DMRT1	0.138539824737961
RSPO1	DHH	-0.138426111895194
DMRT1	DHH	0.138292174915529
DMRT1	PGD2	0.136580035448123
FGF9	DMRT1	0.13483681204758
DHH	SOX9	0.134476345684543
FGF9	PGD2	0.134178805269765
PGD2	SOX9	0.133724438190466
FGF9	SOX9	0.133369086091899
SOX9	PGD2	0.132449506557008
RSPO1	AMH	-0.132302304465722
AMH	DKK1	0.131584691729103
CBX2	PGD2	0.130160030822125
SOX9	DHH	0.129280765514138
CBX2	DHH	0.128233408933185
DHH	DKK1	0.128014248061608
DKK1	DHH	0.127889045254721
DKK1	PGD2	0.12731775699264
WT1pKTS	SOX9	0.125887974188517
CBX2	AMH	0.123288079000075
AMH	DMRT1	0.11995772174722
DMRT1	FGF9	0.119535425539643
PGD2	DKK1	-0.119111548178753
FGF9	DKK1	0.117561492786536
SRY	DHH	-0.117548229681939
CTNNB1	PGD2	-0.112580983555075
RSPO1	PGD2	-0.109707516953954
SRY	FGF9	-0.103155944220502
WT1pKTS	DHH	-0.102811863466862
FOXL2	FGF9	0.0973919483456435
NR5A1	DHH	0.0963208025653604
FOXL2	DHH	0.0957888185646496
NR5A1	PGD2	0.0951656073344796
SRY	PGD2	0.0938760115319907
NR5A1	FGF9	0.0928388882523359
NR5A1	AMH	0.0918142666893665
FOXL2	PGD2	-0.0892883838712274
SRY	AMH	-0.0890074577544532
WT1pKTS	AMH	-0.08796304861953
FOXL2	AMH	0.0853777590830448
WT1pKTS	FGF9	-0.0746504487501067
WT1pKTS	PGD2	0.0604610806146205
