TF	target	importance
FOXL2	WT1pKTS	160.08206699114615
DKK1	DMRT1	134.00178460408728
RSPO1	NR5A1	99.62572408214103
SRY	DMRT1	97.8915502369973
RSPO1	WT1pKTS	95.96054018509847
CTNNB1	FOXL2	95.09773766728252
NR5A1	CBX2	93.06272357465768
DMRT1	DKK1	90.66143004055527
WNT4	RSPO1	88.83948567363198
WT1pKTS	NR5A1	87.05773260020241
WT1pKTS	FOXL2	86.97430060810201
CTNNB1	WT1pKTS	84.48197764996881
CBX2	UGR	82.07756949645182
NR0B1	WNT4	82.06072791792495
CTNNB1	RSPO1	81.25805040307552
RSPO1	CTNNB1	80.8673880165915
FOXL2	NR5A1	77.36852064894475
NR5A1	WT1pKTS	77.31487773275406
CTNNB1	NR5A1	76.30920007807099
RSPO1	WNT4	73.4214871579274
NR5A1	RSPO1	72.80735686009616
SRY	DKK1	70.55045692479244
WNT4	CTNNB1	67.62239097787054
UGR	CBX2	67.61842952808031
SOX9	DMRT1	66.80836855243852
UGR	WT1mKTS	64.25308884489522
GATA4	WT1mKTS	63.43419314284529
NR5A1	UGR	61.036324686130285
AMH	PGD2	58.59418678562665
SOX9	WNT4	58.08467776490802
DMRT1	SOX9	57.685547006202725
NR0B1	RSPO1	56.96813920783965
CTNNB1	SRY	56.38588956535769
WT1mKTS	GATA4	56.31917868994479
UGR	NR0B1	55.95533455765992
DHH	NR0B1	55.77099158351167
NR0B1	UGR	55.66208909754293
NR5A1	FOXL2	55.45420007528403
CBX2	NR5A1	54.325694430845054
DKK1	SRY	54.1201126921997
AMH	WNT4	53.879780176708536
PGD2	NR0B1	53.83103859244054
DHH	WNT4	52.7012359004543
PGD2	DHH	52.28841780543388
WT1pKTS	SRY	51.7383729649058
PGD2	FGF9	49.97668572715996
WNT4	NR0B1	49.830419273419984
CTNNB1	WNT4	49.59060366036662
WNT4	WT1pKTS	48.66461592321041
WNT4	NR5A1	48.19889392185858
NR5A1	WNT4	47.845968963046886
AMH	GATA4	47.773891727653066
WT1pKTS	WT1mKTS	47.60332051689558
DHH	FGF9	47.494065398575216
DHH	AMH	47.15970642919063
WT1pKTS	CTNNB1	46.86286365167768
DKK1	SOX9	46.363663905715185
DHH	WT1mKTS	46.312408182754005
SOX9	DHH	46.03774685724662
WT1mKTS	NR0B1	45.84668663691154
WNT4	UGR	45.66083899581276
AMH	WT1mKTS	45.585195417758044
SRY	FOXL2	45.185025179452346
DMRT1	WNT4	45.16034443688478
PGD2	WT1mKTS	45.151575121883496
FGF9	AMH	45.09979548722793
FGF9	DHH	44.96875817546068
AMH	NR0B1	44.75123911636969
FGF9	NR0B1	44.61310483504228
PGD2	WNT4	44.42430640195486
FOXL2	CTNNB1	43.75050735336272
FGF9	SOX9	42.978115545021666
SOX9	AMH	42.4487374646576
SRY	WT1pKTS	42.38478720061339
WT1pKTS	RSPO1	42.31821736192981
RSPO1	SRY	42.292011971851686
WNT4	DMRT1	42.121460537413725
SRY	CTNNB1	42.10338051577093
CBX2	NR0B1	41.84093858478218
SRY	WNT4	41.63098999889734
FOXL2	SRY	41.60525490790418
PGD2	GATA4	41.26270212967238
RSPO1	FOXL2	41.18461149375142
AMH	SOX9	40.97255373761464
UGR	NR5A1	40.76814543157382
FOXL2	WT1mKTS	40.745642248982264
WT1pKTS	CBX2	40.34308554844199
SOX9	DKK1	39.94659981644888
FGF9	WNT4	39.817060562151084
SOX9	WT1mKTS	39.763585712752466
NR0B1	NR5A1	39.67114382910037
DMRT1	SRY	39.318434793900565
NR5A1	CTNNB1	39.24186565856253
NR0B1	CTNNB1	39.08408031273801
PGD2	DMRT1	38.64738268886033
DKK1	WT1mKTS	38.56188863692152
DKK1	FOXL2	38.51035362227971
CTNNB1	CBX2	38.050661375897285
CTNNB1	UGR	37.49768643080342
NR0B1	FOXL2	37.44592702540495
SOX9	GATA4	37.375604930539794
WT1mKTS	WNT4	37.19170566648376
CTNNB1	DMRT1	37.03170338953411
RSPO1	CBX2	36.906325476650046
RSPO1	DKK1	36.78261333699332
WT1mKTS	AMH	36.05765369743644
DMRT1	GATA4	36.05501112649238
SRY	UGR	35.83349257789762
UGR	GATA4	35.71793628510866
WT1mKTS	PGD2	35.53394250142656
SOX9	SRY	34.935718415557695
RSPO1	DMRT1	34.710162440345826
SOX9	PGD2	34.48729274565016
UGR	RSPO1	34.36092937553237
FOXL2	RSPO1	34.29088821115246
DHH	PGD2	34.28223799733455
DMRT1	CBX2	34.20672678026577
SRY	NR5A1	33.85956158516081
WT1mKTS	DHH	33.84093588707794
UGR	WNT4	33.79574093450957
WT1pKTS	DMRT1	33.790736421566045
CBX2	WT1pKTS	33.71530691185865
NR0B1	WT1pKTS	33.656297566683705
UGR	SRY	33.579730051085754
WT1pKTS	WNT4	33.40946193480851
DMRT1	UGR	32.790666705637385
CBX2	WNT4	32.725209303178914
CBX2	DMRT1	32.679669378391885
