Gene1	Gene2	Score
CTNNB1	RSPO1	0.882547596455506
RSPO1	CTNNB1	0.882547596455506
NR0B1	FOXL2	0.872092797274606
WNT4	FOXL2	0.870475792869747
UGR	FOXL2	-0.858748777813814
WNT4	RSPO1	0.855815364594133
NR0B1	RSPO1	0.853496708943986
CTNNB1	FOXL2	0.853365630896333
RSPO1	FOXL2	0.8532269510181
UGR	CTNNB1	-0.85321750157805
WNT4	CTNNB1	0.851162354673933
UGR	RSPO1	-0.849487614658341
NR0B1	WNT4	0.848376210534714
WNT4	NR0B1	0.848376210534714
NR0B1	CTNNB1	0.847992697906026
CBX2	FOXL2	-0.84793156122523
CTNNB1	CBX2	-0.840254030556664
CBX2	CTNNB1	-0.838451576476489
RSPO1	CBX2	-0.838404198618712
GATA4	WT1mKTS	0.834753762752385
WT1mKTS	GATA4	0.834753762752385
CTNNB1	NR5A1	-0.83397386089525
RSPO1	NR5A1	-0.831813442648682
CBX2	RSPO1	-0.83160107185076
CBX2	NR5A1	0.83073959210956
UGR	CBX2	0.828851251842968
UGR	NR5A1	0.825509991464812
NR5A1	FOXL2	-0.825380037285605
NR5A1	WT1pKTS	0.823666111533529
CBX2	WT1pKTS	0.816300678899565
CTNNB1	WT1pKTS	-0.810175416912233
RSPO1	WT1pKTS	-0.807153835406464
WNT4	UGR	-0.80714380988478
UGR	WT1pKTS	0.803928035633494
NR0B1	UGR	-0.801722451432414
FOXL2	WT1pKTS	-0.800526738970955
WNT4	CBX2	-0.798700890545424
NR0B1	CBX2	-0.796792269468887
FOXL2	NR5A1	-0.794558852707964
WNT4	NR5A1	-0.78337164657864
NR0B1	NR5A1	-0.780010303658689
WNT4	WT1pKTS	-0.772073123726173
NR0B1	WT1pKTS	-0.768524399948868
UGR	WNT4	-0.760762777193438
WT1pKTS	NR5A1	0.749202528247946
WT1pKTS	FOXL2	-0.745194808689114
NR0B1	SRY	-0.743003302451138
WNT4	SRY	-0.741408499273147
CTNNB1	UGR	-0.739639405866623
UGR	NR0B1	-0.73609870091011
NR5A1	CTNNB1	-0.722769008637218
RSPO1	UGR	-0.722640258089034
NR5A1	RSPO1	-0.721023809276321
CBX2	UGR	0.719998657723372
NR5A1	CBX2	0.709907465904862
UGR	SRY	0.707335302143573
CTNNB1	SRY	-0.653697895757886
CBX2	SRY	0.645788834069653
RSPO1	SRY	-0.643059273526778
CBX2	WNT4	-0.614921401701274
CTNNB1	WNT4	0.600707395232766
WT1mKTS	NR0B1	0.595262036483285
FOXL2	CBX2	-0.592793543313729
GATA4	NR0B1	0.583276782457798
CTNNB1	NR0B1	0.582648532201988
FOXL2	RSPO1	0.582353995190092
CBX2	NR0B1	-0.577575244708385
RSPO1	WNT4	0.571019774579075
FOXL2	CTNNB1	0.570674589573965
WT1mKTS	WNT4	0.551516262951406
RSPO1	NR0B1	0.544608172849026
NR5A1	UGR	0.540458721018965
WT1pKTS	CTNNB1	-0.538709672296181
WT1pKTS	RSPO1	-0.534338243828715
WT1mKTS	RSPO1	0.532064338982754
GATA4	WNT4	0.531540361222726
SRY	FOXL2	-0.518154957318841
WT1pKTS	CBX2	0.514794388732981
FOXL2	SRY	-0.508617525015585
WT1mKTS	CTNNB1	0.504615786259161
NR5A1	SRY	0.500356184094631
GATA4	RSPO1	0.484632395623791
SRY	NR5A1	0.458909603290543
GATA4	CTNNB1	0.454239272838849
SRY	WT1pKTS	0.45246272794412
NR5A1	WNT4	-0.4470373946677
NR5A1	NR0B1	-0.42296994877905
FOXL2	UGR	-0.403704526665065
WT1pKTS	SRY	0.396932237897107
NR0B1	GATA4	-0.391354471778226
WT1pKTS	UGR	0.382482296225707
WNT4	GATA4	-0.376679792830574
WT1mKTS	CBX2	-0.362065386084041
WNT4	WT1mKTS	-0.361073371390404
UGR	GATA4	0.354569528921295
DKK1	DMRT1	0.347205901636899
DMRT1	DKK1	0.347205901636899
NR0B1	WT1mKTS	-0.347159462825057
SRY	WNT4	0.34676230020383
FGF9	WNT4	-0.346711712013439
DHH	RSPO1	-0.341754736933979
FGF9	NR0B1	-0.336565186369716
FGF9	CTNNB1	-0.334242072716797
DHH	CTNNB1	-0.332299101259716
GATA4	CBX2	-0.331386096791687
DHH	WNT4	-0.331350058239793
AMH	RSPO1	-0.329709340535238
DHH	NR0B1	-0.328856200488235
WT1pKTS	WNT4	-0.328171453424536
FGF9	RSPO1	-0.324666603314724
AMH	NR0B1	-0.324581048974743
AMH	CTNNB1	-0.324577306583114
WNT4	DKK1	-0.323285428552603
AMH	WNT4	-0.320935766295636
WT1mKTS	UGR	-0.31886143673169
NR0B1	DKK1	-0.315802501707024
