SourceGENES,TargetGENES,Interaction,Edges
WT1mKTS,PGD2,2.96819840541146,repression
WT1mKTS,DMRT1,2.47352159855319,repression
WT1mKTS,SOX9,2.249186793298,repression
WT1mKTS,DHH,1.84330369837657,repression
CTNNB1,PGD2,1.61217547944633,repression
WT1mKTS,FGF9,1.55974660345484,repression
WT1mKTS,DKK1,1.3011864761948,repression
RSPO1,PGD2,1.28681025152903,repression
CTNNB1,CBX2,1.18596556114953,repression
NR5A1,CBX2,1,activation
WT1mKTS,GATA4,0.962008787796184,repression
WT1mKTS,WNT4,0.925424391214144,repression
WT1mKTS,WT1mKTS,0.874162441952034,activation
CTNNB1,UGR,0.856348788343942,repression
DMRT1,PGD2,0.759018856989458,repression
WT1mKTS,NR0B1,0.752488295075288,repression
NR5A1,RSPO1,0.704850914361344,repression
NR5A1,UGR,0.549102132154529,repression
RSPO1,DKK1,0.547388071518404,repression
NR5A1,CTNNB1,0.509130929741417,repression
RSPO1,CBX2,0.505640984641775,repression
RSPO1,UGR,0.497276149302668,repression
RSPO1,WT1mKTS,0.493065021057823,repression
NR5A1,SOX9,0.476554143209861,activation
CTNNB1,WNT4,0.433565041870008,activation
CTNNB1,SRY,0.407635690632756,repression
WT1mKTS,WT1pKTS,0.392980767239725,repression
DMRT1,SOX9,0.353946464771713,activation
RSPO1,NR0B1,0.333515960847231,repression
RSPO1,GATA4,0.314248167974029,repression
CTNNB1,RSPO1,0.305997144079822,activation
DMRT1,WNT4,0.303965923664871,repression
NR5A1,SRY,0.299752556871171,repression
RSPO1,WNT4,0.299016002825306,repression
DMRT1,GATA4,0.295988443976543,repression
DMRT1,NR0B1,0.268996064042692,repression
RSPO1,DMRT1,0.267025044292463,activation
WT1mKTS,FOXL2,0.264068179727245,repression
DMRT1,WT1mKTS,0.263877078356547,repression
CTNNB1,NR0B1,0.259471381746153,repression
CTNNB1,CTNNB1,0.249506078893249,activation
NR5A1,NR5A1,0.227007397279061,activation
RSPO1,SRY,0.216239644059734,repression
WT1mKTS,AMH,0.160181292179592,repression
DMRT1,DHH,0.138023406653277,activation
DMRT1,DMRT1,0.136582657161705,activation
RSPO1,CTNNB1,0.124607925967167,activation
NR0B1,SOX9,0.0605631481031547,repression
GATA4,SOX9,0.060238856376486,repression
NR0B1,AMH,0.056563167147431,repression
NR0B1,FGF9,0.0540755716252532,repression
NR0B1,DHH,0.0529002474848388,repression
SRY,SOX9,0.0499774667802996,activation
SRY,AMH,0.0484822977162209,repression
CTNNB1,WT1mKTS,0.0450151646583311,repression
RSPO1,RSPO1,0.0413385176789203,activation
DMRT1,FGF9,0.0401410541768642,activation
DMRT1,CTNNB1,0.0397688236567961,repression
GATA4,PGD2,0.0396570498387456,repression
GATA4,DHH,0.0380718434807686,repression
WNT4,DHH,0.0368897817832648,repression
GATA4,FGF9,0.0327863499683121,activation
WNT4,FGF9,0.0310761915111318,repression
DMRT1,CBX2,0.0303523311912406,repression
SRY,FGF9,0.0282848535584232,activation
DKK1,PGD2,0.0266312667195913,repression
DKK1,SOX9,0.0251755947260575,activation
NR0B1,PGD2,0.0246857449798063,repression
WNT4,AMH,0.0225936875698412,repression
SRY,DKK1,0.0215626001886194,activation
GATA4,AMH,0.0191747819615607,repression
WNT4,PGD2,0.0183781069617658,repression
SRY,DHH,0.018034532161492,repression
SRY,UGR,0.0176836361490926,repression
SRY,DMRT1,0.0153296849731051,activation
WT1pKTS,NR5A1,0.015308961950816,activation
GATA4,WNT4,0.0145734222054189,repression
SRY,CBX2,0.013815468184026,repression
GATA4,WT1pKTS,0.0109265433221938,repression
DKK1,WNT4,0.0106198040726321,repression
GATA4,DMRT1,0.00983907324738689,repression
WNT4,WT1pKTS,0.00974246474069971,repression
DKK1,NR0B1,0.00972161369127654,repression
NR0B1,WNT4,0.00843042522002235,activation
WNT4,SOX9,0.00828094264280911,repression
WNT4,WNT4,0.00793572435730424,activation
SRY,PGD2,0.00732841911371329,repression
WT1pKTS,FOXL2,0.00727700799686271,repression
WT1pKTS,SRY,0.00609285186620156,repression
WT1pKTS,CTNNB1,0.00599935245055276,repression
DKK1,CBX2,0.00594580347524747,repression
WT1pKTS,RSPO1,0.00594171440652189,repression
SRY,RSPO1,0.00590948133941438,repression
GATA4,NR0B1,0.00578952164026708,repression
DKK1,DHH,0.00544669714077498,activation
DKK1,GATA4,0.00455775849529756,repression
DKK1,FGF9,0.00391856560535633,repression
WNT4,FOXL2,0.00382368533485431,repression
GATA4,GATA4,0.00358007320115929,activation
GATA4,FOXL2,0.00341572477206174,repression
DKK1,WT1mKTS,0.00313455804331911,repression
DKK1,SRY,0.00257737637991387,activation
SRY,SRY,0.00228063433565863,activation
DKK1,UGR,0.0013846894706727,repression
WT1pKTS,CBX2,0.0011733827105988,repression
WNT4,GATA4,0.000797529928647842,repression
WT1pKTS,WT1pKTS,0.000773813288858811,activation
