SourceGENES,TargetGENES,Interaction,Edges
WT1mKTS,PGD2,5.76377864046299,repression
WT1mKTS,SOX9,3.50974173378586,repression
WT1mKTS,FGF9,3.25969371302171,repression
WT1mKTS,DMRT1,3.11421870105937,repression
WT1mKTS,DKK1,2.45655223550947,repression
CTNNB1,UGR,1.9156479322529,repression
WT1mKTS,GATA4,1.77152772011585,repression
WT1mKTS,DHH,1.74085515801576,repression
CTNNB1,CBX2,1.7025923973035,repression
NR5A1,CBX2,1.41903418686184,repression
WT1mKTS,WNT4,1.38837090947708,repression
WT1mKTS,WT1pKTS,1.31797908994109,repression
WT1mKTS,NR0B1,1.22327240044628,repression
CTNNB1,SRY,1.00207143398,repression
WT1mKTS,WT1mKTS,1,activation
NR5A1,RSPO1,0.998334955687032,repression
NR5A1,CTNNB1,0.925243928396629,repression
DKK1,PGD2,0.916855921454762,repression
NR5A1,UGR,0.872900022542881,repression
DHH,PGD2,0.784379955653353,activation
DHH,WT1pKTS,0.472631612973552,repression
NR5A1,SRY,0.458274924525695,repression
CTNNB1,WNT4,0.394428900203404,activation
CTNNB1,RSPO1,0.381804702783347,activation
DHH,DMRT1,0.371027637486166,activation
DKK1,GATA4,0.360863883158019,repression
DKK1,WNT4,0.325252573384796,repression
CTNNB1,CTNNB1,0.3151681046478,activation
CTNNB1,NR0B1,0.311695217176023,repression
NR5A1,NR5A1,0.289246229035353,activation
RSPO1,UGR,0.286743352729067,repression
DKK1,NR0B1,0.271170210612007,repression
DHH,GATA4,0.265240902214362,repression
WT1mKTS,AMH,0.258843569509683,repression
RSPO1,WT1mKTS,0.257946949687535,repression
RSPO1,SOX9,0.249803984796157,repression
DKK1,DMRT1,0.219573196303603,activation
DHH,WNT4,0.215667900744744,repression
DHH,DKK1,0.211046728079721,activation
CTNNB1,WT1mKTS,0.210634339904442,repression
DHH,FGF9,0.209036933150982,activation
RSPO1,CBX2,0.206447448070585,repression
RSPO1,DKK1,0.196524498168642,repression
RSPO1,NR0B1,0.195300906055352,repression
RSPO1,GATA4,0.181565339140904,repression
RSPO1,PGD2,0.181365991651701,repression
DHH,FOXL2,0.171987158907249,activation
RSPO1,DMRT1,0.170836652348869,activation
RSPO1,WNT4,0.15322865980462,repression
DKK1,WT1mKTS,0.149138374169935,repression
DHH,WT1mKTS,0.118884333548439,repression
DKK1,SOX9,0.0956417744011691,activation
NR0B1,DHH,0.0948540990563529,repression
RSPO1,SRY,0.0860063621595902,repression
DHH,NR0B1,0.0833330804501105,repression
NR0B1,PGD2,0.0823567456172802,repression
NR0B1,AMH,0.0738246800092678,repression
WNT4,DHH,0.0546917332836116,repression
WNT4,PGD2,0.050662413258975,repression
NR0B1,FGF9,0.0493933401989263,repression
RSPO1,FGF9,0.0470536684203258,repression
WNT4,AMH,0.0344988481610765,repression
RSPO1,RSPO1,0.0274442783024621,activation
DKK1,FGF9,0.0234260844421497,repression
NR0B1,SOX9,0.0230495547341233,repression
WNT4,WT1pKTS,0.0165854394837789,repression
DKK1,WT1pKTS,0.0164405286816208,repression
PGD2,PGD2,0.0154377439558952,activation
NR0B1,WNT4,0.0148678569855964,activation
WNT4,FGF9,0.011991139085914,repression
WT1mKTS,FOXL2,0.0119200219637107,repression
PGD2,DHH,0.0116240203464931,activation
WNT4,WNT4,0.00855184102640825,activation
NR0B1,DKK1,0.00672198039252673,repression
PGD2,FGF9,0.00634389624847283,activation
PGD2,AMH,0.00536480372708464,activation
PGD2,WT1pKTS,0.00535820183059054,activation
NR0B1,GATA4,0.00513884712048654,repression
NR0B1,NR0B1,0.00388498921166357,activation
PGD2,GATA4,0.00346614731442647,repression
PGD2,WNT4,0.00334334056495514,repression
RSPO1,CTNNB1,0.00289409629011235,activation
NR0B1,DMRT1,0.000702575265273199,repression
PGD2,DMRT1,0.000298509289781099,activation
NR0B1,UGR,0.000184390220447247,repression
GATA4,PGD2,4.2616202938836e-35,repression
UGR,AMH,3.93464851454413e-35,activation
