SourceGENES,TargetGENES,Interaction,Edges
SRY,FOXL2,1.18978487505047,repression
UGR,FOXL2,1,activation
SRY,GATA4,0.667790536994224,repression
CTNNB1,CBX2,0.652032737082711,repression
SRY,WT1pKTS,0.625198952009211,repression
RSPO1,CBX2,0.565640099824097,repression
DKK1,RSPO1,0.553777922540936,repression
CBX2,FOXL2,0.47685806708165,repression
CBX2,SRY,0.447295952092944,repression
NR5A1,CTNNB1,0.444428755682333,repression
NR5A1,CBX2,0.427662263303614,activation
RSPO1,WNT4,0.414476092466291,activation
NR5A1,DMRT1,0.407390686405847,repression
CTNNB1,CTNNB1,0.400575427254642,activation
CTNNB1,SRY,0.376319987582742,activation
CTNNB1,WNT4,0.363513438657927,activation
CTNNB1,WT1mKTS,0.36334589116447,repression
CTNNB1,RSPO1,0.354813569475804,activation
RSPO1,SRY,0.339870408520459,repression
CBX2,WNT4,0.337279431069547,repression
RSPO1,CTNNB1,0.328693109732716,activation
CBX2,CBX2,0.326952530089853,activation
CBX2,UGR,0.325191567859381,activation
UGR,SRY,0.32430769821081,repression
DKK1,NR5A1,0.317884733377076,repression
CTNNB1,UGR,0.312876208499946,repression
SRY,WT1mKTS,0.307914745237243,repression
SRY,AMH,0.306294503295652,repression
DKK1,CBX2,0.300015179051222,repression
NR5A1,WT1mKTS,0.292418280444915,activation
DMRT1,RSPO1,0.277972713637554,activation
DKK1,CTNNB1,0.275527690819776,repression
NR5A1,DKK1,0.264880638372028,repression
FOXL2,FOXL2,0.255603305948863,activation
RSPO1,UGR,0.237455215676494,repression
CBX2,WT1mKTS,0.228500460673252,repression
CBX2,NR0B1,0.227702495577968,repression
SRY,PGD2,0.217622838720184,repression
SRY,NR0B1,0.207330873155864,activation
RSPO1,WT1mKTS,0.205476130187479,repression
FOXL2,GATA4,0.19590047745354,repression
DMRT1,CBX2,0.191894099974383,repression
UGR,UGR,0.186578443644419,activation
SRY,DHH,0.181211865808383,repression
FOXL2,WT1pKTS,0.177624248229122,repression
SRY,SRY,0.173837988993682,activation
DMRT1,CTNNB1,0.162394658933832,repression
DHH,SOX9,0.160790831758003,activation
SRY,FGF9,0.153029145014634,repression
DMRT1,NR5A1,0.150744386248355,repression
UGR,NR0B1,0.147912264665271,repression
FOXL2,DHH,0.144187365239785,activation
