Gene1	Gene2	Score
WT1pKTS	WT1mKTS	0.882141247070545
WT1mKTS	WT1pKTS	0.882141247070545
UGR	WNT4	0.865891046419212
GATA4	WT1pKTS	0.850944878707478
WT1pKTS	GATA4	0.850944878707478
UGR	DKK1	-0.848867146209755
GATA4	WT1mKTS	0.846876008361928
WT1mKTS	GATA4	0.846876008361928
UGR	FGF9	-0.843301412203985
UGR	DHH	-0.839333635664573
DKK1	DMRT1	0.839271940450701
DMRT1	DKK1	0.839271940450701
UGR	DMRT1	-0.83675284119841
NR0B1	DMRT1	0.836650615849691
UGR	PGD2	-0.832468085069485
NR0B1	DKK1	0.824002091585671
DKK1	FGF9	0.817812936252622
UGR	AMH	-0.814874780078348
UGR	SOX9	-0.81482025176647
DMRT1	PGD2	0.814321776447763
DKK1	NR0B1	-0.812828518111443
DMRT1	NR0B1	-0.808106567181417
UGR	CBX2	0.807868019038138
SRY	WNT4	-0.806950569176465
NR0B1	WNT4	-0.804893385979036
DMRT1	FGF9	0.804215852979263
DMRT1	DHH	0.803796206640936
NR0B1	UGR	-0.799483233418017
DKK1	PGD2	0.798489488142294
DKK1	DHH	0.797272286023607
DKK1	AMH	0.795228997553727
SRY	DKK1	0.790223316403842
DKK1	WNT4	-0.789608307098233
SRY	UGR	-0.789122877388632
SRY	DMRT1	0.784880101777996
DMRT1	AMH	0.784598273620774
NR0B1	SRY	0.781550009849721
UGR	SRY	-0.779277612595411
UGR	NR0B1	0.779151955901764
DMRT1	WNT4	-0.77012672702846
CBX2	WNT4	0.764191093216977
CBX2	NR0B1	0.761230638876549
NR0B1	SOX9	0.75815677392915
SRY	FGF9	0.757164753435567
DKK1	SOX9	0.755815158786183
DMRT1	SOX9	0.753603558208109
CBX2	FGF9	-0.74873585319461
CBX2	DKK1	-0.74776176081514
CBX2	DHH	-0.747329614826021
SRY	SOX9	0.747117924186319
SRY	CBX2	-0.746511583481398
CBX2	PGD2	-0.746500242143523
SRY	NR0B1	0.746352006897464
SRY	DHH	0.745815378335406
NR0B1	CBX2	-0.738103062299918
DKK1	CBX2	-0.737605916830838
CBX2	AMH	-0.736299910959949
SRY	PGD2	0.73533832522071
CBX2	DMRT1	-0.735100680128054
SRY	RSPO1	-0.727243681620416
CBX2	SOX9	-0.723730328564783
DMRT1	CBX2	-0.723633456858928
CBX2	UGR	0.722303353622904
SRY	AMH	0.72107158913924
UGR	GATA4	0.701135027605093
UGR	WT1pKTS	0.689611773820892
UGR	RSPO1	0.680302648363816
RSPO1	NR5A1	-0.679714374223154
NR0B1	FGF9	0.661380760650288
UGR	WT1mKTS	0.657629401600326
NR0B1	DHH	0.656358153411413
DKK1	GATA4	-0.647704549809588
DKK1	WT1pKTS	-0.647310008773497
CBX2	SRY	-0.646740786674735
NR0B1	PGD2	0.64616285134866
NR5A1	NR0B1	0.640640513266329
WNT4	NR0B1	0.636959874037143
NR0B1	RSPO1	-0.636572300492797
CBX2	WT1pKTS	0.635432253160381
NR5A1	FGF9	-0.633218609308198
NR0B1	CTNNB1	-0.632246131437433
SRY	CTNNB1	-0.632091561496215
CBX2	GATA4	0.629861527614963
NR5A1	DKK1	-0.629168228876559
DKK1	NR5A1	-0.629168228876559
DMRT1	GATA4	-0.626783390818494
NR5A1	WNT4	0.626488305361896
NR5A1	DMRT1	-0.624128432985059
DMRT1	NR5A1	-0.624128432985059
DMRT1	WT1pKTS	-0.624050859300247
NR0B1	AMH	0.623692242918105
SRY	GATA4	-0.623358936761874
DKK1	WT1mKTS	-0.617859067424851
CBX2	WT1mKTS	0.614055083774061
NR5A1	AMH	-0.613465309312593
NR5A1	PGD2	-0.6116807328489
NR5A1	DHH	-0.611648345889901
DMRT1	WT1mKTS	-0.610684761643437
CTNNB1	RSPO1	0.610426586959188
DKK1	UGR	-0.604067430220695
CTNNB1	NR5A1	-0.602264568116592
SRY	WT1pKTS	-0.599557416624413
CBX2	RSPO1	0.596117989788852
UGR	CTNNB1	0.589137227782872
RSPO1	CTNNB1	0.586845727297123
WNT4	DKK1	0.586761520162957
DKK1	SRY	0.586590498434789
SOX9	PGD2	0.585904790621446
DMRT1	UGR	-0.585267594568967
WNT4	RSPO1	0.584860219780694
NR5A1	SOX9	-0.584621229882523
WNT4	DMRT1	0.578465380307274
NR0B1	GATA4	-0.57447732678481
SOX9	FGF9	0.571311235867796
SOX9	NR0B1	-0.566200461234537
RSPO1	DMRT1	0.563126971818506
SOX9	AMH	0.562984642017656
NR0B1	WT1pKTS	-0.559269507189972
SOX9	DHH	0.555520132022028
NR5A1	CBX2	0.554092985610733
CBX2	NR5A1	0.554092985610733
DMRT1	SRY	0.551935068475835
SRY	WT1mKTS	-0.547401112853188
RSPO1	DKK1	0.545556530939684
UGR	NR5A1	0.541697604438194
DMRT1	RSPO1	-0.539442461259436
DKK1	RSPO1	-0.538749465211932
RSPO1	FGF9	0.538672155211082
RSPO1	PGD2	0.536387865612816
RSPO1	AMH	0.529091436092179
RSPO1	DHH	0.527105888972436
SOX9	DKK1	0.525992764689261
RSPO1	WNT4	-0.525148792700182
NR5A1	WT1pKTS	0.523450133662291
RSPO1	SOX9	0.523176777050725
NR5A1	RSPO1	-0.517839279047951
NR0B1	WT1mKTS	-0.515593419223481
SOX9	DMRT1	0.514761406907177
WNT4	UGR	-0.510893460811403
CBX2	CTNNB1	0.510156524566968
WNT4	SRY	0.502125191082566
RSPO1	NR0B1	-0.499785915108121
WNT4	CTNNB1	0.494963004183084
SOX9	WNT4	-0.49364732433911
WNT4	NR5A1	-0.485870850925925
WNT4	SOX9	0.476232272029489
DKK1	CTNNB1	-0.474765564958832
NR5A1	WT1mKTS	0.468127481052354
SOX9	WT1pKTS	-0.466914859944014
SOX9	CBX2	-0.464592777559953
SRY	NR5A1	-0.464187959682712
WNT4	CBX2	-0.456549680105987
DMRT1	CTNNB1	-0.453717918800408
NR5A1	GATA4	0.444234151347784
NR0B1	NR5A1	-0.4412438151188
SOX9	GATA4	-0.439906060723876
WNT4	FGF9	-0.435975796213804
NR5A1	SRY	-0.434031527124959
RSPO1	UGR	-0.430579396245337
RSPO1	WT1pKTS	-0.430099955374688
RSPO1	CBX2	-0.426694864139194
RSPO1	WT1mKTS	-0.425373055611569
WNT4	DHH	-0.412398807933054
CTNNB1	DMRT1	0.409831988880096
CTNNB1	DKK1	0.408778714304659
CTNNB1	AMH	0.408393150425723
NR5A1	UGR	0.407721980329239
CTNNB1	DHH	0.404346219141243
CTNNB1	WNT4	0.40020942967918
WNT4	AMH	-0.397948285005764
CTNNB1	FGF9	0.397468066908178
CTNNB1	SOX9	0.397321767025072
RSPO1	SRY	0.394068705566804
WNT4	PGD2	-0.393426690255193
SOX9	WT1mKTS	-0.393096093846828
CTNNB1	PGD2	0.39086889189022
RSPO1	GATA4	-0.377677663718521
WT1pKTS	SRY	0.377576318049077
GATA4	SRY	0.362407722346592
CTNNB1	NR0B1	-0.357899127688712
NR5A1	CTNNB1	0.357820042425633
GATA4	NR5A1	0.355176276857127
GATA4	NR0B1	0.353837915919893
WT1mKTS	SRY	0.352933074321757
DHH	NR0B1	-0.350914248384849
CTNNB1	WT1pKTS	-0.347320448523009
FGF9	NR0B1	-0.343000885535271
CTNNB1	UGR	-0.341585802207223
SOX9	RSPO1	-0.340707860265332
AMH	SRY	-0.338143354724277
WT1mKTS	NR5A1	0.335213418497673
SOX9	UGR	-0.335065317683245
DHH	DKK1	-0.332714427739133
