Gene1	Gene2	Score
CTNNB1	RSPO1	0.877880902811156
RSPO1	CTNNB1	0.877880902811156
UGR	FOXL2	-0.8680722958849
NR0B1	FOXL2	0.866787409039509
WNT4	CTNNB1	0.865441491138282
WNT4	FOXL2	0.860826743714429
UGR	RSPO1	-0.860083666809761
WNT4	RSPO1	0.858213669267482
UGR	CTNNB1	-0.857873712850371
CTNNB1	FOXL2	0.854949063658615
NR0B1	CTNNB1	0.852437976970734
RSPO1	FOXL2	0.851862931891932
NR0B1	WNT4	0.846513630804805
WNT4	NR0B1	0.846513630804805
GATA4	WT1mKTS	0.843175170225603
WT1mKTS	GATA4	0.843175170225603
NR0B1	RSPO1	0.84040650049366
CTNNB1	CBX2	-0.838720701367584
CBX2	FOXL2	-0.838680978657424
UGR	CBX2	0.834683131412031
RSPO1	CBX2	-0.829282377445541
CBX2	CTNNB1	-0.82819014922932
CBX2	RSPO1	-0.827266004085605
CTNNB1	NR5A1	-0.825484961298769
CBX2	NR5A1	0.824644285825327
RSPO1	NR5A1	-0.823260063045257
UGR	NR5A1	0.8224060514973
NR5A1	FOXL2	-0.815463416135626
NR5A1	WT1pKTS	0.814437199336007
WNT4	UGR	-0.811835667379929
UGR	WT1pKTS	0.810593356033159
CTNNB1	WT1pKTS	-0.807747551545308
CBX2	WT1pKTS	0.806275386974913
RSPO1	WT1pKTS	-0.804484487996488
NR0B1	UGR	-0.803229618240219
WNT4	CBX2	-0.802220586989812
NR0B1	CBX2	-0.79330770355033
FOXL2	WT1pKTS	-0.790623668132912
FOXL2	NR5A1	-0.7842966027164
WNT4	NR5A1	-0.780134619476102
NR0B1	NR5A1	-0.769977152278485
WNT4	WT1pKTS	-0.769526395045679
NR0B1	WT1pKTS	-0.764470464328068
UGR	WNT4	-0.759251586430579
UGR	NR0B1	-0.742614382854416
CTNNB1	UGR	-0.740167328566956
WT1pKTS	NR5A1	0.736501560563919
WT1pKTS	FOXL2	-0.732181021307509
CBX2	UGR	0.728223391955284
NR0B1	SRY	-0.728007051474969
WNT4	SRY	-0.726443607803086
RSPO1	UGR	-0.718365829827167
NR5A1	RSPO1	-0.713285023976159
NR5A1	CTNNB1	-0.712328431709157
NR5A1	CBX2	0.70589522931127
UGR	SRY	0.696254890461013
CTNNB1	SRY	-0.642514614705352
CBX2	SRY	0.62963890892611
RSPO1	SRY	-0.623043153235477
CBX2	WNT4	-0.615999851336405
CTNNB1	WNT4	0.600706827847512
FOXL2	RSPO1	0.593841125196556
FOXL2	CBX2	-0.593149261190546
WT1mKTS	NR0B1	0.59026536352197
WT1mKTS	WNT4	0.585668698392283
FOXL2	CTNNB1	0.584387679621841
CBX2	NR0B1	-0.582908129838227
GATA4	NR0B1	0.581130466450931
CTNNB1	NR0B1	0.567876225705247
GATA4	WNT4	0.561665285761487
RSPO1	WNT4	0.551261649844345
RSPO1	NR0B1	0.543277416752313
NR5A1	UGR	0.535510970450312
WT1pKTS	CTNNB1	-0.51663717188212
WT1pKTS	RSPO1	-0.514895596091114
WT1mKTS	CTNNB1	0.513253586664784
WT1pKTS	CBX2	0.506752771037371
GATA4	CTNNB1	0.501214615877353
NR5A1	SRY	0.495033423753709
WT1mKTS	RSPO1	0.481520289019562
GATA4	RSPO1	0.475578110619722
FOXL2	SRY	-0.457502433253546
SRY	FOXL2	-0.446405582854543
NR5A1	WNT4	-0.440496732567231
NR5A1	NR0B1	-0.418323309160017
FOXL2	UGR	-0.414472621967353
SRY	WT1pKTS	0.407119678490753
SRY	NR5A1	0.405033396979759
DKK1	DMRT1	0.378198414911006
DMRT1	DKK1	0.378198414911006
WT1pKTS	SRY	0.370650811843541
WNT4	WT1mKTS	-0.368688621873598
NR0B1	GATA4	-0.367704103806268
NR0B1	WT1mKTS	-0.365703936597828
WNT4	GATA4	-0.360814811602245
WT1pKTS	UGR	0.359691139790797
WT1mKTS	CBX2	-0.357804580932971
FGF9	NR0B1	-0.351375403163958
UGR	GATA4	0.347808721979904
AMH	WNT4	-0.34758478514065
WT1mKTS	UGR	-0.347525479555211
DHH	WNT4	-0.346468974510632
GATA4	CBX2	-0.344362725774882
WNT4	DKK1	-0.342398769465403
FGF9	RSPO1	-0.336942069791303
AMH	CTNNB1	-0.336669916577267
AMH	NR0B1	-0.334348700054594
AMH	RSPO1	-0.329851065310554
FGF9	WNT4	-0.329090513600661
DHH	CTNNB1	-0.327197165274626
FGF9	CTNNB1	-0.327136490141237
DHH	NR0B1	-0.325860485304262
DHH	RSPO1	-0.324329125679096
GATA4	UGR	-0.321969185968021
FOXL2	WNT4	0.320733729150253
AMH	UGR	0.314738632535874
NR0B1	DKK1	-0.3141343165377
AMH	NR5A1	0.312680051099189
WT1pKTS	WNT4	-0.311727804129549
SRY	WNT4	0.310519783258506
PGD2	RSPO1	-0.308018484082159
DHH	UGR	0.306678840551322
UGR	WT1mKTS	0.306381967897252
AMH	CBX2	0.302916709843386
DHH	SRY	0.298138437217014
FGF9	UGR	0.297893318708281
UGR	DKK1	0.297200395113172
FGF9	CBX2	0.295874723899772
WT1pKTS	WT1mKTS	-0.295628137056266
FOXL2	NR0B1	0.295200042129976
DHH	CBX2	0.295006178874749
PGD2	CTNNB1	-0.29421244571596
WT1pKTS	NR0B1	-0.292878098611018
SRY	DKK1	0.288339232613092
CBX2	GATA4	0.287299886996332
WNT4	DMRT1	-0.286736891981282
FGF9	SRY	0.285526462317371
PGD2	NR0B1	-0.285437389808576
WT1pKTS	GATA4	-0.28527478692604
PGD2	WNT4	-0.285090905381898
AMH	FOXL2	-0.28376968641517
DHH	FOXL2	-0.282739820634047
DHH	NR5A1	0.280757372622096
CBX2	DKK1	0.278249965101051
FOXL2	GATA4	0.276026328404661
RSPO1	GATA4	-0.275788556632768
AMH	SRY	0.275752070006669
CTNNB1	GATA4	-0.275352293500234
CTNNB1	DKK1	-0.272347273881739
PGD2	CBX2	0.271676725582651
NR0B1	DMRT1	-0.271196413466341
PGD2	UGR	0.270896729842493
FGF9	FOXL2	-0.270178807845508
FGF9	NR5A1	0.267173249181505
PGD2	FOXL2	-0.267066288984865
SRY	RSPO1	0.265397930655453
NR5A1	GATA4	-0.26462329814172
DKK1	SRY	0.263458922091651
NR5A1	WT1mKTS	-0.262663460419458
RSPO1	DKK1	-0.262231020903823
UGR	DMRT1	0.257643275326974
SOX9	WT1mKTS	-0.257229307514528
WT1mKTS	SOX9	-0.257229307514528
FOXL2	WT1mKTS	0.256906430671267
AMH	WT1pKTS	0.256615685370335
SOX9	NR0B1	-0.254904205021503
PGD2	NR5A1	0.25485481026229
SOX9	DKK1	0.254495091750571
DKK1	SOX9	0.254495091750571
DKK1	WT1mKTS	-0.252985692751291
WT1mKTS	DKK1	-0.252985692751291
WT1mKTS	SRY	-0.252780150683396
PGD2	SRY	0.250060280603055
SRY	NR0B1	0.249149128929361
SOX9	WNT4	-0.245200948851289
DHH	WT1pKTS	0.244946946889213
SRY	CTNNB1	0.243122096772162
SRY	DMRT1	0.242837049301521
SOX9	DMRT1	0.242620419007314
DMRT1	SOX9	0.242620419007314
GATA4	SOX9	-0.241050600014721
SOX9	GATA4	-0.241050600014721
SRY	CBX2	-0.239892296618952
GATA4	DKK1	-0.239825699126983
DKK1	GATA4	-0.239825699126983
WT1mKTS	PGD2	-0.239528422797208
PGD2	WT1mKTS	-0.239528422797208
GATA4	SRY	-0.237773522759913
WT1mKTS	FGF9	-0.236935638095228
FGF9	WT1mKTS	-0.236935638095228
SOX9	UGR	0.235774184748042
RSPO1	DMRT1	-0.234994077084852
FGF9	WT1pKTS	0.234967998323329
CTNNB1	DMRT1	-0.233726187502683
UGR	DHH	0.23350553357589
GATA4	DMRT1	-0.233424680136003
DMRT1	GATA4	-0.233424680136003
GATA4	FGF9	-0.233040843069941
SOX9	CTNNB1	-0.232910754737815
DMRT1	CBX2	0.231358540221602
SRY	UGR	-0.230945448174356
UGR	FGF9	0.230884963043038
CBX2	DMRT1	0.230667207283282
NR5A1	DKK1	0.23050567678211
SOX9	RSPO1	-0.229881608212204
NR0B1	AMH	-0.229723267996001
NR0B1	DHH	-0.229029471994249
WNT4	DHH	-0.228797211198999
AMH	WT1mKTS	-0.228787355305198
WT1mKTS	AMH	-0.228787355305198
WNT4	PGD2	-0.228618436427798
GATA4	AMH	-0.227079996842634
AMH	GATA4	-0.227079996842634
FGF9	GATA4	-0.226698618759319
PGD2	WT1pKTS	0.226571025541859
GATA4	PGD2	-0.225843567228122
PGD2	GATA4	-0.225843567228122
SRY	WT1mKTS	-0.224309812231043
GATA4	WT1pKTS	0.223507456415979
NR0B1	FGF9	-0.222139433005587
SOX9	CBX2	0.221297681847649
CBX2	WT1mKTS	-0.220531954236209
FOXL2	DKK1	-0.219295476687782
WNT4	FGF9	-0.219197376924306
WT1mKTS	DHH	-0.218891434331804
DHH	WT1mKTS	-0.218891434331804
UGR	AMH	0.217841005940442
CTNNB1	WT1mKTS	0.216399840504358
WT1pKTS	DKK1	0.214976593460838
DKK1	NR0B1	-0.214573107557565
GATA4	DHH	-0.214376935538486
DHH	GATA4	-0.214376935538486
NR0B1	PGD2	-0.209294353876363
NR0B1	SOX9	-0.208732862762441
DMRT1	SRY	0.208594027955383
WNT4	AMH	-0.207676055844532
SOX9	WT1pKTS	0.207107760154966
WT1mKTS	NR5A1	-0.206664379141883
DKK1	RSPO1	-0.205741828461936
RSPO1	WT1mKTS	0.204992537765644
WT1mKTS	DMRT1	-0.200201102965818
DMRT1	WT1mKTS	-0.200201102965818
WNT4	SOX9	-0.19913832879284
WT1mKTS	WT1pKTS	0.198442979185347
DKK1	WT1pKTS	0.197431395026453
DMRT1	NR0B1	-0.195715477843672
NR5A1	DMRT1	0.195031885060932
SOX9	SRY	0.193280276688408
DMRT1	RSPO1	-0.193033471412402
UGR	PGD2	0.19302176878842
DKK1	CTNNB1	-0.191501688503861
PGD2	DHH	0.191380036795139
WT1pKTS	DMRT1	0.190513232830002
DMRT1	WNT4	-0.188224435309041
AMH	FGF9	0.188031595529087
DKK1	CBX2	0.187059065865526
PGD2	FGF9	0.186744446174599
FOXL2	DMRT1	-0.186266339811178
DMRT1	UGR	0.185441861537429
GATA4	NR5A1	-0.185418160506107
DKK1	FOXL2	-0.184756194816959
FGF9	AMH	0.183984983377941
DKK1	WNT4	-0.183609150154691
FGF9	DHH	0.182922864793276
RSPO1	SOX9	-0.182859403902688
SOX9	NR5A1	0.181715596943566
DKK1	UGR	0.181469430744482
SOX9	FOXL2	-0.180803413195102
DMRT1	WT1pKTS	0.179724106768654
DHH	AMH	0.176947557487223
PGD2	DKK1	0.174919375723639
DMRT1	CTNNB1	-0.174516775330333
PGD2	AMH	0.173138665072268
PGD2	DMRT1	0.172644455247074
UGR	SOX9	0.171799595377437
DHH	DMRT1	0.169305337254506
AMH	DHH	0.168622769205448
CTNNB1	SOX9	-0.165815750267909
CTNNB1	DHH	-0.164739284826001
CBX2	FGF9	0.163811606637459
AMH	PGD2	0.158812513223035
FGF9	DKK1	0.158797594988873
SRY	GATA4	-0.158746233526383
DMRT1	FOXL2	-0.158477209668073
WT1mKTS	FOXL2	0.158014956309531
SOX9	AMH	0.157932679048496
SOX9	FGF9	0.157557194000179
AMH	SOX9	0.157035991436097
RSPO1	DHH	-0.154495886200307
DHH	DKK1	0.154416030539282
CTNNB1	FGF9	-0.153480867246369
DHH	FGF9	0.153442825987622
CBX2	SOX9	0.152807388581278
CBX2	DHH	0.149521923984741
DKK1	NR5A1	0.149145147792486
GATA4	FOXL2	0.147362075024624
AMH	DKK1	0.147079979991801
DHH	PGD2	0.144944104678525
DKK1	PGD2	0.143792917979488
PGD2	SOX9	0.143491952109941
DMRT1	NR5A1	0.142754948958281
SOX9	DHH	0.142430593793954
FGF9	SOX9	0.141825531513489
FOXL2	AMH	0.139569144497895
DKK1	DHH	-0.139190423601596
AMH	DMRT1	0.137869019824824
NR5A1	SOX9	0.137158429695858
DKK1	AMH	0.135939792121421
RSPO1	FGF9	-0.133790609180422
CTNNB1	AMH	-0.133367750056999
SRY	SOX9	0.132710735444953
FOXL2	SOX9	-0.13246460910925
FGF9	PGD2	0.131764072089686
NR5A1	AMH	-0.131607354352209
SOX9	PGD2	0.131493108817855
FGF9	DMRT1	0.130207458350574
DKK1	FGF9	0.130138037508291
WT1pKTS	AMH	-0.128876706648172
DMRT1	AMH	0.12868410684881
DMRT1	PGD2	0.12725522459728
DHH	SOX9	0.126960797310697
WT1pKTS	SOX9	0.124751400924851
RSPO1	AMH	-0.118837288105612
CBX2	AMH	-0.118551527099372
SRY	DHH	-0.118289685999465
CBX2	PGD2	0.116079675428885
RSPO1	PGD2	-0.114496234793311
DMRT1	FGF9	0.113892170140472
CTNNB1	PGD2	-0.110574335296702
WT1pKTS	DHH	-0.108515650637895
DMRT1	DHH	0.104059269935196
FOXL2	DHH	0.0988297292827102
SRY	AMH	-0.097308324073652
NR5A1	DHH	0.0963789412839443
NR5A1	PGD2	0.0962534150740921
SRY	PGD2	-0.0924036638300766
WT1pKTS	FGF9	-0.0920264573994189
SRY	FGF9	0.0917609157989016
FOXL2	PGD2	-0.0892251075449297
WT1pKTS	PGD2	0.0838275928274449
NR5A1	FGF9	0.07893437081621
FOXL2	FGF9	0.0724529230298372
