DMRT1,FGF9,RSPO1,DHH,CTNNB1,PGD2,WT1mKTS,SRY,DKK1,WNT4,CBX2,AMH,NR0B1,NR5A1,WT1pKTS,FOXL2,UGR,SOX9,GATA4,PseudoTime
9.3059970218,0.0314674227,9.500928782999999,2.7238320629,8.1400835326,2.6162835348,9.8207205022,10.4015651693,9.4363382522,9.5908930711,7.9917186547000005,6.4052029494000005,10.2966746461,8.6404044066,10.2896389177,2.6745394080000002,2.8109614808999996,6.9814795212,10.2958755741,78.7270899249429
9.7832620975,9.8575623272,2.2524568202,9.2323674769,1.5599182092,9.9696879995,9.7119780578,10.1361379503,9.4500201792,1.0652443645,2.4863000572,9.2406982778,7.2887104946,9.9264341028,9.5958263176,0.6394637954,5.4720650175,9.1831227885,9.6286617765,137.630003498493
9.4749214259,9.6371667141,3.0008111046,9.3579434041,4.6928291715,9.9321979836,9.8113796525,9.5298919645,9.9846325643,2.3938574364,3.5204460392000003,9.4928893326,1.2873820697,10.0836578437,9.7271874167,0.558228176,4.0723970361,9.6249526402,9.477561875,139.848139256052
5.3305126345,4.74288311,4.4877420466,1.8169831741,1.4270755622,0.5743427111,10.9526673833,0.0977007792,4.2315161306,5.1149731399,10.6415557512,3.0337625945999998,4.2330928732999995,10.4888123872,10.4973486162,0.36517706590000004,10.8847712343,5.5932700038,10.4900258,21.357577476349
3.7316747013,5.592896172300001,3.7267578517,1.3554305309999999,4.4810267002,3.8355164411000002,10.228464073200001,5.7123495874,4.7837574581,9.8680685898,9.797452522999999,1.7077574916999998,9.7359414461,10.890841871600001,10.3033845686,2.7578555725,9.3163342128,6.1399799546,11.0138566131,42.723617310101
9.657022999199999,9.539822943799999,4.1894562638999995,9.6215114753,4.846839296000001,9.9656865787,9.5436476723,9.478573624500001,9.672643427,5.3428881257,4.3816717687999995,9.3425833912,1.0942511374,9.8248687672,9.7073217005,3.3673719257,4.7310259424000005,9.5684346687,10.109795139700001,146.360396099063
2.6519496741,3.8363323636,4.0000998756,1.4735784495,2.9568843831000002,2.8178791033999997,10.1439476267,0.6520625929,5.9682066440999995,10.3571292825,9.785139060599999,3.0880508303,10.008803119,10.9881051169,10.3816971593,3.2824343717,8.498918524299999,3.8075509831,10.802271895399999,44.780607528439
8.188088732999999,0.62831494,9.6270268569,4.5109084358,9.0329683072,3.0945712483,10.1077186844,10.1983712421,8.0154803125,10.0969519875,7.069245624600001,2.6906590402,10.3217061129,10.0189783163,10.3751321286,5.0963762459,5.3147577320999995,6.956135793600001,9.5760415323,60.01915768739679
9.7398815946,4.2548424222,10.1140657725,2.774773578,6.4811711571,4.0259820706000005,10.20531442,9.6374851936,10.159737159,10.1507829862,3.1057888394999997,2.2510422745,10.1203038531,4.6711426871,10.4644916164,2.7873111603,3.1816435736,4.6451279668000005,10.0505209413,81.9394754135205
3.8762660226,3.0195288576,1.0398194487,5.023539975199999,0.2244247129,0.0307334229,10.5063745491,8.0804858433,5.9494417787,8.7572025666,10.7473677901,4.3457976193,8.4108915738,10.4543402504,10.7544164549,4.8693785552,9.58591919,5.560790427000001,10.7181620515,30.978675505889896
10.290286884299999,2.6212309913,7.6328691373,1.4410090949,7.253586413,2.9079166363,10.820230963399998,10.2744416138,10.051031310499999,5.778754224400001,6.270874888,3.4478881469,10.210537329500001,3.1006589906,10.5671616766,1.2647398729000001,4.3637954526,3.5764522669,10.4545459979,97.26993259682942
