	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
E37_5_927	1.3153049633	3.6700745934	10.4224650117	0.5561610827000001	10.755200654500001	2.5989992134	10.415975335599999	1.669019193	5.0067772883999995	10.498745873899999	0.23122584350000003	0.5323436702000001	10.540069817000001	1.6245025463999998	7.4128245988	9.8211734269	4.9035663255	3.5082948693000002	10.487907826799999
E20_7_209	9.5252117302	9.715691636599999	2.8673148373000004	9.540795871	1.5690127733	9.818772227	9.728475984600001	9.5251772507	9.859220260499999	3.9886186225	2.4015049387	9.4127788441	2.8230478206	9.3814365433	10.101605693	0.38553189179999997	1.9926434884	9.8608267717	9.7457057143
E70_2_163	9.3059970218	0.0314674227	9.500928782999999	2.7238320629	8.1400835326	2.6162835348	9.8207205022	10.4015651693	9.4363382522	9.5908930711	7.9917186547000005	6.4052029494000005	10.2966746461	8.6404044066	10.2896389177	2.6745394080000002	2.8109614808999996	6.9814795212	10.2958755741
E107_6_328	9.7832620975	9.8575623272	2.2524568202	9.2323674769	1.5599182092	9.9696879995	9.7119780578	10.1361379503	9.4500201792	1.0652443645	2.4863000572	9.2406982778	7.2887104946	9.9264341028	9.5958263176	0.6394637954	5.4720650175	9.1831227885	9.6286617765
E131_7_61	3.0236037307999997	5.2022594036	10.5350301153	4.94032473	10.5735039399	2.0169621553	10.803746334000001	3.861476795	4.740635191	10.010948901	0.7321328003	2.3921907721	10.1089049931	3.6881657508999997	6.9690319617	10.5759316829	2.7336050301999997	1.8605409332	10.3275973548
E106_4_886	4.0440122223	5.0865576986	9.789962044	3.4527543600999997	10.3676775722	3.6057905801	10.7726859615	2.9098394026	0.20723931010000002	10.648931898999999	5.3456893677999995	3.51008582	10.290193845	3.4881455356	5.1395736563	10.5340006988	5.9667612377	4.0382817682	10.5145133006
E37_7_85	0.9582001098999999	1.1729417254999999	10.6516623909	2.6544133525	10.3793079379	5.2351290697	10.1472272359	1.8445821536000002	3.4290548198	10.7331715518	1.9823894058000002	3.9072803565	10.7768476433	0.21729626059999999	1.5662950830000002	10.3118276282	4.1286405332	1.0770985089	10.1181710462
E37_5_687	2.0862759758	0.42899812270000004	10.1124609412	2.3387157636	10.563260485499999	2.6029442825	10.3820243162	1.292007776	3.9906773384	10.9917362651	3.371666152	1.3278753595000001	10.418019834199999	4.1367326705	6.0139367793	10.2746499659	3.6987463239	3.7521683035000004	10.3045474405
E51_5_767	9.7482905062	9.7155463854	1.5659662337	9.1167786497	2.4218295407	9.6596593685	9.6881231689	9.6902328124	9.4857031394	1.5714402006000001	1.2539419237	9.7353112478	7.056238445700001	9.330229364	9.7892192868	3.7375610094	3.4272769939999996	10.1290080277	9.8371601828
E37_6_328	5.0385944209	4.6196249812	10.4431908674	2.9170190482	10.1645706074	5.2829757519	10.4937724289	3.9358738772	3.0613884945999996	10.5345856816	1.9080032364	1.6933566532	10.606680754800001	3.2864268961	6.1936607564	10.60850504	1.998882984	5.868974536900001	10.1715309799
E10_0_881	5.3305126345	4.74288311	4.4877420466	1.8169831741	1.4270755622	0.5743427111	10.9526673833	0.0977007792	4.2315161306	5.1149731399	10.6415557512	3.0337625945999998	4.2330928732999995	10.4888123872	10.4973486162	0.36517706590000004	10.8847712343	5.5932700038	10.4900258
E12_1_362	3.7316747013	5.592896172300001	3.7267578517	1.3554305309999999	4.4810267002	3.8355164411000002	10.228464073200001	5.7123495874	4.7837574581	9.8680685898	9.797452522999999	1.7077574916999998	9.7359414461	10.890841871600001	10.3033845686	2.7578555725	9.3163342128	6.1399799546	11.0138566131
