Gene1	Gene2	Score
UGR	WNT4	0.865715543579396
WT1pKTS	WT1mKTS	0.864069459016911
WT1mKTS	WT1pKTS	0.864069459016911
UGR	DKK1	-0.852009578014648
UGR	DMRT1	-0.844896907629928
NR0B1	DMRT1	0.842273681337528
UGR	FGF9	-0.841267147898126
NR0B1	DKK1	0.838480758195986
GATA4	WT1mKTS	0.836530751690868
WT1mKTS	GATA4	0.836530751690868
GATA4	WT1pKTS	0.835394861344631
WT1pKTS	GATA4	0.835394861344631
DKK1	DMRT1	0.835167972071437
DMRT1	DKK1	0.835167972071437
DKK1	FGF9	0.831833457504952
UGR	DHH	-0.827357503599607
DMRT1	FGF9	0.825424222438282
UGR	PGD2	-0.82342051773511
DKK1	NR0B1	-0.820853561959955
DKK1	AMH	0.818509931629148
DKK1	PGD2	0.817898508792796
SRY	WNT4	-0.816211882694587
DMRT1	NR0B1	-0.814195134714808
UGR	AMH	-0.813325802966101
DMRT1	PGD2	0.812028920492229
DKK1	DHH	0.811652259890813
DMRT1	DHH	0.810957129916114
NR0B1	UGR	-0.807216581743578
UGR	CBX2	0.807075750453389
UGR	SOX9	-0.80698560884379
DMRT1	AMH	0.80365339001862
NR0B1	SRY	0.800685531903451
DKK1	WNT4	-0.800598962431694
SRY	UGR	-0.800122471846517
UGR	SRY	-0.795934281428245
NR0B1	WNT4	-0.79432487978991
DMRT1	WNT4	-0.793267173737512
SRY	DKK1	0.792541371627554
SRY	DMRT1	0.787783634936331
CBX2	WNT4	0.785980844854312
CBX2	FGF9	-0.776278620936306
CBX2	DKK1	-0.774016433192486
CBX2	NR0B1	0.772159342876112
UGR	NR0B1	0.768715307043506
CBX2	DHH	-0.767304069345897
SRY	FGF9	0.763957019168794
CBX2	DMRT1	-0.763027997410049
CBX2	AMH	-0.760887163178901
DKK1	SOX9	0.76027570800487
CBX2	PGD2	-0.758262888581553
SRY	NR0B1	0.757241382049256
DMRT1	SOX9	0.755849684688857
SRY	CBX2	-0.751921565081858
SRY	DHH	0.746854890745588
DMRT1	CBX2	-0.744486409054612
DKK1	CBX2	-0.742501607721678
SRY	SOX9	0.741468493666088
SRY	PGD2	0.738733021223379
CBX2	SOX9	-0.738704168192112
NR0B1	CBX2	-0.73865464827164
NR0B1	SOX9	0.737550599945898
CBX2	UGR	0.730628939002075
SRY	AMH	0.729157080348153
SRY	RSPO1	-0.72333746884998
UGR	RSPO1	0.711383099589512
UGR	GATA4	0.683698501033964
UGR	WT1pKTS	0.681154030664399
NR0B1	DHH	0.67829550866927
NR0B1	FGF9	0.672703281622524
SRY	CTNNB1	-0.665560226535434
RSPO1	NR5A1	-0.664811821496812
NR0B1	CTNNB1	-0.661118931456131
NR5A1	NR0B1	0.652124833811217
DKK1	GATA4	-0.65211189351561
CBX2	SRY	-0.651983134251123
NR0B1	RSPO1	-0.650261131474597
DKK1	WT1pKTS	-0.642349218841729
WNT4	NR0B1	0.641811431735679
CBX2	GATA4	0.638450863355237
NR0B1	AMH	0.638266037453517
NR0B1	PGD2	0.636638111302415
NR5A1	WNT4	0.635388838480724
UGR	WT1mKTS	0.632039318162813
NR5A1	FGF9	-0.631994169829581
UGR	CTNNB1	0.629223892294533
NR5A1	DHH	-0.628477741584587
CBX2	WT1pKTS	0.626904781573127
NR5A1	DKK1	-0.62219435167155
DKK1	NR5A1	-0.62219435167155
NR5A1	DMRT1	-0.619044780228537
DMRT1	GATA4	-0.618515984950946
DMRT1	NR5A1	-0.61779668388754
DKK1	WT1mKTS	-0.616521545879125
NR5A1	PGD2	-0.6148853793867
DMRT1	WT1pKTS	-0.611828605579746
DKK1	UGR	-0.610193961185202
NR5A1	AMH	-0.610148141060294
CBX2	RSPO1	0.607736126756504
CTNNB1	RSPO1	0.605159843356558
CTNNB1	NR5A1	-0.605089123487421
SRY	GATA4	-0.598369835142628
WNT4	DKK1	0.598185370921812
SRY	WT1pKTS	-0.596890610931839
WNT4	DMRT1	0.596232209015933
DMRT1	UGR	-0.594563944321196
RSPO1	CTNNB1	0.594166310618595
NR5A1	SOX9	-0.589122045735376
DMRT1	WT1mKTS	-0.586635265395061
CBX2	WT1mKTS	0.585369577394293
SOX9	PGD2	0.580917284548666
DKK1	SRY	0.579674730069807
DMRT1	RSPO1	-0.579251528028417
SOX9	FGF9	0.576935599466954
SOX9	DHH	0.571615381314654
NR5A1	CBX2	0.570672243106778
CBX2	NR5A1	0.570672243106778
WNT4	RSPO1	0.569467224426041
SOX9	AMH	0.568231656828129
RSPO1	DMRT1	0.566997899571072
DKK1	RSPO1	-0.565464328075471
SOX9	NR0B1	-0.561919233523897
NR0B1	GATA4	-0.560401808701961
RSPO1	DKK1	0.559506459738524
