Gene1	Gene2	Score
CTNNB1	RSPO1	0.880910610166093
RSPO1	CTNNB1	0.880910610166093
NR0B1	FOXL2	0.870392673430461
UGR	FOXL2	-0.86606830452563
WNT4	FOXL2	0.865229780566128
CTNNB1	FOXL2	0.864797218705652
WNT4	CTNNB1	0.860231377291132
WNT4	RSPO1	0.858513947501842
RSPO1	FOXL2	0.856486856675616
NR0B1	WNT4	0.856154418107036
WNT4	NR0B1	0.856154418107036
UGR	CTNNB1	-0.855585597446572
NR0B1	CTNNB1	0.852224955345773
NR0B1	RSPO1	0.850694608932903
CBX2	FOXL2	-0.850251333097551
CBX2	NR5A1	0.849720002757799
CTNNB1	CBX2	-0.845571526552049
UGR	RSPO1	-0.845418584280619
UGR	CBX2	0.840195321497124
CBX2	CTNNB1	-0.839820490666819
RSPO1	CBX2	-0.838126306861875
CTNNB1	NR5A1	-0.835306298430465
GATA4	WT1mKTS	0.834390859553761
WT1mKTS	GATA4	0.834390859553761
NR5A1	WT1pKTS	0.83282823571837
CBX2	RSPO1	-0.831310507965434
RSPO1	NR5A1	-0.827729242205663
UGR	NR5A1	0.822870600536814
NR5A1	FOXL2	-0.822115617376229
CTNNB1	WT1pKTS	-0.813557293124608
CBX2	WT1pKTS	0.812037055653358
WNT4	UGR	-0.810171209119687
UGR	WT1pKTS	0.808458402659659
WNT4	CBX2	-0.807439752308086
NR0B1	UGR	-0.805612869290196
RSPO1	WT1pKTS	-0.80519241860389
FOXL2	WT1pKTS	-0.801270975164331
NR0B1	CBX2	-0.799840728790809
FOXL2	NR5A1	-0.798913766656741
NR0B1	NR5A1	-0.776457291743311
WNT4	NR5A1	-0.775974290626727
NR0B1	WT1pKTS	-0.773341534373612
WNT4	WT1pKTS	-0.77082114647238
WT1pKTS	NR5A1	0.764728094851587
UGR	WNT4	-0.755111361685168
CTNNB1	UGR	-0.752055199277516
WT1pKTS	FOXL2	-0.745005060535989
UGR	NR0B1	-0.744689579191735
WNT4	SRY	-0.743787896632604
NR0B1	SRY	-0.737373344372693
CBX2	UGR	0.732191326201432
NR5A1	CBX2	0.720366386608829
RSPO1	UGR	-0.717558177788046
NR5A1	CTNNB1	-0.716970622826969
UGR	SRY	0.71591655929797
NR5A1	RSPO1	-0.710176843167938
CTNNB1	SRY	-0.644275749465431
CBX2	SRY	0.626487884373033
RSPO1	SRY	-0.615769206581815
CTNNB1	WNT4	0.615673573472014
CBX2	WNT4	-0.615270747050327
FOXL2	CBX2	-0.600528192270031
CBX2	NR0B1	-0.594229347220822
CTNNB1	NR0B1	0.593467736225462
FOXL2	CTNNB1	0.592194704529156
FOXL2	RSPO1	0.583202162609919
RSPO1	WNT4	0.553818100332318
WT1mKTS	WNT4	0.550481505170075
RSPO1	NR0B1	0.547136120977777
WT1mKTS	NR0B1	0.546970551912675
GATA4	NR0B1	0.545669999876918
WT1pKTS	CTNNB1	-0.536682847373449
NR5A1	UGR	0.536618660427525
GATA4	WNT4	0.530986324341088
WT1pKTS	RSPO1	-0.528848852890705
WT1mKTS	CTNNB1	0.517713151645711
WT1pKTS	CBX2	0.504008453327139
GATA4	CTNNB1	0.493644405811445
SRY	FOXL2	-0.488387026366977
WT1mKTS	RSPO1	0.487579877842284
NR5A1	SRY	0.486478769877994
FOXL2	SRY	-0.483206202406535
GATA4	RSPO1	0.469176374816651
NR5A1	WNT4	-0.447065165276232
SRY	NR5A1	0.442550371955705
SRY	WT1pKTS	0.437327296748311
NR5A1	NR0B1	-0.434561254580722
FOXL2	UGR	-0.423958160816753
UGR	GATA4	0.412101153248966
NR0B1	GATA4	-0.411139165783434
WNT4	GATA4	-0.399704551960489
WT1pKTS	UGR	0.381265668594628
WT1pKTS	SRY	0.378662001728589
NR0B1	WT1mKTS	-0.361528464354685
WNT4	WT1mKTS	-0.360187664269013
DKK1	DMRT1	0.354775417437131
DMRT1	DKK1	0.354775417437131
FGF9	WNT4	-0.353944492451243
FGF9	RSPO1	-0.34748004683775
AMH	WNT4	-0.342862870505559
AMH	RSPO1	-0.341133879101001
WNT4	DKK1	-0.340353860995674
AMH	CTNNB1	-0.338988578856101
FGF9	NR0B1	-0.337239156420544
CBX2	GATA4	0.332609076409559
CTNNB1	GATA4	-0.33136733259846
FGF9	CTNNB1	-0.328870320093869
NR0B1	DKK1	-0.328173136672075
WT1pKTS	WNT4	-0.32740203859528
WT1mKTS	CBX2	-0.32694018612294
AMH	NR0B1	-0.326699839356484
DHH	WNT4	-0.325387793355145
FOXL2	WNT4	0.32052212788286
SRY	WNT4	0.320117803796396
WT1pKTS	NR0B1	-0.320058732672629
PGD2	RSPO1	-0.31917041926175
WNT4	DMRT1	-0.317091468899091
DHH	CTNNB1	-0.316519732659011
DHH	RSPO1	-0.316341843412646
AMH	UGR	0.313707059684338
GATA4	CBX2	-0.31100137590796
UGR	WT1mKTS	0.310955576884526
AMH	CBX2	0.308820072121388
DHH	NR0B1	-0.308704042577004
WT1mKTS	UGR	-0.308533726717376
NR0B1	DMRT1	-0.307544733125861
PGD2	CTNNB1	-0.306241854124471
RSPO1	GATA4	-0.30520660935028
FOXL2	NR0B1	0.303257611913614
PGD2	NR0B1	-0.299280632967075
PGD2	WNT4	-0.297388656218896
NR5A1	GATA4	-0.296632860168385
FOXL2	GATA4	0.296400968015734
AMH	SRY	0.293247368271961
WT1pKTS	GATA4	-0.292307441540416
FGF9	CBX2	0.291345726531142
PGD2	CBX2	0.290464633242916
DHH	CBX2	0.288101038859098
UGR	DKK1	0.287582605657799
CTNNB1	DMRT1	-0.284897305569688
WT1pKTS	WT1mKTS	-0.283586385513734
FGF9	UGR	0.283302915709424
DHH	UGR	0.28317917782889
UGR	DMRT1	0.281938447866802
DHH	FOXL2	-0.281909691726274
PGD2	UGR	0.28150251080885
DHH	SRY	0.280814962654601
AMH	NR5A1	0.279751090705776
FGF9	FOXL2	-0.279008917540378
GATA4	UGR	-0.275488085443349
DHH	NR5A1	0.275428040765077
FGF9	NR5A1	0.275424974897065
PGD2	SRY	0.275339409906762
AMH	FOXL2	-0.273369301649627
FGF9	SRY	0.273362044011654
CTNNB1	DKK1	-0.272239176828701
SOX9	NR0B1	-0.271865779527283
RSPO1	DMRT1	-0.264777111444139
SRY	RSPO1	-0.261213930251248
SRY	DMRT1	0.260421622960207
CBX2	DMRT1	0.259838218268232
SOX9	DKK1	0.256325628088412
DKK1	SOX9	0.256325628088412
SRY	DKK1	0.255898063057335
PGD2	FOXL2	-0.255033271096153
CBX2	DKK1	0.254783596895436
SRY	CBX2	0.254185141534883
RSPO1	DKK1	-0.251317403726395
FGF9	WT1pKTS	0.250627428218895
SOX9	RSPO1	-0.250334212879768
WT1mKTS	FGF9	-0.250077453021613
PGD2	NR5A1	0.248280942298651
UGR	FGF9	0.247088763991081
DKK1	WT1mKTS	-0.246538414822063
WT1mKTS	DKK1	-0.246538414822063
NR5A1	WT1mKTS	-0.244939636196258
FOXL2	WT1mKTS	0.244743184513649
WNT4	SOX9	-0.244683653746508
SRY	WT1mKTS	-0.243910715751817
NR5A1	DMRT1	0.24182107435943
GATA4	SOX9	-0.239332237269044
SOX9	GATA4	-0.239332237269044
SOX9	WT1mKTS	-0.23919778971054
